"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	2.86108575752535	NA	NA	-11.2088475593006	NA	NA
1	"LevelIndex_1"	2	1	1	2.85000099512093	NA	NA	-11.1115992722354	NA	NA
1	"LevelIndex_1"	3	1	1	2.84468049181344	NA	NA	-11.029329363968	NA	NA
1	"LevelIndex_1"	4	1	1	2.8384860807511	NA	NA	-11.0173987897584	NA	NA
1	"LevelIndex_1"	5	1	1	2.84559424203929	NA	NA	-11.0521309630392	NA	NA
1	"LevelIndex_1"	6	1	1	2.84477278163733	NA	NA	-11.098691890156	NA	NA
1	"LevelIndex_1"	7	1	1	2.86681199487107	NA	NA	-11.2225845296055	NA	NA
1	"LevelIndex_1"	8	1	1	2.82530075711855	NA	NA	-11.0113848171765	NA	NA
1	"LevelIndex_1"	9	1	1	2.87864718770788	NA	NA	-11.2338189092	NA	NA
1	"LevelIndex_1"	10	1	1	2.84944561261376	NA	NA	-11.0488507623543	NA	NA
1	"LevelIndex_1"	11	1	1	2.86533125850382	NA	NA	-10.9156292235901	NA	NA
1	"LevelIndex_1"	12	1	1	2.84648699988945	NA	NA	-11.0893599339529	NA	NA
1	"LevelIndex_1"	13	1	1	2.84718213880279	NA	NA	-11.1154678020877	NA	NA
1	"LevelIndex_1"	14	1	1	2.85359498161803	NA	NA	-11.1313306922942	NA	NA
1	"LevelIndex_1"	15	1	1	2.86697688673166	NA	NA	-11.1234603788495	NA	NA
1	"LevelIndex_1"	16	1	1	2.83822534479413	NA	NA	-11.0618687717387	NA	NA
1	"LevelIndex_1"	17	1	1	2.8591368737058	NA	NA	-11.1196516242855	NA	NA
1	"LevelIndex_1"	18	1	1	2.8675467658801	NA	NA	-11.1270321688346	NA	NA
1	"LevelIndex_1"	19	1	1	2.86493742629124	NA	NA	-11.0750191513044	NA	NA
1	"LevelIndex_1"	20	1	1	2.85871427459032	NA	NA	-11.1467916178802	NA	NA
1	"LevelIndex_1"	21	1	1	2.87827145840981	NA	NA	-11.2207932873551	NA	NA
1	"LevelIndex_1"	22	1	1	2.87507730734154	NA	NA	-11.1614634035977	NA	NA
1	"LevelIndex_1"	23	1	1	2.8645463194251	NA	NA	-11.1175438590191	NA	NA
1	"LevelIndex_1"	24	1	1	2.86920338934208	NA	NA	-11.1782786546409	NA	NA
1	"LevelIndex_1"	25	1	1	2.89588260311262	NA	NA	-11.2937732324349	NA	NA
1	"LevelIndex_1"	26	1	1	2.84815842893313	NA	NA	-11.1433138690052	NA	NA
1	"LevelIndex_1"	27	1	1	2.85739396630858	NA	NA	-10.8346126192647	NA	NA
1	"LevelIndex_1"	28	1	1	2.84104745801232	NA	NA	-11.1041109088332	NA	NA
1	"LevelIndex_1"	29	1	1	2.85920922984463	NA	NA	-11.1745108639088	NA	NA
1	"LevelIndex_1"	30	1	1	2.84488602701111	NA	NA	-11.0261362291439	NA	NA
1	"LevelIndex_1"	31	1	1	2.84923690364543	NA	NA	-11.1345944618357	NA	NA
1	"LevelIndex_1"	32	1	1	2.85080033678751	NA	NA	-11.1009560294962	NA	NA
1	"LevelIndex_1"	33	1	1	2.82645316522001	NA	NA	-11.0067671879065	NA	NA
1	"LevelIndex_1"	34	1	1	2.83847245533241	NA	NA	-11.0904543183228	NA	NA
1	"LevelIndex_1"	35	1	1	2.84817242569795	NA	NA	-11.115808536154	NA	NA
1	"LevelIndex_1"	36	1	1	2.81883750218471	NA	NA	-10.7950509543576	NA	NA
1	"LevelIndex_1"	37	1	1	2.8764868411862	NA	NA	-11.2064523151907	NA	NA
1	"LevelIndex_1"	38	1	1	2.84414289165514	NA	NA	-11.0675914630315	NA	NA
1	"LevelIndex_1"	39	1	1	2.81197389975792	NA	NA	-10.8817282390914	NA	NA
1	"LevelIndex_1"	40	1	1	2.84058617144504	NA	NA	-11.1009050993119	NA	NA
1	"LevelIndex_1"	41	1	1	2.85006967884082	NA	NA	-11.146145188034	NA	NA
1	"LevelIndex_1"	42	1	1	2.85704324028178	NA	NA	-11.1156513930568	NA	NA
1	"LevelIndex_1"	43	1	1	2.85791547769105	NA	NA	-11.1482576307553	NA	NA
1	"LevelIndex_1"	44	1	1	2.8318448100462	NA	NA	-11.0451559203156	NA	NA
1	"LevelIndex_1"	45	1	1	2.85219939931076	NA	NA	-11.1014508090007	NA	NA
1	"LevelIndex_1"	46	1	1	2.85489897131974	NA	NA	-11.1371333813117	NA	NA
1	"LevelIndex_1"	47	1	1	2.89319786772969	NA	NA	-11.2552752024768	NA	NA
1	"LevelIndex_1"	48	1	1	2.87880411134908	NA	NA	-11.1981843955776	NA	NA
1	"LevelIndex_1"	49	1	1	2.82743262702356	NA	NA	-11.019179300224	NA	NA
1	"LevelIndex_1"	50	1	1	2.82572986654383	NA	NA	-11.0362583962073	NA	NA
1	"LevelIndex_1"	51	1	1	2.83774762333025	NA	NA	-11.031526175481	NA	NA
1	"LevelIndex_1"	52	1	1	2.82132222291121	NA	NA	-11.0166990744582	NA	NA
1	"LevelIndex_1"	53	1	1	2.83879622107882	NA	NA	-10.9200211993935	NA	NA
1	"LevelIndex_1"	54	1	1	2.82121188112136	NA	NA	-11.0062618263418	NA	NA
1	"LevelIndex_1"	55	1	1	2.87530766052189	NA	NA	-11.1783246751235	NA	NA
1	"LevelIndex_1"	56	1	1	2.85827784914186	NA	NA	-11.1043878672378	NA	NA
1	"LevelIndex_1"	57	1	1	2.79639321166646	NA	NA	-10.9363911896218	NA	NA
1	"LevelIndex_1"	58	1	1	2.85455000695378	NA	NA	-11.0346025679363	NA	NA
1	"LevelIndex_1"	59	1	1	2.86741085503928	NA	NA	-11.1049199706475	NA	NA
1	"LevelIndex_1"	60	1	1	2.81095457656064	NA	NA	-10.9333606712474	NA	NA
1	"LevelIndex_1"	61	1	1	2.85643805497651	NA	NA	-11.1038604588518	NA	NA
1	"LevelIndex_1"	62	1	1	2.87137836198727	NA	NA	-11.188112739623	NA	NA
1	"LevelIndex_1"	63	1	1	2.82746433059233	NA	NA	-10.9841355991979	NA	NA
1	"LevelIndex_1"	64	1	1	2.83745782244928	NA	NA	-11.0126670382289	NA	NA
1	"LevelIndex_1"	65	1	1	2.84768425681011	NA	NA	-11.0464272204106	NA	NA
1	"LevelIndex_1"	66	1	1	2.85883488174902	NA	NA	-11.1498566635211	NA	NA
1	"LevelIndex_1"	67	1	1	2.85376317159472	NA	NA	-11.1753863552537	NA	NA
1	"LevelIndex_1"	68	1	1	2.84534946707911	NA	NA	-11.0752554550749	NA	NA
1	"LevelIndex_1"	69	1	1	2.84155883121386	NA	NA	-11.0536754917597	NA	NA
1	"LevelIndex_1"	70	1	1	2.82072973161174	NA	NA	-11.0576423919555	NA	NA
1	"LevelIndex_1"	71	1	1	2.85679659020752	NA	NA	-11.1237852695001	NA	NA
1	"LevelIndex_1"	72	1	1	2.83961664595734	NA	NA	-11.0068905601446	NA	NA
1	"LevelIndex_1"	73	1	1	2.8617235829623	NA	NA	-11.1631744494788	NA	NA
1	"LevelIndex_1"	74	1	1	2.85092507987045	NA	NA	-11.1075800433294	NA	NA
1	"LevelIndex_1"	75	1	1	2.84220510402072	NA	NA	-11.0807754081866	NA	NA
1	"LevelIndex_1"	76	1	1	2.83443784537559	NA	NA	-13.505302430434	NA	NA
1	"LevelIndex_1"	77	1	1	2.89405879566134	NA	NA	-11.2661978350944	NA	NA
1	"LevelIndex_1"	78	1	1	2.85705945250022	NA	NA	-11.1298620622386	NA	NA
1	"LevelIndex_1"	79	1	1	2.87814290703393	NA	NA	-11.1956647310925	NA	NA
1	"LevelIndex_1"	80	1	1	2.86807244166381	NA	NA	-11.2108957440465	NA	NA
1	"LevelIndex_1"	81	1	1	2.86734592751421	NA	NA	-11.2174030186139	NA	NA
1	"LevelIndex_1"	82	1	1	2.86588040435295	NA	NA	-11.2047223696821	NA	NA
1	"LevelIndex_1"	83	1	1	2.8202392416119	NA	NA	-11.0162313008014	NA	NA
1	"LevelIndex_1"	84	1	1	2.86906001382218	NA	NA	-10.8640816994294	NA	NA
1	"LevelIndex_1"	85	1	1	2.84627241329571	NA	NA	-11.1521829813736	NA	NA
1	"LevelIndex_1"	86	1	1	2.85231991546852	NA	NA	-11.1087317066446	NA	NA
1	"LevelIndex_1"	87	1	1	2.84072521778361	NA	NA	-11.0809629112557	NA	NA
1	"LevelIndex_1"	88	1	1	2.85932394770865	NA	NA	-11.1901786676744	NA	NA
1	"LevelIndex_1"	89	1	1	2.84873258497902	NA	NA	-11.1984635367797	NA	NA
1	"LevelIndex_1"	90	1	1	2.85729306750839	NA	NA	-11.1646828372354	NA	NA
1	"LevelIndex_1"	91	1	1	2.80035570413361	NA	NA	-10.982241236585	NA	NA
1	"LevelIndex_1"	92	1	1	2.8163416655007	NA	NA	-10.9883702003441	NA	NA
1	"LevelIndex_1"	93	1	1	2.8586233263884	NA	NA	-11.1470453086003	NA	NA
1	"LevelIndex_1"	94	1	1	2.82975324472879	NA	NA	-10.9657664479747	NA	NA
1	"LevelIndex_1"	95	1	1	2.87217395907742	NA	NA	-12.4771902870635	NA	NA
1	"LevelIndex_1"	96	1	1	2.83804469208553	NA	NA	-11.259214862403	NA	NA
1	"LevelIndex_1"	97	1	1	2.84623752019211	NA	NA	-10.1768806509832	NA	NA
1	"LevelIndex_1"	98	1	1	2.8385661154135	NA	NA	-11.2955803466367	NA	NA
1	"LevelIndex_1"	99	1	1	2.8462394738489	NA	NA	-11.0648693147497	NA	NA
1	"LevelIndex_1"	100	1	1	2.8388054110901	NA	NA	-11.0810960715686	NA	NA
1	"LevelIndex_1"	101	1	1	2.8476616215995	NA	NA	-11.0744509370036	NA	NA
1	"LevelIndex_1"	102	1	1	2.81857874177012	NA	NA	-11.013556395217	NA	NA
1	"LevelIndex_1"	103	1	1	2.80501164465612	NA	NA	-11.0337922380453	NA	NA
1	"LevelIndex_1"	104	1	1	2.91435719324784	NA	NA	-11.1468111378694	NA	NA
1	"LevelIndex_1"	105	1	1	2.8405199258944	NA	NA	-11.0983080109635	NA	NA
1	"LevelIndex_1"	106	1	1	2.84985355003479	NA	NA	-11.055309608234	NA	NA
1	"LevelIndex_1"	107	1	1	2.87057382656247	NA	NA	-11.1389674922761	NA	NA
1	"LevelIndex_1"	108	1	1	2.8009882591589	NA	NA	-10.9553762002187	NA	NA
1	"LevelIndex_1"	109	1	1	2.85032318352013	NA	NA	-11.0970759310095	NA	NA
1	"LevelIndex_1"	110	1	1	2.84920287818389	NA	NA	-11.1523554445156	NA	NA
1	"LevelIndex_1"	111	1	1	2.86115234259949	NA	NA	-11.1664598507108	NA	NA
1	"LevelIndex_1"	112	1	1	2.82856325132667	NA	NA	-11.0245180826438	NA	NA
1	"LevelIndex_1"	113	1	1	2.85242976857112	NA	NA	-11.0962981560481	NA	NA
1	"LevelIndex_1"	114	1	1	2.85774706226759	NA	NA	-10.3659964278403	NA	NA
1	"LevelIndex_1"	115	1	1	2.82381811691352	NA	NA	-10.9793319744162	NA	NA
1	"LevelIndex_1"	116	1	1	2.83758308827369	NA	NA	-11.1004875392486	NA	NA
1	"LevelIndex_1"	117	1	1	2.84245239761088	NA	NA	-11.1056984011943	NA	NA
1	"LevelIndex_1"	118	1	1	2.86920845093567	NA	NA	-11.1858136499111	NA	NA
1	"LevelIndex_1"	119	1	1	2.8485753836585	NA	NA	-11.0975966275462	NA	NA
1	"LevelIndex_1"	120	1	1	2.8940711117097	NA	NA	-11.1756305145671	NA	NA
1	"LevelIndex_1"	121	1	1	2.84546528547999	NA	NA	-11.0852156079566	NA	NA
1	"LevelIndex_1"	122	1	1	2.82745778917217	NA	NA	-11.0190407969322	NA	NA
1	"LevelIndex_1"	123	1	1	2.83893910074082	NA	NA	-11.07151789324	NA	NA
1	"LevelIndex_1"	124	1	1	2.85281005725859	NA	NA	-11.1022703889408	NA	NA
1	"LevelIndex_1"	125	1	1	2.85822151513056	NA	NA	-11.1623718939815	NA	NA
1	"LevelIndex_1"	126	1	1	2.85547479692116	NA	NA	-11.1297886079798	NA	NA
1	"LevelIndex_1"	127	1	1	2.81887232299913	NA	NA	-11.0107494583533	NA	NA
1	"LevelIndex_1"	128	1	1	2.81847204757847	NA	NA	-10.9492483442811	NA	NA
1	"LevelIndex_1"	129	1	1	2.83797776291102	NA	NA	-11.0693294936118	NA	NA
1	"LevelIndex_1"	130	1	1	2.84976221428049	NA	NA	-11.0858388145761	NA	NA
1	"LevelIndex_1"	131	1	1	2.87090419618258	NA	NA	-11.1837431443044	NA	NA
1	"LevelIndex_1"	132	1	1	2.86310470827511	NA	NA	-11.1824276707366	NA	NA
1	"LevelIndex_1"	133	1	1	2.87809487489909	NA	NA	-11.2166960684031	NA	NA
1	"LevelIndex_1"	134	1	1	2.83430776778716	NA	NA	-10.87910310773	NA	NA
1	"LevelIndex_1"	135	1	1	2.85082258545489	NA	NA	-11.1350009648933	NA	NA
1	"LevelIndex_1"	136	1	1	2.81459897574298	NA	NA	-11.3002121387242	NA	NA
1	"LevelIndex_1"	137	1	1	2.84956650682808	NA	NA	-11.1256793567849	NA	NA
1	"LevelIndex_1"	138	1	1	2.83654363508977	NA	NA	-11.0882712137775	NA	NA
1	"LevelIndex_1"	139	1	1	2.86092365976633	NA	NA	-11.1622008892298	NA	NA
1	"LevelIndex_1"	140	1	1	2.84027373279492	NA	NA	-11.0611287814545	NA	NA
1	"LevelIndex_1"	141	1	1	2.8194928386824	NA	NA	-11.0057974590913	NA	NA
1	"LevelIndex_1"	142	1	1	2.8684774936155	NA	NA	-11.1755274097981	NA	NA
1	"LevelIndex_1"	143	1	1	2.85961203127252	NA	NA	-11.1380572754206	NA	NA
1	"LevelIndex_1"	144	1	1	2.8639203341995	NA	NA	-11.1668912540097	NA	NA
1	"LevelIndex_1"	145	1	1	2.83340993800442	NA	NA	-11.0759165320338	NA	NA
1	"LevelIndex_1"	146	1	1	2.88167086899306	NA	NA	-11.3030026300538	NA	NA
1	"LevelIndex_1"	147	1	1	2.87594618046254	NA	NA	-11.1905732920414	NA	NA
1	"LevelIndex_1"	148	1	1	2.80987330028176	NA	NA	-11.0316441326052	NA	NA
1	"LevelIndex_1"	149	1	1	2.87641079535795	NA	NA	-11.2052882808243	NA	NA
1	"LevelIndex_1"	150	1	1	2.86356168360094	NA	NA	-11.0776528679988	NA	NA
1	"LevelIndex_1"	151	1	1	2.876335710814	NA	NA	-11.2168334005148	NA	NA
1	"LevelIndex_1"	152	1	1	2.83829202480677	NA	NA	-11.0597704718233	NA	NA
1	"LevelIndex_1"	153	1	1	2.84813047010862	NA	NA	-11.1646863895397	NA	NA
1	"LevelIndex_1"	154	1	1	2.85804737785978	NA	NA	-11.1393752309413	NA	NA
1	"LevelIndex_1"	155	1	1	2.83260653946118	NA	NA	-11.0435894189405	NA	NA
1	"LevelIndex_1"	156	1	1	2.84574687819401	NA	NA	-11.071341389634	NA	NA
1	"LevelIndex_1"	157	1	1	2.83058413467064	NA	NA	-11.0416573081889	NA	NA
1	"LevelIndex_1"	158	1	1	2.83286415204782	NA	NA	-11.05063659736	NA	NA
1	"LevelIndex_1"	159	1	1	2.85324185560633	NA	NA	-11.1481569412549	NA	NA
1	"LevelIndex_1"	160	1	1	2.84900971332682	NA	NA	-11.0957732338777	NA	NA
1	"LevelIndex_1"	161	1	1	2.85036098530045	NA	NA	-10.9369291151481	NA	NA
1	"LevelIndex_1"	162	1	1	2.87370566395352	NA	NA	-11.221132327816	NA	NA
1	"LevelIndex_1"	163	1	1	2.8422010622483	NA	NA	-11.0016532846224	NA	NA
1	"LevelIndex_1"	164	1	1	2.86718043270436	NA	NA	-11.0007723222139	NA	NA
1	"LevelIndex_1"	165	1	1	2.82503406711078	NA	NA	-11.0338416420514	NA	NA
1	"LevelIndex_1"	166	1	1	2.83677945359666	NA	NA	-11.0574837463807	NA	NA
1	"LevelIndex_1"	167	1	1	2.82266471169013	NA	NA	-11.0032071992654	NA	NA
1	"LevelIndex_1"	168	1	1	2.80537893803053	NA	NA	-10.9769959507016	NA	NA
1	"LevelIndex_1"	169	1	1	2.85365936580116	NA	NA	-11.1073738482501	NA	NA
1	"LevelIndex_1"	170	1	1	2.87025997802338	NA	NA	-11.2106616578882	NA	NA
1	"LevelIndex_1"	171	1	1	2.8732382899992	NA	NA	-11.1771050264383	NA	NA
1	"LevelIndex_1"	172	1	1	2.87378631221354	NA	NA	-11.1876434759586	NA	NA
1	"LevelIndex_1"	173	1	1	2.83598246544111	NA	NA	-11.0255254589621	NA	NA
1	"LevelIndex_1"	174	1	1	2.84514016920182	NA	NA	-11.0975037944886	NA	NA
1	"LevelIndex_1"	175	1	1	2.87360744263454	NA	NA	-11.1748774805821	NA	NA
1	"LevelIndex_1"	176	1	1	2.82191553541079	NA	NA	-11.0067911606383	NA	NA
1	"LevelIndex_1"	177	1	1	2.84508480459449	NA	NA	-17.4918951804342	NA	NA
1	"LevelIndex_1"	178	1	1	2.85515753509501	NA	NA	-10.948315746735	NA	NA
1	"LevelIndex_1"	179	1	1	2.88025908480087	NA	NA	-11.1989775608455	NA	NA
1	"LevelIndex_1"	180	1	1	2.8530155766429	NA	NA	-11.1107766680605	NA	NA
1	"LevelIndex_1"	181	1	1	2.83986711462918	NA	NA	-11.0835493677238	NA	NA
1	"LevelIndex_1"	182	1	1	2.87208907695957	NA	NA	-11.1882017514639	NA	NA
1	"LevelIndex_1"	183	1	1	2.83750476599758	NA	NA	-11.0675662740714	NA	NA
1	"LevelIndex_1"	184	1	1	2.8403724697862	NA	NA	-11.0573922258249	NA	NA
1	"LevelIndex_1"	185	1	1	2.83526776991496	NA	NA	-11.004161481222	NA	NA
1	"LevelIndex_1"	186	1	1	2.83581117772889	NA	NA	-11.0865881837262	NA	NA
1	"LevelIndex_1"	187	1	1	2.84618683019554	NA	NA	-11.0696531435288	NA	NA
1	"LevelIndex_1"	188	1	1	2.89096133146629	NA	NA	-11.2480030967363	NA	NA
1	"LevelIndex_1"	189	1	1	2.85015484246909	NA	NA	-11.0789932290562	NA	NA
1	"LevelIndex_1"	190	1	1	2.80798259443005	NA	NA	-10.9252979040804	NA	NA
