"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.24	30	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.549	39	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.36	36	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.503	38	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.417	36	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.584	40	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.394	35	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.334	33	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.55	38	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.406	34	5	"NA/19/2022/10011/30_105_38105_1"	NA	NA
0.432	37.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.421	35.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.322	35	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.547	39.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.516	38	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.566	39	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.408	37	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.549	40	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.545	39.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.399	36	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.524	40.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.452	38	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.433	37.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.486	38.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.421	37	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.444	37	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.527	39	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.485	39.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.458	37	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.494	38.5	6	"NA/19/2022/10011/30_106_38106_1"	NA	NA
0.31	31.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.538	38.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.38	35	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.499	37	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.295	32.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.422	36	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.391	35.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.302	31.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.357	34	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.464	36.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.297	31.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.387	34	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.295	31.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.511	39.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.308	32	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.328	32	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.305	32	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.36	34.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.33	33	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.319	32.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.422	35	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.317	32	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.505	38.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.42	35.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.551	38.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.314	31.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.372	34	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.275	30.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.454	36.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.29	32.5	7	"NA/19/2022/10011/30_16_38016_1"	NA	NA
0.375	34.5	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.586	40	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.433	35	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.329	32.5	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.302	32	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.352	33	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.317	32.5	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.358	33.5	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.304	32	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.485	36	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.326	33	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.426	36	8	"NA/19/2022/10011/30_17_38017_1"	NA	NA
0.504	37	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.318	32.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.355	33	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.382	34.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.558	39.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.285	31	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.635	40.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.353	32	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.494	37	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.369	34.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.466	36.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.399	36	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.301	31	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.451	37	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.48	38	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.327	33	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.488	37	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.376	34.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.324	32	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.513	38.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.361	33.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.371	35.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.349	32.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.502	37.5	9	"NA/19/2022/10011/30_18_38018_1"	NA	NA
0.352	33	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.342	33.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.363	34	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.472	36.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.3	31.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.298	32	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.266	30.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.444	36	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.378	34.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.345	33	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.287	31.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.463	37	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.405	34.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.384	35	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.273	30.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.401	34.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.363	32.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.368	35	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.419	36	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.291	31	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.533	39	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.421	36	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.375	33.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.317	31.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.288	31	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.288	31.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.321	32	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.379	34	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.331	33	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.32	32.5	10	"NA/19/2022/10011/30_19_38019_1"	NA	NA
0.354	32.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.367	33.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.282	30.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.299	31	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.37	33	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.302	32	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.27	30.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.305	31	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.262	30	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.369	34	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.279	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.381	33.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.294	32	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.339	32.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.271	30	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.354	32.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.285	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.384	34	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.319	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.347	33	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.337	32	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.316	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.329	33	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.302	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.32	32	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.271	30.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.329	32	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.29	31.5	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.357	34	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.436	37	11	"NA/19/2022/10011/30_20_38020_1"	NA	NA
0.536	38.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.46	36.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.604	41	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.388	34	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.37	34.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.285	31	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.417	34.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.277	31.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.438	36	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.366	33.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.478	37.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.493	37.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.447	36.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.309	33	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.636	40	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.513	38.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.293	31	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.309	31.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.462	37	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.289	31.5	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.369	34	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.358	34	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.347	33	12	"NA/19/2022/10011/30_21_38021_1"	NA	NA
0.271	30.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.387	36	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.393	35.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.635	39	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.342	33.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.293	32	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.465	38	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.464	37	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.303	32.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.409	35	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.326	33	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.271	32	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.368	34.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.35	34	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.447	38	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.405	37	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.36	34.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.567	39	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.304	32	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.486	36	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.54	39	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.296	32	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.262	31	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.279	31.5	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.289	32	13	"NA/19/2022/10011/30_22_38022_1"	NA	NA
0.311	31.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.491	38.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.383	34	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.457	35.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.298	32	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.298	32.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.273	31.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.614	39.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.456	37.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.431	35.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.275	31	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.377	35.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.497	39.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.365	34	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.381	35	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.549	39.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.301	32	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.51	38.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.59	40	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.283	31	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.462	37.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.498	37	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.486	36	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.386	36	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.394	35	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.388	35.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.417	35	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.248	31.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.431	37	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.283	30.5	14	"NA/19/2022/10011/30_25_38025_1"	NA	NA
0.432	36.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.504	37	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.327	32	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.567	40	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.515	38.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.317	32	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.501	38	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.461	37	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.504	38.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.414	35.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.404	35.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.327	33.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.413	36.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.338	33	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.349	33	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.298	31.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.362	33.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.339	33	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.352	33	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.368	34.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.38	34.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.292	31.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.315	31.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.394	34	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.337	33	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.381	36.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.298	31.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.351	33.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.345	33.5	15	"NA/19/2022/10011/30_26_38026_1"	NA	NA
0.353	33.5	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.438	37	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.42	35.5	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.545	39.5	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.4	36	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.451	36	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.47	37.5	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.435	35	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.554	39.5	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
0.628	41	16	"NA/19/2022/10011/30_29_38029_1"	NA	NA
