"LogLikelihood"	"Iteration"
4076.04695104355	1
4064.49898473644	2
4055.86219122301	3
4059.19624836114	4
4014.05919272918	5
4036.66406990163	6
4079.37221644131	7
4053.40777947283	8
4033.37485398254	9
4081.82047635925	10
4059.03347257251	11
4069.32438633219	12
4055.71030783084	13
4025.6061930306	14
4057.26371230148	15
4056.08715327726	16
4040.90292931511	17
4050.32833476944	18
4011.05838570994	19
4056.25893636609	20
4070.22758118371	21
4060.45911467969	22
4048.02133510663	23
4057.48022468249	24
4062.44240291323	25
4031.75683712782	26
4066.02940276401	27
4060.28734732549	28
4061.52264580574	29
4045.37349690004	30
4034.0719406516	31
4026.72733123076	32
4051.68680527641	33
4063.98591664354	34
4036.58341499487	35
4039.67683758741	36
4028.39955331226	37
4073.22926686858	38
4040.83002130189	39
4104.41348185994	40
4056.02617226952	41
4054.3294114621	42
4048.12246135714	43
4020.34250976047	44
4040.20465466194	45
4013.53798148199	46
4053.49125104307	47
4080.43736617438	48
4045.076755283	49
4058.07467358807	50
4032.77174438344	51
4024.40957104019	52
4052.74029347547	53
4076.94142564918	54
4044.5732387209	55
4079.67186490394	56
4046.3178715441	57
4037.49937681547	58
4039.70896371804	59
4093.43915635738	60
4055.27934095215	61
4035.0704473719	62
4053.01807679176	63
4031.4518411558	64
4041.75932117118	65
4034.48603238588	66
4046.97456419711	67
4036.36472047103	68
4069.28699285574	69
4074.42651256898	70
4060.83165435028	71
4019.24138709905	72
4088.31014848915	73
4034.28699492117	74
4071.16796040506	75
4071.38706811624	76
4040.75932407393	77
4062.42697127781	78
4045.89657580879	79
4071.99553316085	80
4030.59941197837	81
4050.05939560677	82
4049.43572954802	83
4047.95907809023	84
4066.38129261648	85
4078.7943543211	86
4018.94548315901	87
4023.77517460377	88
4030.62721930853	89
4036.84276916749	90
4018.28867525671	91
4007.30346252941	92
4052.6389397351	93
4044.09351338753	94
4053.81943765156	95
4053.75823536031	96
4052.78726042889	97
4042.62985062829	98
4034.85317620714	99
4066.28261624304	100
4053.81979541044	101
4054.07526624859	102
4068.50300463349	103
4038.70064534951	104
4068.16237812434	105
4069.00813660359	106
4058.91989186004	107
4089.21392228374	108
4079.88717688473	109
4067.47984518925	110
4058.79480375992	111
4057.31365475018	112
4024.35216957572	113
4034.07852356681	114
4031.65753127338	115
4056.89239922529	116
4039.87750142352	117
4049.30308335163	118
4058.70688500668	119
4050.03953413248	120
4058.54776596527	121
4036.0598763667	122
4021.47302478233	123
4029.46143961807	124
4064.21491108497	125
4058.69172352947	126
4026.16597879577	127
4028.88019170076	128
4039.9033434574	129
4057.16622235375	130
4063.49131788263	131
4043.27993626655	132
4026.95610375281	133
4066.48172150369	134
4089.23078298861	135
4045.54601628576	136
4041.03624359581	137
4027.55405596899	138
4032.88581280298	139
4044.24912908837	140
4051.63314126952	141
4075.87203372054	142
4052.84157098827	143
4028.48026474394	144
4045.04097668192	145
4055.17839955536	146
4071.99901630652	147
4055.23146904937	148
4053.79588610153	149
4043.64943280779	150
4030.56560254262	151
4030.86831462809	152
4034.67083741339	153
4002.15940526871	154
4065.1944648406	155
4052.53181052612	156
4013.89462699535	157
4045.41420286918	158
4033.12550845544	159
4036.32855346235	160
4036.75154397028	161
4046.92023195076	162
4060.19404479455	163
4024.3033902395	164
4073.68429344493	165
4063.70967879784	166
4048.0732321495	167
4051.95076968061	168
4054.21744533531	169
4063.64429742841	170
4034.03608873154	171
4065.90180764852	172
4033.9797642331	173
4043.12106004729	174
4041.45346821763	175
4049.79879596926	176
4041.21738746067	177
4027.62208523782	178
4055.13503829221	179
4058.77113374818	180
4040.47123833113	181
4081.30556344796	182
4024.66325545827	183
4066.47173585944	184
4064.44471240014	185
4051.84987264916	186
4048.02902404254	187
4077.00753620807	188
4061.87026394827	189
4038.2405908781	190
4042.56711434057	191
4075.93168281759	192
4073.14609794565	193
4032.77820486517	194
4022.5459679373	195
4061.93870176903	196
4042.18125469948	197
4040.10567483715	198
4072.59292057283	199
4047.47920374396	200
4077.84537675217	201
4001.01286577536	202
4052.06882972866	203
4051.43443033105	204
4062.25676491812	205
4053.47497041521	206
4085.84748764333	207
4029.59819835041	208
4061.61119834433	209
4019.47610300314	210
4055.65768206478	211
4063.68827444632	212
4018.57286867987	213
4057.24669213631	214
4050.91824949076	215
4025.56374556481	216
4043.7242397926	217
4080.18266072984	218
4035.00305352809	219
4035.51366854721	220
4050.07140881218	221
4056.79397833747	222
4015.59143942108	223
4066.36092514517	224
4063.49859825211	225
4019.19138814015	226
4088.99916176161	227
4025.88364257297	228
4036.40582529629	229
4018.42949850898	230
4033.02449160609	231
4034.45958312164	232
4041.2060000788	233
4014.61153563915	234
4050.08746349408	235
4065.13329215544	236
4035.26991538473	237
4030.17606732577	238
4042.71064467836	239
4081.33577642074	240
4041.19689802843	241
4075.24051697041	242
4028.20233666974	243
4053.39765039648	244
4056.05565507081	245
4034.95333199516	246
4025.2269640507	247
4065.87084238102	248
4047.51543619851	249
4059.52826877297	250
4013.63100031407	251
4016.9540422253	252
4078.20346759709	253
4047.89938739117	254
4080.85316782335	255
4018.35279875023	256
4066.74783147229	257
4029.8163867712	258
4061.10568141697	259
4067.82349314786	260
4047.74471023635	261
4077.39071026069	262
4019.11644079429	263
4015.099207279	264
4088.73626633737	265
4051.74960191426	266
4024.02052630084	267
4048.56211822303	268
4073.38771227049	269
4089.62222134019	270
4020.5544707816	271
4057.81137663368	272
4060.56033512192	273
4060.56468293154	274
4042.37450394623	275
4036.19455089914	276
4054.49404780681	277
4062.46923071226	278
4031.92233623246	279
4084.76915162328	280
4088.30096060183	281
4057.68666729521	282
4046.1865159371	283
4015.65121640335	284
4038.48981885381	285
4010.2495586174	286
4070.65108035047	287
4025.70107581492	288
4099.84619622022	289
4064.27757585257	290
4039.16183552164	291
4025.84248023936	292
4026.75995421358	293
4038.15807595366	294
4037.58504060288	295
4033.40542508019	296
4057.89890168391	297
4071.80950573472	298
4046.18555122262	299
4017.48053040309	300
4073.93226362381	301
4048.50649710395	302
4033.34442382063	303
4083.84800733234	304
4017.01254963331	305
4052.02174360138	306
4038.34877873684	307
4030.9796280332	308
4041.74131846694	309
4058.46828744836	310
4087.59179738726	311
4054.77939505507	312
4069.53482435589	313
4052.52780738005	314
4052.51880162045	315
4051.99677451036	316
4039.92911953719	317
4042.08975994199	318
4059.79912620895	319
4060.8301047328	320
4023.97490477693	321
4049.68193290993	322
4040.67473169778	323
4051.22838247293	324
4047.85362952494	325
4040.34479686191	326
4050.32564333404	327
4061.64322397109	328
4044.99514340007	329
4021.15156564835	330
4046.4587966964	331
4059.64470618443	332
4068.54526120432	333
4032.70343721773	334
4048.34118479846	335
4071.73977242737	336
4013.39525438485	337
4044.21566819498	338
4081.62697389189	339
4008.05768531926	340
4026.46555625538	341
4028.15036235004	342
4041.17953622307	343
4042.48464575059	344
4062.6922565568	345
4059.6149230759	346
4048.6328481106	347
4058.77798869814	348
4074.65505280163	349
4046.31950604564	350
4047.42752382418	351
4095.2570652795	352
4036.42812366866	353
4051.45024995734	354
4070.44720046452	355
4059.3830350904	356
4069.42805472832	357
4070.20197421008	358
4062.92451527775	359
4059.29090924115	360
4051.12743975078	361
4071.90721137353	362
4056.64840864946	363
4067.57760467944	364
4073.22727691455	365
4033.33991628501	366
4035.9009585108	367
4058.47341303688	368
4039.00907539704	369
4067.55496377652	370
4040.30449418904	371
4048.88731922466	372
4043.59527438167	373
4062.97047981207	374
4030.88450464779	375
4022.23419729683	376
4028.71153538265	377
4021.86921556234	378
4040.69673283059	379
4056.31619242333	380
4067.27329061562	381
4069.26985094185	382
4064.2454402815	383
4051.22375184626	384
4037.52092765689	385
4030.80315938806	386
4051.83237635788	387
4018.52065547063	388
4047.26310598005	389
4044.96826480107	390
4034.43523292464	391
4068.87890851161	392
4027.3794123488	393
4068.62111099898	394
4077.88767247281	395
4071.1202772931	396
4054.34095208045	397
4071.236892477	398
4056.14467883643	399
4023.69157204507	400
4076.36463709038	401
4056.71000201528	402
4040.24631252721	403
4063.77452203186	404
4033.78424182752	405
4058.79976805681	406
4046.03163159783	407
4028.2622892315	408
4047.82251549422	409
4019.4316240102	410
4033.64590527952	411
4052.05120833084	412
4017.8737090087	413
4045.81145187947	414
4075.08085132225	415
4022.38172416468	416
4015.4157751407	417
4031.04026058189	418
4082.43789299774	419
4041.01272377324	420
4076.25727449914	421
4013.92746495003	422
4026.82353036052	423
4047.07955976821	424
4060.60990657386	425
4016.94240405188	426
4059.1063136894	427
4013.32082421324	428
4094.06908713517	429
4027.38274932812	430
4040.65678832702	431
4068.34594316818	432
4060.83770859881	433
4039.14582758148	434
4015.50456735703	435
4071.91412152484	436
4046.7834091986	437
4070.47541042677	438
4047.85869792396	439
4068.41819689977	440
4059.70103441506	441
4050.12381742722	442
4039.46024672861	443
4042.25227111768	444
4059.44804359506	445
4051.97544331625	446
4082.26955244493	447
4052.23068771203	448
4082.28490565056	449
4038.04919009185	450
4011.65353044215	451
4024.68329810742	452
4031.40710684679	453
4018.89227138057	454
4061.97603266636	455
4030.48600372325	456
4033.39127764572	457
4047.84281544302	458
4014.35770810193	459
4028.36288657917	460
4048.1733785455	461
4031.05361502105	462
4055.20291119583	463
4106.04859168702	464
4070.05258058763	465
4061.96317283313	466
4071.06855209001	467
4056.80566757218	468
4032.504656648	469
4048.40663588893	470
4054.58284348574	471
4032.49171986064	472
4065.0572742508	473
4088.00597954748	474
4033.81653479239	475
4028.46436725528	476
4013.93204335045	477
4051.73859511254	478
4028.18971349748	479
4059.21103417885	480
4085.35000045993	481
4049.53376347692	482
4080.68666468342	483
4018.75149260552	484
4041.80812746292	485
4035.69610428412	486
4013.37439227033	487
4053.37165459595	488
4018.67483074456	489
4006.09986544484	490
4048.34033883958	491
4058.89134896125	492
4042.18669385735	493
4037.96199339407	494
4034.56373084234	495
4030.16363920763	496
4010.68341386424	497
4072.29133232662	498
4044.4146192935	499
4025.69506247381	500
4054.91134692816	501
4063.89580089864	502
4032.41920440954	503
4051.28607320135	504
4042.26714586415	505
4071.82105784058	506
4046.98835731488	507
4043.58328473883	508
4049.77444718388	509
4004.78362570864	510
4056.86907776158	511
4034.72638714899	512
4015.53039858934	513
4014.04725894803	514
4040.64026077226	515
4078.53830325524	516
4042.30799780872	517
4073.32130689178	518
4046.27187451265	519
4066.75575053702	520
4057.00510107451	521
4030.59318283773	522
4055.83095933164	523
4037.08805373206	524
4042.14020123855	525
4045.43451247171	526
4039.76090080012	527
4034.24292660621	528
4061.74034078247	529
4043.98379320253	530
4053.04707452698	531
4080.05340826435	532
4053.57309773662	533
4065.32064388666	534
4051.49713066215	535
4060.3496324253	536
4059.56809783016	537
4048.72630715439	538
4030.49712692477	539
4049.39228365511	540
4033.50856738834	541
4002.46635249289	542
4063.15135495025	543
4061.38434470154	544
4059.27819636369	545
4049.95713101987	546
4050.93413859162	547
4055.10002092707	548
4060.78920175388	549
4066.7068530098	550
4029.77496547906	551
4047.9373343214	552
4035.14413675843	553
4074.99388391249	554
4003.99517580274	555
4040.88661138655	556
4060.09763062677	557
4075.51128612893	558
4065.46433629843	559
4041.57930633435	560
4045.70598512607	561
4051.98906968277	562
4069.29702918013	563
4058.81733678337	564
4033.56037024329	565
4045.9520104032	566
4052.71127298121	567
4044.63670938596	568
4022.5912949492	569
4054.86547433748	570
4052.76447354948	571
4074.93471430352	572
4066.55656393651	573
4056.41796533825	574
4048.56113138334	575
4095.14547757644	576
4061.34353055102	577
4044.80592241334	578
4074.76720827154	579
4087.63915245477	580
4062.23423827628	581
4083.68744837272	582
4049.2925736968	583
4056.41902882997	584
4061.42689520304	585
4066.51864629181	586
4070.61988661403	587
4031.19794310023	588
4050.07039753347	589
4075.15747393326	590
4041.89163466095	591
4037.85083510582	592
4029.04871081174	593
4030.24837909732	594
4089.10090419221	595
4068.52011915054	596
4063.46418798662	597
4043.83508211335	598
4026.69871656614	599
4022.98262148409	600
4006.45893144345	601
4058.15496514376	602
4063.58346904703	603
4026.04129243215	604
4012.89612256369	605
4074.90784601951	606
4061.32289096384	607
4031.32432618167	608
4026.31315568876	609
4047.76379326801	610
4037.52561302509	611
4017.31599817114	612
4028.87279360248	613
4024.25432761885	614
4021.64351210984	615
4063.22580725136	616
4059.56463336562	617
4042.82010116587	618
4047.16466014125	619
4056.33755541635	620
4057.16900260046	621
4066.52354337454	622
4048.68235789333	623
4024.3962406904	624
4041.08002435294	625
4021.59897679856	626
4019.03848897571	627
4036.87374360656	628
4089.24297720404	629
4043.71582414946	630
4051.03485672624	631
4048.73647699788	632
4053.07666233876	633
4061.09566370027	634
4017.56846877731	635
4057.02543371165	636
4030.37139620656	637
4064.38631087969	638
4047.98022446301	639
4066.83950292033	640
4078.77313958636	641
4063.53139132393	642
4032.83471502152	643
4057.16226677045	644
4044.64917846842	645
4040.15874978732	646
4023.95719552744	647
4018.91957800408	648
4032.06039959458	649
4052.25462115216	650
4074.69035218551	651
4053.40310227847	652
4049.37957763889	653
4084.46333785132	654
4068.85732149963	655
4065.64487778608	656
4062.59947678995	657
4069.23165436846	658
4006.2745446146	659
4028.27473240692	660
4068.88851979657	661
4072.74638690685	662
4065.0011292035	663
4030.36269328843	664
4049.47328150994	665
4055.09893562996	666
4037.80052126655	667
4058.70331315696	668
4063.39695133497	669
4062.11241638634	670
4101.92085564196	671
4034.14992498337	672
4077.89963419334	673
4041.99976737621	674
4044.59328205647	675
4016.78207048407	676
4034.01197637181	677
4040.76726663248	678
4031.57570415007	679
4057.99234248291	680
4045.51108926009	681
4039.18514616152	682
4053.27024314771	683
4040.36988153213	684
4025.32168032702	685
4043.74656374151	686
4067.82478078478	687
4030.59757559901	688
4042.48274858969	689
4043.48294882751	690
4050.41378702644	691
4047.46410066099	692
4018.80057637715	693
4046.85499673326	694
4069.1716225361	695
4075.07786528536	696
4093.43544534666	697
4014.3849034827	698
4068.39957054291	699
4044.41039803196	700
4068.42218986376	701
4030.56753645024	702
4064.77555273022	703
4062.14961343473	704
4061.94447896624	705
4039.1648279997	706
4033.90896170934	707
4057.6349676607	708
4078.59481521634	709
4084.4833341802	710
4025.12219916307	711
4068.89833704568	712
4037.59136549953	713
4030.32233963436	714
4010.44044816044	715
4007.58687379204	716
4051.03934447804	717
4037.21305121683	718
4044.17614242398	719
4044.51449041192	720
4019.85520783178	721
4053.08550987336	722
4055.0366522838	723
4063.35213272528	724
4037.42770295322	725
4052.29924883885	726
4047.69472898487	727
4055.38114168396	728
4078.07909229056	729
4057.77319297363	730
4065.64236842188	731
4061.17706123577	732
4078.17737485645	733
4062.04403576775	734
4057.60439001014	735
4064.55895014015	736
4045.88371636634	737
4027.99530511098	738
4030.12101538156	739
4026.40327861229	740
4068.81134029514	741
4048.90783181711	742
4031.36803637382	743
4040.02425113631	744
4075.28062851622	745
4052.54086588133	746
4043.70564573694	747
4013.71763784952	748
4068.53781201707	749
4049.01042893335	750
4075.70186892836	751
4046.04279954221	752
4064.57004980756	753
4006.56352786984	754
4041.5814275542	755
4039.80035945302	756
4060.11684633896	757
4037.2996914777	758
4050.70413985594	759
4072.39837145939	760
4048.06777937873	761
4044.34368935306	762
4053.67075344997	763
4059.11423011674	764
4064.68922951335	765
4055.65172961002	766
4038.30627074361	767
4024.36088180212	768
4062.83559907202	769
4057.19105686502	770
4064.45707720211	771
4038.10057003752	772
4049.22308287652	773
4034.05304734137	774
4071.66821407187	775
4067.15842799207	776
