"Iteration"	"tau_Intercept"
1	1.10074506467795
2	1.07052474564233
3	1.11905004133578
4	1.25350242680536
5	1.00113290469566
6	0.955019802392496
7	1.09377030364668
8	1.03029295644035
9	0.885812569216282
10	0.99374388555081
11	1.13936587027472
12	1.03346686187756
13	1.10023792190878
14	1.0399153495872
15	1.22067747136414
16	0.99780186239687
17	1.12868149727581
18	1.17498949176379
19	1.09595827257066
20	1.10128989758989
21	1.05018681013241
22	1.01191761222193
23	1.021490120712
24	0.950788042108143
25	1.23382748531237
26	1.05216552407935
27	1.10623168684112
28	0.987041642090036
29	1.30739499481567
30	1.24192660523031
31	1.17686154225757
32	1.21787754914443
33	1.10929586853166
34	0.996747227834824
35	1.04870948283926
36	1.29626691290057
37	1.12496631529904
38	0.976548572086641
39	1.09714611204058
40	1.08557935898792
41	0.934316405478287
42	1.20671520267381
43	1.07088707229479
44	1.16323584114076
45	1.37480308051937
46	1.11900804920602
47	1.2231698211565
48	1.08978016738627
49	1.02413905393891
50	1.18249452054608
51	1.16381924663453
52	1.11852057085186
53	1.17810158019494
54	1.01572255843002
55	1.04595755804884
56	1.09881141082643
57	1.32211214687513
58	1.06945173314025
59	1.09634522546403
60	1.08218585577555
61	1.1296841479298
62	1.2416053371519
63	1.11356330468645
64	1.111130125917
65	1.03349351146434
66	0.960353328501487
67	1.12249656734188
68	1.02644301399167
69	1.26607160171442
70	1.0458883520593
71	1.11528317868485
72	1.24549776224524
73	1.14407858671972
74	1.34121416817322
75	0.973823202661039
76	1.01857062093787
77	1.23360391156525
78	1.09302775336801
79	1.17056622278576
80	1.13911040957601
81	1.10773031528405
82	0.997428490492846
83	1.10368689992761
84	0.904091784670258
85	1.1532545307365
86	1.30059891452695
87	1.12928326055992
88	1.05732256592972
89	1.2191212904377
90	1.12439354461199
91	0.994359608761286
92	1.13359495420105
93	1.30743068172861
94	1.09433242807526
95	1.111723334077
96	1.24583079267155
97	1.15406028290025
98	1.14576120118165
99	1.05108691950009
100	1.21609336099455
101	1.10422018624534
102	1.00244802011858
103	1.05392775788865
104	1.14489837662532
105	1.09151843943569
106	1.18983090195423
107	1.09680955207647
108	0.965690621264703
109	1.28914557997814
110	1.0447502505275
111	1.23437784674044
112	0.911315797302729
113	1.09987046265279
114	1.27667915394044
115	1.07825910015868
116	1.17143616506493
117	1.17792829619825
118	1.35346732048396
119	1.17391023612948
120	0.912609247233716
121	1.05970046005383
122	0.976756759862765
123	1.05811604057353
124	1.12810909349752
125	1.04256990091387
126	1.01021889026793
127	1.07729443015874
128	1.05593714087197
129	1.00554003241254
130	1.19820338526951
131	1.19333349444461
132	1.20501147987321
133	1.11190446377444
134	1.09899459936737
135	1.06148713185088
136	1.21359883923169
137	1.21659835062501
138	1.08577192594058
139	0.960910504217139
140	0.993928589196446
141	1.13832736462143
142	1.20083328762505
143	1.03185716613186
144	1.22833407936602
145	1.11024548282108
146	1.05527541031546
147	1.09347892508506
148	1.16751368754989
149	1.21838165086625
150	1.17779736119428
151	0.972026644727534
152	1.10894193153497
153	1.30827107724182
154	1.11460144994945
155	1.0937038961849
156	1.07838124192862
157	1.19422641810731
158	1.26126569564073
159	1.12330094879886
160	1.15263569213231
161	1.11057907633973
162	1.1630137416099
163	1.04589590780248
164	1.11400935820459
165	1.19517505129849
166	1.10374628222136
167	1.03754588564486
