"Iteration"	"tau_Intercept"
1	177.404110670411
2	172.372526274024
3	172.184669180966
4	175.589416769027
5	181.045556933892
6	181.46967013823
7	176.081643535499
8	182.429852343693
9	178.737543303038
10	177.289512695776
11	178.031169857399
12	182.860291064774
13	182.365627851931
14	179.753709737754
15	180.910034662728
16	182.787862957275
17	178.259818287284
18	175.918306448614
19	176.985192077805
20	183.788963991197
21	182.961112147758
22	178.406481224688
23	178.893308044675
24	182.911967250726
25	181.323931162072
26	176.269406237864
27	187.097875851197
28	174.791496693316
29	184.190863940325
30	182.915385727133
31	176.669638212669
32	183.746162067703
33	181.416189049594
34	175.178661000035
35	178.685717281319
36	183.826755330122
37	181.929141966759
38	184.596915939941
39	184.457272706282
40	178.929078631962
41	183.216904090704
42	188.851584036503
43	178.223516201133
44	179.378006399312
45	178.674578471933
46	178.096440875839
47	182.265726523893
48	183.169757686472
49	187.50107302043
50	182.320653998142
51	177.020811319603
52	179.366077286231
53	176.521027210665
54	181.000298265358
55	179.947649428011
56	175.310893981692
57	183.075166607158
58	186.557420115798
59	176.541635830257
60	179.115599972566
61	178.204553948318
62	186.864341184089
63	182.922418386384
64	177.319495378454
65	185.243609969755
66	182.668037544033
67	177.202871462303
68	182.488625712977
69	182.361214874399
70	181.938540967194
71	183.265659525519
72	173.546092542999
73	177.122356956956
74	180.639227060574
75	189.919160662841
76	181.83431355772
77	178.42544228604
78	178.31521781692
79	179.408522772767
80	181.04811404503
81	180.024834251955
82	182.769224749121
83	177.335930451504
84	167.56499413001
85	172.985336318086
86	183.552934255425
87	177.289084392886
88	178.833006839294
89	173.387047757495
90	171.452115128116
91	181.30373979447
92	182.507350603866
93	180.84814767658
94	176.401179433763
95	181.396214532798
96	177.857962717666
97	181.838561035294
98	178.303611225992
99	183.142663267678
100	178.787680676683
101	183.447128991945
102	180.011286686581
103	184.142873579935
104	172.983077063415
105	175.794847081085
106	182.662910398074
107	178.480282791945
108	176.314459059563
109	185.702130868382
110	180.228048979703
111	182.064144617408
112	180.464349158305
113	179.421856770235
114	179.675279415323
115	188.830442890644
116	185.002037610692
117	177.087904490992
118	176.625718400993
119	177.607333070509
120	184.789956918995
121	179.080727961842
122	186.08535057654
123	182.744302563048
124	178.350085562561
125	177.077533545328
126	177.076379847061
127	182.397782022627
128	185.483973465343
129	185.242175336157
130	184.350780277039
131	175.508548473214
132	184.98405741317
133	176.518027486981
134	184.371241890847
135	181.503175040429
136	184.271887425177
137	179.998327133986
138	187.442171315481
139	177.113532657357
140	178.984688406028
141	180.508202024949
142	182.267927764465
143	181.834940698629
144	186.661806377124
145	183.134035910525
146	182.654280620997
147	178.259919159283
148	176.817056428784
149	177.840773164561
150	173.348579342223
151	178.476219000739
152	184.344537418407
153	185.388885680306
154	186.707563347385
155	178.524317030858
156	178.185466307183
157	183.405581036926
158	181.679383176649
159	179.980232036776
160	178.677231313997
161	182.028284211147
162	173.603896976093
163	182.208208371871
164	177.667065010254
165	184.355553606672
166	178.472395036184
167	178.549143647707
168	182.984106921264
169	180.374834802263
170	180.747667477615
171	177.649441118936
172	184.137162914181
173	180.359988238444
174	180.713470900101
175	190.628682759934
176	177.836396970821
177	185.05869585719
178	175.966149593955
179	182.111036604979
180	178.091462817769
181	187.718026425947
182	185.921708468838
183	185.333805340972
184	181.214350549506
185	183.319667789886
186	184.849747581431
187	184.407788585573
188	180.053929864403
189	173.753451800275
190	186.406470889691
191	179.321763129046
192	178.857692523666
193	185.086098580839
194	168.777447527286
195	187.009226142079
196	171.502227359477
197	182.122407550287
198	179.996845984767
199	172.99563088313
200	170.688598770812
201	179.27320696542
202	180.724200083495
203	185.474445085975
204	185.39201030758
205	180.596063414989
206	179.002345681218
207	176.341215770817
208	178.593077809994
209	180.683972851366
210	180.743209038952
211	184.549138168666
212	177.298448475177
213	177.583497510654
214	186.674768629533
215	179.362940250661
216	172.77937740726
217	185.738331352145
218	181.892496621925
219	183.951220331689
220	172.050817979632
221	179.016791460287
222	182.194168125299
223	182.742786567169
224	183.265572453356
225	185.543458626732
226	179.264354347454
227	175.773550553673
228	183.979366713471
229	176.153108550279
230	182.832443821339
231	179.776904814655
232	173.4158597001
233	181.878118816876
234	186.101356681102
235	180.891686413
236	183.022160690422
237	181.594407937461
238	178.623073687166
239	178.636564739934
240	186.191238161983
241	179.703972190534
242	180.20473754982
243	179.981873191507
244	178.933547689847
245	188.404423817435
246	179.020906414227
247	171.379497025633
248	186.640274487257
249	175.680824624526
250	180.474195133418
251	173.258755675228
252	178.212820030231
253	178.107320878652
254	174.979673860013
255	182.162026436864
256	185.079270400444
257	177.938035479134
