"Iteration"	"tau_Intercept"
1	390.418766462348
2	403.992694538796
3	410.522576220342
4	394.161014263488
5	415.716017080255
6	385.467595840664
7	413.578947615516
8	403.815590391186
9	425.717671889333
10	413.697576036619
11	394.108018572562
12	411.041291599734
13	399.430433459161
14	403.866024591727
15	422.472957494216
16	426.297690140691
17	411.668413950008
18	401.854557369717
19	413.314776919851
20	413.031643782722
21	407.694628546879
22	394.662081974106
23	406.624447383315
24	423.220978075839
25	416.357098452476
26	412.295021282799
27	421.020798228023
28	396.626248402324
29	408.627383620935
30	413.714902389263
31	403.683818912581
32	412.322920499942
33	404.397640330432
34	397.378089221764
35	409.953867364489
36	402.362829934779
37	404.285635457573
38	399.919748866051
39	400.000376928813
40	420.911473129798
41	406.42454569358
42	397.409044115018
43	399.356334149492
44	412.297367936712
45	410.058949124572
46	421.649716999911
47	405.514416509324
48	399.519305950757
49	398.817851990543
50	423.805408241995
51	411.616352265522
52	404.28928107062
53	399.035981284148
54	402.543148018614
55	414.481917616884
56	410.754982221295
57	408.812999727773
58	407.3351128907
59	420.073107397978
60	390.161462110216
61	403.325009058047
62	411.693009149802
63	399.884682777839
64	422.720162860608
65	403.521601053024
66	417.981636320536
67	397.974938104414
68	411.981083677005
69	410.804286525651
70	412.190921083474
71	417.793071151452
72	410.090302000137
73	399.275298492395
74	413.243992357827
75	406.497108189224
76	407.302981931831
77	400.949140757998
78	402.105062149983
79	412.351984995094
80	412.355163726347
81	399.764318456677
82	405.569749530411
83	418.083034489976
84	421.625811814512
85	412.516197987562
86	401.679695979952
87	402.537634870608
88	420.782430412068
89	416.061912022069
90	391.455938577696
91	418.014326695191
92	425.60597901618
93	409.146295211825
94	411.31031438444
95	419.708796331679
96	418.042190156874
97	407.646629966176
98	418.821830437499
99	416.281188771448
100	397.970200306097
101	406.282160520537
102	407.096550165817
103	423.854470598877
104	433.207114392767
105	419.915557526217
106	405.759821321193
107	431.854868567505
108	421.722888456313
109	411.357476850909
110	417.800382973336
111	402.748605685884
112	418.827736898911
113	418.881574846525
114	408.978626479028
115	409.417393965403
116	404.464718848001
117	419.144855456734
118	412.78123853906
119	402.366823231645
120	407.481803122576
121	403.78639163459
122	407.317632625104
123	415.079765697036
124	400.231406460484
125	398.429841943765
126	408.010153173569
127	402.496765267739
128	396.734151028854
129	421.655585879432
130	421.32110095233
131	392.566485872559
132	414.692004371865
133	392.717741430445
134	416.98517540989
135	413.924674036012
136	409.656781444319
137	399.573327267265
138	408.862260015754
139	398.322919559851
140	411.820040785572
141	409.895276688297
142	404.222658667154
143	421.380093759189
144	425.580888914572
145	402.451900322536
146	407.521245182865
147	403.344110396013
148	407.309938138321
149	430.093012028408
150	399.097644524255
151	425.041060578243
152	406.22632425961
153	402.510187105233
154	388.509462888466
155	402.007137502989
156	400.384537399492
157	413.450852817021
158	405.773871532174
159	415.511607060173
160	417.666091002964
161	417.462990564179
162	390.749212472149
163	400.174422200119
164	407.560797985923
165	419.615934388332
166	401.11970767035
167	418.746644694665
168	407.401581890476
169	402.921352256846
170	408.27523313323
171	402.44725002095
172	420.822836066892
173	399.201548207829
174	413.012157503315
175	394.590005987185
176	402.964116890829
177	406.876677073832
178	411.122688699647
179	413.256871076877
180	413.773935911446
181	398.629271077339
182	410.915300059526
183	400.68624903231
184	415.100958518629
185	414.900801260937
186	410.820127455328
187	374.900721877265
188	404.088556423921
189	410.327620113319
190	413.498157184306
191	395.813218309732
192	422.509518847421
193	401.913529618457
194	417.950121598806
195	402.827072047188
196	403.205017377525
197	415.270466070314
198	404.49613466143
199	413.592181653846
200	413.241366559545
201	416.06440399098
202	407.041358387148
203	407.458806255343
204	409.206894124759
205	410.184285667938
206	379.910942426907
207	412.607714968483
208	403.219546318978
209	408.736069447193
210	422.85999877688
211	418.806946642932
212	388.196110730569
213	419.618647549952
214	410.576012659174
215	408.422063353835
216	411.811944201943
217	399.988201738617
218	420.936342615454
219	413.758011788174
220	405.989507639156
221	415.345415810981
222	405.064865060189
