"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	0.116823154902275	NA	NA	3.10375614893739	NA	NA
1	"LevelIndex_1"	2	1	1	0.121353769177703	NA	NA	3.08819032913682	NA	NA
1	"LevelIndex_1"	3	1	1	0.118504096830227	NA	NA	3.09827702241718	NA	NA
1	"LevelIndex_1"	4	1	1	0.115573853819464	NA	NA	3.10829640162102	NA	NA
1	"LevelIndex_1"	5	1	1	0.122223753104801	NA	NA	3.08753443689472	NA	NA
1	"LevelIndex_1"	6	1	1	0.121019263238622	NA	NA	3.08967387447576	NA	NA
1	"LevelIndex_1"	7	1	1	0.117201771478733	NA	NA	3.10339380020317	NA	NA
1	"LevelIndex_1"	8	1	1	0.120513867278888	NA	NA	3.09647741794219	NA	NA
1	"LevelIndex_1"	9	1	1	0.112511987049558	NA	NA	3.09522565465638	NA	NA
1	"LevelIndex_1"	10	1	1	0.120984624440134	NA	NA	3.09359789706353	NA	NA
1	"LevelIndex_1"	11	1	1	0.115743150240406	NA	NA	3.10606518689176	NA	NA
1	"LevelIndex_1"	12	1	1	0.11883668675504	NA	NA	3.08038354508348	NA	NA
1	"LevelIndex_1"	13	1	1	0.11457782287159	NA	NA	3.11511851771834	NA	NA
1	"LevelIndex_1"	14	1	1	0.117678614596333	NA	NA	3.09473597851792	NA	NA
1	"LevelIndex_1"	15	1	1	0.116348862412841	NA	NA	3.10912656081601	NA	NA
1	"LevelIndex_1"	16	1	1	0.122026576624466	NA	NA	3.09821710019983	NA	NA
1	"LevelIndex_1"	17	1	1	0.116433973842842	NA	NA	3.12411989850588	NA	NA
1	"LevelIndex_1"	18	1	1	0.116984922609038	NA	NA	3.08899802471972	NA	NA
1	"LevelIndex_1"	19	1	1	0.120898696826114	NA	NA	3.09616256924578	NA	NA
1	"LevelIndex_1"	20	1	1	0.11948307434248	NA	NA	3.10845838913848	NA	NA
1	"LevelIndex_1"	21	1	1	0.118179269450251	NA	NA	3.09938436550463	NA	NA
1	"LevelIndex_1"	22	1	1	0.118260349769518	NA	NA	3.09894523720638	NA	NA
1	"LevelIndex_1"	23	1	1	0.121154450870562	NA	NA	3.09740427692097	NA	NA
1	"LevelIndex_1"	24	1	1	0.119677398747407	NA	NA	3.08919112125231	NA	NA
1	"LevelIndex_1"	25	1	1	0.121227467725827	NA	NA	3.09710543740382	NA	NA
1	"LevelIndex_1"	26	1	1	0.120296859434759	NA	NA	3.09511642322661	NA	NA
1	"LevelIndex_1"	27	1	1	0.118904201852738	NA	NA	3.11088714972016	NA	NA
1	"LevelIndex_1"	28	1	1	0.120420532378669	NA	NA	3.10022207276723	NA	NA
1	"LevelIndex_1"	29	1	1	0.115084533543458	NA	NA	3.09763727623974	NA	NA
1	"LevelIndex_1"	30	1	1	0.120835993935834	NA	NA	3.08988098165285	NA	NA
1	"LevelIndex_1"	31	1	1	0.118972346286502	NA	NA	3.10367640919533	NA	NA
1	"LevelIndex_1"	32	1	1	0.118852141596721	NA	NA	3.11125913255885	NA	NA
1	"LevelIndex_1"	33	1	1	0.117745115296875	NA	NA	3.11552155100095	NA	NA
1	"LevelIndex_1"	34	1	1	0.122965576568939	NA	NA	3.09775495368015	NA	NA
1	"LevelIndex_1"	35	1	1	0.119370651074416	NA	NA	3.08380881810783	NA	NA
1	"LevelIndex_1"	36	1	1	0.116724208271571	NA	NA	3.09522965935179	NA	NA
1	"LevelIndex_1"	37	1	1	0.115725390706762	NA	NA	3.10870291590124	NA	NA
1	"LevelIndex_1"	38	1	1	0.118163228147474	NA	NA	3.0941638601243	NA	NA
1	"LevelIndex_1"	39	1	1	0.117055462298288	NA	NA	3.0918156733993	NA	NA
1	"LevelIndex_1"	40	1	1	0.119451060981887	NA	NA	3.09188613593334	NA	NA
1	"LevelIndex_1"	41	1	1	0.117400302146049	NA	NA	3.12429700871771	NA	NA
1	"LevelIndex_1"	42	1	1	0.119554276270783	NA	NA	3.09527195565038	NA	NA
1	"LevelIndex_1"	43	1	1	0.119187405237445	NA	NA	3.09561920879649	NA	NA
1	"LevelIndex_1"	44	1	1	0.116901277203131	NA	NA	3.12259552339324	NA	NA
1	"LevelIndex_1"	45	1	1	0.117780658658623	NA	NA	3.10201358006922	NA	NA
1	"LevelIndex_1"	46	1	1	0.12060679194274	NA	NA	3.10249309644817	NA	NA
1	"LevelIndex_1"	47	1	1	0.111215442981736	NA	NA	3.10935192503329	NA	NA
1	"LevelIndex_1"	48	1	1	0.121572902106743	NA	NA	3.09761596211621	NA	NA
1	"LevelIndex_1"	49	1	1	0.119844152449452	NA	NA	3.10168781895501	NA	NA
1	"LevelIndex_1"	50	1	1	0.12188859086182	NA	NA	3.11046779834718	NA	NA
1	"LevelIndex_1"	51	1	1	0.117042537793808	NA	NA	3.10481671615746	NA	NA
1	"LevelIndex_1"	52	1	1	0.118077956067165	NA	NA	3.09452839655428	NA	NA
1	"LevelIndex_1"	53	1	1	0.116240863412483	NA	NA	3.09861273801078	NA	NA
1	"LevelIndex_1"	54	1	1	0.116656465985666	NA	NA	3.0954171083605	NA	NA
1	"LevelIndex_1"	55	1	1	0.114777029270129	NA	NA	3.0935549150186	NA	NA
1	"LevelIndex_1"	56	1	1	0.119112906118826	NA	NA	3.11977513930079	NA	NA
1	"LevelIndex_1"	57	1	1	0.119901671512772	NA	NA	3.1011401352491	NA	NA
1	"LevelIndex_1"	58	1	1	0.11821313185935	NA	NA	3.09831656200523	NA	NA
1	"LevelIndex_1"	59	1	1	0.113891130643543	NA	NA	3.08289405042213	NA	NA
1	"LevelIndex_1"	60	1	1	0.118212237413924	NA	NA	3.07620546117625	NA	NA
1	"LevelIndex_1"	61	1	1	0.116193940722467	NA	NA	3.10485053091127	NA	NA
1	"LevelIndex_1"	62	1	1	0.116935447268928	NA	NA	3.10904075618676	NA	NA
1	"LevelIndex_1"	63	1	1	0.122509048500772	NA	NA	3.09412098628997	NA	NA
1	"LevelIndex_1"	64	1	1	0.118183013481391	NA	NA	3.10711361836942	NA	NA
1	"LevelIndex_1"	65	1	1	0.115204929342435	NA	NA	3.09651387081119	NA	NA
1	"LevelIndex_1"	66	1	1	0.116161408607277	NA	NA	3.11084835360466	NA	NA
1	"LevelIndex_1"	67	1	1	0.117031272619793	NA	NA	3.08974914881225	NA	NA
1	"LevelIndex_1"	68	1	1	0.117028571736982	NA	NA	3.11537530473002	NA	NA
1	"LevelIndex_1"	69	1	1	0.118487412553807	NA	NA	3.10226880838073	NA	NA
1	"LevelIndex_1"	70	1	1	0.116138360394817	NA	NA	3.09880012955352	NA	NA
1	"LevelIndex_1"	71	1	1	0.113397274507594	NA	NA	3.11417061281086	NA	NA
1	"LevelIndex_1"	72	1	1	0.116214842610377	NA	NA	3.09809625124452	NA	NA
1	"LevelIndex_1"	73	1	1	0.11774862844208	NA	NA	3.0967034831045	NA	NA
1	"LevelIndex_1"	74	1	1	0.123158047614963	NA	NA	3.09396601308927	NA	NA
1	"LevelIndex_1"	75	1	1	0.119345530805849	NA	NA	3.09161755219598	NA	NA
1	"LevelIndex_1"	76	1	1	0.12365628614216	NA	NA	3.10169131748164	NA	NA
1	"LevelIndex_1"	77	1	1	0.117838734158291	NA	NA	3.10736084676811	NA	NA
1	"LevelIndex_1"	78	1	1	0.117678165242153	NA	NA	3.09678379223336	NA	NA
1	"LevelIndex_1"	79	1	1	0.121971146202547	NA	NA	3.08924652362687	NA	NA
1	"LevelIndex_1"	80	1	1	0.115554318028405	NA	NA	3.10949175635476	NA	NA
1	"LevelIndex_1"	81	1	1	0.114845906517563	NA	NA	3.11589008871876	NA	NA
1	"LevelIndex_1"	82	1	1	0.118819063398581	NA	NA	3.09041822306501	NA	NA
1	"LevelIndex_1"	83	1	1	0.121486186581491	NA	NA	3.10209172055758	NA	NA
1	"LevelIndex_1"	84	1	1	0.122492219223871	NA	NA	3.09976211977616	NA	NA
1	"LevelIndex_1"	85	1	1	0.116371399952639	NA	NA	3.10308616052328	NA	NA
1	"LevelIndex_1"	86	1	1	0.119965388865774	NA	NA	3.0948800790165	NA	NA
1	"LevelIndex_1"	87	1	1	0.114041988790005	NA	NA	3.10001644147598	NA	NA
1	"LevelIndex_1"	88	1	1	0.116270425748246	NA	NA	3.08565116541947	NA	NA
1	"LevelIndex_1"	89	1	1	0.115244941823529	NA	NA	3.09571196328106	NA	NA
1	"LevelIndex_1"	90	1	1	0.116614026055839	NA	NA	3.0937377522396	NA	NA
1	"LevelIndex_1"	91	1	1	0.117039516553619	NA	NA	3.10016497453929	NA	NA
1	"LevelIndex_1"	92	1	1	0.11416661154149	NA	NA	3.11193725994936	NA	NA
1	"LevelIndex_1"	93	1	1	0.118645061369222	NA	NA	3.09917948840689	NA	NA
1	"LevelIndex_1"	94	1	1	0.120495108492795	NA	NA	3.08076624235688	NA	NA
1	"LevelIndex_1"	95	1	1	0.115689533285824	NA	NA	3.10575258049316	NA	NA
1	"LevelIndex_1"	96	1	1	0.121057438886748	NA	NA	3.09856157480206	NA	NA
1	"LevelIndex_1"	97	1	1	0.119261106781995	NA	NA	3.10062828109895	NA	NA
1	"LevelIndex_1"	98	1	1	0.120314745095492	NA	NA	3.0851713418247	NA	NA
1	"LevelIndex_1"	99	1	1	0.119792752353536	NA	NA	3.09731012835246	NA	NA
1	"LevelIndex_1"	100	1	1	0.119789174405962	NA	NA	3.10776523597637	NA	NA
1	"LevelIndex_1"	101	1	1	0.116202945044602	NA	NA	3.10592689871008	NA	NA
1	"LevelIndex_1"	102	1	1	0.120591472925866	NA	NA	3.09953541265752	NA	NA
1	"LevelIndex_1"	103	1	1	0.118199915596575	NA	NA	3.11117190148849	NA	NA
1	"LevelIndex_1"	104	1	1	0.117632603708112	NA	NA	3.11802353140642	NA	NA
1	"LevelIndex_1"	105	1	1	0.115853320976153	NA	NA	3.09665693013488	NA	NA
1	"LevelIndex_1"	106	1	1	0.120974490320316	NA	NA	3.09091915304055	NA	NA
1	"LevelIndex_1"	107	1	1	0.12064199490542	NA	NA	3.08935591904702	NA	NA
1	"LevelIndex_1"	108	1	1	0.121347110981322	NA	NA	3.09175718952019	NA	NA
1	"LevelIndex_1"	109	1	1	0.117837088101595	NA	NA	3.09221340957895	NA	NA
1	"LevelIndex_1"	110	1	1	0.117517605789491	NA	NA	3.10734923078354	NA	NA
1	"LevelIndex_1"	111	1	1	0.120405803068862	NA	NA	3.08464955010016	NA	NA
1	"LevelIndex_1"	112	1	1	0.123921315248178	NA	NA	3.09998594611691	NA	NA
1	"LevelIndex_1"	113	1	1	0.119657615478671	NA	NA	3.08505427873925	NA	NA
1	"LevelIndex_1"	114	1	1	0.117247396985074	NA	NA	3.09353807982905	NA	NA
1	"LevelIndex_1"	115	1	1	0.117210563327876	NA	NA	3.09105555779483	NA	NA
1	"LevelIndex_1"	116	1	1	0.11607306443224	NA	NA	3.11645612988777	NA	NA
1	"LevelIndex_1"	117	1	1	0.11568894311152	NA	NA	3.09432224853296	NA	NA
1	"LevelIndex_1"	118	1	1	0.123552295716146	NA	NA	3.10102742987828	NA	NA
