"Iteration"	"tau_Intercept"
1	178.945248613312
2	174.488545482093
3	174.284761891317
4	177.290454203814
5	182.119794977133
6	182.468154207141
7	177.847075927994
8	183.25261009809
9	180.046121423951
10	178.720736531247
11	179.435712543382
12	183.680461775754
13	183.275933306818
14	180.790766133169
15	181.778412679886
16	183.513228990602
17	179.618901254472
18	177.547151848023
19	178.433109252962
20	184.424175260556
21	183.790307913616
22	179.680663499688
23	180.159894262645
24	183.842292959974
25	182.335541259716
26	177.846844570745
27	187.336672605189
28	176.511201888661
29	184.831042129018
30	183.642443382516
31	178.227213781014
32	184.331167734133
33	182.256809520859
34	176.865760196452
35	180.000999143096
36	184.573865351535
37	182.800398270892
38	185.226807652254
39	184.978087473669
40	180.059564091439
41	183.896408307683
42	188.833898977073
43	179.636311844077
44	180.611825175401
45	179.954796491884
46	179.344897794331
47	183.133009301917
48	183.827414507864
49	187.737798970431
50	183.262367870025
51	178.497242360513
52	180.687569285441
53	178.156827077973
54	182.0582227959
55	181.065592002217
56	176.974620917252
57	184.003200329681
58	186.880518111677
59	178.177638255895
60	180.305886786285
61	179.53134270461
62	187.214257472489
63	183.787932478341
64	178.699587604053
65	185.723673174302
66	183.491477254801
67	178.737440348106
68	183.223269074367
69	183.102109227752
70	182.791776396557
71	183.882512273178
72	175.472379008477
73	178.536332576065
74	181.589758230513
75	189.837234371056
76	182.692463035888
77	179.666823648487
78	179.58986255178
79	180.596332054364
80	182.150339391325
81	181.192467409437
82	183.474620687453
83	178.920719041542
84	170.091802801273
85	174.887437211206
86	184.180901480521
87	178.656996836212
88	180.137707893976
89	175.381276749092
90	173.597884086996
91	182.233517516659
92	183.289106978848
93	181.880273292776
94	177.996938410345
95	182.494267473491
96	179.318079304651
97	182.842631553559
98	179.686972961978
99	183.828458862873
100	180.041413738828
101	184.19860109854
102	181.347891098664
103	184.890328721278
104	174.81901516715
105	177.333608830971
106	183.438209543035
107	179.664376055727
108	177.856385483451
109	186.055234506967
110	181.408321492958
111	183.159111553104
112	181.585628234954
113	180.567306050735
114	180.799275522551
115	188.820592741557
116	185.630218884556
117	178.5986526795
118	178.08616706039
119	179.084474366487
120	185.276227040133
121	180.191101648873
122	186.315901490404
123	183.57872243271
124	179.746987352149
125	178.468689538338
126	178.623723033734
127	183.14563594118
128	185.780271743397
129	185.778518299252
130	185.053489118212
131	177.303084706259
132	185.476674250841
133	178.004526660014
134	184.939812782074
135	182.430874736135
136	184.913490176198
137	181.241167815521
138	187.64262506404
139	178.599153203079
140	180.133468447984
141	181.479487194097
142	183.154564420952
143	182.796432912855
144	186.918087278643
145	183.778517991506
146	183.392647300955
147	179.710026710954
148	178.36916450007
149	179.166729599667
150	175.141945374877
151	179.669766474771
152	185.060784503117
153	185.859390598186
154	186.961644161531
155	179.84747338838
156	179.624627831669
157	184.107714135267
158	182.588273650624
159	181.081180050872
160	179.919270311431
161	183.10065546328
162	175.526662762925
163	183.039940373197
164	179.08845277749
165	184.874573894604
166	179.712878506292
167	179.835109367799
168	183.557181874985
169	181.414012943764
170	181.739387078287
171	179.225875036991
172	184.751390037023
173	181.44375954868
174	181.753827475261
175	190.363514100039
176	179.269273943974
177	185.479037868573
178	177.646270264952
179	182.89231285098
180	179.483473843533
181	187.900973507631
182	186.323318953439
183	185.873821257272
184	182.280313534001
185	184.020970531067
186	185.440522287689
187	185.147287125288
188	181.107690296562
189	175.537020164809
190	186.724979426475
191	180.522575774242
192	180.167596710462
193	185.590716707461
194	171.223574032604
195	187.264823846939
196	173.630489163127
197	183.058315134977
198	181.199466384806
199	174.885690387472
200	172.904365467262
201	180.435722166582
202	181.705027090167
203	185.918661277822
204	185.750990222852
205	181.703449632472
206	180.21381505425
207	177.785820938932
208	179.777070900351
209	181.66886284059
210	181.763475721318
211	185.187037026216
212	178.806866188671
213	179.0202640986
214	187.125796577848
215	180.421979485985
216	174.718915980842
217	186.199365654931
218	182.779078143743
219	184.451832474577
220	174.222755057072
221	180.426259905181
222	183.024902032696
223	183.564967110654
224	183.92905039732
225	185.980732482252
226	180.549331501649
227	177.379501160498
228	184.654000015486
229	177.773146903532
230	183.490490764294
231	180.84457644552
232	175.50712306827
233	182.724677143364
234	186.403587706591
235	181.94001843681
236	183.726152764593
237	182.659218651415
238	179.952330624572
239	179.95007000392
240	186.443796996627
241	180.866590841076
242	181.267169893975
243	181.143029343922
244	180.160735196853
245	188.490015503525
246	180.248785964314
247	173.482439231792
248	186.903399804058
249	177.402214415247
250	181.571080119672
251	175.211242804354
252	179.63370339686
253	179.360620660392
254	176.653943270001
255	182.947921464956
256	185.712804562173
257	179.289115028607
258	186.270375939968
259	181.559338379426
260	178.77505033364
261	179.296133499633
262	180.713926302475
263	183.161225771068
264	189.340462452968
265	181.084333184755
266	189.595746897007
267	184.455071463901
268	184.848501487516
269	179.661513154485
270	178.863617675684
271	185.515333345899
272	185.220501193462
273	183.365157946889
274	173.944755679972
275	183.093317058612
276	175.505668968531
277	187.192806848829
278	178.017482401717
279	181.805174199007
280	175.651125564751
281	188.53065900294
282	191.991343247787
283	184.617029906409
284	183.313365931958
285	185.013378303705
286	182.60580999701
287	180.570744633244
288	179.710024631947
289	181.159673775101
290	178.314610017106
291	187.782373699366
292	184.126313226983
293	177.962644974983
294	183.583817615866
295	177.058822556947
296	186.155809538184
297	179.247672504456
298	181.990427525651
299	183.094494226706
300	187.721242153394
301	180.656275785715
302	180.021895821633
303	176.356856243475
304	184.440541856103
305	177.244752577462
306	179.861620846826
307	181.135376800611
308	179.360191045846
309	182.092591661711
310	180.040180094297
311	183.589571120435
312	180.646030354038
313	180.152702132121
314	181.081117659865
315	184.805419522541
316	181.250442292138
317	183.944275801895
318	191.031069552174
319	187.929934624127
320	179.97282912392
321	185.84270164293
322	178.615485815539
323	180.96052710939
324	178.189170237756
325	175.398098132822
326	176.649484491544
327	182.322833410161
328	183.068102485321
329	185.363414540359
330	180.64678067727
331	183.895932211172
332	181.58613971045
333	179.887213396621
334	179.542649592822
335	182.278426479269
336	177.535799515356
337	181.40447900292
338	179.913419551217
339	180.302902674539
340	180.387216659624
341	181.53220083426
342	186.086504683526
343	180.151317741068
344	188.148848050848
345	183.772238849402
346	175.449189707656
347	172.316285203222
348	177.473199013494
349	180.812441813582
350	179.715242050726
351	190.157651552925
352	176.097324722645
353	190.7912298024
354	174.958853771448
355	181.934581798113
356	182.025555440744
357	180.017888902379
358	179.843745863868
359	186.028081117889
360	187.746190598832
361	182.277961794227
362	178.370012350434
363	174.914325839025
364	181.794518790293
365	183.214914726319
366	177.753413298227
367	187.213878940477
368	172.443857290332
369	175.141918107661
370	187.944288637106
371	183.463709138015
372	178.742169023113
373	182.281354804126
374	184.004508691276
375	179.508244685261
376	177.953746754423
377	183.701124233481
378	188.977060468469
379	185.445603273093
380	184.47440495259
381	183.51982474888
382	177.468899689486
383	185.268106478917
384	184.471469251908
385	184.129428176482
386	183.342502635384
387	182.356901671831
388	184.365419072996
389	186.091980077099
390	180.828803997323
391	183.748172999388
392	178.58937021201
393	183.189492228909
394	177.680547820389
395	176.87292398219
396	176.845296411334
397	184.938031500583
398	183.91508911729
399	180.839046421927
400	178.50357247137
