"LogLikelihood"	"Iteration"
6031.6473234413	1
6028.17923519788	2
6033.03126352646	3
6032.66850542842	4
6035.45192873441	5
6038.19398788236	6
6025.35573017158	7
6038.42168240685	8
6035.41560128134	9
6036.86078573009	10
6032.64881262117	11
6034.35804942833	12
6039.77592499286	13
6046.89599672882	14
6049.71201737358	15
6048.25090056328	16
6038.14774520331	17
6042.92365129557	18
6042.99438127132	19
6046.70658853333	20
6033.61451669624	21
6044.05581964582	22
6036.73803422272	23
6026.56916499152	24
6040.20886148031	25
6039.77318979445	26
6036.98638579777	27
6037.3791330154	28
6042.68767385409	29
6043.86651224446	30
6033.42677331399	31
6049.12677680599	32
6050.56477389633	33
6040.96052078668	34
6035.79395155246	35
6036.32188806421	36
6038.39372513592	37
6034.07265311727	38
6041.64706799414	39
6046.14306841815	40
6038.38910865153	41
6040.44848060532	42
6035.70918400851	43
6039.16841209483	44
6039.38398314379	45
6045.87386007795	46
6036.14814022683	47
6046.80602040038	48
6036.36586768353	49
6034.30525268719	50
6034.58923685468	51
6029.42552274442	52
6030.30979974534	53
6035.08910155051	54
6039.81894657026	55
6039.9874110875	56
6023.7468008489	57
6037.3697157285	58
6036.51902695248	59
6039.04087191494	60
6039.44836303341	61
6028.36413557202	62
6029.70128484508	63
6042.66810465908	64
6039.28671156132	65
6040.48673841233	66
6032.17233262518	67
6044.87984427017	68
6051.84210819771	69
6040.35525620961	70
6045.76129331714	71
6035.84468020957	72
6040.87080673689	73
6043.23902169625	74
6041.17215868754	75
6037.69118650653	76
6048.20232412123	77
6041.61361733072	78
6034.23713571916	79
6029.35597654113	80
6034.94764270901	81
6048.77014409005	82
6028.35658942421	83
6042.04234050702	84
6037.93253114788	85
6044.85617388299	86
6041.31600844345	87
6033.47214158283	88
6037.55609787557	89
6033.87903361254	90
6041.58020176094	91
6041.80747654324	92
6037.90238757386	93
6033.54086552028	94
6028.26454407606	95
6025.74371979413	96
6030.24986289898	97
6035.48391384275	98
6043.70410731647	99
6035.43797054224	100
6035.47329939269	101
6026.47458820368	102
6032.68868572989	103
6040.04012219564	104
6046.7146477938	105
6042.58410411421	106
6047.82509869511	107
6041.73128567095	108
6046.01036627374	109
6030.86050429847	110
6022.34278614396	111
6037.96100804801	112
6040.95921891105	113
6040.83974098016	114
6043.22304924973	115
6027.66009279431	116
6035.73656515846	117
6044.07365000986	118
6032.32635935657	119
6047.05849543211	120
6044.97745290077	121
6052.2144207926	122
6037.49499639174	123
6036.7177858169	124
6047.07790856923	125
6033.46269502756	126
6047.73201699883	127
6050.92104317559	128
6035.95916506059	129
6029.0649305064	130
6018.15080132991	131
6042.39399240357	132
6042.43145629971	133
6042.21842207013	134
6043.74833266528	135
6034.16774885075	136
6027.77295992976	137
6043.93810283243	138
6035.58597323723	139
6043.45216224827	140
6046.12679588561	141
6038.07758110625	142
6035.83448225336	143
6044.10247228812	144
6050.56874378564	145
6047.32365352374	146
6027.1788486922	147
6030.1466585717	148
6039.47607159548	149
6047.37465108481	150
6049.99307119447	151
6031.53235394316	152
6033.76167868236	153
6040.73081878015	154
6040.80377275554	155
6032.75997293367	156
6037.41573268793	157
6037.48391055834	158
6043.36599887174	159
6041.08344725586	160
6026.01010118563	161
6034.00100427501	162
6036.65377396547	163
6035.98490777322	164
6044.16288225634	165
6041.91110379987	166
6037.7731505342	167
6053.06766672433	168
6043.35077919759	169
6043.24789895245	170
6028.66330776038	171
6040.41838078125	172
6038.59933989163	173
6039.84515871861	174
6044.27272984579	175
6038.16623325997	176
6045.33350473295	177
6029.51153333644	178
6046.63651179148	179
6036.87993080354	180
6035.96480788553	181
6035.19260993298	182
6031.31888495179	183
6033.20008729113	184
6038.06796809475	185
6035.33430185097	186
6025.88448729171	187
6043.8251015852	188
6043.87914291515	189
6036.63817933751	190
6040.33771021571	191
6035.1642856282	192
6045.46254201115	193
6034.8189514411	194
6042.4007971546	195
6037.92653743324	196
6034.66619563655	197
6032.79570145678	198
6044.11067448444	199
6037.15167556344	200
6043.43008680538	201
6041.16635631746	202
6039.87050933915	203
6047.52874555579	204
6038.94153133791	205
6043.33710449042	206
6048.17129970069	207
6049.73517370477	208
6045.14238487921	209
6041.52009721217	210
6034.950642232	211
6035.33747841133	212
6034.26669791431	213
6027.64605874171	214
6049.74085940224	215
6038.85398769079	216
6038.44130973642	217
6039.01383404991	218
6045.93598722136	219
6026.7413852541	220
6029.24758197075	221
6041.35934898337	222
6037.97929488882	223
6040.78856361312	224
6039.77153084067	225
6032.82478696371	226
6039.33954191341	227
6032.07046269766	228
6040.80592431876	229
6049.01511316059	230
6046.56359158539	231
6019.55916330158	232
6044.12691991056	233
6049.08039973986	234
6039.04647004303	235
6045.65877327833	236
6030.22824401096	237
6042.85835243412	238
6037.34263891874	239
6050.96976669575	240
6039.20937047412	241
6042.13238081403	242
6032.45879849082	243
6042.70917109548	244
6037.88264533619	245
6040.10135581656	246
6039.38831213767	247
6043.97087654462	248
6025.09287333353	249
6036.28987676532	250
6036.62933672844	251
6033.66044196031	252
6045.58275090919	253
6037.44092279739	254
6044.747680737	255
6029.9900911105	256
6039.69626146725	257
6029.8112435815	258
6039.56657342063	259
6033.95131835929	260
6030.90147451629	261
6031.62903522378	262
6032.54891596566	263
6047.95567624425	264
6032.61740186412	265
6043.46214595049	266
6026.64334949499	267
6031.1533347057	268
6038.03778018576	269
6030.51283446601	270
6041.50861306127	271
6032.53370585878	272
6038.44472662424	273
6037.05692892346	274
6032.33768939099	275
6050.82817638028	276
6032.33526234456	277
6045.84190980362	278
