"LogLikelihood"	"Iteration"
5784.52510420155	1
5780.51636238474	2
5778.91105984016	3
5779.28887607625	4
5779.95390164036	5
5778.80878562417	6
5780.82786865094	7
5770.67115199792	8
5778.33687920909	9
5779.80185315611	10
5777.23078230493	11
5790.40040594439	12
5780.71141211393	13
5772.74905692351	14
5776.53913647696	15
5786.18113947786	16
5776.5562637952	17
5797.50127914668	18
5765.84693614524	19
5781.59432487941	20
5786.55724887982	21
5784.24021295991	22
5780.10533890475	23
5777.93473962988	24
5762.49126506273	25
5779.85112213769	26
5771.2392202023	27
5773.56522564981	28
5783.86471394991	29
5777.99020345013	30
5779.34813971622	31
5788.17633775394	32
5768.54356121363	33
5776.0171488802	34
5778.2856594446	35
5780.19059737875	36
5756.46875432017	37
5786.79326897889	38
5779.47340046667	39
5779.16980478396	40
5784.35214837798	41
5779.85052944128	42
5770.56105534146	43
5764.72750897014	44
5766.65689819351	45
5773.54783567354	46
5772.12999822789	47
5777.69573762087	48
5778.87479719445	49
5784.01696884283	50
5786.77697084813	51
5778.92027447536	52
5773.2382470065	53
5777.83775895223	54
5782.32889463643	55
5790.19296578181	56
5784.27802403576	57
5776.96291979887	58
5770.61045919883	59
5788.23693437007	60
5787.96193554462	61
5779.50754001831	62
5788.81494070264	63
5777.46189402877	64
5789.25004223745	65
5782.51572670905	66
5789.12894273701	67
5777.76813336087	68
5766.14669977105	69
5776.53583559594	70
5773.46455848712	71
5775.31254928275	72
5790.12110947683	73
5777.0833905186	74
5772.30174948248	75
5768.68275293775	76
5784.78333120872	77
5761.44851966568	78
5785.9960177602	79
5767.41117438434	80
5774.96129944055	81
5767.82731386231	82
5778.67073244773	83
5779.07695769572	84
5776.26148214661	85
5795.5459358051	86
5786.78157903463	87
5783.01949187622	88
5782.26186136496	89
5784.73478695278	90
5778.56009801321	91
5783.15786412763	92
5770.66867272507	93
5781.85718062138	94
5760.64701580767	95
5769.80286398591	96
5756.57790165704	97
5772.24225995826	98
5770.99629562527	99
5763.33694129477	100
5786.75452138064	101
5768.8714508472	102
5766.52509036272	103
5783.55491732072	104
5779.74286076854	105
5778.31045694815	106
5762.46695980913	107
5778.3609490957	108
5775.51470937137	109
5765.50470442699	110
5772.60426207969	111
5766.62313266179	112
5786.92786530274	113
5788.56305928557	114
5781.33476887823	115
5775.95107848557	116
5778.16894783337	117
5766.65120087999	118
5782.3355146512	119
5776.7084247887	120
5776.64614888384	121
5788.29529988475	122
5767.16192108003	123
5779.8937890575	124
5774.53864700589	125
5781.06504873634	126
5771.56404090064	127
5789.87149042821	128
5785.48154364587	129
5774.7779683721	130
5785.70849810894	131
5772.91975800698	132
5778.99842724896	133
5784.72513602114	134
5780.79574634229	135
5779.48637254611	136
5777.13476525398	137
5776.11102112114	138
5788.93760932059	139
5777.36799114917	140
5760.12565184599	141
5778.21863133019	142
5795.43861469921	143
5765.8210675332	144
5782.93103614454	145
5777.72023351386	146
5776.99566174869	147
5765.55352887418	148
5776.59904434137	149
5775.74838719944	150
5781.10574252629	151
5770.21125967654	152
5787.00336571249	153
5771.96621006399	154
5783.1048006868	155
5777.14624227665	156
5782.2226939626	157
5775.47951341381	158
5765.39502393178	159
5779.04363978213	160
5784.58851091607	161
5783.1953089974	162
5774.35370933426	163
5778.01873132781	164
5762.4450070025	165
5769.49389817525	166
5772.28058615658	167
5784.34169472151	168
5775.48703576931	169
5783.80740620373	170
5770.91165462821	171
5782.39119039967	172
5763.64733092198	173
5779.70595108113	174
5777.53834221615	175
5770.25095205771	176
5773.13816433034	177
5760.38622772527	178
5786.49005310105	179
5771.40628774812	180
5779.1055463592	181
5789.11149799019	182
5782.3174178327	183
5769.73839117384	184
5774.68124575894	185
5782.22269105856	186
5764.49942193496	187
5783.31745423547	188
5773.01822553069	189
5775.1638763281	190
5769.39401202266	191
5785.89210798517	192
5764.78704192233	193
5774.40689055497	194
5759.36132484442	195
5784.56446290578	196
5785.46213195633	197
5776.83402493553	198
5781.587591808	199
5770.4252956943	200
5771.53676534527	201
5785.28320758701	202
5780.5357986261	203
5767.92814485261	204
5773.18875456677	205
5786.54585849348	206
5777.38553056252	207
5770.65896234095	208
5777.09762241525	209
5768.98139122094	210
5785.15283791322	211
5779.2777311649	212
5775.11226699757	213
5775.76521552456	214
5776.95917471228	215
5782.16343268729	216
5786.49668413823	217
5775.10055989589	218
5784.75641752659	219
5761.84685620231	220
5776.43806804078	221
5780.54559422678	222
5768.96473129633	223
5778.50837663782	224
5788.87557177531	225
5774.09974363072	226
5779.49630546351	227
5774.20355690927	228
5777.59237421512	229
5776.60443944391	230
5776.60184717708	231
5778.20885631744	232
5764.59644136613	233
5777.97078931475	234
5775.27821589734	235
5783.67619133405	236
5784.52080711323	237
5779.69931121513	238
5786.30529076431	239
5777.64598962115	240
5768.66293084537	241
5769.85871094225	242
5782.46047137712	243
5782.61916234008	244
5772.951154565	245
5784.44520939789	246
5784.544124029	247
5789.41692980524	248
5776.36890988841	249
5775.95737077331	250
5783.09688826414	251
5777.49627699309	252
5784.73674385838	253
5789.35211723333	254
5793.68506855823	255
5780.44313509847	256
5768.61645624625	257
5776.7145378852	258
5798.20965557335	259
5770.36867273699	260
5768.45177481322	261
5778.40572770842	262
5779.14087557508	263
5777.95667072076	264
5772.81648256133	265
5775.98014125751	266
5781.0910814291	267
5771.28712980454	268
5768.35303191561	269
5782.54468909173	270
5777.68903177348	271
5784.42611450032	272
5779.34146656261	273
5775.76211568163	274
5790.32060536724	275
5781.02557531062	276
5772.78942503509	277
5783.79350048965	278
