"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.391	35	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.587	40	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.348	34.5	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.463	36	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.342	33.5	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.359	34	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.303	32.5	35	"NA/19/2023/10011/30_50_38050_1"	NA	NA
0.562	38.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.339	34	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.376	35.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.467	37.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.381	34.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.369	34	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.342	32.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.296	33	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.353	34.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.29	32.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.302	32.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.369	33.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.352	34.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.529	38.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.51	38.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.588	38.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.42	35	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.274	32	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.505	38.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.502	39	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.319	33	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.338	33.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.296	32.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.358	34.5	36	"NA/19/2023/10011/30_51_38051_1"	NA	NA
0.489	38.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.266	31	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.328	34	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.276	32	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.29	33	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.388	34.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.294	32.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.411	35.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.321	32.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.363	33.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.352	33	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.431	35.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.308	32	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.36	34.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.334	34	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.354	34.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.231	30.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.496	36.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.619	39	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.332	34	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.357	33.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.416	35.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.317	33	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.439	36.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.269	31.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.484	36.5	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.396	36	37	"NA/19/2023/10011/30_52_38052_1"	NA	NA
0.378	35.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.589	38.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.512	39.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.523	38	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.415	36.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.649	41	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.322	33.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.432	36.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.6	41	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.359	34	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.305	33.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.516	37.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.571	40	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.392	35	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.497	38.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.517	39	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.335	33.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.415	36	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.328	34	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.567	38	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.687	41.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.565	39	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.437	38.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.304	33.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.37	36	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.351	36	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.431	36.5	38	"NA/19/2023/10011/30_53_38053_1"	NA	NA
0.457	36.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.366	33.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.441	35	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.53	39	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.427	36.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.491	38.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.437	37	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.481	36.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.392	33.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.53	38.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.411	35.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.347	33	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.363	33.5	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.396	36	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.288	32	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.417	37	39	"NA/19/2023/10011/30_54_38054_1"	NA	NA
0.349	35	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.581	41	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.474	39.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.258	31	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.391	37	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.584	39.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.325	34.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.388	35.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.465	39	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.465	36.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.387	37	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.307	33	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.324	33.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.39	35.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.475	39	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.249	31.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.386	36	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.45	37.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.4	36	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.303	33.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.376	36.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.274	32	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.4	35.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.331	34	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.304	34.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.494	37.5	40	"NA/19/2023/10011/30_55_38055_1"	NA	NA
0.726	44	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.446	37.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.633	40	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.505	39	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.486	39	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.33	34.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.483	37	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.409	36	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.482	38.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.486	38.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.307	35	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.495	38.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.374	35.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.493	39.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.452	37	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.346	34.5	41	"NA/19/2023/10011/30_56_38056_1"	NA	NA
0.328	34	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.476	38	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.6	39.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.374	35	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.369	35	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.299	33.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.392	34.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.496	37.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.295	32.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.318	33.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.404	36	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.228	31	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.484	37.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.317	33.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.348	34.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.408	35	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.513	39.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.303	33	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.51	38	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.329	34	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.268	31	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.39	36	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.288	32	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.345	34	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.588	39.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.407	35.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.369	34	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.4	35.5	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.573	39	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.363	35	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.242	31	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.621	40	42	"NA/19/2023/10011/30_57_38057_1"	NA	NA
0.637	41	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.356	34.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.314	33	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.525	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.362	34	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.616	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.323	32.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.599	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.336	33	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.515	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.483	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.396	34.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.359	33	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.446	36.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.289	32.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.336	34	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.576	40	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.378	35	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.381	34.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.526	39.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.524	38.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.286	33	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.334	33.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.392	34.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.35	34	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.323	33	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.383	35.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.323	33.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.311	32.5	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.375	35	43	"NA/19/2023/10011/30_58_38058_2"	NA	NA
0.467	37.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.667	40	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.403	35	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.607	39	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.524	37	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.418	35.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.321	32.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.379	35	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.593	39	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.419	36	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.405	36	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.423	36.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.361	34	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.391	35.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.311	33	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.446	37.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.503	37.5	44	"NA/19/2023/10011/30_59_38059_2"	NA	NA
0.463	38.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.414	36.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.484	37.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.345	33.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.344	34	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.386	34.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.395	36.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.502	39	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.338	34	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.45	37.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.577	40.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.41	36	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.518	38	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.431	37.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.5	39	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.364	36	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.319	33	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.515	39	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.517	40	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.352	34.5	45	"NA/19/2023/10011/30_60_38060_1"	NA	NA
0.366	33	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.429	35	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.537	39.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.454	37.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.5	37.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.42	36	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.358	33.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.454	37.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.394	35.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.555	39.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.372	34	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.616	40.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.371	34.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.409	36	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.385	34.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.478	37.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.358	34	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.323	33.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.367	34	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.371	35.5	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.487	38	46	"NA/19/2023/10011/30_61_38061_1"	NA	NA
0.464	36	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.627	40	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.364	33.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.354	33.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.548	39.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.672	40.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.393	36	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.547	38	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.537	38	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.617	39	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.562	38.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.388	34	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.546	38.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.404	35.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.417	36	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.534	38.5	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.357	34	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.412	36	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.461	36	47	"NA/19/2023/10011/30_62_38062_1"	NA	NA
0.566	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.502	38	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.39	35	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.438	37.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.527	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.539	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.519	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.505	38	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.517	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.545	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.519	38	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.503	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.388	36	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.477	37.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.537	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.556	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.521	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.533	40	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.461	38	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.5	38.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.533	38.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.43	36.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.406	36.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.51	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.515	39	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.511	39.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.467	38.5	48	"NA/19/2023/10011/30_63_38063_1"	NA	NA
0.499	38.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.523	38	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.595	39.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.496	38	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.488	37.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.651	39.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.572	40	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.434	36	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.571	38.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.584	39.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.588	39.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.496	37.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.505	38.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.488	38	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.53	39.5	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.447	37	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.531	39	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.549	39	49	"NA/19/2023/10011/30_64_38064_2"	NA	NA
0.357	33.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.346	34.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.573	40	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.689	41	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.418	35.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.481	36.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.464	36.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.633	40.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.516	38.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.343	35	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.583	40.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.377	34.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.434	36	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.345	33.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.559	39	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.427	37	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.28	32.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.309	33.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.545	38.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.495	37	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.575	38.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.344	35	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.322	33	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.396	35.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.46	36.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.443	37	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.263	31.5	50	"NA/19/2023/10011/30_65_38065_2"	NA	NA
0.546	39	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.495	38.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.342	33.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.369	35	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.369	34	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.39	35.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.419	36.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.431	35.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.449	36	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.479	39	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.442	37.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.343	34	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.333	34	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.528	40	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.306	33.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.42	35	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.306	33	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.37	33.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.476	37.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.383	36	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.452	36	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
0.492	38.5	51	"NA/19/2023/10011/30_66_38066_2"	NA	NA
