"LogLikelihood"	"Iteration"
-2973.80870345639	1
-2986.38822054836	2
-2987.1665837908	3
-2964.96189190101	4
-2994.52478104734	5
-2993.57416922294	6
-2980.19975655882	7
-3015.8363681625	8
-2999.12554883145	9
-2988.91767099083	10
-3011.63146094381	11
-2988.20635206862	12
-2998.14209410172	13
-2990.08178323811	14
-2975.39430412304	15
-2976.98346305323	16
-2995.13578385282	17
-2991.70327434194	18
-2961.5836992808	19
-2999.16976256395	20
-3003.09272993989	21
-2991.69703568317	22
-2979.1464874176	23
-2975.4442898752	24
-2989.04368612634	25
-2993.92373675037	26
-2971.78239599915	27
-2970.54538608995	28
-2968.64175043507	29
-2986.1536701496	30
-2978.55745004637	31
-2967.22199340935	32
-3002.84513456999	33
-2993.11117410272	34
-2968.34074701217	35
-2973.69928989613	36
-2969.44042286319	37
-2969.62221381912	38
-2946.39397890825	39
-2958.67278383844	40
-2977.5444824926	41
-2976.01781742909	42
-2942.67824357885	43
-2958.82133250649	44
-3011.29924180444	45
-2995.22679262081	46
-2978.29173321718	47
-2981.73887478147	48
-2971.60163519351	49
-3011.53878204378	50
-2987.79310798166	51
-3000.1463293357	52
-2982.50223146298	53
-2992.36981899714	54
-3004.75558578323	55
-2988.83850914414	56
-3011.48916969824	57
-3008.93820575561	58
-2994.15253674346	59
-2961.64044517923	60
-2989.42303868893	61
-2977.9851739806	62
-2994.04792106254	63
-3001.39729943984	64
-2986.24045374746	65
-2988.49952563965	66
-2979.90989307886	67
-2973.64999276998	68
-2979.98321159258	69
-2961.82610714307	70
-2955.07213124115	71
-2972.68163662304	72
-2956.53702174863	73
-2976.35966381802	74
-2973.45741250165	75
-2978.22326446751	76
-2980.69662063958	77
-2960.18565845661	78
-2965.76664162528	79
-2963.58378566705	80
-2974.26576350304	81
-2964.35331817286	82
-2997.75525867465	83
-3029.69261301307	84
-3003.21618694322	85
-2977.66343749346	86
-2969.21678576764	87
-2989.52294082419	88
-2990.79381531046	89
-2971.762420266	90
-2997.41673683106	91
-2971.01389582736	92
-2987.53287805298	93
-3003.66947348525	94
-2972.14225864297	95
-2964.83852555793	96
-2976.82310069928	97
-2973.48275656788	98
-2971.53883551073	99
-2965.11870600145	100
-2955.04194985404	101
-2976.49002240677	102
-3006.088060819	103
-2996.79798662725	104
-2978.31940412062	105
-2946.95361312083	106
-2953.15566972614	107
-2961.68394588978	108
-2951.24822942779	109
-2986.89011842995	110
-2963.95194930208	111
-2983.5305185333	112
-2968.17732331512	113
-2966.8129495259	114
-2975.58149693371	115
-2966.76186302802	116
-2958.0618154697	117
-2968.38190852966	118
-2970.3343980873	119
-3003.73516309879	120
-2968.0910159386	121
-2992.18148828697	122
-2958.42449427803	123
-2984.75759504888	124
-2951.68664127622	125
-2961.3586258998	126
-2968.91285673199	127
-3004.00805875314	128
-2968.62938509278	129
-2982.86057714721	130
-2972.67258763109	131
-2977.93490379216	132
-2971.59915852679	133
-2976.41578858512	134
-2991.25896995352	135
-2982.70149586471	136
-2971.24808466989	137
-2988.89186146651	138
-2965.51843868511	139
-2967.14479481781	140
-2970.77439822579	141
-2985.17538114912	142
-2971.92006282916	143
-2983.84016681129	144
-2966.33595910489	145
-2960.52980426035	146
-2986.74358058145	147
-3003.48749012254	148
-2997.97413166664	149
-2983.04855614274	150
-2975.29833646404	151
-2945.7480439393	152
-2980.22671447372	153
-2979.17190965113	154
-2995.01697704873	155
-3011.98974890259	156
-2989.66792158774	157
-2976.04235689742	158
-2972.08037480999	159
-2981.33518591992	160
-2987.5114610606	161
-2982.89515916475	162
-2969.14948677166	163
-2993.24138013675	164
-2958.02184924127	165
-2971.00471257658	166
-2970.43416036725	167
-2992.31469642876	168
-2971.40439133441	169
-2983.45473324549	170
-2971.7441084564	171
-2980.21899125711	172
-2977.27787019911	173
-2961.9185717186	174
-2966.56350291631	175
-2970.96575321101	176
-2946.14884847647	177
-2972.07451354197	178
-2979.96473985392	179
-2955.96217046792	180
-2977.94122609626	181
-2993.83644923014	182
-2997.35360594965	183
-3000.10601225031	184
-2985.5730026209	185
-2962.27886867876	186
-2971.1669666639	187
-2965.14775636742	188
-2972.06601669201	189
-2966.21910862638	190
-2996.85117260574	191
-2984.2250843162	192
-2974.24112972685	193
-2977.47533841123	194
-2958.48963068137	195
-2991.24440166795	196
-2958.5995108304	197
-2982.4698396448	198
-2964.52960363755	199
-2976.01334903767	200
-2966.52026780348	201
-2998.38388123315	202
-2998.37271998309	203
-2987.5414582328	204
-2998.54075505029	205
-3021.94515670633	206
-3002.46018413323	207
-2996.71087489597	208
-2983.88483006713	209
-2975.50913445395	210
-2985.10606714541	211
-2955.63521163614	212
-2978.19283241551	213
-2966.74845380501	214
-2981.62506718971	215
-2971.72397250727	216
-3014.66804003162	217
-2973.95430676723	218
-2985.02808023855	219
-2982.44008792334	220
-2983.51184615528	221
-3001.48434762479	222
-2996.32583799266	223
-2967.96545561861	224
-3001.57582973438	225
-2970.75085692588	226
-3002.4824411133	227
-2967.41403471702	228
-2982.603353882	229
-2974.8183982144	230
-2956.49331706145	231
-2977.22092723573	232
-2979.14297082451	233
-2987.7036916043	234
-2977.23408414122	235
-2985.56165224396	236
-2989.36132043613	237
-2993.13767095105	238
-2990.18612248442	239
-3003.93050749488	240
-3003.50807395772	241
-2968.24548511908	242
-2988.60527897431	243
-2983.71548156453	244
-2981.571387184	245
-2966.50669722454	246
-2991.1880024267	247
-2971.81163808885	248
-2976.63446440664	249
-2977.94933458839	250
-3003.46320617515	251
-3000.07260994089	252
-2981.59752628546	253
-2981.79000224035	254
-2968.25785663092	255
-2968.25881746121	256
-2979.06140879449	257
-2951.13378311475	258
-2955.88576254386	259
-2966.68574275682	260
-2993.99415506332	261
-2943.01875000979	262
-3003.10324649991	263
-2993.66529202028	264
-2989.67036843092	265
-2983.43637280288	266
-2954.36763743603	267
-2981.24178425762	268
-2959.93516632456	269
-2994.0350137994	270
-2991.81303889379	271
-2967.21353726091	272
-2969.2607746123	273
-2983.46383273265	274
-2975.92826601978	275
-2973.54789836037	276
-2989.4772918014	277
-2988.60166172258	278
-2983.85407220868	279
-3003.13650364834	280
-2953.30158701804	281
-3009.8457947607	282
-2955.74864996641	283
-2998.67127913325	284
-2960.73084766991	285
-2987.93766326791	286
-2961.43399478576	287
-2971.90031056208	288
-2976.51241078534	289
-2962.68736071107	290
-3000.78069487021	291
-2976.86286908177	292
-2972.55093377952	293
-2987.06619873185	294
-2982.60781403951	295
-2959.66396666254	296
-2967.32840906987	297
-2983.07350092924	298
-2970.47068686178	299
-2973.57885665158	300
-3007.85449667335	301
-3000.77630405099	302
-2971.0392305202	303
-3001.01972221216	304
-2996.63919271905	305
-3003.36948131301	306
-2973.49452296064	307
-2978.16103113061	308
-2954.18797768804	309
-2990.03941106849	310
-2986.68973315432	311
-2969.59357704427	312
-2986.92021170321	313
-2992.03001435052	314
-2987.24842595714	315
-2990.40620040503	316
-2984.80463576764	317
-3011.66410183287	318
-2996.40806955042	319
-2993.25584995788	320
-3004.57442469006	321
-2975.56995879702	322
-2991.0282506484	323
-2979.50824406387	324
-3014.9648871097	325
-3000.29064452059	326
-3020.89282923808	327
-2989.61599908456	328
-2981.98995003393	329
-2966.07936325895	330
-2977.09575164464	331
-2977.43240371406	332
-2980.61394087099	333
-2987.16963848941	334
-2968.49161861542	335
-2949.43222405192	336
-2950.16287890342	337
-2972.58577764316	338
-2968.59102397044	339
-2960.92331871785	340
-2992.44391113932	341
-3004.49003217811	342
-2989.20121499089	343
-2974.42344362687	344
-2988.83575852101	345
-2996.36961618418	346
-2999.0486533978	347
-2974.08193430623	348
-2967.95858987562	349
-2982.51550032221	350
-2989.1055996234	351
-2981.41878776742	352
-2971.7823001968	353
-2981.01892338378	354
-2986.36070686943	355
-2974.67871770859	356
-2972.35469261613	357
-2968.39998811788	358
-3021.34395078984	359
-3008.91110085099	360
