"Area"	"Species"	"Year"	"CatchDate"	"Gear"	"Location"	"Coastal"	"N62Code"	"VesselLength"	"CountryVessel"	"LandingSite"	"CountryLanding"	"Usage"	"RoundWeight"	"Latitude"	"Longitude"	"Stratum"	"IcesArea"	"Period"	"Quarter"
"00"	"2013"	2020	2020-06-15T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.6"	"NOR"	"N541"	"NOR"	"1"	7151	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	10658	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	11223	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5572	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	17481	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	12916	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	5918	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	24666	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.65"	"NOR"	"N541"	"NOR"	"1"	10765	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"N541"	"NOR"	"1"	13446	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.66"	"NOR"	"N541"	"NOR"	"1"	6252	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"10.97"	"NOR"	"N541"	"NOR"	"1"	16719	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.97"	"NOR"	"N541"	"NOR"	"1"	11624	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"10.97"	"NOR"	"N541"	"NOR"	"1"	35952	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"10.97"	"NOR"	"N541"	"NOR"	"1"	47095	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.06"	"NOR"	"N541"	"NOR"	"1"	4703	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.11"	"NOR"	"N541"	"NOR"	"1"	12620	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-14T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.11"	"NOR"	"N541"	"NOR"	"1"	25726	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.11"	"NOR"	"N541"	"NOR"	"1"	11842	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-15T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.11"	"NOR"	"N541"	"NOR"	"1"	29769	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"12.24"	"NOR"	"N541"	"NOR"	"1"	22818	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	17444	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	9520	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-27T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	1966	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-19T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	20251	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-22T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	7463	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"12.26"	"NOR"	"N541"	"NOR"	"1"	19134	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.34"	"NOR"	"N541"	"NOR"	"1"	15954	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.89"	"NOR"	"N541"	"NOR"	"1"	10117	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.89"	"NOR"	"N541"	"NOR"	"1"	8395	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.89"	"NOR"	"N541"	"NOR"	"1"	9693	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.89"	"NOR"	"N541"	"NOR"	"1"	13930	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	39246	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	5412	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-17T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	9137	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-21T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	9579	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-24T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	24089	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"44"	"8"	"Nord for 62°N"	"12.95"	"NOR"	"N541"	"NOR"	"1"	26852	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.97"	"NOR"	"N541"	"NOR"	"1"	3700	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.98"	"NOR"	"N541"	"NOR"	"1"	22956	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.98"	"NOR"	"N541"	"NOR"	"1"	11416	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.98"	"NOR"	"N541"	"NOR"	"1"	5244	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.98"	"NOR"	"N541"	"NOR"	"1"	9359	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	47963	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-05T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	6421	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	18262	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-26T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	19876	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-30T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	14987	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"46"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	22896	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-08-08T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	12885	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	77675	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	24892	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"12.99"	"NOR"	"N541"	"NOR"	"1"	32713	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.05"	"NOR"	"N541"	"NOR"	"1"	20122	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.05"	"NOR"	"N541"	"NOR"	"1"	18272	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-24T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.05"	"NOR"	"N541"	"NOR"	"1"	20541	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.05"	"NOR"	"N541"	"NOR"	"1"	12559	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.11"	"NOR"	"N541"	"NOR"	"1"	6222	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.11"	"NOR"	"N541"	"NOR"	"1"	13127	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.89"	"NOR"	"N541"	"NOR"	"1"	14238	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-21T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.89"	"NOR"	"N541"	"NOR"	"1"	22061	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.89"	"NOR"	"N541"	"NOR"	"1"	18805	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-14T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.89"	"NOR"	"N541"	"NOR"	"1"	5589	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	7615	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	33520	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	11446	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	31058	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	28141	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	12726	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.92"	"NOR"	"N541"	"NOR"	"1"	18973	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.93"	"NOR"	"N541"	"NOR"	"1"	7615	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.93"	"NOR"	"N541"	"NOR"	"1"	31058	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-23T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.93"	"NOR"	"N541"	"NOR"	"1"	22619	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-28T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.93"	"NOR"	"N541"	"NOR"	"1"	12726	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.93"	"NOR"	"N541"	"NOR"	"1"	18973	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.94"	"NOR"	"N541"	"NOR"	"1"	8746	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-02T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.94"	"NOR"	"N541"	"NOR"	"1"	32736	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-04T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.94"	"NOR"	"N541"	"NOR"	"1"	30508	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-08T22:00:00Z	"11"	"48"	"8"	"Nord for 62°N"	"14.95"	"NOR"	"N541"	"NOR"	"1"	40930	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-03T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.95"	"NOR"	"N541"	"NOR"	"1"	39654	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-05T22:00:00Z	"11"	"49"	"8"	"Nord for 62°N"	"14.95"	"NOR"	"N541"	"NOR"	"1"	10431	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-01T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.96"	"NOR"	"N541"	"NOR"	"1"	61701	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-07-16T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.96"	"NOR"	"N541"	"NOR"	"1"	12302	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q3"
"00"	"2013"	2020	2020-06-20T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.96"	"NOR"	"N541"	"NOR"	"1"	42159	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
"00"	"2013"	2020	2020-06-22T22:00:00Z	"11"	"10"	"8"	"Nord for 62°N"	"14.96"	"NOR"	"N541"	"NOR"	"1"	52565	67.628732571778	14.674558631597	"27.2.a"	"27.2.a.2"	"[01-04, 01-10>"	"Q2"
