"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	3.16334993088809	NA	NA	-12.220992183383	NA	NA
1	"LevelIndex_1"	2	1	1	3.13819703011137	NA	NA	-12.0664442831857	NA	NA
1	"LevelIndex_1"	3	1	1	3.14479025715071	NA	NA	-12.1596592377853	NA	NA
1	"LevelIndex_1"	4	1	1	3.18854167937306	NA	NA	-12.0255027159592	NA	NA
1	"LevelIndex_1"	5	1	1	3.12469696677145	NA	NA	-12.267247794952	NA	NA
1	"LevelIndex_1"	6	1	1	3.15343021138229	NA	NA	-12.185031307231	NA	NA
1	"LevelIndex_1"	7	1	1	3.14250961008892	NA	NA	-12.1175095253067	NA	NA
1	"LevelIndex_1"	8	1	1	3.17300449865229	NA	NA	-12.2563683720681	NA	NA
1	"LevelIndex_1"	9	1	1	3.18857262246397	NA	NA	-12.3050760758774	NA	NA
1	"LevelIndex_1"	10	1	1	3.12908295761168	NA	NA	-12.1815256575636	NA	NA
1	"LevelIndex_1"	11	1	1	3.18639701414848	NA	NA	-12.2543171576747	NA	NA
1	"LevelIndex_1"	12	1	1	3.17378379829901	NA	NA	-12.143187297435	NA	NA
1	"LevelIndex_1"	13	1	1	3.17237558213873	NA	NA	-12.2340170262054	NA	NA
1	"LevelIndex_1"	14	1	1	3.19935544198031	NA	NA	-12.3605289154144	NA	NA
1	"LevelIndex_1"	15	1	1	3.13662774048921	NA	NA	-12.1343952111899	NA	NA
1	"LevelIndex_1"	16	1	1	3.16715080072382	NA	NA	-12.2609106678532	NA	NA
1	"LevelIndex_1"	17	1	1	3.20039606520902	NA	NA	-12.3316279279698	NA	NA
1	"LevelIndex_1"	18	1	1	3.12752203671112	NA	NA	-12.030840397166	NA	NA
1	"LevelIndex_1"	19	1	1	3.19416729494427	NA	NA	-12.3467686861244	NA	NA
1	"LevelIndex_1"	20	1	1	3.1798162008248	NA	NA	-12.2610867975862	NA	NA
1	"LevelIndex_1"	21	1	1	3.16086098029413	NA	NA	-12.2216884349631	NA	NA
1	"LevelIndex_1"	22	1	1	3.13474829514918	NA	NA	-12.05718040527	NA	NA
1	"LevelIndex_1"	23	1	1	3.12415910424595	NA	NA	-12.0198212224827	NA	NA
1	"LevelIndex_1"	24	1	1	3.22254069832108	NA	NA	-12.4112546554308	NA	NA
1	"LevelIndex_1"	25	1	1	3.15267072666515	NA	NA	-12.1420155345904	NA	NA
1	"LevelIndex_1"	26	1	1	3.14511391431041	NA	NA	-12.1291637585182	NA	NA
1	"LevelIndex_1"	27	1	1	3.1747309142972	NA	NA	-12.2527399412334	NA	NA
1	"LevelIndex_1"	28	1	1	3.15461341846277	NA	NA	-12.1667837190803	NA	NA
1	"LevelIndex_1"	29	1	1	3.14148384381452	NA	NA	-12.1206727633927	NA	NA
1	"LevelIndex_1"	30	1	1	3.16206895671727	NA	NA	-12.1739779523073	NA	NA
1	"LevelIndex_1"	31	1	1	3.17193991559117	NA	NA	-12.231545336023	NA	NA
1	"LevelIndex_1"	32	1	1	3.17944098883674	NA	NA	-12.222536471437	NA	NA
1	"LevelIndex_1"	33	1	1	3.13475897283056	NA	NA	-12.1051750914417	NA	NA
1	"LevelIndex_1"	34	1	1	3.16821052871494	NA	NA	-12.2182179618959	NA	NA
1	"LevelIndex_1"	35	1	1	3.17771388293868	NA	NA	-12.2352971221989	NA	NA
1	"LevelIndex_1"	36	1	1	3.17510459398272	NA	NA	-12.1687096635339	NA	NA
1	"LevelIndex_1"	37	1	1	3.15046895795729	NA	NA	-12.1685883006231	NA	NA
1	"LevelIndex_1"	38	1	1	3.12090575234587	NA	NA	-12.0018713592543	NA	NA
1	"LevelIndex_1"	39	1	1	3.1670115617766	NA	NA	-12.2256395755233	NA	NA
1	"LevelIndex_1"	40	1	1	3.19985082910111	NA	NA	-12.2878141940425	NA	NA
1	"LevelIndex_1"	41	1	1	3.16518281313033	NA	NA	-12.2180051310024	NA	NA
1	"LevelIndex_1"	42	1	1	3.15962836081054	NA	NA	-12.1888852195812	NA	NA
1	"LevelIndex_1"	43	1	1	3.10743146571884	NA	NA	-11.9548846863186	NA	NA
1	"LevelIndex_1"	44	1	1	3.1537497336203	NA	NA	-12.1740668712681	NA	NA
1	"LevelIndex_1"	45	1	1	3.14039730674743	NA	NA	-12.1348509591238	NA	NA
1	"LevelIndex_1"	46	1	1	3.17070857933226	NA	NA	-12.2263106097862	NA	NA
1	"LevelIndex_1"	47	1	1	3.15652381008455	NA	NA	-12.1641812798513	NA	NA
1	"LevelIndex_1"	48	1	1	3.12365355762914	NA	NA	-12.0305632312778	NA	NA
1	"LevelIndex_1"	49	1	1	3.14172016174005	NA	NA	-12.1391507727055	NA	NA
1	"LevelIndex_1"	50	1	1	3.12027221448143	NA	NA	-12.0407082505902	NA	NA
1	"LevelIndex_1"	51	1	1	3.19025123493769	NA	NA	-12.3008298988771	NA	NA
1	"LevelIndex_1"	52	1	1	3.19036928369685	NA	NA	-12.3197513280841	NA	NA
