"LogLikelihood"	"Iteration"
6228.56084194611	1
6246.2090320157	2
6243.2401685454	3
6252.7857837657	4
6232.54787311973	5
6248.57841588573	6
6238.11112620381	7
6236.23795842809	8
6230.92474574524	9
6226.84616464828	10
6214.8855381396	11
6230.10498749491	12
6218.86513369628	13
6221.71519551232	14
6246.10189446828	15
6227.43615826054	16
6250.54862260292	17
6223.01797235195	18
6221.30198511136	19
6219.00975536484	20
6217.05443820795	21
6213.10254194752	22
6221.38546130885	23
6228.85970912225	24
6232.66680482412	25
6208.60456327753	26
6236.70043794057	27
6236.84399389489	28
6223.77089605365	29
6214.58482117938	30
6219.1671031605	31
6210.92484435787	32
6245.40906924413	33
6242.43057392197	34
6235.03238853923	35
6223.86050048311	36
6236.73359435373	37
6224.23072284277	38
6239.33236360894	39
6252.66960871006	40
6218.86622859413	41
6238.99444368391	42
6216.46111667339	43
6234.17198652837	44
6233.58559047578	45
6228.10878885589	46
6223.31948219227	47
6234.07872360616	48
6242.18371351676	49
6247.95981673869	50
6236.08615365329	51
6209.84073143077	52
6209.61753598176	53
6232.99726010683	54
6218.47063210247	55
6235.91542623044	56
6250.18764773078	57
6225.12657718661	58
6223.65596660626	59
6235.73053465325	60
6225.92718461066	61
6236.76402299615	62
6236.62322296307	63
6223.81099599543	64
6236.9825517115	65
6243.32274771756	66
6233.30301972888	67
6212.84069262276	68
6235.52559033905	69
6217.80108048503	70
6245.39377970475	71
6211.04517639071	72
6209.57227695485	73
6254.91887420336	74
6241.24069146692	75
6242.28663128215	76
6216.30328178249	77
6215.90375554355	78
6232.3340739965	79
6226.87792551901	80
6243.71971584516	81
6241.88551345605	82
6223.21752295536	83
6215.31313273815	84
6210.63827481241	85
6209.28730027121	86
6248.49952595514	87
6228.14220206006	88
6211.23393084609	89
6247.03597593966	90
6211.90742865088	91
6237.58926989444	92
6212.33011544272	93
6248.89933925384	94
6221.19445159535	95
6244.29695603487	96
6212.82656847918	97
6232.23579604155	98
6233.52289951004	99
6242.91421296806	100
