"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	0.156633957711032	NA	NA	2.92497760408756	NA	NA
1	"LevelIndex_1"	2	1	1	0.151725208939289	NA	NA	2.93547178806562	NA	NA
1	"LevelIndex_1"	3	1	1	0.163613756490472	NA	NA	2.91055669098374	NA	NA
1	"LevelIndex_1"	4	1	1	0.161036541916706	NA	NA	2.90375736833996	NA	NA
1	"LevelIndex_1"	5	1	1	0.160078869344401	NA	NA	2.92783042174839	NA	NA
1	"LevelIndex_1"	6	1	1	0.157772840037523	NA	NA	2.92442023793175	NA	NA
1	"LevelIndex_1"	7	1	1	0.160164622667947	NA	NA	2.91511332060303	NA	NA
1	"LevelIndex_1"	8	1	1	0.157852316089623	NA	NA	2.92210392801178	NA	NA
1	"LevelIndex_1"	9	1	1	0.155632094388616	NA	NA	2.92784026602315	NA	NA
1	"LevelIndex_1"	10	1	1	0.155948630449215	NA	NA	2.92680098402303	NA	NA
1	"LevelIndex_1"	11	1	1	0.155674280231532	NA	NA	2.92384793440088	NA	NA
1	"LevelIndex_1"	12	1	1	0.153536078351586	NA	NA	2.93914973968966	NA	NA
1	"LevelIndex_1"	13	1	1	0.158492522054823	NA	NA	2.9208225249219	NA	NA
1	"LevelIndex_1"	14	1	1	0.157236373782984	NA	NA	2.91737770881039	NA	NA
1	"LevelIndex_1"	15	1	1	0.157892411633753	NA	NA	2.91974823058849	NA	NA
1	"LevelIndex_1"	16	1	1	0.157889840050105	NA	NA	2.92857736963982	NA	NA
1	"LevelIndex_1"	17	1	1	0.151066240109795	NA	NA	2.94253095653477	NA	NA
1	"LevelIndex_1"	18	1	1	0.157187984741621	NA	NA	2.92426288727351	NA	NA
1	"LevelIndex_1"	19	1	1	0.159330007907624	NA	NA	2.91932574423641	NA	NA
1	"LevelIndex_1"	20	1	1	0.155814791488608	NA	NA	2.92097208952333	NA	NA
