"Iteration"	"tau_Intercept"
1	424.693171205339
2	422.487725636656
3	427.662093923094
4	418.123155801021
5	403.440745768277
6	424.682529635486
7	423.584372380541
8	420.300070428318
9	414.978572568468
10	416.59419971636
11	412.757632423326
12	409.787667658749
13	420.006559814777
14	406.229127173528
15	423.598650889252
16	411.641858771605
17	422.445543088872
18	410.088698538627
19	410.724338793656
20	400.718045365027
21	416.760085583209
22	441.860452030551
23	408.963559367338
24	405.51714601028
25	396.577943656386
26	419.080017780054
27	411.156805875861
28	415.795317862963
29	413.330215201932
30	388.014660959002
31	422.62439435228
32	434.468944761926
33	427.62308356908
34	409.164209552831
35	427.022336854204
36	417.411640524895
37	431.133530170492
38	409.902615348586
39	422.235285387784
40	427.064181153471
41	421.358487311856
42	406.061915616634
43	426.834174643219
44	408.515218644295
45	414.043140002129
46	420.399567125768
47	407.837791583936
48	416.121986583499
49	434.354437975642
50	435.851547589122
51	421.33880095972
52	402.279921234372
53	418.684400108356
54	418.506689705229
55	414.684236682291
56	414.620805379468
57	415.128548132814
58	413.555608722311
59	415.273129188137
60	428.486971067014
61	411.597778562423
62	438.465180718507
63	404.935475117092
64	406.442855724094
65	406.929171320149
66	433.960609909771
67	419.340537741627
68	390.896483792595
69	419.815329340544
70	408.450521503305
71	418.265071087381
72	402.173387050037
73	416.659221764294
74	412.065829018478
75	430.19682501587
76	410.709337165838
77	414.819515350446
78	410.282587326764
79	428.581460827929
80	426.666980173047
81	420.663804841678
82	426.276586274306
83	430.268523055283
84	411.558110657817
85	408.042836892994
86	419.787927908812
87	418.712464530378
88	427.44549915119
89	407.249387057535
90	407.27095915553
91	405.907238923241
92	417.132675866497
93	412.751698563927
94	444.974354486636
95	420.754655844744
96	415.589556975511
97	411.50052583324
98	405.889774757823
99	427.401177045049
100	401.374423508062
101	413.566412297872
102	411.516243694438
103	396.089131050183
104	409.472779677459
105	424.526556576113
106	408.278749762539
107	411.996872471731
108	402.853656595547
109	420.908342071011
110	416.536625792346
111	412.58138207425
112	393.309915226704
113	409.134953649344
114	411.684094382903
115	422.656723830809
116	427.800376836966
117	410.420583448235
118	425.259366820761
119	424.430680364948
120	412.956852382096
121	418.094140930981
122	419.930930880179
123	392.60340959651
124	418.360585154847
125	405.368243760147
126	405.676212643831
127	394.162876165026
128	407.960822902328
129	410.971686368718
130	430.035339777557
131	415.886732208516
132	404.995157217673
133	423.298554302312
134	412.771788069463
135	419.302677655455
136	412.450982813162
137	419.471073603331
138	409.805870130237
139	415.785006067495
140	416.787045131417
141	417.67809366948
142	434.186877920803
143	428.02696530685
144	399.981279566081
145	415.502714511585
146	426.352054105427
147	401.985598909863
148	420.673483792778
149	415.960886655635
150	410.378059591863
151	405.781772548926
152	419.56450496017
153	407.060533699802
154	406.052822595412
155	411.264679441116
156	430.676186818969
157	416.168785618986
158	403.847421039959
159	398.944623900998
160	421.349579104647
161	414.655371279734
162	401.49734376064
163	411.423857963204
164	413.930550416175
165	399.962643944418
166	410.660175031518
167	421.960935309496
168	413.111280107414
169	424.847247878078
170	424.852916514759
171	420.836293518941
172	405.084524468364
173	417.929775793388
174	421.787935605163
175	426.821314689104
176	415.156914547673
177	402.035039026623
178	418.268389729039
179	418.878619792438
180	418.555211970382
181	414.133773830112
182	414.159595702544
183	398.900423854774
184	415.117283871802
185	404.18753647329
186	413.150322252855
187	407.609787261046
188	411.048092284817
189	416.714466231496
190	422.096865802666
191	414.791769161543
192	416.583379749966
193	414.979879535736
194	409.828765335816
195	412.831895082172
196	412.022415039535
197	413.866543453467
198	408.88124994218
199	405.313500940489
200	435.185680185134
201	418.561110429664
202	428.808606115193
203	419.621082816056
204	419.739050750282
205	405.036935201935
206	418.826756439491
207	424.598956264807
208	420.28442075097
209	417.154455630324
210	416.413540467178
211	406.952198914544
212	415.038097743146
213	421.91962976887
214	413.366839900074
215	423.308980465496
216	419.16752986878
217	423.756138983451
218	400.42025245717
219	418.155620356633
220	403.951149319074
221	407.556783374651
222	407.367038966631
223	408.091092011212
224	414.126587443404
225	408.120793301936
226	408.72264310704
227	404.681050319223
228	420.662087597773
229	415.447183495545
230	416.79616598249
231	407.561471087791
232	421.770380839861
233	425.055296885367
