"Iteration"	"tau_Intercept"
1	177.189263304562
2	172.159413247916
3	171.967905419943
4	175.367821674331
5	180.824525021427
6	181.243700358433
7	175.863817538804
8	182.20158700836
9	178.514147054362
10	177.070436015685
11	177.811136968119
12	182.633505524919
13	182.145991512987
14	179.531363393056
15	180.688356266474
16	182.561136524406
17	178.038721544681
18	175.698849396758
19	176.76738838579
20	183.558268545512
21	182.73049035613
22	178.188061329042
23	178.675929985941
24	182.681850815812
25	181.099647380637
26	176.0510698805
27	186.868039938045
28	174.578466844645
29	183.959491894069
30	182.686472555186
31	176.450865810687
32	183.520905849554
33	181.192281625227
34	174.959746752029
35	178.461483282905
36	183.604807237015
37	181.705515359285
38	184.373131153594
39	184.232371205634
40	178.707675391844
41	182.9891278805
42	188.617352766576
43	178.003951108797
44	179.159113088693
45	178.452031966847
46	177.87287652326
47	182.03934782459
48	182.942222797644
49	187.270013227283
50	182.092930240015
51	176.800306180378
52	179.14240020077
53	176.299523204729
54	180.776195465124
55	179.728231503744
56	175.095230222073
57	182.84605963209
58	186.325064361132
59	176.325460510769
60	178.895820690342
61	177.982020483833
62	186.629529109484
63	182.693892133148
64	177.10201699114
65	185.015929423267
66	182.44146121072
67	176.982992699785
68	182.264958298809
69	182.136288802058
70	181.711717265113
71	183.043429750601
72	173.331639050192
73	176.899582163656
74	180.418018631496
75	189.68924048759
76	181.610154444718
77	178.203250872815
78	178.094003231382
79	179.18481904157
80	180.82422003986
81	179.804692865588
82	182.545638640059
83	177.115280451624
84	167.359624912294
85	172.768360566249
86	183.326313582222
87	177.073433153003
88	178.609304614411
89	173.174113660255
90	171.241240862131
91	181.079903271186
92	182.281991588186
93	180.62390994114
94	176.184290247471
95	181.171495011019
96	177.636985618999
97	181.611625150165
98	178.083052603419
99	182.91714186308
100	178.568228980028
101	183.215187282737
102	179.79127024059
103	183.921424228485
104	172.768963946032
105	175.580009617908
106	182.436470736835
107	178.257858204398
108	176.096961749754
109	185.470560023855
110	180.004289549522
111	181.841440548922
112	180.243815603114
113	179.200829251711
114	179.449636197976
115	188.597707601205
116	184.774348131414
117	176.873321408061
118	176.411496609485
119	177.38887284102
120	184.563556212227
121	178.860188841459
122	185.857965575103
123	182.512473341656
124	178.134036379757
125	176.858813403287
126	176.855267746544
127	182.172102333765
128	185.254817696449
129	185.010211107846
130	184.12407968354
131	175.290447018098
132	184.753300965985
133	176.302769497235
134	184.149104356711
135	181.280171387342
136	184.045972256217
137	179.779728653013
138	187.207899765666
139	176.89564723207
140	178.764246132361
141	180.286340664681
142	182.044520116613
143	181.612620651642
144	186.430433942372
145	182.906867363084
146	182.43058278989
147	178.043407608744
148	176.595879170453
149	177.617509078309
150	173.136832942571
151	178.256458302752
152	184.119289208881
153	185.156734782954
154	186.47685782413
155	178.303078273756
156	177.965518424935
157	183.18211759006
158	181.453579506476
159	179.757790853426
160	178.450636106356
161	181.804446728477
162	173.385257426465
163	181.985459343649
164	177.445504130299
165	184.127536709563
166	178.252086386955
167	178.330211377638
168	182.759183332497
169	180.150294484216
170	180.524052736004
171	177.429512483443
172	183.909276136521
173	180.136729633661
174	180.488633797443
175	190.396066853458
176	177.615966600873
177	184.82398344228
178	175.747365616661
179	181.883562715012
180	177.871333270252
181	187.483876817381
182	185.692108547907
183	185.101263833723
184	180.986307092467
185	183.091181214821
186	184.623623470595
187	184.177542640461
188	179.829632915307
189	173.540077089904
190	186.173992906164
191	179.097815511049
192	178.641086688096
193	184.861298424025
194	168.567922516684
195	186.782182060331
196	171.292270023445
197	181.893690205055
198	179.774157308282
199	172.781754525086
200	170.475035613426
201	179.047658264062
202	180.503230975522
203	185.246260322415
204	185.161128289034
205	180.371958466727
206	178.780598050534
207	176.125445980187
208	178.370733814239
209	180.458147651255
210	180.521383778005
211	184.323747502851
212	177.083062019516
213	177.362409938532
214	186.445130367367
215	179.144157773619
216	172.563475270843
217	185.50737210413
218	181.663583449103
219	183.72430289972
220	171.837840598081
221	178.797099241067
222	181.971563835049
223	182.519176506858
224	183.039494944387
225	185.314030680351
226	179.040428489209
