"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
1	29	23.08566544384	"27.4.aE"	"Q4"
2	29	25.655799310262	"27.4.aE"	"Q4"
3	29	27.067001640421	"27.4.aE"	"Q4"
4	29	27.87187518826	"27.4.aE"	"Q4"
5	29	28.339549067827	"27.4.aE"	"Q4"
6	29	28.614011232495	"27.4.aE"	"Q4"
7	29	28.775985156615	"27.4.aE"	"Q4"
8	29	0	"27.4.aE"	"Q4"
9	29	28.928762125959	"27.4.aE"	"Q4"
10	29	28.96253837448	"27.4.aE"	"Q4"
11	29	0	"27.4.aE"	"Q4"
12	29	0	"27.4.aE"	"Q4"
13	29	0	"27.4.aE"	"Q4"
14	29	0	"27.4.aE"	"Q4"
1	30	23.491150927865	"27.4.aE"	"Q4"
2	30	26.154694961785	"27.4.aE"	"Q4"
3	30	27.579911678708	"27.4.aE"	"Q4"
4	30	28.369155549492	"27.4.aE"	"Q4"
5	30	28.813463602645	"27.4.aE"	"Q4"
6	30	29.065745530366	"27.4.aE"	"Q4"
7	30	29.209665190001	"27.4.aE"	"Q4"
8	30	0	"27.4.aE"	"Q4"
9	30	29.339132989828	"27.4.aE"	"Q4"
10	30	29.366164086102	"27.4.aE"	"Q4"
11	30	0	"27.4.aE"	"Q4"
12	30	0	"27.4.aE"	"Q4"
13	30	0	"27.4.aE"	"Q4"
14	30	0	"27.4.aE"	"Q4"
1	31	24.168778049874	"27.4.aE"	"Q4"
2	31	26.898688447821	"27.4.aE"	"Q4"
3	31	28.369755934894	"27.4.aE"	"Q4"
4	31	29.190938644604	"27.4.aE"	"Q4"
5	31	29.657201295601	"27.4.aE"	"Q4"
6	31	29.924318998515	"27.4.aE"	"Q4"
7	31	30.078101127564	"27.4.aE"	"Q4"
8	31	0	"27.4.aE"	"Q4"
9	31	30.21821173176	"27.4.aE"	"Q4"
10	31	30.24791916864	"27.4.aE"	"Q4"
11	31	0	"27.4.aE"	"Q4"
12	31	0	"27.4.aE"	"Q4"
13	31	0	"27.4.aE"	"Q4"
14	31	0	"27.4.aE"	"Q4"
1	32	23.564860197917	"27.4.aE"	"Q4"
2	32	26.150912629925	"27.4.aE"	"Q4"
3	32	27.577953890885	"27.4.aE"	"Q4"
4	32	28.39689454369	"27.4.aE"	"Q4"
5	32	28.876003668808	"27.4.aE"	"Q4"
6	32	29.159220937959	"27.4.aE"	"Q4"
7	32	29.327621842683	"27.4.aE"	"Q4"
8	32	0	"27.4.aE"	"Q4"
9	32	29.488153555308	"27.4.aE"	"Q4"
10	32	29.524100473039	"27.4.aE"	"Q4"
11	32	0	"27.4.aE"	"Q4"
12	32	0	"27.4.aE"	"Q4"
13	32	0	"27.4.aE"	"Q4"
14	32	0	"27.4.aE"	"Q4"
1	33	23.972842503926	"27.4.aE"	"Q4"
2	33	26.626109491337	"27.4.aE"	"Q4"
3	33	28.089762695515	"27.4.aE"	"Q4"
4	33	28.929099316462	"27.4.aE"	"Q4"
5	33	29.419677149682	"27.4.aE"	"Q4"
6	33	29.709364427095	"27.4.aE"	"Q4"
7	33	29.881415628264	"27.4.aE"	"Q4"
8	33	0	"27.4.aE"	"Q4"
9	33	30.045157294449	"27.4.aE"	"Q4"
10	33	30.081749655582	"27.4.aE"	"Q4"
11	33	0	"27.4.aE"	"Q4"
12	33	0	"27.4.aE"	"Q4"
13	33	0	"27.4.aE"	"Q4"
14	33	0	"27.4.aE"	"Q4"
1	34	23.182028787789	"27.4.aE"	"Q4"
2	34	25.759540625327	"27.4.aE"	"Q4"
3	34	27.189954716401	"27.4.aE"	"Q4"
4	34	28.015546717961	"27.4.aE"	"Q4"
5	34	28.501370260459	"27.4.aE"	"Q4"
6	34	28.790263617443	"27.4.aE"	"Q4"
7	34	28.963074979599	"27.4.aE"	"Q4"
8	34	0	"27.4.aE"	"Q4"
9	34	29.129196107143	"27.4.aE"	"Q4"
10	34	29.166768198582	"27.4.aE"	"Q4"
11	34	0	"27.4.aE"	"Q4"
12	34	0	"27.4.aE"	"Q4"
13	34	0	"27.4.aE"	"Q4"
14	34	0	"27.4.aE"	"Q4"
1	35	23.314804327184	"27.4.aE"	"Q4"
2	35	25.845766565584	"27.4.aE"	"Q4"
3	35	27.247600623834	"27.4.aE"	"Q4"
4	35	28.055774951852	"27.4.aE"	"Q4"
5	35	28.530996483026	"27.4.aE"	"Q4"
6	35	28.813436230397	"27.4.aE"	"Q4"
7	35	28.982318194355	"27.4.aE"	"Q4"
8	35	0	"27.4.aE"	"Q4"
9	35	29.144588748832	"27.4.aE"	"Q4"
10	35	29.1812729884	"27.4.aE"	"Q4"
11	35	0	"27.4.aE"	"Q4"
12	35	0	"27.4.aE"	"Q4"
13	35	0	"27.4.aE"	"Q4"
14	35	0	"27.4.aE"	"Q4"
1	36	23.40984996335	"27.4.aE"	"Q4"
2	36	25.997529053159	"27.4.aE"	"Q4"
