"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
10	30	0.196429703112	"27.4.aE"	"Q4"
11	30	0	"27.4.aE"	"Q4"
12	30	0	"27.4.aE"	"Q4"
13	30	0	"27.4.aE"	"Q4"
14	30	0	"27.4.aE"	"Q4"
1	31	0.113885059735	"27.4.aE"	"Q4"
2	31	0.153697143112	"27.4.aE"	"Q4"
3	31	0.178421327335	"27.4.aE"	"Q4"
4	31	0.193269361015	"27.4.aE"	"Q4"
5	31	0.202042411094	"27.4.aE"	"Q4"
6	31	0.207181754493	"27.4.aE"	"Q4"
7	31	0.210178270757	"27.4.aE"	"Q4"
8	31	0	"27.4.aE"	"Q4"
9	31	0.212932526124	"27.4.aE"	"Q4"
10	31	0.213519472082	"27.4.aE"	"Q4"
11	31	0	"27.4.aE"	"Q4"
12	31	0	"27.4.aE"	"Q4"
13	31	0	"27.4.aE"	"Q4"
14	31	0	"27.4.aE"	"Q4"
1	32	0.104547600344	"27.4.aE"	"Q4"
2	32	0.139586879792	"27.4.aE"	"Q4"
3	32	0.161770164256	"27.4.aE"	"Q4"
4	32	0.175459333951	"27.4.aE"	"Q4"
5	32	0.183800480852	"27.4.aE"	"Q4"
6	32	0.188848307448	"27.4.aE"	"Q4"
7	32	0.191891336258	"27.4.aE"	"Q4"
8	32	0	"27.4.aE"	"Q4"
9	32	0.194821202572	"27.4.aE"	"Q4"
10	32	0.195481166276	"27.4.aE"	"Q4"
11	32	0	"27.4.aE"	"Q4"
12	32	0	"27.4.aE"	"Q4"
13	32	0	"27.4.aE"	"Q4"
14	32	0	"27.4.aE"	"Q4"
1	33	0.113412814517	"27.4.aE"	"Q4"
2	33	0.151892566885	"27.4.aE"	"Q4"
3	33	0.176285138281	"27.4.aE"	"Q4"
4	33	0.191338418197	"27.4.aE"	"Q4"
5	33	0.200505734735	"27.4.aE"	"Q4"
6	33	0.206048744009	"27.4.aE"	"Q4"
7	33	0.209386817383	"27.4.aE"	"Q4"
8	33	0	"27.4.aE"	"Q4"
9	33	0.21259566137	"27.4.aE"	"Q4"
10	33	0.213317040396	"27.4.aE"	"Q4"
11	33	0	"27.4.aE"	"Q4"
12	33	0	"27.4.aE"	"Q4"
13	33	0	"27.4.aE"	"Q4"
14	33	0	"27.4.aE"	"Q4"
1	34	0.104745396665	"27.4.aE"	"Q4"
2	34	0.140303502513	"27.4.aE"	"Q4"
3	34	0.162980256457	"27.4.aE"	"Q4"
4	34	0.177071494146	"27.4.aE"	"Q4"
5	34	0.185715553797	"27.4.aE"	"Q4"
6	34	0.190981191858	"27.4.aE"	"Q4"
7	34	0.194176127282	"27.4.aE"	"Q4"
8	34	0	"27.4.aE"	"Q4"
9	34	0.197279389075	"27.4.aE"	"Q4"
10	34	0.197985628982	"27.4.aE"	"Q4"
11	34	0	"27.4.aE"	"Q4"
12	34	0	"27.4.aE"	"Q4"
13	34	0	"27.4.aE"	"Q4"
14	34	0	"27.4.aE"	"Q4"
1	35	0.101670186536	"27.4.aE"	"Q4"
2	35	0.135383823207	"27.4.aE"	"Q4"
3	35	0.156786822965	"27.4.aE"	"Q4"
4	35	0.17005281813	"27.4.aE"	"Q4"
5	35	0.178178117356	"27.4.aE"	"Q4"
6	35	0.183122811925	"27.4.aE"	"Q4"
7	35	0.186120950042	"27.4.aE"	"Q4"
8	35	0	"27.4.aE"	"Q4"
9	35	0.189031142694	"27.4.aE"	"Q4"
10	35	0.189693055022	"27.4.aE"	"Q4"
11	35	0	"27.4.aE"	"Q4"
12	35	0	"27.4.aE"	"Q4"
13	35	0	"27.4.aE"	"Q4"
14	35	0	"27.4.aE"	"Q4"
1	36	0.106694469764	"27.4.aE"	"Q4"
2	36	0.143034038977	"27.4.aE"	"Q4"
3	36	0.166025857878	"27.4.aE"	"Q4"
4	36	0.180177016223	"27.4.aE"	"Q4"
5	36	0.188769119936	"27.4.aE"	"Q4"
6	36	0.193947886619	"27.4.aE"	"Q4"
7	36	0.197056476939	"27.4.aE"	"Q4"
8	36	0	"27.4.aE"	"Q4"
9	36	0.200031191019	"27.4.aE"	"Q4"
10	36	0.20069633364	"27.4.aE"	"Q4"
11	36	0	"27.4.aE"	"Q4"
12	36	0	"27.4.aE"	"Q4"
13	36	0	"27.4.aE"	"Q4"
14	36	0	"27.4.aE"	"Q4"
1	37	0.104191819965	"27.4.aE"	"Q4"
2	37	0.139486639174	"27.4.aE"	"Q4"
3	37	0.161753351862	"27.4.aE"	"Q4"
4	37	0.175421496645	"27.4.aE"	"Q4"
5	37	0.183699035414	"27.4.aE"	"Q4"
6	37	0.188675763164	"27.4.aE"	"Q4"
7	37	0.191655774494	"27.4.aE"	"Q4"
8	37	0	"27.4.aE"	"Q4"
9	37	0.194498022796	"27.4.aE"	"Q4"
10	37	0.195131086997	"27.4.aE"	"Q4"
11	37	0	"27.4.aE"	"Q4"
12	37	0	"27.4.aE"	"Q4"
13	37	0	"27.4.aE"	"Q4"
14	37	0	"27.4.aE"	"Q4"
1	38	0.10983006635	"27.4.aE"	"Q4"
2	38	0.148025820939	"27.4.aE"	"Q4"
3	38	0.17166736446	"27.4.aE"	"Q4"
4	38	0.18581962656	"27.4.aE"	"Q4"
5	38	0.194155426368	"27.4.aE"	"Q4"
6	38	0.199023657259	"27.4.aE"	"Q4"
7	38	0.201853528564	"27.4.aE"	"Q4"
8	38	0	"27.4.aE"	"Q4"
9	38	0.204444014806	"27.4.aE"	"Q4"
10	38	0.20499339792	"27.4.aE"	"Q4"
11	38	0	"27.4.aE"	"Q4"
12	38	0	"27.4.aE"	"Q4"
13	38	0	"27.4.aE"	"Q4"
14	38	0	"27.4.aE"	"Q4"
1	39	0.0966337521074	"27.4.aE"	"Q4"
2	39	0.13014469793	"27.4.aE"	"Q4"
3	39	0.151232679508	"27.4.aE"	"Q4"
4	39	0.164104019115	"27.4.aE"	"Q4"
5	39	0.171843432848	"27.4.aE"	"Q4"
6	39	0.176459996798	"27.4.aE"	"Q4"
7	39	0.17920151936	"27.4.aE"	"Q4"
8	39	0	"27.4.aE"	"Q4"
9	39	0.181785878307	"27.4.aE"	"Q4"
10	39	0.182353464395	"27.4.aE"	"Q4"
11	39	0	"27.4.aE"	"Q4"
12	39	0	"27.4.aE"	"Q4"
13	39	0	"27.4.aE"	"Q4"
14	39	0	"27.4.aE"	"Q4"
1	40	0.110756569898	"27.4.aE"	"Q4"
2	40	0.146470423824	"27.4.aE"	"Q4"
3	40	0.169423737139	"27.4.aE"	"Q4"
4	40	0.183899401497	"27.4.aE"	"Q4"
5	40	0.192942190554	"27.4.aE"	"Q4"
6	40	0.198561659838	"27.4.aE"	"Q4"
7	40	0.202043255174	"27.4.aE"	"Q4"
8	40	0	"27.4.aE"	"Q4"
9	40	0.205526682345	"27.4.aE"	"Q4"
10	40	0.206347941537	"27.4.aE"	"Q4"
11	40	0	"27.4.aE"	"Q4"
12	40	0	"27.4.aE"	"Q4"
13	40	0	"27.4.aE"	"Q4"
14	40	0	"27.4.aE"	"Q4"
1	41	0.10006731572	"27.4.aE"	"Q4"
2	41	0.134102979533	"27.4.aE"	"Q4"
