"CruiseKey"	"StationKey"	"HaulKey"	"SpeciesCategoryKey"	"SpeciesCategory"
"NA/19/2021/10011/30"	"81"	"38081"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"82"	"38082"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"83"	"38083"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"84"	"38084"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"85"	"38085"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"86"	"38086"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"87"	"38087"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"88"	"38088"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"89"	"38089"	"kolmule/164774/126439/NA"	"kolmule/164774/126439/NA"
"NA/19/2021/10011/30"	"89"	"38089"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"90"	"38090"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"91"	"38091"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"92"	"38092"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"93"	"38093"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"94"	"38094"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"95"	"38095"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"96"	"38096"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"97"	"38097"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"98"	"38098"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"99"	"38099"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"100"	"38100"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"101"	"38101"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"102"	"38102"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"103"	"38103"	"sild'G07/161722.G03/126417/NA"	"sild'G07/161722.G03/126417/NA"
"NA/19/2021/10011/30"	"103"	"38103"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"108"	"38108"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"109"	"38109"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"110"	"38110"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"111"	"38111"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"112"	"38112"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"113"	"38113"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"114"	"38114"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"115"	"38115"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"116"	"38116"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"117"	"38117"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"124"	"38124"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"125"	"38125"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"126"	"38126"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"127"	"38127"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"128"	"38128"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"129"	"38129"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"130"	"38130"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"131"	"38131"	"kolmule/164774/126439/NA"	"kolmule/164774/126439/NA"
"NA/19/2021/10011/30"	"131"	"38131"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"132"	"38132"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"133"	"38133"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"134"	"38134"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"135"	"38135"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"136"	"38136"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"137"	"38137"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"138"	"38138"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"139"	"38139"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"140"	"38140"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"141"	"38141"	"kolmule/164774/126439/NA"	"kolmule/164774/126439/NA"
"NA/19/2021/10011/30"	"141"	"38141"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"142"	"38142"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"143"	"38143"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"144"	"38144"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"145"	"38145"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"146"	"38146"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"147"	"38147"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"148"	"38148"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"149"	"38149"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"150"	"38150"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"152"	"38152"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"153"	"38153"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2021/10011/30"	"154"	"38151"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"7"	"38107"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"16"	"38016"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"17"	"38017"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"18"	"38018"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"19"	"38019"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"20"	"38020"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"21"	"38021"	"kolmule/164774/126439/NA"	"kolmule/164774/126439/NA"
"NA/19/2022/10011/30"	"21"	"38021"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"22"	"38022"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"25"	"38025"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"26"	"38026"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"29"	"38029"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"30"	"38030"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"31"	"38031"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"32"	"38032"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"33"	"38033"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"34"	"38034"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"35"	"38035"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"36"	"38036"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"37"	"38037"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"38"	"38038"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"39"	"38039"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"40"	"38040"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"41"	"38041"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"42"	"38042"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"43"	"38043"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"44"	"38044"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"45"	"38045"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"46"	"38046"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"47"	"38047"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"48"	"38048"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"49"	"38049"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"50"	"38050"	"sild'G07/161722.G05/126417/NA"	"sild'G07/161722.G05/126417/NA"
"NA/19/2022/10011/30"	"50"	"38050"	"Hestmakrell/168588/126822/NA"	"Hestmakrell/168588/126822/NA"
"NA/19/2022/10011/30"	"50"	"38050"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"51"	"38051"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"52"	"38052"	"sild'G07/161722.G05/126417/NA"	"sild'G07/161722.G05/126417/NA"
"NA/19/2022/10011/30"	"52"	"38052"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"53"	"38053"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"54"	"38054"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"55"	"38055"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
"NA/19/2022/10011/30"	"56"	"38056"	"makrell/172414/127023/Scomber scombrus"	"makrell/172414/127023/Scomber scombrus"
