"Iteration"	"tau_Intercept"
1	179.149666078835
2	174.698619924752
3	174.507107006927
4	177.517060141354
5	182.333607417775
6	182.692063524657
7	178.062233319552
8	183.479911457834
9	180.269398096126
10	178.937294005384
11	179.651619914675
12	183.90524745635
13	183.483076225942
14	181.008876005657
15	181.995239692173
16	183.735797008805
17	179.838010557086
18	177.76596888639
19	178.645961413216
20	184.655441182113
21	184.02234378749
22	179.893276944833
23	180.369458922366
24	184.074227196456
25	182.555451540067
26	178.062463803767
27	187.559743592997
28	176.717316827009
29	185.062918355125
30	183.870920212522
31	178.444676642786
32	184.549846015639
33	182.475001319815
34	177.084740641784
35	180.226060405143
36	184.783972441604
37	183.017410241709
38	185.439892682377
39	185.194510900165
40	180.278358112567
41	184.120776111574
42	189.064581912444
43	179.852061451913
44	180.823354156352
45	180.177006611595
46	179.569283936312
47	183.356607063532
48	184.054240705825
49	187.962441262814
50	183.487150429509
51	178.717399406177
52	180.909879914207
53	178.379028797247
54	182.278892550765
55	181.277287579532
56	177.185589098218
57	184.232162619072
58	187.110507727122
59	178.387889148499
60	180.519895092376
61	179.755004738261
62	187.450884552546
63	184.014493532652
64	178.91178112945
65	185.94461260686
66	183.716041850476
67	178.955714844482
68	183.44081617475
69	183.32254540551
70	183.017692330129
71	184.09380429705
72	175.685192691343
73	178.761971142681
74	181.804701263977
75	190.054884502725
76	182.911621672879
77	179.888167245148
78	179.809090049869
79	180.819561796565
80	182.370172471052
81	181.405753648642
82	183.691102850697
83	179.140285790688
84	170.294025155255
85	175.106737013745
86	184.402920994584
87	178.86528433228
88	180.360908464211
89	175.589599974359
90	173.806038888505
91	182.45439666456
92	183.510340405581
93	182.101397630657
94	178.210288425188
95	182.716764734787
96	179.536925985539
97	183.068041345714
98	179.904922856599
99	184.049343732811
100	180.25592324262
101	184.434181167234
102	181.560970827518
103	185.09777683654
104	175.033604626976
105	177.542538043746
106	183.66101908153
107	179.885825455104
108	178.071288741555
109	186.286237694618
110	181.630156290931
111	183.374708273856
112	181.798507607296
113	180.783472121876
114	181.026202829116
115	189.047138177394
116	185.851798828364
117	178.802935594793
118	178.292310898731
119	179.298907580553
120	185.494964286016
121	180.407035521563
122	186.535463072229
123	183.81456855847
124	179.953593840988
125	178.684655339168
126	178.843288394565
127	183.368174885486
128	186.004374464408
129	186.009199874977
130	185.274443095608
131	177.519725730578
132	185.704405204905
133	178.212998650024
134	185.149985534028
135	182.647492822452
136	185.133750282522
137	181.451659946476
138	187.875681071588
139	178.812392803125
140	180.34907357103
141	181.696238608013
142	183.371483984771
143	183.010433313949
144	187.146054780234
145	184.002993747066
146	183.610063610405
147	179.91803041736
148	178.590851861901
149	179.390301440259
150	175.348639207857
151	179.885098162988
152	185.277449523659
153	186.090794812238
154	187.187074734781
155	180.065989467427
156	179.840963032597
157	184.321717825435
158	182.812268813995
159	181.30034727231
160	180.150848961143
161	183.319560562608
162	175.749143612967
163	183.254434494408
164	179.309086193139
165	185.09827343194
166	179.92992429687
167	180.048758513431
168	183.776619752145
169	181.637373975921
170	181.959755954325
171	179.443362243567
172	184.976412726191
173	181.664895847894
174	181.976721567676
175	190.587228684834
176	179.487262851324
177	185.717556776604
178	177.863478454852
179	183.119522074813
180	179.70016875268
181	188.13420638424
182	186.547860690905
183	186.107091702805
