"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	0.153653122550059	NA	NA	2.903395026746	NA	NA
1	"LevelIndex_1"	2	1	1	0.152803731526464	NA	NA	2.91655913365291	NA	NA
1	"LevelIndex_1"	3	1	1	0.158644822373729	NA	NA	2.90285569759967	NA	NA
1	"LevelIndex_1"	4	1	1	0.15322201258607	NA	NA	2.91680633541116	NA	NA
1	"LevelIndex_1"	5	1	1	0.154393391145599	NA	NA	2.90387240676484	NA	NA
1	"LevelIndex_1"	6	1	1	0.148435970584963	NA	NA	2.92887209612375	NA	NA
1	"LevelIndex_1"	7	1	1	0.153133886186885	NA	NA	2.92809702145466	NA	NA
1	"LevelIndex_1"	8	1	1	0.149369795859578	NA	NA	2.91978496707511	NA	NA
1	"LevelIndex_1"	9	1	1	0.150261610462446	NA	NA	2.92181063036529	NA	NA
1	"LevelIndex_1"	10	1	1	0.150540099131149	NA	NA	2.92406553277624	NA	NA
1	"LevelIndex_1"	11	1	1	0.155108417622985	NA	NA	2.91815964743853	NA	NA
1	"LevelIndex_1"	12	1	1	0.152570106899708	NA	NA	2.92045621957555	NA	NA
1	"LevelIndex_1"	13	1	1	0.156998766292146	NA	NA	2.90391972101558	NA	NA
1	"LevelIndex_1"	14	1	1	0.151476780567669	NA	NA	2.92394707372472	NA	NA
1	"LevelIndex_1"	15	1	1	0.15036256239006	NA	NA	2.93243041403969	NA	NA
1	"LevelIndex_1"	16	1	1	0.154519873495209	NA	NA	2.90666711752343	NA	NA
1	"LevelIndex_1"	17	1	1	0.150945477400166	NA	NA	2.91712380891817	NA	NA
1	"LevelIndex_1"	18	1	1	0.153097647848613	NA	NA	2.91917255805086	NA	NA
1	"LevelIndex_1"	19	1	1	0.153451424783494	NA	NA	2.92123601784909	NA	NA
1	"LevelIndex_1"	20	1	1	0.152394704750472	NA	NA	2.91636685678242	NA	NA
1	"LevelIndex_1"	21	1	1	0.146886824417233	NA	NA	2.92937347250206	NA	NA
1	"LevelIndex_1"	22	1	1	0.148290274196588	NA	NA	2.92237194491351	NA	NA
1	"LevelIndex_1"	23	1	1	0.152858032306626	NA	NA	2.92031269841164	NA	NA
1	"LevelIndex_1"	24	1	1	0.151189351175511	NA	NA	2.93985271722036	NA	NA
1	"LevelIndex_1"	25	1	1	0.152705085724182	NA	NA	2.93002275690824	NA	NA
1	"LevelIndex_1"	26	1	1	0.151769114398703	NA	NA	2.91852761639871	NA	NA
1	"LevelIndex_1"	27	1	1	0.155638646177792	NA	NA	2.90602302135975	NA	NA
1	"LevelIndex_1"	28	1	1	0.156935726157317	NA	NA	2.90180506772425	NA	NA
1	"LevelIndex_1"	29	1	1	0.157485262980266	NA	NA	2.89595064098766	NA	NA
1	"LevelIndex_1"	30	1	1	0.15226782899703	NA	NA	2.92289889958954	NA	NA
