"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0.221889122723
2	1	0.294857972619
3	1	0.35066064708
4	1	0.393401917213
5	1	0.428040998253
6	1	0.459717467287
7	1	0.481474684785
8	1	0.494727284026
9	1	0.51441950313
10	1	0.524669542792
11	1	0.638199595796
12	1	0.52922285088
1	2	0.225728494194
2	2	0.29682058598
3	2	0.351057446047
4	2	0.392571639971
5	2	0.425637538773
6	2	0.451528525502
7	2	0.473427526422
8	2	0.48932538756
9	2	0.509995178226
10	2	0.515095738075
11	2	0.524777599599
12	2	0.528927985152
1	3	0.22102425718
2	3	0.293320164135
3	3	0.348118377444
4	3	0.386609432512
5	3	0.422056204377
6	3	0.449669238803
7	3	0.464853051164
8	3	0.487254469435
9	3	0.488616731185
10	3	0.512681089819
11	3	0.520537812876
12	3	0.528824018179
1	4	0.22307543685
2	4	0.294862438789
3	4	0.34937696525
4	4	0.392714466493
5	4	0.426754514412
6	4	0.453263786422
7	4	0.475880392747
8	4	0.496189528425
9	4	0.508456900439
10	4	0.519993371532
11	4	0.526918787446
12	4	0.537347019176
1	5	0.222083786254
2	5	0.292142309665
3	5	0.346040343184
4	5	0.388073757442
5	5	0.421119603847
6	5	0.446931437079
7	5	0.468413676121
8	5	0.48371903246
9	5	0.497201463268
10	5	0.507078517073
11	5	0.516907464214
12	5	0.523222500229
1	6	0.227475161817
2	6	0.297242279259
3	6	0.350135927494
4	6	0.392972274151
5	6	0.42552487018
6	6	0.44931037673
7	6	0.4723130917
8	6	0.486957630553
9	6	0.50365139393
10	6	0.510325199616
11	6	0.518601363658
12	6	0.528783481837
1	7	0.226048443757
2	7	0.295886136053
3	7	0.346562761535
4	7	0.390803391803
5	7	0.422858908203
6	7	0.451008410883
7	7	0.466891996545
8	7	0.487751950872
9	7	0.502455778692
10	7	0.503351900823
11	7	0.525396143377
12	7	0.533202729899
1	8	0.283047213542
2	8	0.29826712179
3	8	0.284477761137
4	8	0.00252156413549
5	8	0.0307525476273
6	8	0.122452912302
7	8	0.000114860161081
8	8	0.489103657401
9	8	0.222059430159
10	8	0.0487145125276
11	8	0.00125397991007
12	8	0.00434680695193
1	9	0.242371903692
2	9	0.296578420707
3	9	0.350928146474
4	9	0.406606692031
5	9	0.425915535551
6	9	0.454642851482
7	9	0.486592075305
8	9	0.509139062173
9	9	0.522670830136
10	9	0.530750639681
11	9	0.531590019493
12	9	0.54772323012
1	10	0.231305450927
2	10	0.297773908402
3	10	0.351123064177
4	10	0.392959918855
5	10	0.426030150404
6	10	0.454132410661
7	10	0.473690848779
8	10	0.493073400358
9	10	0.507533246805
10	10	0.520510823852
11	10	0.524937363369
12	10	0.534886156666
1	11	0.228926857585
2	11	0.296976752062
3	11	0.349763685947
4	11	0.391975695273
5	11	0.424508929745
6	11	0.450268091517
7	11	0.470253910006
8	11	0.487467619079
9	11	0.501031060843
10	11	0.509637861788
11	11	0.518226764697
12	11	0.525004846328
1	12	0.220124847551
2	12	0.292593633495
3	12	0.348515829853
4	12	0.391547626164
5	12	0.424820979435
6	12	0.45113930666
7	12	0.475416431072
8	12	0.493352726621
9	12	0.505219977194
10	12	0.512194107846
11	12	0.520861968588
12	12	0.530120529396
1	13	0.232534971806
2	13	0.293767174779
3	13	0.360799259022
4	13	0.396095934089
5	13	0.425556526859
6	13	0.453459367639
7	13	0.474543376627
8	13	0.49306471606
9	13	0.510957622879
10	13	0.539258508877
11	13	0.532279572072
12	13	0.551820417213
1	14	0.2264529808
2	14	0.294664190876
3	14	0.350729076755
4	14	0.393529916119
5	14	0.427669425659
6	14	0.457116570576
7	14	0.474904963572
8	14	0.528655540501
9	14	0.504471518208
10	14	0.513758841884
11	14	0.534738073591
12	14	0.529193528596
1	15	0.224067520855
2	15	0.296159172825
3	15	0.350307894694
4	15	0.392263117716
5	15	0.425077212011
6	15	0.450503788119
7	15	0.473331647537
8	15	0.486882184601
9	15	0.50023571711
10	15	0.50849991982
11	15	0.516691615432
12	15	0.523924779074
1	16	0.227456386591
2	16	0.297167794887
3	16	0.351495609446
4	16	0.393749147445
5	16	0.4269686053
6	16	0.454014959159
7	16	0.473445105856
8	16	0.490060932845
9	16	0.509382515139
10	16	0.514715967883
11	16	0.521597392405
12	16	0.529834900304
1	17	0.22348689706
2	17	0.295849664863
3	17	0.350730763487
4	17	0.393230167629
5	17	0.426527981477
6	17	0.453082917698
7	17	0.471813024016
8	17	0.488087587941
9	17	0.49979035511
10	17	0.509660443708
11	17	0.519174018527
12	17	0.524338827959
1	18	0.22655299835
2	18	0.297179224784
3	18	0.350857502003
4	18	0.392912200489
5	18	0.426669212065
6	18	0.453211023674
7	18	0.4743218167
8	18	0.488501091726
9	18	0.504307451116
10	18	0.516568063557
11	18	0.523256110107
12	18	0.532064675775
1	19	0.224139122036
2	19	0.295404408041
3	19	0.348457608935
4	19	0.381908503786
5	19	0.422111456885
6	19	0.448633045305
7	19	0.468049745757
8	19	0.484553790526
9	19	0.493189466399
10	19	0.490769477061
11	19	0.504655522806
12	19	0.524644224582
1	20	0.234520483806
2	20	0.297976042983
3	20	0.350233359838
4	20	0.390863921988
5	20	0.42333275947
6	20	0.449231590262
7	20	0.470247603273
8	20	0.487427427216
9	20	0.501022275615
10	20	0.512237593405
11	20	0.51946647955
12	20	0.528802334448
1	21	0.229860228237
2	21	0.296719091435
3	21	0.35129378918
4	21	0.394001573306
5	21	0.428279666465
6	21	0.454438155318
7	21	0.47687807909
8	21	0.494136802962
9	21	0.509897241604
10	21	0.520309783829
11	21	0.529083424649
12	21	0.53759151624
1	22	0.230545607586
2	22	0.296305054296
3	22	0.349788931942
4	22	0.391454330101
5	22	0.424649693529
6	22	0.450353419211
7	22	0.472075674334
8	22	0.4893914074
9	22	0.502252077402
10	22	0.517046023057
11	22	0.519749886884
12	22	0.528862220571
1	23	0.226402138426
2	23	0.296600918811
3	23	0.350657459699
4	23	0.392768807814
5	23	0.426459915779
6	23	0.450829623298
7	23	0.472460054407
8	23	0.486800324624
9	23	0.499698079063
10	23	0.510103774456
11	23	0.516219827993
12	23	0.524678237141
1	24	0.228872621393
2	24	0.297874166753
3	24	0.350684267506
4	24	0.393203220605
5	24	0.426009083062
6	24	0.452570756105
7	24	0.479513422235
8	24	0.491939522196
9	24	0.50731854304
10	24	0.516712229327
11	24	0.52805432799
12	24	0.548161140704
1	25	0.228395707166
2	25	0.294378974445
3	25	0.347327643563
4	25	0.388844975326
5	25	0.42173184813
6	25	0.447437443696
7	25	0.468466223846
8	25	0.48435111163
9	25	0.498929873946
10	25	0.508279276134
11	25	0.515673578241
12	25	0.523573712154
1	26	0.229001580486
2	26	0.29849733172
3	26	0.350995653979
4	26	0.393159191392
5	26	0.42703611901
6	26	0.449500030667
7	26	0.469408990218
8	26	0.491739850212
9	26	0.502315353608
10	26	0.511158038851
11	26	0.51684236439
12	26	0.530784664972
1	27	0.229030109049
2	27	0.297838982422
3	27	0.341023279158
4	27	0.360242870026
5	27	0.425030247017
6	27	0.445351072633
7	27	0.468925200296
8	27	0.476963852854
9	27	0.504561867457
10	27	0.502935784955
11	27	0.474772519838
12	27	0.527157407708
1	28	0.230707612751
2	28	0.295801214485
3	28	0.348660071055
4	28	0.389614641292
5	28	0.422578845638
6	28	0.448937903944
7	28	0.47055749126
8	28	0.487678368561
9	28	0.502567472475
10	28	0.513140707749
11	28	0.523720341867
12	28	0.542476340686
1	29	0.227860141897
2	29	0.294872915051
3	29	0.348918512784
4	29	0.379397179711
5	29	0.424274793206
6	29	0.445543382109
7	29	0.464117285475
8	29	0.488139912263
9	29	0.499766410481
10	29	0.50166508253
11	29	0.515093732517
12	29	0.511808619652
1	30	0.22401845478
2	30	0.294680379486
3	30	0.3474780239
4	30	0.389949974092
5	30	0.424623378829
6	30	0.449512608084
7	30	0.469778499658
8	30	0.482537673126
9	30	0.503095853132
10	30	0.511729523333
11	30	0.515687245019
12	30	0.507735078887
1	31	0.223769242977
2	31	0.294705279139
3	31	0.349016260816
4	31	0.392153343286
5	31	0.424110668771
6	31	0.451365987858
7	31	0.472869283618
8	31	0.490182929132
9	31	0.503730009227
10	31	0.511430268069
11	31	0.510503724961
12	31	0.530602310724
1	32	0.224559213556
2	32	0.294357943237
3	32	0.347928679006
4	32	0.389501491865
5	32	0.42423994722
6	32	0.450627847225
7	32	0.472081002679
8	32	0.490063073145
9	32	0.502769453145
10	32	0.510314217517
11	32	0.522766105329
12	32	0.528409610572
1	33	0.229840791092
2	33	0.296533374512
3	33	0.349081085339
4	33	0.38989730252
5	33	0.424173710895
6	33	0.450860323668
7	33	0.470691284394
8	33	0.487029673393
9	33	0.503096911928
10	33	0.51237658686
11	33	0.522284617349
12	33	0.530520403965
1	34	0.229905227983
2	34	0.300120627215
3	34	0.351527737024
4	34	0.393637350806
5	34	0.426607939039
6	34	0.44606912231
7	34	0.470474496719
8	34	0.487281784958
9	34	0.506449025968
10	34	0.513396171703
11	34	0.519011467261
12	34	0.52995501393
1	35	0.231121296365
2	35	0.298872944515
3	35	0.351285802721
4	35	0.391745619569
5	35	0.425245870249
6	35	0.448925314989
7	35	0.471391729502
8	35	0.484068137961
9	35	0.504093101838
10	35	0.513503165185
11	35	0.523869607245
12	35	0.527445396009
1	36	0.227182445904
2	36	0.296707094181
3	36	0.34894607659
