"CruiseKey"	"StationKey"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Stratum"	"Period"	"Quarter"
"NA/19/2022/10011/30"	"45"	"NA/19/2022/10011/30-45"	"3674"	2022-08-18T07:37:00Z	64.05	0.317001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"46"	"NA/19/2022/10011/30-46"	"4815"	2022-08-18T19:55:00Z	63.733	0.117001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"47"	"NA/19/2022/10011/30-47"	"9862"	2022-08-19T10:18:00Z	63.0671	1.333	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"48"	"NA/19/2022/10011/30-48"	"4607"	2022-08-20T12:39:00Z	64.6	0.767001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"49"	"NA/19/2022/10011/30-49"	"3223"	2022-09-07T13:28:00Z	60.2001	2.8	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"50"	"NA/19/2022/10011/30-50"	"3674"	2022-09-10T19:22:00Z	60.65	2.65	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"51"	"NA/19/2022/10011/30-51"	"10161"	2022-08-17T12:20:00Z	64.25	0.533001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"52"	"NA/19/2022/10011/30-52"	"9678"	2022-08-20T09:36:00Z	64.317	0.467001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"53"	"NA/19/2022/10011/30-53"	"3223"	2022-08-23T15:07:00Z	64.4171	0.967	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"54"	"NA/19/2022/10011/30-54"	"9862"	2022-08-25T12:58:00Z	63.9501	3.15	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"55"	"NA/19/2022/10011/30-55"	"1508"	2022-08-26T02:22:00Z	62.0331	5.5	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"56"	"NA/19/2022/10011/30-56"	"9678"	2022-08-27T14:12:00Z	64.2001	1.18301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"57"	"NA/19/2022/10011/30-57"	"1750"	2022-08-29T11:57:00Z	64.133	1.63301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"58"	"NA/19/2022/10011/30-58"	"4109"	2022-09-04T06:14:00Z	60.4	2.183	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"59"	"NA/19/2022/10011/30-59"	"3153"	2022-09-04T15:32:00Z	60.600166666667	2.35	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"60"	"NA/19/2022/10011/30-60"	"10207"	2022-09-05T02:50:00Z	61.183	4.95001	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"61"	"NA/19/2022/10011/30-61"	"3222"	2022-09-11T19:25:00Z	59.9501	2.367	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"62"	"NA/19/2022/10011/30-62"	"3627"	2022-09-12T02:19:00Z	59.967	2.27401	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"63"	"NA/19/2022/10011/30-63"	"4411"	2022-09-12T09:30:00Z	60.1671	2.38301	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"64"	"NA/19/2022/10011/30-64"	"4607"	2022-09-12T09:36:00Z	59.6671	2.417	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"65"	"NA/19/2022/10011/30-65"	"4211"	2022-09-12T17:26:00Z	59.6001	2.533	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"66"	"NA/19/2022/10011/30-66"	"9862"	2022-09-12T22:34:00Z	59.6671	2.617	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"67"	"NA/19/2022/10011/30-67"	"9118"	2022-09-20T00:57:00Z	63.7671	0.767001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"68"	"NA/19/2022/10011/30-68"	"4606"	2022-09-21T06:20:00Z	64.0331	1.283	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"69"	"NA/19/2022/10011/30-69"	"9115"	2022-09-22T11:16:00Z	63.483	1.033	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"70"	"NA/19/2022/10011/30-70"	"4165"	2022-09-22T19:26:00Z	63.5171	1.083	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"71"	"NA/19/2022/10011/30-71"	"4211"	2022-09-23T00:47:00Z	63.25	1.21701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"72"	"NA/19/2022/10011/30-72"	"3224"	2022-09-23T19:37:00Z	63.0171	1.05001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"74"	"NA/19/2022/10011/30-74"	"4815"	2022-09-29T13:24:00Z	60.2671	2.25	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"75"	"NA/19/2022/10011/30-75"	"9889"	2022-09-24T00:24:00Z	62.983	1.75	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"76"	"NA/19/2022/10011/30-76"	"3627"	2022-10-16T22:37:00Z	62.6481	3.91001	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"77"	"NA/19/2022/10011/30-77"	"4584"	2022-10-03T20:37:00Z	58.7831	1.767	NA	"27.4.aW"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"78"	"NA/19/2022/10011/30-78"	"9103"	2022-11-05T23:06:00Z	62.5671	3.867	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"79"	"NA/19/2022/10011/30-79"	"10128"	2022-09-29T06:49:00Z	60.4501	2.21701	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"80"	"NA/19/2022/10011/30-80"	"9103"	2022-09-29T14:38:00Z	60.25	2.4	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"81"	"NA/19/2022/10011/30-81"	"4143"	2022-08-16T17:46:00Z	65.0281	1.97701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"82"	"NA/19/2022/10011/30-82"	"4167"	2022-11-17T01:38:00Z	62.55	3.85001	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"83"	"NA/19/2022/10011/30-83"	"10161"	2022-10-03T16:19:00Z	59.117	1.9	NA	"27.4.aW"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"84"	"NA/19/2022/10011/30-84"	"2704"	2022-09-25T02:15:00Z	62.443	1.87701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"86"	"NA/19/2022/10011/30-86"	"10165"	2022-09-27T04:11:00Z	62.733	1.033	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"87"	"NA/19/2022/10011/30-87"	"9841"	2022-09-22T22:31:00Z	63.299	1.257	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"88"	"NA/19/2022/10011/30-88"	"3319"	2022-09-11T22:42:00Z	60.0331	2.20001	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"89"	"NA/19/2022/10011/30-89"	"4044"	2022-09-22T21:46:00Z	63.467	1.25	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"90"	"NA/19/2022/10011/30-90"	"4044"	2022-09-20T00:57:00Z	63.9171	0.983	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"95"	"NA/19/2022/10011/30-95"	"9862"	2022-09-14T06:42:00Z	59.55	1.96701	NA	"27.4.aW"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"98"	"NA/19/2022/10011/30-98"	"4602"	2022-09-11T19:54:00Z	60.0171	2.31701	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"99"	"NA/19/2022/10011/30-99"	"3223"	2022-09-12T16:55:00Z	59.6001	2.46701	NA	"27.4.aE"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"101"	"NA/19/2022/10011/30-101"	"4646"	2022-11-07T17:18:00Z	62.8171	4.55	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"102"	"NA/19/2022/10011/30-102"	"3627"	2022-11-13T08:08:00Z	62.6641	3.93901	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"103"	"NA/19/2022/10011/30-103"	"9115"	2022-09-29T21:36:00Z	63.5171	2.06701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"104"	"NA/19/2022/10011/30-104"	"4580"	2022-10-30T00:41:00Z	59.7671	2.13301	NA	"27.4.aE"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10011/30"	"105"	"NA/19/2022/10011/30-105"	"4168"	2022-08-17T10:26:00Z	64.317	0.683001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2022/10011/30"	"106"	"NA/19/2022/10011/30-106"	"4168"	2022-09-14T07:56:00Z	59.5331	1.98301	NA	"27.4.aW"	"[01-04, 01-10>"	"Q3"
