"CruiseKey"	"StationKey"	"HaulKey"	"Haul"	"Gear"	"TowDistance"	"EffectiveTowDistance"	"MinHaulDepth"	"MaxHaulDepth"	"VerticalNetOpening"	"HorizontalNetOpening"	"TrawlDoorSpread"
"NA/19/2022/10011/30"	"87"	"38087"	"NA/19/2022/10011/30-87-38087"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"88"	"38088"	"NA/19/2022/10011/30-88-38088"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"89"	"38089"	"NA/19/2022/10011/30-89-38089"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"90"	"38090"	"NA/19/2022/10011/30-90-38090"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"95"	"38095"	"NA/19/2022/10011/30-95-38095"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"98"	"38098"	"NA/19/2022/10011/30-98-38098"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"99"	"38099"	"NA/19/2022/10011/30-99-38099"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"101"	"38101"	"NA/19/2022/10011/30-101-38101"	"3100"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"102"	"38102"	"NA/19/2022/10011/30-102-38102"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"103"	"38103"	"NA/19/2022/10011/30-103-38103"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"104"	"38104"	"NA/19/2022/10011/30-104-38104"	"3700"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"105"	"38105"	"NA/19/2022/10011/30-105-38105"	"3500"	NA	NA	NA	NA	NA	NA	NA
"NA/19/2022/10011/30"	"106"	"38106"	"NA/19/2022/10011/30-106-38106"	"3500"	NA	NA	NA	NA	NA	NA	NA
