"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
1	5	0.0967257212463	"27.4.aE"	"Q4"
2	5	0.130860294423	"27.4.aE"	"Q4"
3	5	0.15160447509	"27.4.aE"	"Q4"
4	5	0.163741469212	"27.4.aE"	"Q4"
5	5	0.170715204463	"27.4.aE"	"Q4"
6	5	0.174684939413	"27.4.aE"	"Q4"
7	5	0.176933359725	"27.4.aE"	"Q4"
8	5	0.178203341653	"27.4.aE"	"Q4"
9	5	0.178919574068	"27.4.aE"	"Q4"
10	5	0.179323163561	"27.4.aE"	"Q4"
11	5	0	"27.4.aE"	"Q4"
12	5	0	"27.4.aE"	"Q4"
13	5	0	"27.4.aE"	"Q4"
14	5	0	"27.4.aE"	"Q4"
15	5	0.179813918397	"27.4.aE"	"Q4"
1	6	0.110666338312	"27.4.aE"	"Q4"
2	6	0.147437752748	"27.4.aE"	"Q4"
3	6	0.169982224687	"27.4.aE"	"Q4"
4	6	0.183402567347	"27.4.aE"	"Q4"
5	6	0.191278314271	"27.4.aE"	"Q4"
6	6	0.19586569071	"27.4.aE"	"Q4"
7	6	0.19852674142	"27.4.aE"	"Q4"
8	6	0.200066817471	"27.4.aE"	"Q4"
9	6	0.200956968737	"27.4.aE"	"Q4"
10	6	0.201471084818	"27.4.aE"	"Q4"
11	6	0.201767890683	"27.4.aE"	"Q4"
12	6	0.201939198325	"27.4.aE"	"Q4"
13	6	0	"27.4.aE"	"Q4"
14	6	0.202095104205	"27.4.aE"	"Q4"
15	6	0.20212802066	"27.4.aE"	"Q4"
1	7	0.0979831272257	"27.4.aE"	"Q4"
2	7	0.131857830801	"27.4.aE"	"Q4"
3	7	0.152888299017	"27.4.aE"	"Q4"
4	7	0.16553039655	"27.4.aE"	"Q4"
5	7	0.173011848407	"27.4.aE"	"Q4"
6	7	0.177402819117	"27.4.aE"	"Q4"
7	7	0.17996822804	"27.4.aE"	"Q4"
8	7	0.181463215476	"27.4.aE"	"Q4"
9	7	0.182333140682	"27.4.aE"	"Q4"
10	7	0.182838919045	"27.4.aE"	"Q4"
11	7	0.183132837745	"27.4.aE"	"Q4"
12	7	0.183303592124	"27.4.aE"	"Q4"
13	7	0	"27.4.aE"	"Q4"
14	7	0.183460384413	"27.4.aE"	"Q4"
15	7	0.183493841404	"27.4.aE"	"Q4"
1	8	0.102497092713	"27.4.aE"	"Q4"
2	8	0.136679175999	"27.4.aE"	"Q4"
3	8	0.157869024311	"27.4.aE"	"Q4"
4	8	0.170639021901	"27.4.aE"	"Q4"
5	8	0.178229569043	"27.4.aE"	"Q4"
6	8	0.182708595031	"27.4.aE"	"Q4"
7	8	0.185340911773	"27.4.aE"	"Q4"
8	8	0.186884379717	"27.4.aE"	"Q4"
9	8	0.187788207552	"27.4.aE"	"Q4"
10	8	0.188317070653	"27.4.aE"	"Q4"
11	8	0.188626391203	"27.4.aE"	"Q4"
12	8	0.188807259487	"27.4.aE"	"Q4"
13	8	0	"27.4.aE"	"Q4"
14	8	0.188974818316	"27.4.aE"	"Q4"
15	8	0.189010953407	"27.4.aE"	"Q4"
1	9	0.0979325149596	"27.4.aE"	"Q4"
2	9	0.130803811061	"27.4.aE"	"Q4"
3	9	0.151086001773	"27.4.aE"	"Q4"
4	9	0.163234262237	"27.4.aE"	"Q4"
5	9	0.170406444838	"27.4.aE"	"Q4"
6	9	0.174608722117	"27.4.aE"	"Q4"
7	9	0.177060603997	"27.4.aE"	"Q4"
8	9	0.178487821757	"27.4.aE"	"Q4"
9	9	0.179317475267	"27.4.aE"	"Q4"
10	9	0.179799387129	"27.4.aE"	"Q4"
11	9	0.180079185269	"27.4.aE"	"Q4"
12	9	0.180241594245	"27.4.aE"	"Q4"
13	9	0	"27.4.aE"	"Q4"
14	9	0.180390548752	"27.4.aE"	"Q4"
15	9	0.180422289275	"27.4.aE"	"Q4"
1	10	0.0995068755913	"27.4.aE"	"Q4"
2	10	0.133161735993	"27.4.aE"	"Q4"
3	10	0.154049034948	"27.4.aE"	"Q4"
4	10	0.166632986747	"27.4.aE"	"Q4"
5	10	0.174105525173	"27.4.aE"	"Q4"
6	10	0.178508952612	"27.4.aE"	"Q4"
7	10	0.18109283898	"27.4.aE"	"Q4"
8	10	0.182605406411	"27.4.aE"	"Q4"
9	10	0.183489624044	"27.4.aE"	"Q4"
10	10	0.184006110401	"27.4.aE"	"Q4"
11	10	0.184307659876	"27.4.aE"	"Q4"
12	10	0.184483671776	"27.4.aE"	"Q4"
13	10	0	"27.4.aE"	"Q4"
14	10	0.184646334824	"27.4.aE"	"Q4"
15	10	0.184681312211	"27.4.aE"	"Q4"
1	11	0.10438801701	"27.4.aE"	"Q4"
2	11	0.14072165049	"27.4.aE"	"Q4"
3	11	0.163232564095	"27.4.aE"	"Q4"
4	11	0.176721811954	"27.4.aE"	"Q4"
5	11	0.184675335219	"27.4.aE"	"Q4"
6	11	0.189325134818	"27.4.aE"	"Q4"
7	11	0.192030831476	"27.4.aE"	"Q4"
8	11	0.193601136522	"27.4.aE"	"Q4"
9	11	0.194511134913	"27.4.aE"	"Q4"
10	11	0.195038032075	"27.4.aE"	"Q4"
11	11	0.195342960217	"27.4.aE"	"Q4"
12	11	0.195519379489	"27.4.aE"	"Q4"
13	11	0	"27.4.aE"	"Q4"
14	11	0.195680460185	"27.4.aE"	"Q4"
15	11	0.195714600889	"27.4.aE"	"Q4"
1	12	0.100479057816	"27.4.aE"	"Q4"
2	12	0.135028591674	"27.4.aE"	"Q4"
3	12	0.156273926412	"27.4.aE"	"Q4"
4	12	0.168913442261	"27.4.aE"	"Q4"
5	12	0.176314061689	"27.4.aE"	"Q4"
6	12	0.180611155974	"27.4.aE"	"Q4"
7	12	0.183094853187	"27.4.aE"	"Q4"
8	12	0.18452676066	"27.4.aE"	"Q4"
9	12	0.185351098268	"27.4.aE"	"Q4"
10	12	0.185825273418	"27.4.aE"	"Q4"
11	12	0.186097900323	"27.4.aE"	"Q4"
12	12	0.186254604985	"27.4.aE"	"Q4"
13	12	0	"27.4.aE"	"Q4"
14	12	0	"27.4.aE"	"Q4"
15	12	0.186426155939	"27.4.aE"	"Q4"
1	13	0.103422489502	"27.4.aE"	"Q4"
2	13	0.140406223013	"27.4.aE"	"Q4"
3	13	0.16295959329	"27.4.aE"	"Q4"
4	13	0.176186208637	"27.4.aE"	"Q4"
5	13	0.183799832652	"27.4.aE"	"Q4"
6	13	0.188140447844	"27.4.aE"	"Q4"
7	13	0.190602300083	"27.4.aE"	"Q4"
8	13	0.191994615278	"27.4.aE"	"Q4"
9	13	0.192780804467	"27.4.aE"	"Q4"
10	13	0.193224344735	"27.4.aE"	"Q4"
11	13	0.19347445061	"27.4.aE"	"Q4"
12	13	0.193615442391	"27.4.aE"	"Q4"
13	13	0	"27.4.aE"	"Q4"
14	13	0.193739698752	"27.4.aE"	"Q4"
15	13	0	"27.4.aE"	"Q4"
1	14	0.113430837762	"27.4.aE"	"Q4"
2	14	0.151982942321	"27.4.aE"	"Q4"
3	14	0.175364805608	"27.4.aE"	"Q4"
4	14	0.189075266624	"27.4.aE"	"Q4"
5	14	0.19698591635	"27.4.aE"	"Q4"
6	14	0.201512138088	"27.4.aE"	"Q4"
7	14	0.204090217861	"27.4.aE"	"Q4"
8	14	0.205555003754	"27.4.aE"	"Q4"
9	14	0.206386093199	"27.4.aE"	"Q4"
10	14	0.206857267988	"27.4.aE"	"Q4"
11	14	0.207124276458	"27.4.aE"	"Q4"
12	14	0.207275548957	"27.4.aE"	"Q4"
13	14	0	"27.4.aE"	"Q4"
14	14	0.207409776701	"27.4.aE"	"Q4"
15	14	0	"27.4.aE"	"Q4"
1	15	0.108941991415	"27.4.aE"	"Q4"
2	15	0.145755096163	"27.4.aE"	"Q4"
3	15	0.168581406988	"27.4.aE"	"Q4"
4	15	0.182320358987	"27.4.aE"	"Q4"
5	15	0.190470850566	"27.4.aE"	"Q4"
6	15	0.195269131595	"27.4.aE"	"Q4"
7	15	0.198081996508	"27.4.aE"	"Q4"
8	15	0.199727021483	"27.4.aE"	"Q4"
9	15	0.200687749965	"27.4.aE"	"Q4"
10	15	0.201248391462	"27.4.aE"	"Q4"
11	15	0.20157540874	"27.4.aE"	"Q4"
12	15	0.20176610426	"27.4.aE"	"Q4"
13	15	0	"27.4.aE"	"Q4"
14	15	0.201942108029	"27.4.aE"	"Q4"
15	15	0	"27.4.aE"	"Q4"
1	16	0.103507746846	"27.4.aE"	"Q4"
2	16	0.139363378153	"27.4.aE"	"Q4"
3	16	0.161538468839	"27.4.aE"	"Q4"
4	16	0.174806711742	"27.4.aE"	"Q4"
5	16	0.182619506555	"27.4.aE"	"Q4"
6	16	0.187181355713	"27.4.aE"	"Q4"
7	16	0.189832715173	"27.4.aE"	"Q4"
8	16	0.191369702711	"27.4.aE"	"Q4"
9	16	0.192259379697	"27.4.aE"	"Q4"
10	16	0.19277393056	"27.4.aE"	"Q4"
11	16	0.193071380545	"27.4.aE"	"Q4"
12	16	0.193243281576	"27.4.aE"	"Q4"
13	16	0	"27.4.aE"	"Q4"
14	16	0.193399998768	"27.4.aE"	"Q4"
15	16	0	"27.4.aE"	"Q4"
1	17	0.108130250416	"27.4.aE"	"Q4"
2	17	0.145030573747	"27.4.aE"	"Q4"
3	17	0.168025697317	"27.4.aE"	"Q4"
4	17	0.181930198938	"27.4.aE"	"Q4"
5	17	0.190215127884	"27.4.aE"	"Q4"
6	17	0.195113277277	"27.4.aE"	"Q4"
7	17	0.197996621773	"27.4.aE"	"Q4"
8	17	0.199689770901	"27.4.aE"	"Q4"
9	17	0.200682615357	"27.4.aE"	"Q4"
10	17	0.20126433318	"27.4.aE"	"Q4"
11	17	0.201605005707	"27.4.aE"	"Q4"
12	17	0.201804459121	"27.4.aE"	"Q4"
13	17	0	"27.4.aE"	"Q4"
14	17	0.201989553116	"27.4.aE"	"Q4"
15	17	0	"27.4.aE"	"Q4"
1	18	0.102075470294	"27.4.aE"	"Q4"
2	18	0.137262739076	"27.4.aE"	"Q4"
3	18	0.159391889547	"27.4.aE"	"Q4"
4	18	0.1728986334	"27.4.aE"	"Q4"
5	18	0.181022462729	"27.4.aE"	"Q4"
6	18	0.185870485582	"27.4.aE"	"Q4"
7	18	0.188750981774	"27.4.aE"	"Q4"
8	18	0.190458176257	"27.4.aE"	"Q4"
9	18	0.191468519078	"27.4.aE"	"Q4"
10	18	0.192065948461	"27.4.aE"	"Q4"
11	18	0.192419040966	"27.4.aE"	"Q4"
12	18	0.192627664548	"27.4.aE"	"Q4"
13	18	0	"27.4.aE"	"Q4"
14	18	0.192823705868	"27.4.aE"	"Q4"
15	18	0	"27.4.aE"	"Q4"
1	19	0.10100612423	"27.4.aE"	"Q4"
2	19	0.135549310577	"27.4.aE"	"Q4"
3	19	0.15724406303	"27.4.aE"	"Q4"
4	19	0.170477435234	"27.4.aE"	"Q4"
5	19	0.178434736992	"27.4.aE"	"Q4"
6	19	0.183183030069	"27.4.aE"	"Q4"
7	19	0.186004360098	"27.4.aE"	"Q4"
8	19	0.187676641687	"27.4.aE"	"Q4"
9	19	0.188666447557	"27.4.aE"	"Q4"
10	19	0.18925181885	"27.4.aE"	"Q4"
11	19	0.189597839488	"27.4.aE"	"Q4"
12	19	0.189802318403	"27.4.aE"	"Q4"
13	19	0	"27.4.aE"	"Q4"
14	19	0.189994509713	"27.4.aE"	"Q4"
15	19	0	"27.4.aE"	"Q4"
1	20	0.097784092208	"27.4.aE"	"Q4"
2	20	0.131203624103	"27.4.aE"	"Q4"
3	20	0.152226050062	"27.4.aE"	"Q4"
4	20	0.165073833067	"27.4.aE"	"Q4"
5	20	0.172815129766	"27.4.aE"	"Q4"
6	20	0.177444299871	"27.4.aE"	"Q4"
7	20	0.18020074613	"27.4.aE"	"Q4"
8	20	0.181838091022	"27.4.aE"	"Q4"
9	20	0.182809311192	"27.4.aE"	"Q4"
10	20	0.183384931789	"27.4.aE"	"Q4"
11	20	0	"27.4.aE"	"Q4"
12	20	0.183927865742	"27.4.aE"	"Q4"
13	20	0	"27.4.aE"	"Q4"
14	20	0.184118234757	"27.4.aE"	"Q4"
15	20	0	"27.4.aE"	"Q4"
1	21	0.105368192907	"27.4.aE"	"Q4"
2	21	0.13958555383	"27.4.aE"	"Q4"
3	21	0.16090433435	"27.4.aE"	"Q4"
4	21	0.173866021327	"27.4.aE"	"Q4"
5	21	0.181652616714	"27.4.aE"	"Q4"
6	21	0.186300393158	"27.4.aE"	"Q4"
7	21	0.189064686492	"27.4.aE"	"Q4"
8	21	0.190705391011	"27.4.aE"	"Q4"
9	21	0.191678044977	"27.4.aE"	"Q4"
10	21	0.192254257987	"27.4.aE"	"Q4"
11	21	0	"27.4.aE"	"Q4"
12	21	0.192797483037	"27.4.aE"	"Q4"
13	21	0	"27.4.aE"	"Q4"
14	21	0.192987837714	"27.4.aE"	"Q4"
15	21	0	"27.4.aE"	"Q4"
1	22	0.103841507892	"27.4.aE"	"Q4"
2	22	0.138377373323	"27.4.aE"	"Q4"
3	22	0.159786886179	"27.4.aE"	"Q4"
4	22	0.172693581403	"27.4.aE"	"Q4"
5	22	0.180369102467	"27.4.aE"	"Q4"
6	22	0.184900812566	"27.4.aE"	"Q4"
7	22	0.187565694294	"27.4.aE"	"Q4"
8	22	0.18912923086	"27.4.aE"	"Q4"
9	22	0.190045391926	"27.4.aE"	"Q4"
10	22	0.190581815441	"27.4.aE"	"Q4"
11	22	0.190895760174	"27.4.aE"	"Q4"
12	22	0	"27.4.aE"	"Q4"
13	22	0	"27.4.aE"	"Q4"
14	22	0.191249775593	"27.4.aE"	"Q4"
15	22	0	"27.4.aE"	"Q4"
1	23	0.104867576718	"27.4.aE"	"Q4"
2	23	0.140968953794	"27.4.aE"	"Q4"
3	23	0.163231319686	"27.4.aE"	"Q4"
4	23	0.1765171603	"27.4.aE"	"Q4"
5	23	0.1843212849	"27.4.aE"	"Q4"
6	23	0.18886744384	"27.4.aE"	"Q4"
7	23	0.19150368822	"27.4.aE"	"Q4"
8	23	0.19302850698	"27.4.aE"	"Q4"
9	23	0.19390919526	"27.4.aE"	"Q4"
10	23	0.19441743341	"27.4.aE"	"Q4"
11	23	0.19471059462	"27.4.aE"	"Q4"
12	23	0	"27.4.aE"	"Q4"
13	23	0	"27.4.aE"	"Q4"
14	23	0.195033316075	"27.4.aE"	"Q4"
15	23	0	"27.4.aE"	"Q4"
1	24	0.110234109151	"27.4.aE"	"Q4"
2	24	0.147739252118	"27.4.aE"	"Q4"
3	24	0.171008749111	"27.4.aE"	"Q4"
4	24	0.18501300119	"27.4.aE"	"Q4"
5	24	0.193317206032	"27.4.aE"	"Q4"
6	24	0.198202963383	"27.4.aE"	"Q4"
7	24	0.201065073144	"27.4.aE"	"Q4"
8	24	0.20273762192	"27.4.aE"	"Q4"
9	24	0.203713652716	"27.4.aE"	"Q4"
10	24	0.204282764803	"27.4.aE"	"Q4"
11	24	0.204614452359	"27.4.aE"	"Q4"
12	24	0	"27.4.aE"	"Q4"
13	24	0	"27.4.aE"	"Q4"
14	24	0	"27.4.aE"	"Q4"
15	24	0	"27.4.aE"	"Q4"
1	25	0.101419707703	"27.4.aE"	"Q4"
2	25	0.136458585812	"27.4.aE"	"Q4"
3	25	0.15812185568	"27.4.aE"	"Q4"
4	25	0.171083358451	"27.4.aE"	"Q4"
5	25	0.178716227691	"27.4.aE"	"Q4"
6	25	0.183173721326	"27.4.aE"	"Q4"
7	25	0.185764929722	"27.4.aE"	"Q4"
8	25	0.187267367431	"27.4.aE"	"Q4"
9	25	0.188137239863	"27.4.aE"	"Q4"
10	25	0.188640452108	"27.4.aE"	"Q4"
11	25	0.188931415244	"27.4.aE"	"Q4"
12	25	0	"27.4.aE"	"Q4"
13	25	0	"27.4.aE"	"Q4"
14	25	0	"27.4.aE"	"Q4"
15	25	0	"27.4.aE"	"Q4"
1	26	0.100662323858	"27.4.aE"	"Q4"
2	26	0.135134025497	"27.4.aE"	"Q4"
3	26	0.156384237718	"27.4.aE"	"Q4"
4	26	0.16906901922	"27.4.aE"	"Q4"
5	26	0.176523847501	"27.4.aE"	"Q4"
6	26	0.180869323099	"27.4.aE"	"Q4"
7	26	0.18339099811	"27.4.aE"	"Q4"
8	26	0.184850650075	"27.4.aE"	"Q4"
9	26	0.185694354023	"27.4.aE"	"Q4"
10	26	0.186181632076	"27.4.aE"	"Q4"
11	26	0.186462926099	"27.4.aE"	"Q4"
12	26	0	"27.4.aE"	"Q4"
13	26	0.186718942464	"27.4.aE"	"Q4"
14	26	0	"27.4.aE"	"Q4"
15	26	0	"27.4.aE"	"Q4"
1	27	0.0964221175131	"27.4.aE"	"Q4"
2	27	0.130522783676	"27.4.aE"	"Q4"
3	27	0.151363911976	"27.4.aE"	"Q4"
4	27	0.163634078372	"27.4.aE"	"Q4"
5	27	0.17073003359	"27.4.aE"	"Q4"
6	27	0.174795790339	"27.4.aE"	"Q4"
7	27	0.177113695664	"27.4.aE"	"Q4"
8	27	0.17843149536	"27.4.aE"	"Q4"
9	27	0.179179549403	"27.4.aE"	"Q4"
10	27	0.179603817188	"27.4.aE"	"Q4"
11	27	0.179844328136	"27.4.aE"	"Q4"
12	27	0	"27.4.aE"	"Q4"
13	27	0.180057867932	"27.4.aE"	"Q4"
14	27	0.180101628736	"27.4.aE"	"Q4"
15	27	0	"27.4.aE"	"Q4"
1	28	0.0985294097867	"27.4.aE"	"Q4"
2	28	0.133389854939	"27.4.aE"	"Q4"
3	28	0.154860373811	"27.4.aE"	"Q4"
4	28	0.167613326521	"27.4.aE"	"Q4"
5	28	0.175057215312	"27.4.aE"	"Q4"
6	28	0.179362784818	"27.4.aE"	"Q4"
7	28	0.181840819549	"27.4.aE"	"Q4"
8	28	0.183263102839	"27.4.aE"	"Q4"
9	28	0.184078164237	"27.4.aE"	"Q4"
10	28	0.184544836749	"27.4.aE"	"Q4"
11	28	0.184811901503	"27.4.aE"	"Q4"
12	28	0	"27.4.aE"	"Q4"
13	28	0.185052091166	"27.4.aE"	"Q4"
14	28	0.185102080271	"27.4.aE"	"Q4"
15	28	0	"27.4.aE"	"Q4"
1	29	0.105023011102	"27.4.aE"	"Q4"
2	29	0.142602309612	"27.4.aE"	"Q4"
3	29	0.166096561753	"27.4.aE"	"Q4"
4	29	0.180275204412	"27.4.aE"	"Q4"
5	29	0.188686246919	"27.4.aE"	"Q4"
6	29	0.193630779627	"27.4.aE"	"Q4"
7	29	0.196522987253	"27.4.aE"	"Q4"
8	29	0.198209965023	"27.4.aE"	"Q4"
9	29	0.19919236868	"27.4.aE"	"Q4"
10	29	0.199763937146	"27.4.aE"	"Q4"
11	29	0.200096301248	"27.4.aE"	"Q4"
12	29	0	"27.4.aE"	"Q4"
13	29	0.200401803864	"27.4.aE"	"Q4"
14	29	0.200467063759	"27.4.aE"	"Q4"
15	29	0	"27.4.aE"	"Q4"
1	30	0.10801068563	"27.4.aE"	"Q4"
2	30	0.144705960789	"27.4.aE"	"Q4"
3	30	0.167748504353	"27.4.aE"	"Q4"
4	30	0.181812217539	"27.4.aE"	"Q4"
5	30	0.19027678031	"27.4.aE"	"Q4"
6	30	0.195333461532	"27.4.aE"	"Q4"
7	30	0.198341713178	"27.4.aE"	"Q4"
8	30	0.200127070826	"27.4.aE"	"Q4"
9	30	0.201185189063	"27.4.aE"	"Q4"
10	30	0.201811789937	"27.4.aE"	"Q4"
11	30	0.202182676285	"27.4.aE"	"Q4"
12	30	0	"27.4.aE"	"Q4"
13	30	0.202531987903	"27.4.aE"	"Q4"
14	30	0	"27.4.aE"	"Q4"
15	30	0	"27.4.aE"	"Q4"
1	31	0.0987765142514	"27.4.aE"	"Q4"
2	31	0.133598302093	"27.4.aE"	"Q4"
3	31	0.155391456121	"27.4.aE"	"Q4"
4	31	0.168583318427	"27.4.aE"	"Q4"
5	31	0.176439860677	"27.4.aE"	"Q4"
6	31	0.181078752644	"27.4.aE"	"Q4"
7	31	0.183804757684	"27.4.aE"	"Q4"
8	31	0.185402352828	"27.4.aE"	"Q4"
9	31	0.18633718639	"27.4.aE"	"Q4"
10	31	0.186883715355	"27.4.aE"	"Q4"
11	31	0	"27.4.aE"	"Q4"
12	31	0	"27.4.aE"	"Q4"
13	31	0.187498563811	"27.4.aE"	"Q4"
14	31	0	"27.4.aE"	"Q4"
15	31	0	"27.4.aE"	"Q4"
1	32	0.103739486481	"27.4.aE"	"Q4"
2	32	0.138900766143	"27.4.aE"	"Q4"
3	32	0.161030524196	"27.4.aE"	"Q4"
4	32	0.174576483469	"27.4.aE"	"Q4"
5	32	0.182755471005	"27.4.aE"	"Q4"
6	32	0.187657810984	"27.4.aE"	"Q4"
7	32	0.190584134132	"27.4.aE"	"Q4"
8	32	0.192326809013	"27.4.aE"	"Q4"
9	32	0.193363176907	"27.4.aE"	"Q4"
10	32	0.193979007859	"27.4.aE"	"Q4"
11	32	0.194344773349	"27.4.aE"	"Q4"
12	32	0	"27.4.aE"	"Q4"
13	32	0.194690888862	"27.4.aE"	"Q4"
14	32	0.194767426164	"27.4.aE"	"Q4"
15	32	0	"27.4.aE"	"Q4"
1	33	0.104550940708	"27.4.aE"	"Q4"
2	33	0.141517951734	"27.4.aE"	"Q4"
3	33	0.164593903808	"27.4.aE"	"Q4"
4	33	0.178515613943	"27.4.aE"	"Q4"
5	33	0.186776392919	"27.4.aE"	"Q4"
6	33	0.191635328781	"27.4.aE"	"Q4"
7	33	0.194479535014	"27.4.aE"	"Q4"
8	33	0.196139870196	"27.4.aE"	"Q4"
9	33	0.197107597374	"27.4.aE"	"Q4"
10	33	0.197671131171	"27.4.aE"	"Q4"
11	33	0	"27.4.aE"	"Q4"
12	33	0.198189962934	"27.4.aE"	"Q4"
13	33	0.19830098436	"27.4.aE"	"Q4"
14	33	0	"27.4.aE"	"Q4"
15	33	0	"27.4.aE"	"Q4"
1	34	0.104018128003	"27.4.aE"	"Q4"
2	34	0.140739687567	"27.4.aE"	"Q4"
3	34	0.163301927976	"27.4.aE"	"Q4"
4	34	0.176669676734	"27.4.aE"	"Q4"
5	34	0.184452655463	"27.4.aE"	"Q4"
6	34	0.188942974389	"27.4.aE"	"Q4"
7	34	0.191520838686	"27.4.aE"	"Q4"
8	34	0.192996716631	"27.4.aE"	"Q4"
9	34	0.193840383491	"27.4.aE"	"Q4"
10	34	0.194322234457	"27.4.aE"	"Q4"
11	34	0	"27.4.aE"	"Q4"
12	34	0.194754281893	"27.4.aE"	"Q4"
13	34	0.194843855192	"27.4.aE"	"Q4"
14	34	0	"27.4.aE"	"Q4"
15	34	0	"27.4.aE"	"Q4"
1	35	0.0974999066028	"27.4.aE"	"Q4"
2	35	0.130741747963	"27.4.aE"	"Q4"
3	35	0.150763144804	"27.4.aE"	"Q4"
4	35	0.162405296322	"27.4.aE"	"Q4"
5	35	0.169062749444	"27.4.aE"	"Q4"
6	35	0.172837095982	"27.4.aE"	"Q4"
7	35	0.174967053301	"27.4.aE"	"Q4"
8	35	0.176166009757	"27.4.aE"	"Q4"
9	35	0.176839962077	"27.4.aE"	"Q4"
10	35	0.177218506745	"27.4.aE"	"Q4"
11	35	0	"27.4.aE"	"Q4"
12	35	0.177550326484	"27.4.aE"	"Q4"
13	35	0.17761727553	"27.4.aE"	"Q4"
14	35	0	"27.4.aE"	"Q4"
15	35	0	"27.4.aE"	"Q4"
1	36	0.106025922069	"27.4.aE"	"Q4"
2	36	0.142981373871	"27.4.aE"	"Q4"
3	36	0.165793004054	"27.4.aE"	"Q4"
4	36	0.179402007897	"27.4.aE"	"Q4"
5	36	0.1873882152	"27.4.aE"	"Q4"
6	36	0.192034446934	"27.4.aE"	"Q4"
7	36	0.194724793464	"27.4.aE"	"Q4"
8	36	0.196278494718	"27.4.aE"	"Q4"
9	36	0.197174430278	"27.4.aE"	"Q4"
10	36	0.197690627191	"27.4.aE"	"Q4"
11	36	0	"27.4.aE"	"Q4"
12	36	0.198159028949	"27.4.aE"	"Q4"
13	36	0.1982575392	"27.4.aE"	"Q4"
14	36	0	"27.4.aE"	"Q4"
15	36	0	"27.4.aE"	"Q4"
1	37	0.104227028601	"27.4.aE"	"Q4"
2	37	0.139472500013	"27.4.aE"	"Q4"
3	37	0.161055115764	"27.4.aE"	"Q4"
4	37	0.173858677572	"27.4.aE"	"Q4"
5	37	0.181338909659	"27.4.aE"	"Q4"
6	37	0.185674242292	"27.4.aE"	"Q4"
7	37	0.188175929034	"27.4.aE"	"Q4"
8	37	0.189616004895	"27.4.aE"	"Q4"
9	37	0.190443833343	"27.4.aE"	"Q4"
10	37	0.190919338911	"27.4.aE"	"Q4"
11	37	0	"27.4.aE"	"Q4"
12	37	0.19134905453	"27.4.aE"	"Q4"
13	37	0.191438990665	"27.4.aE"	"Q4"
