"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
14	12	0	"27.4.aE"	"Q4"
15	12	31.085633857297	"27.4.aE"	"Q4"
1	13	24.929209851276	"27.4.aE"	"Q4"
2	13	26.15776643157	"27.4.aE"	"Q4"
3	13	27.056401493278	"27.4.aE"	"Q4"
4	13	27.770587706418	"27.4.aE"	"Q4"
5	13	28.36598401545	"27.4.aE"	"Q4"
6	13	28.878091784835	"27.4.aE"	"Q4"
7	13	29.328372767669	"27.4.aE"	"Q4"
8	13	29.730833014925	"27.4.aE"	"Q4"
9	13	30.095139085173	"27.4.aE"	"Q4"
10	13	30.428254369351	"27.4.aE"	"Q4"
11	13	30.735367718125	"27.4.aE"	"Q4"
12	13	0	"27.4.aE"	"Q4"
13	13	0	"27.4.aE"	"Q4"
14	13	0	"27.4.aE"	"Q4"
15	13	31.771706338875	"27.4.aE"	"Q4"
1	14	24.286247920904	"27.4.aE"	"Q4"
2	14	25.516315723312	"27.4.aE"	"Q4"
3	14	26.417051223044	"27.4.aE"	"Q4"
4	14	27.133485784701	"27.4.aE"	"Q4"
5	14	27.731138293611	"27.4.aE"	"Q4"
6	14	28.245458579154	"27.4.aE"	"Q4"
7	14	28.697889090522	"27.4.aE"	"Q4"
8	14	29.102429802146	"27.4.aE"	"Q4"
9	14	29.468746975985	"27.4.aE"	"Q4"
10	14	29.803806267133	"27.4.aE"	"Q4"
11	14	30.112799866789	"27.4.aE"	"Q4"
12	14	0	"27.4.aE"	"Q4"
13	14	0	"27.4.aE"	"Q4"
14	14	0	"27.4.aE"	"Q4"
15	14	31.156095430907	"27.4.aE"	"Q4"
1	15	25.635984022132	"27.4.aE"	"Q4"
2	15	26.91938092564	"27.4.aE"	"Q4"
3	15	27.858722104654	"27.4.aE"	"Q4"
4	15	28.605604160602	"27.4.aE"	"Q4"
5	15	29.22848535988	"27.4.aE"	"Q4"
6	15	29.764395078742	"27.4.aE"	"Q4"
7	15	30.235725873602	"27.4.aE"	"Q4"
8	15	30.657095131846	"27.4.aE"	"Q4"
9	15	31.038593662115	"27.4.aE"	"Q4"
10	15	31.387491944909	"27.4.aE"	"Q4"
11	15	31.709208647806	"27.4.aE"	"Q4"
12	15	32.007894652894	"27.4.aE"	"Q4"
13	15	0	"27.4.aE"	"Q4"
14	15	0	"27.4.aE"	"Q4"
15	15	32.795189521084	"27.4.aE"	"Q4"
1	16	25.343744858862	"27.4.aE"	"Q4"
2	16	26.676026439816	"27.4.aE"	"Q4"
3	16	27.653122597656	"27.4.aE"	"Q4"
4	16	28.431175119734	"27.4.aE"	"Q4"
5	16	29.080811437534	"27.4.aE"	"Q4"
6	16	29.640282021628	"27.4.aE"	"Q4"
7	16	30.132741278965	"27.4.aE"	"Q4"
8	16	30.573316816512	"27.4.aE"	"Q4"
9	16	30.972459376061	"27.4.aE"	"Q4"
10	16	31.337703678691	"27.4.aE"	"Q4"
11	16	31.674668605413	"27.4.aE"	"Q4"
12	16	0	"27.4.aE"	"Q4"
13	16	0	"27.4.aE"	"Q4"
14	16	0	"27.4.aE"	"Q4"
15	16	32.813344238164	"27.4.aE"	"Q4"
1	17	24.579398548297	"27.4.aE"	"Q4"
2	17	25.810822645689	"27.4.aE"	"Q4"
3	17	26.712151341914	"27.4.aE"	"Q4"
4	17	27.428825096888	"27.4.aE"	"Q4"
5	17	28.026523803061	"27.4.aE"	"Q4"
6	17	28.540774667795	"27.4.aE"	"Q4"
7	17	28.993062175772	"27.4.aE"	"Q4"
8	17	29.397411123707	"27.4.aE"	"Q4"
9	17	29.76350334479	"27.4.aE"	"Q4"
10	17	30.098314718691	"27.4.aE"	"Q4"
11	17	30.40704439331	"27.4.aE"	"Q4"
12	17	0	"27.4.aE"	"Q4"
13	17	0	"27.4.aE"	"Q4"
14	17	0	"27.4.aE"	"Q4"
15	17	31.449203285889	"27.4.aE"	"Q4"
1	18	24.657769212241	"27.4.aE"	"Q4"
2	18	25.899109904246	"27.4.aE"	"Q4"
3	18	26.807875408673	"27.4.aE"	"Q4"
4	18	27.530566210329	"27.4.aE"	"Q4"
5	18	28.133351514533	"27.4.aE"	"Q4"
6	18	28.652027547036	"27.4.aE"	"Q4"
7	18	29.108243603314	"27.4.aE"	"Q4"
8	18	29.51613323643	"27.4.aE"	"Q4"
9	18	29.885454057206	"27.4.aE"	"Q4"
10	18	30.22323698847	"27.4.aE"	"Q4"
11	18	30.534722498525	"27.4.aE"	"Q4"
12	18	0	"27.4.aE"	"Q4"
13	18	0	"27.4.aE"	"Q4"
14	18	0	"27.4.aE"	"Q4"
15	18	0	"27.4.aE"	"Q4"
1	19	24.622287009573	"27.4.aE"	"Q4"
2	19	25.904372881414	"27.4.aE"	"Q4"
3	19	26.844277555401	"27.4.aE"	"Q4"
4	19	27.592494777844	"27.4.aE"	"Q4"
5	19	28.217074862844	"27.4.aE"	"Q4"
6	19	28.754863413391	"27.4.aE"	"Q4"
7	19	29.228159934566	"27.4.aE"	"Q4"
8	19	29.651531026505	"27.4.aE"	"Q4"
9	19	30.035038389655	"27.4.aE"	"Q4"
10	19	30.38593531741	"27.4.aE"	"Q4"
11	19	30.709630194654	"27.4.aE"	"Q4"
12	19	31.010267779958	"27.4.aE"	"Q4"
13	19	0	"27.4.aE"	"Q4"
14	19	0	"27.4.aE"	"Q4"
15	19	31.803230001502	"27.4.aE"	"Q4"
1	20	24.685892244413	"27.4.aE"	"Q4"
2	20	25.955858481703	"27.4.aE"	"Q4"
3	20	26.886408531949	"27.4.aE"	"Q4"
4	20	27.626905568272	"27.4.aE"	"Q4"
5	20	28.244860855048	"27.4.aE"	"Q4"
6	20	28.776816738268	"27.4.aE"	"Q4"
7	20	29.244883606654	"27.4.aE"	"Q4"
8	20	29.663501453079	"27.4.aE"	"Q4"
9	20	30.042642689519	"27.4.aE"	"Q4"
10	20	30.389495075409	"27.4.aE"	"Q4"
11	20	30.709417351337	"27.4.aE"	"Q4"
12	20	31.006515689968	"27.4.aE"	"Q4"
13	20	0	"27.4.aE"	"Q4"
14	20	0	"27.4.aE"	"Q4"
15	20	31.78998185774	"27.4.aE"	"Q4"
1	21	24.476960733393	"27.4.aE"	"Q4"
2	21	25.72209416299	"27.4.aE"	"Q4"
3	21	26.63402441941	"27.4.aE"	"Q4"
4	21	27.359457856227	"27.4.aE"	"Q4"
5	21	27.964679706952	"27.4.aE"	"Q4"
6	21	28.485558396899	"27.4.aE"	"Q4"
7	21	28.943791506919	"27.4.aE"	"Q4"
8	21	29.353546655	"27.4.aE"	"Q4"
9	21	29.724606489275	"27.4.aE"	"Q4"
10	21	30.064020939446	"27.4.aE"	"Q4"
11	21	30.377045285139	"27.4.aE"	"Q4"
12	21	30.667705933095	"27.4.aE"	"Q4"
13	21	0	"27.4.aE"	"Q4"
14	21	0	"27.4.aE"	"Q4"
15	21	31.434050549377	"27.4.aE"	"Q4"
1	22	24.483826382035	"27.4.aE"	"Q4"
2	22	25.730184953555	"27.4.aE"	"Q4"
3	22	26.643038880349	"27.4.aE"	"Q4"
4	22	27.36922244224	"27.4.aE"	"Q4"
5	22	27.975080238725	"27.4.aE"	"Q4"
6	22	28.496513460247	"27.4.aE"	"Q4"
7	22	28.955239821921	"27.4.aE"	"Q4"
8	22	29.365440261328	"27.4.aE"	"Q4"
9	22	29.736906726947	"27.4.aE"	"Q4"
10	22	30.076695916481	"27.4.aE"	"Q4"
11	22	30.390068198481	"27.4.aE"	"Q4"
12	22	30.681053909031	"27.4.aE"	"Q4"
13	22	0	"27.4.aE"	"Q4"
14	22	0	"27.4.aE"	"Q4"
15	22	31.448264597526	"27.4.aE"	"Q4"
1	23	24.718556415838	"27.4.aE"	"Q4"
2	23	26.008447668371	"27.4.aE"	"Q4"
3	23	26.954160717393	"27.4.aE"	"Q4"
4	23	27.70705193957	"27.4.aE"	"Q4"
5	23	28.33556680899	"27.4.aE"	"Q4"
6	23	28.876766973299	"27.4.aE"	"Q4"
7	23	29.353083713723	"27.4.aE"	"Q4"
