"Age"	"Iteration"	"MeanIndividualLength"
1	7	21.626875639747
2	7	25.103417216384
3	7	26.894980382838
4	7	28.07086750177
5	7	28.613002515118
6	7	28.67087333244
7	7	29.104022985146
8	7	29.25625853352
9	7	29.28865586493
10	7	29.244836996099
11	7	29.333692640668
12	7	29.342724699443
13	7	29.347539775292
14	7	29.353107902853
15	7	29.354077443627
1	8	21.643045347049
2	8	25.131704972954
3	8	26.888403065774
4	8	27.870255068417
5	8	28.413523550753
6	8	28.628388175133
7	8	28.829398365143
8	8	28.915544692933
9	8	28.976803270223
10	8	28.941204397177
11	8	29.014756393076
12	8	28.979763941206
13	8	29.013364758188
14	8	29.017310726066
15	8	29.024101248921
1	9	21.679810567375
2	9	25.548352610692
3	9	27.056533995215
4	9	27.739175458312
5	9	28.156936948187
6	9	28.373886678945
7	9	28.467545279875
8	9	28.456072923329
9	9	28.530685231003
10	9	28.532487502793
11	9	28.595603737301
12	9	28.679380389646
13	9	28.520157566615
14	9	28.518940958251
15	9	28.5246502816
1	10	21.325105816183
2	10	25.170295849079
3	10	26.993405434296
4	10	27.896472447739
5	10	28.393137903087
6	10	28.574022633441
7	10	28.818636940724
8	10	28.881047231165
9	10	28.924983929495
10	10	28.889337381297
11	10	28.941672793654
12	10	28.944672110156
13	10	28.958763799796
14	10	28.987837635425
15	10	28.977011454307
1	11	21.337734763284
2	11	24.910472601096
3	11	26.735708172939
4	11	27.838585235421
5	11	28.411714152587
6	11	28.646662123959
7	11	28.853978440368
8	11	28.923085456504
9	11	28.977159073312
10	11	28.814870147162
11	11	29.032236356061
12	11	28.962884396583
13	11	29.024913396164
14	11	28.95733017149
15	11	29.062132457791
1	12	21.706968007281
2	12	25.055570803244
3	12	26.86303994577
4	12	28.094494509259
5	12	28.486135237122
6	12	28.629976745551
7	12	28.802586534835
8	12	29.103062015413
9	12	29.214704757686
10	12	29.203119551084
11	12	29.264834593996
12	12	29.260439636044
13	12	29.273564504409
14	12	29.114088342169
15	12	29.275665201061
1	13	21.460323393234
2	13	25.137616026868
3	13	26.878803689603
4	13	27.811242507148
5	13	28.287284556207
6	13	28.526441703855
7	13	28.680466837799
8	13	28.77242808738
9	13	28.818670757535
10	13	28.818468228005
11	13	28.831932657033
12	13	28.857558617117
13	13	28.881562505518
14	13	28.874114536911
15	13	28.900655720655
1	14	21.67954551102
2	14	25.119231964203
3	14	27.008019407467
4	14	28.029140709919
5	14	28.69471516704
6	14	28.937144250045
7	14	29.096868741911
8	14	29.059765728698
9	14	29.272334555348
10	14	29.082645540467
11	14	29.318293597016
12	14	29.325846152526
13	14	29.326920239022
14	14	29.324786661416
15	14	29.264068284246
1	15	21.419822344086
2	15	25.148117270708
3	15	26.905787988241
4	15	27.802769128169
5	15	28.289697204145
6	15	28.540044858792
7	15	28.693175251371
8	15	28.761931541729
9	15	28.793931013058
10	15	28.800032889178
11	15	28.820635794371
12	15	28.828733149086
13	15	28.833931142809
14	15	28.836364936758
15	15	28.828630548417
1	16	21.776757345892
2	16	25.490047029901
3	16	27.279597316156
4	16	28.129679872627
5	16	28.594386716819
6	16	28.887722368523
7	16	28.987536967986
8	16	29.039091741362
9	16	29.074985764711
10	16	29.106888727213
11	16	29.098221059682
12	16	29.107936975102
13	16	29.111964293867
14	16	29.115270213877
15	16	29.112122728713
1	17	21.575461688879
2	17	25.154006838855
3	17	27.227494618331
4	17	27.882037136272
5	17	28.331029800557
6	17	28.558119100561
7	17	28.681208409659
8	17	28.711951327607
9	17	28.779816491377
10	17	28.870034676676
11	17	28.779434887362
12	17	28.774659509671
13	17	28.791996699712
14	17	28.784818511282
15	17	28.820581441531
1	18	21.355147005426
2	18	25.435299519035
3	18	27.060822685769
4	18	27.940367093331
5	18	28.454819522295
6	18	28.647480545923
7	18	28.809201695496
8	18	28.924055515332
9	18	28.921009327085
10	18	28.951170635941
11	18	28.928836994189
12	18	28.937212991723
13	18	28.94987892895
14	18	29.009077923818
15	18	28.994910727611
1	19	21.370968750462
2	19	25.262329260524
3	19	26.972184851002
4	19	27.978728846317
5	19	28.498806709943
6	19	28.792409319957
7	19	28.921245769403
8	19	29.035168212603
9	19	29.059661019701
10	19	29.017892592536
11	19	29.069700684603
12	19	28.947966620763
13	19	29.102796828655
14	19	29.087888558802
15	19	28.796378543046
1	20	21.354863196316
2	20	24.943739671784
3	20	26.735668624953
4	20	27.675359658526
5	20	28.171647935315
6	20	28.419017114984
7	20	28.59022366911
8	20	28.677877147816
9	20	28.714226550414
10	20	28.720522562572
11	20	28.772343619229
12	20	28.762108113214
13	20	28.758119027381
14	20	28.776346702504
15	20	28.665198889684
1	21	21.633944756471
2	21	24.93722214648
3	21	26.657270151043
4	21	27.746905380421
5	21	28.248051248173
6	21	28.540990896653
7	21	28.642523279074
8	21	28.814728507699
9	21	28.855504314814
10	21	28.849642393408
11	21	28.8674664971
12	21	28.938358110351
13	21	28.935669032674
14	21	28.921148803217
15	21	28.560114721402
1	22	21.713183208204
2	22	25.354660265937
3	22	27.053987082228
4	22	28.069152543384
5	22	28.659098987866
6	22	28.745012424652
7	22	28.948097910524
8	22	29.112730831295
9	22	29.254641331799
10	22	29.180099202385
11	22	29.225979993577
12	22	29.196914835729
13	22	29.241583121047
14	22	29.180354418012
15	22	29.201801717306
1	23	21.757981995859
2	23	25.47108059657
3	23	27.097329207044
4	23	27.548541680925
5	23	28.205806870687
6	23	28.572403588639
7	23	28.66576329683
8	23	28.50105768027
9	23	28.671958122609
10	23	28.797587472858
11	23	28.716012262697
12	23	28.579812069
13	23	28.665798923986
14	23	28.705269980306
15	23	28.815434517279
1	24	21.465467762491
2	24	25.103925463984
3	24	26.954283482643
4	24	28.059677097144
5	24	28.497716603467
6	24	28.85156585232
7	24	29.046183111066
8	24	29.11464804976
9	24	29.189107158591
10	24	29.135683703915
11	24	29.239777978088
12	24	29.267150598562
13	24	29.280384496682
14	24	29.26857146019
15	24	29.271771703079
1	25	22.075821147896
2	25	25.639565310404
3	25	27.34419630927
4	25	28.023002223443
5	25	28.525382936325
6	25	28.855834141967
7	25	28.912672038287
8	25	28.978602518289
9	25	28.982931606101
10	25	29.063421153483
11	25	29.013786220911
12	25	29.11027252758
13	25	29.009737878743
14	25	29.040453760298
15	25	28.958095055717
1	26	21.634787096912
2	26	25.311913348454
3	26	27.004070261483
4	26	27.631084864317
5	26	28.110092239284
6	26	28.414682417224
7	26	28.511831872475
8	26	28.583232758072
9	26	28.632467976931
10	26	28.687002333526
11	26	28.654912450691
12	26	28.663303272058
13	26	28.6679975494
14	26	28.67077141183
15	26	28.681063955953
1	27	21.938169404571
2	27	25.539302235739
3	27	27.151586341553
4	27	28.038532191486
5	27	28.525508136868
6	27	28.613226095235
7	27	29.008379802583
8	27	28.89602351585
9	27	29.080008385516
10	27	29.029520100013
11	27	29.040832242477
12	27	29.20398014503
13	27	29.05153352367
14	27	29.211885731301
15	27	29.064266278446
1	28	21.646238467663
2	28	25.051249399723
3	28	26.673178442404
4	28	27.729857699402
5	28	28.256495123855
6	28	28.460056277584
7	28	28.719006198857
8	28	28.814949598466
9	28	28.787294531887
10	28	28.557598413609
11	28	28.846059419425
12	28	28.7648148193
13	28	28.875757996
14	28	28.40609494266
15	28	28.858333072692
1	29	21.518353945744
2	29	24.914806785431
3	29	26.657711123732
4	29	27.794425913089
5	29	28.304578133315
6	29	28.388242623315
7	29	28.721397136522
8	29	28.740152443679
9	29	28.862135958789
10	29	28.728190547959
11	29	28.826385604845
12	29	28.819200028444
13	29	28.853618128427
14	29	28.756987921985
15	29	28.857490208335
1	30	21.774255987263
2	30	25.401631826398
3	30	27.206534241961
4	30	28.132650185368
5	30	28.586980987014
6	30	28.717441628203
7	30	29.010751237616
8	30	29.019277752086
9	30	29.126618460742
10	30	29.166082565571
11	30	29.245455181083
12	30	29.123378502439
13	30	29.145153267644
14	30	29.228497452175
15	30	29.144745152038
1	31	21.590591234018
2	31	25.285471955053
3	31	26.907678628351
4	31	27.797851477275
5	31	28.27076901644
6	31	28.521420274029
7	31	28.633978208638
8	31	28.694595838411
9	31	28.729233592955
10	31	28.765146244041
11	31	28.75510527114
12	31	28.771431727665
13	31	28.770379669284
14	31	28.767963438984
15	31	28.777821852191
1	32	21.283986972501
2	32	25.079998542073
3	32	26.858986216837
4	32	27.785576150065
5	32	28.284862207524
6	32	28.505733344386
7	32	28.669949445814
8	32	28.748084233935
9	32	28.773355319339
10	32	28.775071759173
11	32	28.807766915875
12	32	28.739906709119
13	32	28.807549354985
14	32	28.72087949461
15	32	28.728139479038
1	33	21.646219697422
2	33	25.208280708001
3	33	26.799800865054
4	33	27.844079475111
5	33	28.400553878281
6	33	28.603040644193
7	33	28.875007306461
8	33	29.016003593602
9	33	29.133089944982
10	33	29.050138872452
11	33	29.177214199506
12	33	29.034155660919
13	33	29.151060740473
14	33	28.611674513699
15	33	28.934525291894
1	34	21.762522561398
2	34	24.908124961634
3	34	26.715000060653
4	34	27.732808856749
5	34	28.47339795345
6	34	28.499441492081
7	34	28.883791270898
8	34	29.089892541748
9	34	29.119133752781
10	34	28.892414158478
11	34	29.187166909176
12	34	29.086225652935
13	34	29.173488532251
14	34	28.386949971651
15	34	29.194418939509
1	35	21.711519330494
2	35	25.641780677439
3	35	27.573375382137
4	35	28.117637542302
5	35	28.619206541356
6	35	28.951700302292
7	35	29.045300769807
8	35	29.073532864009
9	35	29.122462755636
10	35	29.16213983354
11	35	29.14576746288
12	35	29.167646420293
13	35	29.159574409988
14	35	29.159490531455
15	35	29.265476873928
1	36	21.609008496864
2	36	25.393519107884
3	36	27.013973879056
4	36	27.886000240122
5	36	28.407644262449
6	36	28.698862890449
7	36	28.805225032197
8	36	28.827792029464
9	36	28.92423257707
10	36	28.978922163057
11	36	29.077160011953
12	36	28.955576080465
13	36	28.995036745732
14	36	29.04346710873
15	36	28.951729959127
1	37	22.034776245862
2	37	25.206176307949
3	37	27.032437758528
4	37	28.13235933436
5	37	28.584283358561
6	37	28.85329481505
7	37	29.124350939659
8	37	29.106393377656
9	37	29.242829063731
10	37	29.27609934977
11	37	29.347437419792
12	37	29.317012633283
13	37	29.304424361178
14	37	29.300355360064
15	37	28.927255382793
1	38	21.950421140745
2	38	25.489569017439
3	38	27.163704753218
4	38	27.680298329784
5	38	28.251612732973
6	38	28.633885721136
7	38	28.559928412188
8	38	28.630309671985
9	38	28.647563893552
10	38	28.745335852462
11	38	28.834521682635
12	38	28.658124530464
13	38	28.720710232137
14	38	28.712733980165
15	38	29.168046488143
1	39	21.210317959838
2	39	25.168339522799
3	39	27.087037628053
4	39	27.967469105966
5	39	28.514817867368
6	39	28.710211688395
7	39	28.882458925671
8	39	28.938010193454
9	39	28.956700881033
10	39	29.022702602376
11	39	28.973380695568
12	39	28.989237648488
13	39	29.050372999397
14	39	28.990504011235
15	39	28.965300075117
1	40	21.709553670005
2	40	25.568141551997
3	40	27.202344797404
4	40	28.083330219169
5	40	28.570140239512
6	40	28.828299108893
7	40	28.910581077664
8	40	28.969890808801
9	40	29.01161892267
10	40	29.078067451024
11	40	29.038360328518
12	40	29.038570335362
13	40	29.037217575017
14	40	29.060514880302
15	40	29.051244679468
1	41	21.610710810425
2	41	25.716264817043
3	41	27.432166253045
4	41	28.072472261084
5	41	28.591385199171
6	41	29.040003312818
7	41	29.07019072947
8	41	29.078029951787
9	41	29.183325868616
10	41	29.189067098578
11	41	29.094378944226
12	41	29.152056129301
13	41	29.18094106245
14	41	29.182288884207
15	41	29.091390346234
1	42	21.71265141074
2	42	25.502078174357
3	42	27.23296456611
4	42	28.224281090581
5	42	28.764318336409
6	42	29.028032926744
7	42	29.193364638159
8	42	29.296406963906
9	42	29.330609794653
10	42	29.291936636524
11	42	29.358473832118
12	42	29.357615534075
13	42	29.370291806304
14	42	29.320463865998
15	42	29.359095750569
1	43	21.280052541173
2	43	24.896002942352
3	43	26.724796243434
4	43	27.824757557336
5	43	28.385516392943
6	43	28.41786845574
7	43	28.826049988631
8	43	28.951921279399
9	43	28.822150499884
10	43	28.843927481996
11	43	28.988804161911
12	43	28.972233860306
13	43	29.037749369991
14	43	29.13344979158
15	43	29.005724655245
1	44	21.46748598767
2	44	26.294191151583
3	44	27.599442293305
4	44	27.91469803217
5	44	28.66164664332
6	44	28.831976201273
7	44	28.902010061111
8	44	28.796967925139
9	44	28.859454427017
10	44	29.063108248207
11	44	28.914919571821
12	44	28.906430056888
13	44	28.914314365042
14	44	28.927106137319
15	44	29.154345142846
1	45	21.684516442845
2	45	25.177411324706
3	45	26.870736512214
4	45	27.78975511318
5	45	28.36039362672
6	45	28.562931246047
7	45	28.720806388292
8	45	28.811867150074
9	45	28.861187023895
10	45	28.831067116026
11	45	28.885461448431
12	45	29.060605971186
13	45	28.862772561753
14	45	28.881101574636
15	45	28.98469250391
1	46	21.762625509026
2	46	25.446683934907
3	46	27.505919959141
4	46	28.039519992152
5	46	28.806533288217
6	46	28.938786612365
7	46	29.02361924307
8	46	29.070554748843
9	46	29.057009951431
10	46	29.318764449635
11	46	29.317004929742
12	46	29.197870757911
13	46	29.171306537402
14	46	29.065607276231
15	46	30.072685420046
1	47	21.484268749523
2	47	24.924938209774
3	47	26.686161010981
4	47	27.688190363698
5	47	28.264922861637
6	47	28.478227598941
7	47	28.738089276215
8	47	28.863525661944
9	47	28.889683039324
10	47	28.924318849341
11	47	28.945930217242
12	47	28.966949614137
13	47	28.967928875088
14	47	28.962707444511
15	47	28.95380604576
1	48	21.544559070436
2	48	25.106620989886
3	48	26.808054585881
4	48	27.693720960086
5	48	28.159235841168
6	48	28.386501304718
7	48	28.524464316651
8	48	28.665515051694
9	48	28.693358714825
10	48	28.639815178692
11	48	28.712421522973
12	48	28.711979751211
13	48	28.682519258659
14	48	28.751514718996
15	48	28.640003145429
1	49	22.119587216685
2	49	25.600841010211
3	49	27.285548792517
4	49	28.188002008779
5	49	28.730251030421
6	49	29.007416456023
7	49	29.128428052245
8	49	29.19243601223
9	49	29.264726868038
10	49	29.25647145754
11	49	29.294991608202
12	49	29.295676849774
13	49	29.244858251321
14	49	29.263391699806
15	49	29.25178932343
1	50	21.483060308467
2	50	25.150521886605
3	50	26.974652045272
4	50	28.052981710941
5	50	28.373586575126
6	50	28.738153778012
7	50	28.868404621399
8	50	29.044678500684
9	50	28.976766946551
10	50	29.021782614375
11	50	29.111551446787
12	50	29.159773405917
13	50	29.072367347011
14	50	29.035548517188
15	50	28.970420333476
1	51	21.691034534649
2	51	25.322026931644
3	51	27.175781906852
4	51	27.896235226512
5	51	28.305495921227
6	51	28.634998213784
7	51	28.724273936995
8	51	28.768686992357
9	51	28.807337463659
10	51	28.889704100942
11	51	28.837828462268
12	51	28.840904061408
13	51	28.888924140254
14	51	28.900770164322
15	51	28.937252133478
1	52	21.524341661849
2	52	25.119868965311
3	52	27.036245097234
4	52	28.106751904316
5	52	28.674793392561
6	52	28.792142395243
7	52	29.255347402868
8	52	29.354656906136
9	52	29.440259108858
10	52	29.335146530895
11	52	29.471611249376
12	52	29.511682497146
13	52	29.464270545516
14	52	29.38775466165
15	52	29.51233101411
1	53	21.149352714846
2	53	25.035018566281
3	53	26.994480657703
4	53	27.750781702269
5	53	28.340705938636
6	53	28.719099307504
7	53	28.728336318219
8	53	28.800373217087
9	53	28.846090296721
10	53	28.888408407393
11	53	28.891955997589
12	53	28.866573740402
13	53	28.909638502905
14	53	28.947104727853
15	53	28.871237728131
1	54	21.534194678303
2	54	25.236182985152
3	54	26.882602469449
4	54	27.753612173749
5	54	28.239918426565
6	54	28.506478667751
7	54	28.651582034225
8	54	28.7343087132
9	54	28.766825473438
10	54	28.789609780616
11	54	28.801833784091
12	54	28.79492870693
13	54	28.790234431249
14	54	28.821664239634
15	54	28.814773257911
1	55	21.422127270304
2	55	25.126593534601
3	55	26.938305533838
4	55	27.890736888467
5	55	28.402268423503
6	55	28.748246200134
7	55	28.870982741971
8	55	28.978134089096
9	55	29.000933320035
10	55	29.031714710816
11	55	29.031174772138
12	55	29.05561712381
13	55	29.042905240424
14	55	29.074396083579
15	55	29.055507302184
1	56	21.201234948554
2	56	25.174738187161
3	56	26.826356716591
4	56	27.668765180374
5	56	28.135286529239
6	56	28.419170927458
7	56	28.524373702555
8	56	28.558795716712
9	56	28.599890425173
10	56	28.623806011225
11	56	28.618451050931
12	56	28.625825769745
13	56	28.620110407593
14	56	28.617461007898
15	56	28.782810983942
1	57	21.480324534658
2	57	25.167673121936
3	57	26.918068924316
4	57	27.80691628039
5	57	28.343266579955
6	57	28.491195729846
7	57	28.688048747437
8	57	28.778123783621
9	57	28.823456011835
10	57	28.795007971175
11	57	28.813461765052
12	57	28.860784974929
13	57	28.85384929794
14	57	28.878881473321
15	57	28.642408180774
1	58	21.51595990324
2	58	25.257749138028
3	58	27.006288908191
4	58	27.972508496366
5	58	28.466252872988
6	58	28.673446192507
7	58	28.897463317076
8	58	28.951634904961
9	58	28.952695026685
10	58	28.952465526233
11	58	29.013953410139
12	58	29.03208770052
13	58	29.087242586079
14	58	28.990683556609
15	58	28.985348054866
1	59	21.810022857506
2	59	25.272215552207
3	59	27.207518629396
4	59	28.00624431871
5	59	28.454744265521
6	59	28.796551095088
7	59	28.853204485697
8	59	28.99504390567
9	59	29.173800364721
10	59	29.056377685219
11	59	29.251410082163
12	59	29.089506040033
13	59	29.126144676936
14	59	29.028258808673
15	59	29.34584337178
1	60	21.724719684612
2	60	25.105610765621
3	60	26.884204620824
4	60	27.777261016322
5	60	28.274179314793
6	60	28.339574275791
7	60	28.700974435914
8	60	28.739169323067
9	60	28.841903915587
10	60	28.817251219993
11	60	28.832488780341
12	60	28.881463657189
13	60	28.81368316811
14	60	28.959227115884
15	60	28.687300829839
1	61	21.679859534987
2	61	25.77644055518
3	61	27.372362270954
4	61	27.998526705384
5	61	28.65036480413
6	61	28.896183713757
7	61	29.026183393389
8	61	28.975514680642
9	61	29.035723556676
10	61	29.212245476903
11	61	29.052934842556
12	61	29.085570361806
13	61	29.088858612366
14	61	29.156562648373
15	61	29.233926855863
1	62	21.98204411716
2	62	25.11138838219
3	62	26.692867083089
4	62	27.723061709913
5	62	28.296074134991
6	62	28.581869799516
7	62	28.683648284719
8	62	28.930837910431
9	62	28.96712223929
10	62	28.874091698627
11	62	29.021143335491
12	62	29.023187300175
13	62	29.031377363328
14	62	29.032362314291
15	62	29.01851189505
1	63	21.522726856391
2	63	25.229998007952
3	63	26.886743547581
4	63	28.041802744667
5	63	28.663660250533
6	63	28.869557539474
7	63	29.155739899652
8	63	29.314287204669
9	63	29.362889512916
10	63	29.131253233474
11	63	29.356999594286
12	63	29.31574369749
13	63	29.53587853622
14	63	29.402058567888
15	63	29.399565582209
1	64	21.367807049186
2	64	25.655367361835
3	64	27.127696098608
4	64	27.647788297208
5	64	28.24035943579
6	64	29.100320814145
7	64	28.633012848759
8	64	28.471997502348
9	64	28.561478032888
10	64	28.711197776909
11	64	28.662216820148
12	64	28.610031075429
13	64	28.545363747924
14	64	28.760498380298
15	64	28.643490789752
1	65	21.838508327944
2	65	25.343302870824
3	65	27.072788642797
4	65	28.02161020244
5	65	28.476453274469
6	65	28.688565755561
7	65	28.978466808701
8	65	29.123685373611
9	65	29.136460291572
10	65	29.092022189226
11	65	29.137707106534
12	65	29.200098904187
13	65	29.200390063765
14	65	29.203580597946
15	65	29.199231611484
1	66	21.790224083961
2	66	25.427167412081
3	66	27.162186171366
4	66	28.064541935102
5	66	28.546259558146
6	66	28.768042774638
7	66	28.937185278955
8	66	29.001879526743
9	66	29.044568134636
10	66	29.057043534732
11	66	29.044905741634
12	66	29.08807120788
13	66	29.084498879502
14	66	29.094723173034
15	66	29.08197627116
1	67	21.550560202267
2	67	25.224634785843
3	67	26.970157243644
4	67	27.890164369462
5	67	28.406823116691
6	67	28.631167281111
7	67	28.82354199352
8	67	28.836437398977
9	67	28.878742996457
10	67	28.885475284038
11	67	28.871068143828
12	67	28.925858138949
13	67	28.899378053622
14	67	28.955533940513
15	67	28.898708182938
1	68	21.677582637858
2	68	25.442019270237
3	68	27.051454390546
4	68	27.731891035296
5	68	28.188568815367
6	68	28.395660114712
7	68	28.444306607844
8	68	28.512479508536
9	68	28.521315829974
10	68	28.595174353015
11	68	28.549475381216
12	68	28.588918723118
13	68	28.599900791185
14	68	28.544644897191
15	68	28.570661551827
1	69	21.883713804961
2	69	25.468749419659
3	69	27.210974075801
4	69	27.935400152076
5	69	28.384692726694
6	69	28.650034300008
7	69	28.703834501595
8	69	28.751141012498
9	69	28.780631987738
10	69	28.841332134804
11	69	28.815017160906
12	69	28.81043917844
13	69	28.880724023741
14	69	28.813914886401
15	69	28.811175775503
1	70	21.069324643783
2	70	24.910016562186
3	70	26.639388111204
4	70	27.57766133289
5	70	28.057029671237
6	70	28.314770944054
7	70	28.458536616959
8	70	28.543078012473
9	70	28.584961474282
10	70	28.600837006127
11	70	28.611394246015
12	70	28.61940519973
13	70	28.631912841885
14	70	28.611500019112
15	70	28.633244650021
1	71	21.911998043856
2	71	25.439009976535
3	71	27.121323494096
4	71	27.989833713214
5	71	28.527629141686
6	71	28.767506320295
7	71	28.960284363836
8	71	29.058933787014
9	71	29.086994764342
10	71	29.100489885798
11	71	29.100153880777
12	71	29.134139428671
13	71	29.153079911636
14	71	29.140782210852
15	71	29.164722636827
1	72	21.500474850558
2	72	24.769920260596
3	72	26.584540852927
4	72	27.774645568532
5	72	28.283241670528
6	72	28.435563048085
7	72	28.756330497453
8	72	28.977585795729
9	72	28.993746543014
10	72	28.991890007281
11	72	29.077407644968
12	72	29.003044849433
13	72	29.055342004568
14	72	29.054821985947
15	72	29.168990346369
1	73	21.471182164545
2	73	25.051605317573
3	73	26.700736020402
4	73	27.607400188701
5	73	28.08867720113
6	73	28.291124118599
7	73	28.455839957531
8	73	28.535461547508
9	73	28.579760469313
10	73	28.524392944399
11	73	28.607529844054
12	73	28.58733312219
13	73	28.614140371149
14	73	28.616951925342
15	73	28.616226648055
1	74	20.98154682812
2	74	25.824263223712
3	74	27.334132971191
4	74	27.795223529466
5	74	28.184332968094
6	74	28.673856899373
7	74	28.638081004184
8	74	28.55089697092
9	74	28.595335366372
10	74	28.719395875933
11	74	28.637977732213
12	74	28.634511586977
13	74	28.979653073956
14	74	28.618726723655
15	74	28.595595473607
1	75	21.737605449934
2	75	25.354097641037
3	75	26.875456014165
4	75	27.657501456987
5	75	28.219249991971
6	75	28.546112394461
7	75	28.538910715225
8	75	28.741757029323
9	75	28.703124008035
10	75	28.789540906459
11	75	28.718176319561
12	75	28.822468609254
13	75	28.858102009614
14	75	28.763885242319
15	75	28.625364868076
1	76	21.536680701694
2	76	25.274014871481
3	76	27.008173786738
4	76	27.756578610546
5	76	28.255319988449
6	76	28.466765009148
7	76	28.567809048647
8	76	28.520133708071
9	76	28.671746797202
10	76	28.718378236512
11	76	28.665415989855
12	76	28.735860040041
13	76	28.530279798183
14	76	28.606497528838
15	76	28.637583965296
1	77	21.554941101999
2	77	25.374841171899
3	77	27.254445690668
4	77	27.959421432416
5	77	28.447343102254
6	77	28.853167628918
7	77	28.861727493593
8	77	29.051652355725
9	77	28.887219134339
10	77	29.028892937049
11	77	28.958997212112
12	77	28.895514597838
13	77	28.979700220273
14	77	28.899317305981
15	77	28.909394031984
1	78	21.654364608008
2	78	25.610144554644
3	78	27.310361696397
4	78	27.99076161971
5	78	28.527007568582
6	78	28.905048932662
7	78	28.897311382527
8	78	29.280920093105
9	78	29.128139000661
10	78	29.087566713787
11	78	29.102284239198
12	78	29.071887870664
13	78	29.1187900546
14	78	29.185776777223
15	78	29.308166887898
1	79	21.361763658157
2	79	24.947261991588
3	79	26.685026089291
4	79	27.81428603568
5	79	28.414011305473
6	79	28.398338445641
7	79	28.616259470003
8	79	28.804524226293
9	79	28.957746983702
10	79	28.774868220235
11	79	29.02604266513
12	79	28.999349230803
13	79	28.688484904821
14	79	28.891932684612
15	79	28.981387085077
1	80	21.169272590725
2	80	25.192039541255
3	80	26.94522042624
4	80	27.742298979831
5	80	28.235024916622
6	80	28.540517883319
7	80	28.671359876022
8	80	28.734146230321
9	80	28.773890426603
10	80	28.807812234499
11	80	28.790735835518
12	80	28.835379338297
13	80	28.828429822136
14	80	28.84117328728
15	80	28.82325742926
1	81	21.455029945125
2	81	25.14279726289
3	81	26.846885298941
4	81	27.885487010545
5	81	28.303228274478
6	81	28.472362043532
7	81	28.754607316593
8	81	28.783827319433
9	81	28.875919797328
10	81	28.856195248164
11	81	28.918734148201
12	81	28.89169874603
13	81	28.922226583795
14	81	28.702852746309
15	81	28.91893952126
1	82	21.466043110606
2	82	25.012540173763
3	82	26.911541381288
4	82	28.015163867685
5	82	28.450462786527
6	82	28.777342200904
7	82	28.746239360977
8	82	29.054741656592
9	82	29.060053306511
10	82	29.020677074115
11	82	29.06758529458
12	82	29.061403250041
13	82	29.058074560537
14	82	28.916213054975
15	82	29.100365697659
1	83	21.668007588257
2	83	25.419782965202
3	83	27.152010646335
4	83	27.964595763536
5	83	28.430272240675
6	83	28.696426125824
7	83	28.819922206435
8	83	28.858272510245
9	83	28.908968622093
10	83	28.925739970164
11	83	28.936369287862
12	83	28.923068832236
13	83	28.962238949238
14	83	28.946510567484
15	83	28.930192422738
1	84	21.35604190712
2	84	25.348123827363
3	84	27.002382663436
4	84	27.752554776679
5	84	28.234941553358
6	84	28.495328514093
7	84	28.638958082958
8	84	28.67734643207
9	84	28.713400914201
10	84	28.771433327423
11	84	28.722920557334
12	84	28.756193619512
13	84	28.733457684063
14	84	28.898221694721
15	84	28.698012509855
1	85	21.930479751438
2	85	25.507793960592
3	85	27.251118033734
4	85	28.256743682002
5	85	28.713243458604
6	85	28.939513627445
7	85	29.087126467821
8	85	29.235205876487
