"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
2	8	0.130613748095	"27.4.aE"	"Q4"
3	8	0.144522634127	"27.4.aE"	"Q4"
4	8	0.156254957429	"27.4.aE"	"Q4"
5	8	0.166507479472	"27.4.aE"	"Q4"
6	8	0.175676336905	"27.4.aE"	"Q4"
7	8	0.184010955234	"27.4.aE"	"Q4"
8	8	0.191679793916	"27.4.aE"	"Q4"
9	8	0.198802624961	"27.4.aE"	"Q4"
10	8	0.205468019269	"27.4.aE"	"Q4"
11	8	0.211743544061	"27.4.aE"	"Q4"
12	8	0.217682061381	"27.4.aE"	"Q4"
13	8	0.223325802196	"27.4.aE"	"Q4"
14	8	0.228709103588	"27.4.aE"	"Q4"
15	8	0.2338603071	"27.4.aE"	"Q4"
1	9	0.103872673796	"27.4.aE"	"Q4"
2	9	0.119062963373	"27.4.aE"	"Q4"
3	9	0.131037854887	"27.4.aE"	"Q4"
4	9	0.141091189641	"27.4.aE"	"Q4"
5	9	0.149843698916	"27.4.aE"	"Q4"
6	9	0.157646890825	"27.4.aE"	"Q4"
7	9	0.164721377124	"27.4.aE"	"Q4"
8	9	0.171215751391	"27.4.aE"	"Q4"
9	9	0.17723541234	"27.4.aE"	"Q4"
10	9	0.182858139747	"27.4.aE"	"Q4"
11	9	0.188143158176	"27.4.aE"	"Q4"
12	9	0.193136724514	"27.4.aE"	"Q4"
13	9	0.197875735947	"27.4.aE"	"Q4"
14	9	0.202390150162	"27.4.aE"	"Q4"
15	9	0.206704661435	"27.4.aE"	"Q4"
1	10	0.125607118041	"27.4.aE"	"Q4"
2	10	0.144282244076	"27.4.aE"	"Q4"
3	10	0.159030799221	"27.4.aE"	"Q4"
4	10	0.17142904006	"27.4.aE"	"Q4"
5	10	0.182234295502	"27.4.aE"	"Q4"
6	10	0.191875902307	"27.4.aE"	"Q4"
7	10	0.200623561223	"27.4.aE"	"Q4"
8	10	0.208659067777	"27.4.aE"	"Q4"
9	10	0.216111455906	"27.4.aE"	"Q4"
10	10	0.223076002436	"27.4.aE"	"Q4"
11	10	0.229625292567	"27.4.aE"	"Q4"
12	10	0.235816045089	"27.4.aE"	"Q4"
13	10	0.241693521663	"27.4.aE"	"Q4"
14	10	0.247294485848	"27.4.aE"	"Q4"
15	10	0.252649253157	"27.4.aE"	"Q4"
1	11	0.108562166315	"27.4.aE"	"Q4"
2	11	0.124731345373	"27.4.aE"	"Q4"
3	11	0.137503293106	"27.4.aE"	"Q4"
4	11	0.14824142495	"27.4.aE"	"Q4"
5	11	0.15760091022	"27.4.aE"	"Q4"
6	11	0.165953214401	"27.4.aE"	"Q4"
7	11	0.173531707063	"27.4.aE"	"Q4"
8	11	0.180493706933	"27.4.aE"	"Q4"
9	11	0.186950882751	"27.4.aE"	"Q4"
10	11	0.192985694234	"27.4.aE"	"Q4"
11	11	0.198660965542	"27.4.aE"	"Q4"
12	11	0.204025790552	"27.4.aE"	"Q4"
13	11	0.209119348038	"27.4.aE"	"Q4"
14	11	0.213973462103	"27.4.aE"	"Q4"
15	11	0.218614376177	"27.4.aE"	"Q4"
1	12	0.112047942513	"27.4.aE"	"Q4"
2	12	0.128976214407	"27.4.aE"	"Q4"
3	12	0.142368824412	"27.4.aE"	"Q4"
4	12	0.153641780281	"27.4.aE"	"Q4"
5	12	0.163476395555	"27.4.aE"	"Q4"
6	12	0.172259334364	"27.4.aE"	"Q4"
