"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
7	213	29.355036755535	"27.4.aE"	"Q4"
8	213	29.765653316751	"27.4.aE"	"Q4"
9	213	30.137434568924	"27.4.aE"	"Q4"
10	213	30.477460719604	"27.4.aE"	"Q4"
11	213	30.791008859292	"27.4.aE"	"Q4"
12	213	31.082121578735	"27.4.aE"	"Q4"
13	213	31.353966922911	"27.4.aE"	"Q4"
14	213	31.609075525085	"27.4.aE"	"Q4"
15	213	31.849502131257	"27.4.aE"	"Q4"
1	214	24.048968584644	"27.4.aE"	"Q4"
2	214	25.25964075288	"27.4.aE"	"Q4"
3	214	26.145953735537	"27.4.aE"	"Q4"
4	214	26.850788948699	"27.4.aE"	"Q4"
5	214	27.438680954345	"27.4.aE"	"Q4"
6	214	27.944541654287	"27.4.aE"	"Q4"
7	214	28.389485504327	"27.4.aE"	"Q4"
8	214	28.787296888258	"27.4.aE"	"Q4"
9	214	29.147492352922	"27.4.aE"	"Q4"
10	214	29.476929119144	"27.4.aE"	"Q4"
11	214	29.7807181862	"27.4.aE"	"Q4"
12	214	30.062774982802	"27.4.aE"	"Q4"
13	214	30.326167954617	"27.4.aE"	"Q4"
14	214	30.573348214273	"27.4.aE"	"Q4"
15	214	30.806305970586	"27.4.aE"	"Q4"
1	215	24.996257897917	"27.4.aE"	"Q4"
2	215	26.260686972371	"27.4.aE"	"Q4"
3	215	27.186536140095	"27.4.aE"	"Q4"
4	215	27.922917960989	"27.4.aE"	"Q4"
5	215	28.537192182033	"27.4.aE"	"Q4"
6	215	29.065803490038	"27.4.aE"	"Q4"
7	215	29.530795520871	"27.4.aE"	"Q4"
8	215	29.946560455555	"27.4.aE"	"Q4"
9	215	30.323035167019	"27.4.aE"	"Q4"
10	215	30.667380197509	"27.4.aE"	"Q4"
11	215	30.984932927344	"27.4.aE"	"Q4"
12	215	31.279782420298	"27.4.aE"	"Q4"
13	215	31.555133346386	"27.4.aE"	"Q4"
14	215	31.81354574622	"27.4.aE"	"Q4"
15	215	32.05709835692	"27.4.aE"	"Q4"
1	216	24.943072475934	"27.4.aE"	"Q4"
2	216	26.189966970571	"27.4.aE"	"Q4"
3	216	27.10253772955	"27.4.aE"	"Q4"
4	216	27.828103081056	"27.4.aE"	"Q4"
5	216	28.433186106647	"27.4.aE"	"Q4"
6	216	28.953768125974	"27.4.aE"	"Q4"
7	216	29.411607270548	"27.4.aE"	"Q4"
8	216	29.820906436611	"27.4.aE"	"Q4"
9	216	30.191470087181	"27.4.aE"	"Q4"
10	216	30.530362255553	"27.4.aE"	"Q4"
11	216	30.842847655628	"27.4.aE"	"Q4"
12	216	31.132959173928	"27.4.aE"	"Q4"
13	216	31.403857090894	"27.4.aE"	"Q4"
14	216	31.658065720054	"27.4.aE"	"Q4"
15	216	31.897634587739	"27.4.aE"	"Q4"
1	217	23.292081278089	"27.4.aE"	"Q4"
2	217	24.469444342745	"27.4.aE"	"Q4"
3	217	25.331515679784	"27.4.aE"	"Q4"
4	217	26.017156296062	"27.4.aE"	"Q4"
5	217	26.589093396864	"27.4.aE"	"Q4"
6	217	27.081264627268	"27.4.aE"	"Q4"
7	217	27.514196927752	"27.4.aE"	"Q4"
8	217	27.901292067709	"27.4.aE"	"Q4"
9	217	28.251803003892	"27.4.aE"	"Q4"
10	217	28.572397382285	"27.4.aE"	"Q4"
11	217	28.868045141616	"27.4.aE"	"Q4"
12	217	29.142553812335	"27.4.aE"	"Q4"
13	217	29.398907400675	"27.4.aE"	"Q4"
14	217	29.639489655051	"27.4.aE"	"Q4"
15	217	29.866236152647	"27.4.aE"	"Q4"
1	218	23.702827687252	"27.4.aE"	"Q4"
2	218	24.925493494133	"27.4.aE"	"Q4"
3	218	25.821484707597	"27.4.aE"	"Q4"
4	218	26.534539266464	"27.4.aE"	"Q4"
5	218	27.129631779167	"27.4.aE"	"Q4"
6	218	27.641933978345	"27.4.aE"	"Q4"
7	218	28.092728133329	"27.4.aE"	"Q4"
8	218	28.495914056805	"27.4.aE"	"Q4"
9	218	28.861091497097	"27.4.aE"	"Q4"
10	218	29.195179859288	"27.4.aE"	"Q4"
11	218	29.503337981613	"27.4.aE"	"Q4"
12	218	29.789518975145	"27.4.aE"	"Q4"
13	218	30.056821557131	"27.4.aE"	"Q4"
14	218	30.307721566441	"27.4.aE"	"Q4"
15	218	30.544229698776	"27.4.aE"	"Q4"
1	219	24.542054339826	"27.4.aE"	"Q4"
2	219	25.799699109537	"27.4.aE"	"Q4"
3	219	26.721071559306	"27.4.aE"	"Q4"
4	219	27.454178552922	"27.4.aE"	"Q4"
5	219	28.06590946366	"27.4.aE"	"Q4"
6	219	28.592466400455	"27.4.aE"	"Q4"
7	219	29.055752113383	"27.4.aE"	"Q4"
8	219	29.470070012934	"27.4.aE"	"Q4"
9	219	29.84529760223	"27.4.aE"	"Q4"
10	219	30.188553862677	"27.4.aE"	"Q4"
11	219	30.505146010644	"27.4.aE"	"Q4"
12	219	30.799140566185	"27.4.aE"	"Q4"
13	219	31.073724936409	"27.4.aE"	"Q4"
14	219	31.33144566947	"27.4.aE"	"Q4"
15	219	31.574370770935	"27.4.aE"	"Q4"
1	220	24.374407405804	"27.4.aE"	"Q4"
2	220	25.591144474996	"27.4.aE"	"Q4"
3	220	26.481592662764	"27.4.aE"	"Q4"
4	220	27.189539110676	"27.4.aE"	"Q4"
5	220	27.779909313507	"27.4.aE"	"Q4"
6	220	28.287819235666	"27.4.aE"	"Q4"
7	220	28.734503113307	"27.4.aE"	"Q4"
8	220	29.133821527992	"27.4.aE"	"Q4"
9	220	29.49534243765	"27.4.aE"	"Q4"
10	220	29.82595934829	"27.4.aE"	"Q4"
11	220	30.130809797519	"27.4.aE"	"Q4"
12	220	30.413829193095	"27.4.aE"	"Q4"
13	220	30.678101386226	"27.4.aE"	"Q4"
14	220	30.926089610599	"27.4.aE"	"Q4"
15	220	31.159793777593	"27.4.aE"	"Q4"
1	221	25.068128693927	"27.4.aE"	"Q4"
2	221	26.324725175009	"27.4.aE"	"Q4"
3	221	27.244498930164	"27.4.aE"	"Q4"
4	221	27.975850765363	"27.4.aE"	"Q4"
5	221	28.585798657556	"27.4.aE"	"Q4"
6	221	29.110594099615	"27.4.aE"	"Q4"
7	221	29.572159818753	"27.4.aE"	"Q4"
8	221	29.984806824473	"27.4.aE"	"Q4"
9	221	30.358414613057	"27.4.aE"	"Q4"
10	221	30.700101533633	"27.4.aE"	"Q4"
11	221	31.015172950969	"27.4.aE"	"Q4"
12	221	31.307693009046	"27.4.aE"	"Q4"
13	221	31.580846567008	"27.4.aE"	"Q4"
14	221	31.837177633085	"27.4.aE"	"Q4"
15	221	32.07875177079	"27.4.aE"	"Q4"
1	222	24.712323019661	"27.4.aE"	"Q4"
2	222	25.980066920624	"27.4.aE"	"Q4"
3	222	26.908879866451	"27.4.aE"	"Q4"
4	222	27.647931298711	"27.4.aE"	"Q4"
5	222	28.264638471294	"27.4.aE"	"Q4"
6	222	28.795490206385	"27.4.aE"	"Q4"
7	222	29.262563215042	"27.4.aE"	"Q4"
8	222	29.680274784369	"27.4.aE"	"Q4"
9	222	30.058581220319	"27.4.aE"	"Q4"
10	222	30.40465840331	"27.4.aE"	"Q4"
11	222	30.723856037253	"27.4.aE"	"Q4"
12	222	31.020273245216	"27.4.aE"	"Q4"
13	222	31.297123023495	"27.4.aE"	"Q4"
14	222	31.556972389778	"27.4.aE"	"Q4"
15	222	31.80190599161	"27.4.aE"	"Q4"
1	223	24.128423896838	"27.4.aE"	"Q4"
2	223	25.323486237486	"27.4.aE"	"Q4"
3	223	26.19779674059	"27.4.aE"	"Q4"
4	223	26.892752875691	"27.4.aE"	"Q4"
5	223	27.472184685456	"27.4.aE"	"Q4"
6	223	27.970608926637	"27.4.aE"	"Q4"
7	223	28.408894213587	"27.4.aE"	"Q4"
8	223	28.800660661087	"27.4.aE"	"Q4"
9	223	29.15530915261	"27.4.aE"	"Q4"
10	223	29.479612134047	"27.4.aE"	"Q4"
11	223	29.778616462265	"27.4.aE"	"Q4"
12	223	30.056187764982	"27.4.aE"	"Q4"
13	223	30.31535498516	"27.4.aE"	"Q4"
14	223	30.558537331117	"27.4.aE"	"Q4"
15	223	30.787698843965	"27.4.aE"	"Q4"
1	224	24.240737930231	"27.4.aE"	"Q4"
2	224	25.469761926137	"27.4.aE"	"Q4"
3	224	26.369770919731	"27.4.aE"	"Q4"
4	224	27.085649642593	"27.4.aE"	"Q4"
5	224	27.682852985121	"27.4.aE"	"Q4"
6	224	28.19679707108	"27.4.aE"	"Q4"
7	224	28.648904412688	"27.4.aE"	"Q4"
8	224	29.05316221521	"27.4.aE"	"Q4"
9	224	29.419228072292	"27.4.aE"	"Q4"
10	224	29.754061486684	"27.4.aE"	"Q4"
11	224	30.062850126483	"27.4.aE"	"Q4"
12	224	30.349568455442	"27.4.aE"	"Q4"
13	224	30.617331399187	"27.4.aE"	"Q4"
14	224	30.868627357529	"27.4.aE"	"Q4"
15	224	31.105476934245	"27.4.aE"	"Q4"
1	225	24.480116732246	"27.4.aE"	"Q4"
2	225	25.722166468388	"27.4.aE"	"Q4"
3	225	26.631740846201	"27.4.aE"	"Q4"
4	225	27.355243529184	"27.4.aE"	"Q4"
5	225	27.958817204152	"27.4.aE"	"Q4"
6	225	28.478250794237	"27.4.aE"	"Q4"
7	225	28.935192628344	"27.4.aE"	"Q4"
8	225	29.343777527009	"27.4.aE"	"Q4"
9	225	29.713765110675	"27.4.aE"	"Q4"
10	225	30.05218847158	"27.4.aE"	"Q4"
11	225	30.364290176331	"27.4.aE"	"Q4"
12	225	30.654086779206	"27.4.aE"	"Q4"
13	225	30.924726215661	"27.4.aE"	"Q4"
14	225	31.178723272056	"27.4.aE"	"Q4"
15	225	31.418119990479	"27.4.aE"	"Q4"
1	226	23.97886057329	"27.4.aE"	"Q4"
2	226	25.215526628349	"27.4.aE"	"Q4"
3	226	26.121770198743	"27.4.aE"	"Q4"
4	226	26.842979632045	"27.4.aE"	"Q4"
5	226	27.444875148744	"27.4.aE"	"Q4"
6	226	27.963031916139	"27.4.aE"	"Q4"
7	226	28.418976233784	"27.4.aE"	"Q4"
8	226	28.826767247093	"27.4.aE"	"Q4"
9	226	29.196114717307	"27.4.aE"	"Q4"
10	226	29.534017327662	"27.4.aE"	"Q4"
11	226	29.845693011022	"27.4.aE"	"Q4"
12	226	30.135140153078	"27.4.aE"	"Q4"
13	226	30.405492954406	"27.4.aE"	"Q4"
14	226	30.659255600227	"27.4.aE"	"Q4"
15	226	30.898461803759	"27.4.aE"	"Q4"
1	227	24.60062527262	"27.4.aE"	"Q4"
2	227	25.849612161244	"27.4.aE"	"Q4"
3	227	26.764291455865	"27.4.aE"	"Q4"
4	227	27.49186912712	"27.4.aE"	"Q4"
5	227	28.098851798634	"27.4.aE"	"Q4"
6	227	28.621225915619	"27.4.aE"	"Q4"
7	227	29.080759580192	"27.4.aE"	"Q4"
8	227	29.491665978206	"27.4.aE"	"Q4"
9	227	29.863758935507	"27.4.aE"	"Q4"
10	227	30.204110667993	"27.4.aE"	"Q4"
11	227	30.517992946658	"27.4.aE"	"Q4"
12	227	30.809444728983	"27.4.aE"	"Q4"
13	227	31.081631529124	"27.4.aE"	"Q4"
14	227	31.337082191507	"27.4.aE"	"Q4"
15	227	31.577850184865	"27.4.aE"	"Q4"
1	228	24.429695949283	"27.4.aE"	"Q4"
2	228	25.660087730517	"27.4.aE"	"Q4"
3	228	26.560853596931	"27.4.aE"	"Q4"
4	228	27.277191969957	"27.4.aE"	"Q4"
5	228	27.874684902398	"27.4.aE"	"Q4"
6	228	28.388811368565	"27.4.aE"	"Q4"
7	228	28.841028981824	"27.4.aE"	"Q4"
8	228	29.245346261375	"27.4.aE"	"Q4"
9	228	29.611434558592	"27.4.aE"	"Q4"
10	228	29.946262680941	"27.4.aE"	"Q4"
11	228	30.255024825694	"27.4.aE"	"Q4"
12	228	30.54170017679	"27.4.aE"	"Q4"
13	228	30.809407157238	"27.4.aE"	"Q4"
14	228	31.060636812196	"27.4.aE"	"Q4"
15	228	31.297411781684	"27.4.aE"	"Q4"
1	229	23.971094960952	"27.4.aE"	"Q4"
2	229	25.175600438478	"27.4.aE"	"Q4"
3	229	26.057332094138	"27.4.aE"	"Q4"
4	229	26.758485179597	"27.4.aE"	"Q4"
5	229	27.34328036669	"27.4.aE"	"Q4"
6	229	27.846458123448	"27.4.aE"	"Q4"
7	229	28.289028427767	"27.4.aE"	"Q4"
8	229	28.684707018009	"27.4.aE"	"Q4"
9	229	29.042962787463	"27.4.aE"	"Q4"
10	229	29.370618453459	"27.4.aE"	"Q4"
11	229	29.672759187247	"27.4.aE"	"Q4"
12	229	29.953280554244	"27.4.aE"	"Q4"
13	229	30.215235378501	"27.4.aE"	"Q4"
14	229	30.461062253351	"27.4.aE"	"Q4"
15	229	0	"27.4.aE"	"Q4"
1	230	24.44258207995	"27.4.aE"	"Q4"
2	230	25.684188771427	"27.4.aE"	"Q4"
3	230	26.593482623237	"27.4.aE"	"Q4"
4	230	27.316787726206	"27.4.aE"	"Q4"
5	230	27.920213425798	"27.4.aE"	"Q4"
6	230	28.439531671893	"27.4.aE"	"Q4"
7	230	28.896381049263	"27.4.aE"	"Q4"
8	230	29.304890303907	"27.4.aE"	"Q4"
9	230	29.67481503394	"27.4.aE"	"Q4"
10	230	30.013185542297	"27.4.aE"	"Q4"
11	230	30.325242389343	"27.4.aE"	"Q4"
12	230	30.61500064289	"27.4.aE"	"Q4"
13	230	30.885607109635	"27.4.aE"	"Q4"
14	230	31.139575700865	"27.4.aE"	"Q4"
15	230	31.37894776816	"27.4.aE"	"Q4"
1	231	24.477944675031	"27.4.aE"	"Q4"
2	231	25.753272383162	"27.4.aE"	"Q4"
3	231	26.688245962251	"27.4.aE"	"Q4"
4	231	27.432551355322	"27.4.aE"	"Q4"
5	231	28.053874984543	"27.4.aE"	"Q4"
6	231	28.588865990344	"27.4.aE"	"Q4"
7	231	29.059705252874	"27.4.aE"	"Q4"
8	231	29.480882036034	"27.4.aE"	"Q4"
9	231	29.86240471243	"27.4.aE"	"Q4"
10	231	30.21148819042	"27.4.aE"	"Q4"
11	231	30.533512271983	"27.4.aE"	"Q4"
12	231	30.832599837827	"27.4.aE"	"Q4"
13	231	31.11198300433	"27.4.aE"	"Q4"
14	231	31.374244431751	"27.4.aE"	"Q4"
15	231	31.621481746748	"27.4.aE"	"Q4"
1	232	24.927279056072	"27.4.aE"	"Q4"
2	232	26.242148299499	"27.4.aE"	"Q4"
3	232	27.206614032873	"27.4.aE"	"Q4"
4	232	27.974690510579	"27.4.aE"	"Q4"
5	232	28.616051067337	"27.4.aE"	"Q4"
6	232	29.168432831687	"27.4.aE"	"Q4"
7	232	29.654681122198	"27.4.aE"	"Q4"
8	232	30.089722519353	"27.4.aE"	"Q4"
9	232	30.483869433401	"27.4.aE"	"Q4"
10	232	30.844557198819	"27.4.aE"	"Q4"
11	232	31.177330812484	"27.4.aE"	"Q4"
12	232	31.486440333136	"27.4.aE"	"Q4"
13	232	31.775217992576	"27.4.aE"	"Q4"
14	232	32.046326754629	"27.4.aE"	"Q4"
15	232	32.301929697925	"27.4.aE"	"Q4"
1	233	25.273439655729	"27.4.aE"	"Q4"
2	233	26.521174488988	"27.4.aE"	"Q4"
3	233	27.433902291103	"27.4.aE"	"Q4"
4	233	28.159326258425	"27.4.aE"	"Q4"
5	233	28.764115941004	"27.4.aE"	"Q4"
6	233	29.284320709413	"27.4.aE"	"Q4"
7	233	29.741734377234	"27.4.aE"	"Q4"
8	233	30.150580124776	"27.4.aE"	"Q4"
9	233	30.520674620651	"27.4.aE"	"Q4"
10	233	30.85908955023	"27.4.aE"	"Q4"
11	233	31.171094568641	"27.4.aE"	"Q4"
12	233	31.460725819235	"27.4.aE"	"Q4"
13	233	31.731145756349	"27.4.aE"	"Q4"
14	233	31.984880151768	"27.4.aE"	"Q4"
15	233	32.223979506514	"27.4.aE"	"Q4"
1	234	24.205023965416	"27.4.aE"	"Q4"
2	234	25.43678593438	"27.4.aE"	"Q4"
3	234	26.338936898342	"27.4.aE"	"Q4"
4	234	27.056599076576	"27.4.aE"	"Q4"
5	234	27.655342780593	"27.4.aE"	"Q4"
6	234	28.170649913224	"27.4.aE"	"Q4"
7	234	28.623984405056	"27.4.aE"	"Q4"
8	234	29.029361401238	"27.4.aE"	"Q4"
9	234	29.396458322831	"27.4.aE"	"Q4"
10	234	29.732249301556	"27.4.aE"	"Q4"
11	234	30.041933137501	"27.4.aE"	"Q4"
12	234	30.329492980831	"27.4.aE"	"Q4"
13	234	30.598050678021	"27.4.aE"	"Q4"
14	234	30.85010024083	"27.4.aE"	"Q4"
15	234	31.087666892551	"27.4.aE"	"Q4"
1	235	24.200019756427	"27.4.aE"	"Q4"
2	235	25.500128408525	"27.4.aE"	"Q4"
3	235	26.454517025909	"27.4.aE"	"Q4"
4	235	27.215005513418	"27.4.aE"	"Q4"
5	235	27.850318622691	"27.4.aE"	"Q4"
6	235	28.397697777964	"27.4.aE"	"Q4"
7	235	28.879697073588	"27.4.aE"	"Q4"
8	235	29.311057694888	"27.4.aE"	"Q4"
9	235	29.701966888399	"27.4.aE"	"Q4"
10	235	30.059771603318	"27.4.aE"	"Q4"
11	235	30.389952163276	"27.4.aE"	"Q4"
12	235	30.696709918665	"27.4.aE"	"Q4"
13	235	30.983339529254	"27.4.aE"	"Q4"
14	235	31.252474387495	"27.4.aE"	"Q4"
15	235	31.506253893871	"27.4.aE"	"Q4"
1	236	25.471661237796	"27.4.aE"	"Q4"
2	236	26.803845479429	"27.4.aE"	"Q4"
3	236	27.780659209174	"27.4.aE"	"Q4"
4	236	28.558363924122	"27.4.aE"	"Q4"
5	236	29.207628734857	"27.4.aE"	"Q4"
6	236	29.766721578102	"27.4.aE"	"Q4"
7	236	30.258804930866	"27.4.aE"	"Q4"
8	236	30.699010294568	"27.4.aE"	"Q4"
9	236	31.097790277534	"27.4.aE"	"Q4"
10	236	31.462680422521	"27.4.aE"	"Q4"
11	236	31.799299873482	"27.4.aE"	"Q4"
12	236	32.11195511483	"27.4.aE"	"Q4"
13	236	32.404022327959	"27.4.aE"	"Q4"
14	236	32.678199385319	"27.4.aE"	"Q4"
15	236	32.936677560244	"27.4.aE"	"Q4"
1	237	24.858909872955	"27.4.aE"	"Q4"
2	237	26.145475236296	"27.4.aE"	"Q4"
3	237	27.08842377215	"27.4.aE"	"Q4"
4	237	27.838924302247	"27.4.aE"	"Q4"
5	237	28.465318185966	"27.4.aE"	"Q4"
6	237	29.004602793801	"27.4.aE"	"Q4"
7	237	29.479166631882	"27.4.aE"	"Q4"
8	237	29.903632868735	"27.4.aE"	"Q4"
9	237	30.288101340585	"27.4.aE"	"Q4"
10	237	30.639852235577	"27.4.aE"	"Q4"
11	237	30.964313594341	"27.4.aE"	"Q4"
12	237	31.265644962491	"27.4.aE"	"Q4"
13	237	31.54710698238	"27.4.aE"	"Q4"
14	237	31.811304948367	"27.4.aE"	"Q4"
15	237	32.060354750081	"27.4.aE"	"Q4"
1	238	24.339893330597	"27.4.aE"	"Q4"
2	238	25.586915225226	"27.4.aE"	"Q4"
3	238	26.500497192416	"27.4.aE"	"Q4"
4	238	27.22740090041	"27.4.aE"	"Q4"
5	238	27.833952502807	"27.4.aE"	"Q4"
6	238	28.356049087093	"27.4.aE"	"Q4"
7	238	28.815408766496	"27.4.aE"	"Q4"
8	238	29.226214323715	"27.4.aE"	"Q4"
9	238	29.598259928754	"27.4.aE"	"Q4"
10	238	29.938604482761	"27.4.aE"	"Q4"
11	238	30.252510398895	"27.4.aE"	"Q4"
12	238	30.544009858695	"27.4.aE"	"Q4"
13	238	30.816263347583	"27.4.aE"	"Q4"
14	238	31.071795900049	"27.4.aE"	"Q4"
15	238	31.312658047158	"27.4.aE"	"Q4"
1	239	24.175357458166	"27.4.aE"	"Q4"
2	239	25.362726986083	"27.4.aE"	"Q4"
3	239	26.231118209969	"27.4.aE"	"Q4"
4	239	26.921200070395	"27.4.aE"	"Q4"
5	239	27.496456347823	"27.4.aE"	"Q4"
6	239	27.991209445581	"27.4.aE"	"Q4"
7	239	28.426206993726	"27.4.aE"	"Q4"
8	239	28.814988231838	"27.4.aE"	"Q4"
9	239	29.16689707866	"27.4.aE"	"Q4"
10	239	29.488664215991	"27.4.aE"	"Q4"
11	239	29.785304893395	"27.4.aE"	"Q4"
12	239	30.060660193065	"27.4.aE"	"Q4"
13	239	30.317739584563	"27.4.aE"	"Q4"
14	239	30.558946545943	"27.4.aE"	"Q4"
15	239	0	"27.4.aE"	"Q4"
1	240	25.235615789778	"27.4.aE"	"Q4"
2	240	26.531763021392	"27.4.aE"	"Q4"
3	240	27.481433031026	"27.4.aE"	"Q4"
4	240	28.23710788138	"27.4.aE"	"Q4"
5	240	28.867704774991	"27.4.aE"	"Q4"
6	240	29.410525513097	"27.4.aE"	"Q4"
7	240	29.88813924367	"27.4.aE"	"Q4"
8	240	30.31528515159	"27.4.aE"	"Q4"
9	240	30.702142024518	"27.4.aE"	"Q4"
10	240	31.056046211484	"27.4.aE"	"Q4"
11	240	31.382467126242	"27.4.aE"	"Q4"
12	240	31.685595672093	"27.4.aE"	"Q4"
13	240	31.968716824055	"27.4.aE"	"Q4"
14	240	32.234455135821	"27.4.aE"	"Q4"
15	240	32.484942000935	"27.4.aE"	"Q4"
1	241	24.769424881479	"27.4.aE"	"Q4"
2	241	26.038846612242	"27.4.aE"	"Q4"
3	241	26.968850873314	"27.4.aE"	"Q4"
4	241	27.708828141404	"27.4.aE"	"Q4"
5	241	28.326293317456	"27.4.aE"	"Q4"
6	241	28.857787153092	"27.4.aE"	"Q4"
7	241	29.325417326887	"27.4.aE"	"Q4"
8	241	29.743621101092	"27.4.aE"	"Q4"
9	241	30.122368427694	"27.4.aE"	"Q4"
10	241	30.46884492794	"27.4.aE"	"Q4"
11	241	30.788407504661	"27.4.aE"	"Q4"
12	241	31.085160753282	"27.4.aE"	"Q4"
13	241	31.362321928173	"27.4.aE"	"Q4"
14	241	31.622461425977	"27.4.aE"	"Q4"
15	241	31.867666620922	"27.4.aE"	"Q4"
1	242	23.413613738209	"27.4.aE"	"Q4"
2	242	24.595777331857	"27.4.aE"	"Q4"
3	242	25.461323526737	"27.4.aE"	"Q4"
4	242	26.149704501917	"27.4.aE"	"Q4"
5	242	26.723912126428	"27.4.aE"	"Q4"
6	242	27.218026262264	"27.4.aE"	"Q4"
7	242	27.652659390979	"27.4.aE"	"Q4"
8	242	28.041268867713	"27.4.aE"	"Q4"
9	242	28.393145870071	"27.4.aE"	"Q4"
10	242	28.714985485965	"27.4.aE"	"Q4"
11	242	29.011778042178	"27.4.aE"	"Q4"
12	242	29.287346642475	"27.4.aE"	"Q4"
13	242	29.544687464969	"27.4.aE"	"Q4"
14	242	29.786193957129	"27.4.aE"	"Q4"
15	242	30.013809553335	"27.4.aE"	"Q4"
1	243	24.724947396533	"27.4.aE"	"Q4"
2	243	25.959240804539	"27.4.aE"	"Q4"
3	243	26.86253900764	"27.4.aE"	"Q4"
4	243	27.580702791147	"27.4.aE"	"Q4"
5	243	28.179594082554	"27.4.aE"	"Q4"
6	243	28.694835372117	"27.4.aE"	"Q4"
7	243	29.147967206973	"27.4.aE"	"Q4"
8	243	29.553050123435	"27.4.aE"	"Q4"
9	243	29.919790114882	"27.4.aE"	"Q4"
10	243	30.255180143124	"27.4.aE"	"Q4"
11	243	30.564431870244	"27.4.aE"	"Q4"
12	243	30.851537486097	"27.4.aE"	"Q4"
13	243	31.119625338704	"27.4.aE"	"Q4"
14	243	31.371194204724	"27.4.aE"	"Q4"
15	243	31.608272853832	"27.4.aE"	"Q4"
1	244	24.902076615343	"27.4.aE"	"Q4"
2	244	26.1598113699	"27.4.aE"	"Q4"
3	244	27.080701089263	"27.4.aE"	"Q4"
4	244	27.813104810708	"27.4.aE"	"Q4"
5	244	28.42403845799	"27.4.aE"	"Q4"
6	244	28.949759291069	"27.4.aE"	"Q4"
7	244	29.412196893277	"27.4.aE"	"Q4"
8	244	29.825668603248	"27.4.aE"	"Q4"
9	244	30.200059394157	"27.4.aE"	"Q4"
10	244	30.542492265499	"27.4.aE"	"Q4"
11	244	30.858276517856	"27.4.aE"	"Q4"
12	244	31.151479636132	"27.4.aE"	"Q4"
13	244	31.425289331002	"27.4.aE"	"Q4"
14	244	31.682252060144	"27.4.aE"	"Q4"
15	244	31.924435505063	"27.4.aE"	"Q4"
1	245	25.124532318892	"27.4.aE"	"Q4"
2	245	26.394736773179	"27.4.aE"	"Q4"
3	245	27.324793490198	"27.4.aE"	"Q4"
4	245	28.064509404601	"27.4.aE"	"Q4"
5	245	28.681556670337	"27.4.aE"	"Q4"
6	245	29.212548481704	"27.4.aE"	"Q4"
7	245	29.679630142493	"27.4.aE"	"Q4"
8	245	30.097260072374	"27.4.aE"	"Q4"
9	245	30.47542079422	"27.4.aE"	"Q4"
10	245	30.821305692649	"27.4.aE"	"Q4"
11	245	31.140276592828	"27.4.aE"	"Q4"
12	245	31.436441261585	"27.4.aE"	"Q4"
13	245	31.713019009227	"27.4.aE"	"Q4"
14	245	31.972581558768	"27.4.aE"	"Q4"
15	245	32.217217123612	"27.4.aE"	"Q4"
1	246	24.156469526953	"27.4.aE"	"Q4"
2	246	25.397562821418	"27.4.aE"	"Q4"
3	246	26.306906873556	"27.4.aE"	"Q4"
4	246	27.030500006819	"27.4.aE"	"Q4"
5	246	27.634329644957	"27.4.aE"	"Q4"
6	246	28.154112105945	"27.4.aE"	"Q4"
7	246	28.611457388912	"27.4.aE"	"Q4"
8	246	29.020478363639	"27.4.aE"	"Q4"
9	246	29.39092133288	"27.4.aE"	"Q4"
10	246	29.729810960882	"27.4.aE"	"Q4"
11	246	30.042384312172	"27.4.aE"	"Q4"
12	246	30.332654266996	"27.4.aE"	"Q4"
13	246	30.603766269093	"27.4.aE"	"Q4"
14	246	30.858233399546	"27.4.aE"	"Q4"
15	246	31.098096530446	"27.4.aE"	"Q4"
1	247	24.177543329592	"27.4.aE"	"Q4"
2	247	25.455384838149	"27.4.aE"	"Q4"
3	247	26.392769231075	"27.4.aE"	"Q4"
4	247	27.139324692456	"27.4.aE"	"Q4"
5	247	27.762745021231	"27.4.aE"	"Q4"
6	247	28.29969707403	"27.4.aE"	"Q4"
7	247	28.77237918068	"27.4.aE"	"Q4"
8	247	29.195295708566	"27.4.aE"	"Q4"
9	247	29.578467678427	"27.4.aE"	"Q4"
10	247	29.929120525892	"27.4.aE"	"Q4"
11	247	30.252642843533	"27.4.aE"	"Q4"
12	247	30.553164901852	"27.4.aE"	"Q4"
13	247	30.833925078322	"27.4.aE"	"Q4"
14	247	31.097511380518	"27.4.aE"	"Q4"
15	247	31.346026037374	"27.4.aE"	"Q4"
1	248	24.13115390423	"27.4.aE"	"Q4"
2	248	25.318882667913	"27.4.aE"	"Q4"
3	248	26.187610334378	"27.4.aE"	"Q4"
4	248	26.878002406627	"27.4.aE"	"Q4"
5	248	27.453545513872	"27.4.aE"	"Q4"
6	248	27.948565398668	"27.4.aE"	"Q4"
7	248	28.38381259025	"27.4.aE"	"Q4"
8	248	28.772828704459	"27.4.aE"	"Q4"
9	248	29.124959589298	"27.4.aE"	"Q4"
10	248	29.446937500143	"27.4.aE"	"Q4"
11	248	29.74377898173	"27.4.aE"	"Q4"
12	248	30.019326193254	"27.4.aE"	"Q4"
13	248	30.276589509002	"27.4.aE"	"Q4"
14	248	30.517973174362	"27.4.aE"	"Q4"
15	248	30.745428983312	"27.4.aE"	"Q4"
1	249	24.930795265313	"27.4.aE"	"Q4"
2	249	26.211105815354	"27.4.aE"	"Q4"
3	249	27.149167011453	"27.4.aE"	"Q4"
