"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"
3	150	24.963739909109	"27.4.aE"
4	150	25.980167721814	"27.4.aE"
5	150	26.413585863957	"27.4.aE"
6	150	26.765904467451	"27.4.aE"
7	150	27.469202302831	"27.4.aE"
8	150	28.161301408014	"27.4.aE"
9	150	28.648043845967	"27.4.aE"
10	150	29.214876989979	"27.4.aE"
11	150	30.008597575771	"27.4.aE"
12	150	30.149162706664	"27.4.aE"
13	150	30.931976054406	"27.4.aE"
14	150	31.162524663407	"27.4.aE"
15	150	31.380534665848	"27.4.aE"
1	151	23.21642640416	"27.4.aE"
2	151	23.715423961463	"27.4.aE"
3	151	25.199031185757	"27.4.aE"
4	151	25.958034019232	"27.4.aE"
5	151	26.545164080816	"27.4.aE"
6	151	27.140012534449	"27.4.aE"
7	151	27.755746093007	"27.4.aE"
8	151	28.121118682911	"27.4.aE"
9	151	28.508223563589	"27.4.aE"
10	151	29.239867101538	"27.4.aE"
11	151	29.646327340337	"27.4.aE"
12	151	29.484460026804	"27.4.aE"
13	151	30.573041599277	"27.4.aE"
14	151	30.771929097953	"27.4.aE"
15	151	31.04955964073	"27.4.aE"
1	152	22.191677836989	"27.4.aE"
2	152	23.448192185215	"27.4.aE"
3	152	24.639861302448	"27.4.aE"
4	152	25.896563089653	"27.4.aE"
5	152	26.24820411045	"27.4.aE"
6	152	27.04836074508	"27.4.aE"
7	152	27.591076488009	"27.4.aE"
8	152	28.112299844385	"27.4.aE"
9	152	28.403401368481	"27.4.aE"
10	152	28.991219381404	"27.4.aE"
11	152	29.461520651541	"27.4.aE"
12	152	28.763398222189	"27.4.aE"
13	152	31.154154144147	"27.4.aE"
14	152	31.367000105794	"27.4.aE"
15	152	31.627708251038	"27.4.aE"
1	153	22.28687115615	"27.4.aE"
2	153	23.636865894023	"27.4.aE"
3	153	25.036920248875	"27.4.aE"
4	153	26.174048066119	"27.4.aE"
5	153	26.457465052221	"27.4.aE"
6	153	27.050944701177	"27.4.aE"
7	153	27.550715597829	"27.4.aE"
8	153	27.84636435436	"27.4.aE"
9	153	28.621301076889	"27.4.aE"
10	153	29.397510379984	"27.4.aE"
11	153	29.40811390671	"27.4.aE"
12	153	29.656599267003	"27.4.aE"
13	153	30.951217300741	"27.4.aE"
14	153	30.468013114039	"27.4.aE"
15	153	30.779664304315	"27.4.aE"
1	154	22.350117504277	"27.4.aE"
2	154	23.525711732782	"27.4.aE"
3	154	24.979271046338	"27.4.aE"
4	154	25.926444448698	"27.4.aE"
5	154	26.267067843209	"27.4.aE"
6	154	26.864256268501	"27.4.aE"
7	154	27.236099575738	"27.4.aE"
8	154	27.607223700591	"27.4.aE"
9	154	28.320108099607	"27.4.aE"
10	154	28.890223922123	"27.4.aE"
11	154	29.429932953514	"27.4.aE"
12	154	29.451972657127	"27.4.aE"
13	154	30.444452478533	"27.4.aE"
14	154	30.357288329194	"27.4.aE"
15	154	30.755050183846	"27.4.aE"
1	155	22.901302418931	"27.4.aE"
2	155	23.56151510014	"27.4.aE"
3	155	25.011854463375	"27.4.aE"
4	155	25.932124595278	"27.4.aE"
5	155	26.630439688251	"27.4.aE"
6	155	27.096581891546	"27.4.aE"
7	155	27.333486405334	"27.4.aE"
8	155	28.074598888167	"27.4.aE"
9	155	28.805167182829	"27.4.aE"
10	155	29.302393816196	"27.4.aE"
11	155	29.959939854121	"27.4.aE"
12	155	29.347683965065	"27.4.aE"
13	155	30.988297493515	"27.4.aE"
14	155	31.017672259565	"27.4.aE"
15	155	31.491558366231	"27.4.aE"
1	156	22.543372674996	"27.4.aE"
2	156	23.54895524839	"27.4.aE"
3	156	24.828923250785	"27.4.aE"
4	156	25.86121213465	"27.4.aE"
5	156	26.494896739001	"27.4.aE"
6	156	26.744080179203	"27.4.aE"
7	156	27.355070024465	"27.4.aE"
8	156	28.062534396624	"27.4.aE"
9	156	28.252975691549	"27.4.aE"
10	156	29.003438836295	"27.4.aE"
11	156	29.614859446635	"27.4.aE"
12	156	29.329943025819	"27.4.aE"
13	156	30.309815297091	"27.4.aE"
14	156	30.560905191513	"27.4.aE"
15	156	30.790400167997	"27.4.aE"
1	157	22.599691223636	"27.4.aE"
2	157	23.632244229601	"27.4.aE"
3	157	25.122565565305	"27.4.aE"
4	157	26.531745085162	"27.4.aE"
5	157	26.492924035622	"27.4.aE"
6	157	27.080380928637	"27.4.aE"
7	157	27.592825916942	"27.4.aE"
8	157	28.057130962394	"27.4.aE"
9	157	28.820888944032	"27.4.aE"
10	157	29.385184160407	"27.4.aE"
11	157	30.214178548958	"27.4.aE"
12	157	28.956599165598	"27.4.aE"
13	157	31.201335050856	"27.4.aE"
14	157	31.460236203607	"27.4.aE"
15	157	31.576266835837	"27.4.aE"
1	158	22.163577720544	"27.4.aE"
2	158	23.489938293256	"27.4.aE"
3	158	24.773924032107	"27.4.aE"
4	158	25.959619182264	"27.4.aE"
5	158	26.379343249171	"27.4.aE"
6	158	27.004590731786	"27.4.aE"
7	158	27.334795779724	"27.4.aE"
8	158	27.73686810513	"27.4.aE"
9	158	28.733386501161	"27.4.aE"
10	158	28.863729785553	"27.4.aE"
11	158	29.84677688625	"27.4.aE"
12	158	29.703928525751	"27.4.aE"
13	158	30.663922369929	"27.4.aE"
14	158	30.797875669484	"27.4.aE"
15	158	31.130735135891	"27.4.aE"
1	159	22.247142271684	"27.4.aE"
2	159	23.479380388309	"27.4.aE"
3	159	24.846891732794	"27.4.aE"
4	159	25.932464418187	"27.4.aE"
5	159	26.361980161302	"27.4.aE"
6	159	26.64846427998	"27.4.aE"
7	159	27.46747104034	"27.4.aE"
8	159	27.855262311741	"27.4.aE"
9	159	28.457154726644	"27.4.aE"
10	159	29.061055271795	"27.4.aE"
11	159	30.102710865179	"27.4.aE"
12	159	29.512571950431	"27.4.aE"
13	159	30.824582774347	"27.4.aE"
14	159	30.878319834098	"27.4.aE"
15	159	31.318275808496	"27.4.aE"
1	160	22.57492786862	"27.4.aE"
2	160	23.463205931163	"27.4.aE"
3	160	24.755391212674	"27.4.aE"
4	160	25.949914349489	"27.4.aE"
5	160	26.482147038304	"27.4.aE"
6	160	26.713181788445	"27.4.aE"
7	160	27.71022569847	"27.4.aE"
8	160	27.94944585336	"27.4.aE"
9	160	28.503310619116	"27.4.aE"
10	160	29.305625576864	"27.4.aE"
11	160	30.035331065905	"27.4.aE"
12	160	29.721828322488	"27.4.aE"
13	160	30.851398581366	"27.4.aE"
14	160	30.216715991224	"27.4.aE"
15	160	31.361949503138	"27.4.aE"
1	161	22.647193517707	"27.4.aE"
2	161	23.360365803988	"27.4.aE"
3	161	24.868933561483	"27.4.aE"
4	161	25.82730124395	"27.4.aE"
5	161	26.229115456682	"27.4.aE"
6	161	26.645345246419	"27.4.aE"
7	161	27.339035401226	"27.4.aE"
8	161	27.724425638868	"27.4.aE"
9	161	28.588469389543	"27.4.aE"
10	161	29.412899376715	"27.4.aE"
11	161	30.117569279006	"27.4.aE"
12	161	28.845474158985	"27.4.aE"
13	161	30.837009637642	"27.4.aE"
14	161	30.931546873567	"27.4.aE"
15	161	31.347246299933	"27.4.aE"
1	162	22.366174605925	"27.4.aE"
2	162	23.499836200115	"27.4.aE"
3	162	24.841503550084	"27.4.aE"
4	162	25.770879204418	"27.4.aE"
5	162	26.545291174709	"27.4.aE"
6	162	26.983581489676	"27.4.aE"
7	162	27.832210251529	"27.4.aE"
8	162	27.864102689153	"27.4.aE"
9	162	28.679563522605	"27.4.aE"
10	162	29.054950985205	"27.4.aE"
11	162	30.188435137214	"27.4.aE"
12	162	29.513002671258	"27.4.aE"
13	162	30.807941258616	"27.4.aE"
14	162	30.961386917239	"27.4.aE"
15	162	31.143302192882	"27.4.aE"
1	163	22.65478952504	"27.4.aE"
2	163	23.609775121048	"27.4.aE"
3	163	25.049465825602	"27.4.aE"
4	163	26.107678622049	"27.4.aE"
5	163	26.773444721907	"27.4.aE"
6	163	27.14308862909	"27.4.aE"
7	163	27.565354741956	"27.4.aE"
8	163	28.268189162115	"27.4.aE"
9	163	28.70744078361	"27.4.aE"
10	163	29.637634567791	"27.4.aE"
11	163	29.504767871212	"27.4.aE"
12	163	30.16226955874	"27.4.aE"
13	163	31.049889569548	"27.4.aE"
14	163	31.271996165248	"27.4.aE"
15	163	31.529533816705	"27.4.aE"
1	164	22.318491853835	"27.4.aE"
2	164	23.63983913305	"27.4.aE"
3	164	24.9174103513	"27.4.aE"
4	164	26.299990268028	"27.4.aE"
5	164	26.526415815147	"27.4.aE"
6	164	26.949312438023	"27.4.aE"
7	164	27.688113438579	"27.4.aE"
8	164	28.039351869258	"27.4.aE"
9	164	28.555939125702	"27.4.aE"
10	164	29.378173029754	"27.4.aE"
11	164	29.467027643685	"27.4.aE"
12	164	29.451772062406	"27.4.aE"
13	164	31.141003957584	"27.4.aE"
14	164	31.207245090578	"27.4.aE"
15	164	31.653072359295	"27.4.aE"
1	165	22.47208390713	"27.4.aE"
2	165	23.309525430862	"27.4.aE"
3	165	24.532675227295	"27.4.aE"
4	165	25.757783549594	"27.4.aE"
5	165	26.152964508018	"27.4.aE"
6	165	26.500151073018	"27.4.aE"
7	165	27.237133277519	"27.4.aE"
8	165	27.330322546438	"27.4.aE"
9	165	28.210439022907	"27.4.aE"
10	165	28.469974123555	"27.4.aE"
11	165	29.119056562317	"27.4.aE"
12	165	28.684028038928	"27.4.aE"
13	165	30.818603682806	"27.4.aE"
14	165	31.067438494225	"27.4.aE"
15	165	31.323751121269	"27.4.aE"
1	166	22.95260473539	"27.4.aE"
2	166	24.131133718781	"27.4.aE"
3	166	25.31988746948	"27.4.aE"
4	166	26.204485537722	"27.4.aE"
5	166	26.950698216647	"27.4.aE"
6	166	27.541421180087	"27.4.aE"
7	166	27.995858886621	"27.4.aE"
8	166	27.972796560098	"27.4.aE"
9	166	28.740430809247	"27.4.aE"
10	166	29.603797541932	"27.4.aE"
11	166	30.171606362578	"27.4.aE"
12	166	29.683371141238	"27.4.aE"
13	166	30.846118898827	"27.4.aE"
14	166	31.07915771958	"27.4.aE"
15	166	31.341267840121	"27.4.aE"
1	167	22.909432194269	"27.4.aE"
2	167	23.842162110561	"27.4.aE"
3	167	24.955234524779	"27.4.aE"
4	167	26.040680070337	"27.4.aE"
5	167	26.608924320588	"27.4.aE"
6	167	27.133453597096	"27.4.aE"
7	167	27.710195759852	"27.4.aE"
8	167	27.629994438307	"27.4.aE"
9	167	28.656964390638	"27.4.aE"
10	167	29.463479904469	"27.4.aE"
11	167	29.332051216891	"27.4.aE"
12	167	30.39785413348	"27.4.aE"
13	167	31.44569063559	"27.4.aE"
14	167	31.435043179331	"27.4.aE"
15	167	31.953946132555	"27.4.aE"
1	168	22.535036837647	"27.4.aE"
2	168	23.50943501536	"27.4.aE"
3	168	24.98640350133	"27.4.aE"
4	168	26.110415415406	"27.4.aE"
5	168	26.68076030576	"27.4.aE"
6	168	27.31695559258	"27.4.aE"
7	168	27.47242895404	"27.4.aE"
8	168	27.95399582738	"27.4.aE"
9	168	28.580848383431	"27.4.aE"
10	168	29.325462212363	"27.4.aE"
11	168	29.662741163721	"27.4.aE"
12	168	30.040794188855	"27.4.aE"
13	168	30.730981839409	"27.4.aE"
14	168	30.928660774411	"27.4.aE"
15	168	31.228609236418	"27.4.aE"
1	169	22.865962027126	"27.4.aE"
2	169	23.74824137927	"27.4.aE"
3	169	25.005013821817	"27.4.aE"
4	169	26.178030306007	"27.4.aE"
5	169	26.799906033148	"27.4.aE"
6	169	27.043515779781	"27.4.aE"
7	169	27.590268194783	"27.4.aE"
8	169	28.152247845909	"27.4.aE"
9	169	28.935384628757	"27.4.aE"
10	169	29.675694431662	"27.4.aE"
11	169	30.027558013991	"27.4.aE"
12	169	30.732788963686	"27.4.aE"
13	169	31.099596403811	"27.4.aE"
14	169	31.354974575068	"27.4.aE"
15	169	31.523912854421	"27.4.aE"
1	170	22.780966121294	"27.4.aE"
2	170	24.157068367734	"27.4.aE"
3	170	25.389303442286	"27.4.aE"
4	170	26.391288189634	"27.4.aE"
5	170	26.955044920565	"27.4.aE"
6	170	27.340096930557	"27.4.aE"
7	170	28.093740796163	"27.4.aE"
8	170	28.302885389918	"27.4.aE"
9	170	28.920457557959	"27.4.aE"
10	170	29.709346156211	"27.4.aE"
11	170	29.980335668832	"27.4.aE"
12	170	29.96515182183	"27.4.aE"
13	170	30.938192969524	"27.4.aE"
14	170	31.201748600689	"27.4.aE"
15	170	31.448094694636	"27.4.aE"
1	171	22.895334696544	"27.4.aE"
2	171	23.572206658187	"27.4.aE"
3	171	24.982293369478	"27.4.aE"
4	171	26.132369521043	"27.4.aE"
5	171	26.560824732736	"27.4.aE"
6	171	26.650012537923	"27.4.aE"
7	171	27.347864771315	"27.4.aE"
8	171	27.861744862352	"27.4.aE"
9	171	28.640055273067	"27.4.aE"
10	171	29.117542019002	"27.4.aE"
11	171	29.910538475686	"27.4.aE"
12	171	29.181211559777	"27.4.aE"
13	171	30.619999440634	"27.4.aE"
14	171	30.857823958626	"27.4.aE"
15	171	31.112842675303	"27.4.aE"
1	172	22.548594535797	"27.4.aE"
2	172	23.719892192097	"27.4.aE"
3	172	25.146786212767	"27.4.aE"
4	172	26.025602023236	"27.4.aE"
5	172	26.892547519803	"27.4.aE"
6	172	27.19077754983	"27.4.aE"
7	172	27.789527425554	"27.4.aE"
8	172	28.263813221243	"27.4.aE"
9	172	28.784387346023	"27.4.aE"
10	172	29.048326789043	"27.4.aE"
11	172	30.216626335389	"27.4.aE"
12	172	29.950947454206	"27.4.aE"
13	172	30.99351480497	"27.4.aE"
14	172	31.231238283108	"27.4.aE"
15	172	31.293869497055	"27.4.aE"
1	173	22.403733594987	"27.4.aE"
2	173	23.546213214693	"27.4.aE"
3	173	24.835292039591	"27.4.aE"
4	173	25.989148097598	"27.4.aE"
5	173	26.485618633178	"27.4.aE"
6	173	26.949266895704	"27.4.aE"
7	173	27.711240458165	"27.4.aE"
8	173	27.954218080123	"27.4.aE"
9	173	28.721209681282	"27.4.aE"
10	173	29.175208874839	"27.4.aE"
11	173	30.001296966332	"27.4.aE"
12	173	29.501423380007	"27.4.aE"
13	173	31.017630814234	"27.4.aE"
14	173	31.268680022649	"27.4.aE"
15	173	29.767955610111	"27.4.aE"
1	174	22.412880746838	"27.4.aE"
2	174	23.58608003016	"27.4.aE"
3	174	25.021097388498	"27.4.aE"
4	174	25.880837745324	"27.4.aE"
5	174	26.350616217862	"27.4.aE"
6	174	26.592627560677	"27.4.aE"
7	174	27.55671572465	"27.4.aE"
8	174	27.847877227341	"27.4.aE"
9	174	28.348272573885	"27.4.aE"
10	174	28.797189626752	"27.4.aE"
11	174	28.590265959161	"27.4.aE"
12	174	28.863617234469	"27.4.aE"
13	174	30.738405940721	"27.4.aE"
14	174	30.984212806154	"27.4.aE"
15	174	29.662843192076	"27.4.aE"
1	175	22.827853396674	"27.4.aE"
2	175	23.878683227705	"27.4.aE"
3	175	25.145699977968	"27.4.aE"
4	175	26.268418500387	"27.4.aE"
5	175	26.753162042102	"27.4.aE"
6	175	27.053834739258	"27.4.aE"
7	175	27.672239031841	"27.4.aE"
8	175	28.232310503422	"27.4.aE"
9	175	28.924836208294	"27.4.aE"
10	175	29.232555733209	"27.4.aE"
11	175	29.829511894703	"27.4.aE"
12	175	29.723545438537	"27.4.aE"
13	175	31.015287383781	"27.4.aE"
14	175	31.297426533467	"27.4.aE"
15	175	31.402367179676	"27.4.aE"
1	176	22.569982013335	"27.4.aE"
2	176	23.581075439252	"27.4.aE"
3	176	24.91421681597	"27.4.aE"
4	176	26.349345003711	"27.4.aE"
5	176	26.602015587157	"27.4.aE"
6	176	27.078445661678	"27.4.aE"
7	176	27.940233142998	"27.4.aE"
8	176	28.432752957553	"27.4.aE"
9	176	28.543730389746	"27.4.aE"
10	176	29.592266015766	"27.4.aE"
11	176	30.613987654622	"27.4.aE"
12	176	30.533442669078	"27.4.aE"
13	176	31.374369724429	"27.4.aE"
14	176	31.53367990528	"27.4.aE"
15	176	31.680277555158	"27.4.aE"
1	177	22.614787559743	"27.4.aE"
2	177	23.571345888266	"27.4.aE"
3	177	24.878547933836	"27.4.aE"
4	177	26.169085107868	"27.4.aE"
5	177	26.570075903451	"27.4.aE"
6	177	26.846325823547	"27.4.aE"
7	177	27.523497069578	"27.4.aE"
8	177	27.941704276182	"27.4.aE"
9	177	28.710683248187	"27.4.aE"
10	177	29.302570339091	"27.4.aE"
11	177	30.09116060767	"27.4.aE"
12	177	29.921288794897	"27.4.aE"
13	177	31.001757662407	"27.4.aE"
14	177	31.25197149554	"27.4.aE"
15	177	31.406631077962	"27.4.aE"
1	178	22.544691093799	"27.4.aE"
2	178	23.699412005611	"27.4.aE"
3	178	25.02987989907	"27.4.aE"
4	178	26.277898542492	"27.4.aE"
5	178	26.851222706648	"27.4.aE"
6	178	27.177763163465	"27.4.aE"
7	178	27.836660445416	"27.4.aE"
8	178	28.523185060406	"27.4.aE"
9	178	28.844400632714	"27.4.aE"
10	178	29.571461166608	"27.4.aE"
11	178	30.33048178347	"27.4.aE"
12	178	29.744439446964	"27.4.aE"
13	178	31.351946242064	"27.4.aE"
14	178	31.598844150065	"27.4.aE"
15	178	31.844889176791	"27.4.aE"
1	179	22.414631828795	"27.4.aE"
2	179	23.746530546993	"27.4.aE"
3	179	24.992864126813	"27.4.aE"
4	179	26.29368989854	"27.4.aE"
5	179	26.735119945269	"27.4.aE"
6	179	26.880921429126	"27.4.aE"
7	179	27.843449227549	"27.4.aE"
8	179	28.564952228848	"27.4.aE"
9	179	28.995288877329	"27.4.aE"
10	179	29.28792320594	"27.4.aE"
11	179	30.349504506369	"27.4.aE"
12	179	30.582413058289	"27.4.aE"
13	179	31.422342199735	"27.4.aE"
14	179	31.642104421063	"27.4.aE"
15	179	31.567940940933	"27.4.aE"
1	180	22.341084042512	"27.4.aE"
2	180	23.757726772628	"27.4.aE"
3	180	25.040189454847	"27.4.aE"
4	180	26.03783211586	"27.4.aE"
5	180	26.553318230093	"27.4.aE"
6	180	26.894238997002	"27.4.aE"
7	180	27.529583541352	"27.4.aE"
8	180	28.274612502719	"27.4.aE"
9	180	28.669984929497	"27.4.aE"
10	180	29.519363537494	"27.4.aE"
11	180	29.924807074237	"27.4.aE"
12	180	30.452824733599	"27.4.aE"
13	180	30.918386560652	"27.4.aE"
14	180	31.189291060907	"27.4.aE"
15	180	31.359831177248	"27.4.aE"
1	181	22.530026620946	"27.4.aE"
2	181	23.910596462054	"27.4.aE"
3	181	24.910316644233	"27.4.aE"
4	181	26.107324692886	"27.4.aE"
5	181	26.515262965011	"27.4.aE"
6	181	27.166769055368	"27.4.aE"
7	181	27.764031270705	"27.4.aE"
8	181	27.789971843552	"27.4.aE"
9	181	28.540592999129	"27.4.aE"
10	181	29.200607531967	"27.4.aE"
11	181	30.061541015645	"27.4.aE"
12	181	29.264207898096	"27.4.aE"
13	181	31.004855684254	"27.4.aE"
14	181	31.081199482613	"27.4.aE"
15	181	31.314151358804	"27.4.aE"
1	182	22.675739128371	"27.4.aE"
2	182	23.57655577363	"27.4.aE"
3	182	24.909768226406	"27.4.aE"
4	182	25.931759732775	"27.4.aE"
5	182	26.286917948966	"27.4.aE"
6	182	26.789815373394	"27.4.aE"
7	182	27.528967405314	"27.4.aE"
8	182	27.84278949537	"27.4.aE"
9	182	28.45111098613	"27.4.aE"
10	182	28.90517962084	"27.4.aE"
11	182	29.588164530837	"27.4.aE"
12	182	29.614166920266	"27.4.aE"
13	182	30.431228084929	"27.4.aE"
14	182	30.616180715447	"27.4.aE"
15	182	30.856612779336	"27.4.aE"
1	183	22.321916258955	"27.4.aE"
2	183	23.571335805042	"27.4.aE"
3	183	25.119644018262	"27.4.aE"
4	183	25.910307722162	"27.4.aE"
5	183	26.394792487062	"27.4.aE"
6	183	27.161037384102	"27.4.aE"
7	183	27.664732944331	"27.4.aE"
8	183	28.071044102643	"27.4.aE"
9	183	29.125767435747	"27.4.aE"
10	183	29.551352957911	"27.4.aE"
11	183	29.650613678861	"27.4.aE"
12	183	30.161018897586	"27.4.aE"
13	183	31.137146314732	"27.4.aE"
14	183	31.362220064847	"27.4.aE"
15	183	31.598331429378	"27.4.aE"
1	184	22.284917319086	"27.4.aE"
2	184	23.601739686786	"27.4.aE"
3	184	24.874413371658	"27.4.aE"
4	184	26.142299031238	"27.4.aE"
5	184	26.481635771088	"27.4.aE"
6	184	26.732334325595	"27.4.aE"
7	184	27.702580735978	"27.4.aE"
8	184	27.800827461628	"27.4.aE"
9	184	28.499383933216	"27.4.aE"
10	184	29.005427431382	"27.4.aE"
11	184	29.682122750129	"27.4.aE"
12	184	29.562337521107	"27.4.aE"
13	184	30.941039027563	"27.4.aE"
14	184	31.206915051779	"27.4.aE"
15	184	31.205866061346	"27.4.aE"
1	185	22.803443599145	"27.4.aE"
2	185	23.75491630104	"27.4.aE"
3	185	25.099123227385	"27.4.aE"
4	185	26.470809101731	"27.4.aE"
5	185	26.895070817383	"27.4.aE"
6	185	27.435315076765	"27.4.aE"
7	185	27.449650223944	"27.4.aE"
8	185	28.377475596089	"27.4.aE"
9	185	28.780273292083	"27.4.aE"
10	185	29.357125151873	"27.4.aE"
11	185	29.91177410586	"27.4.aE"
12	185	29.776726925977	"27.4.aE"
13	185	30.887742520553	"27.4.aE"
14	185	31.148809322604	"27.4.aE"
15	185	31.39455060057	"27.4.aE"
1	186	22.486712385074	"27.4.aE"
2	186	23.410875515797	"27.4.aE"
3	186	24.625924205447	"27.4.aE"
4	186	25.887610180302	"27.4.aE"
5	186	26.452925792529	"27.4.aE"
6	186	26.713955372693	"27.4.aE"
7	186	27.704565991672	"27.4.aE"
8	186	27.924289173323	"27.4.aE"
9	186	28.65135450013	"27.4.aE"
10	186	29.538880997981	"27.4.aE"
11	186	29.062957307433	"27.4.aE"
12	186	30.477430752319	"27.4.aE"
13	186	31.239397968185	"27.4.aE"
14	186	31.524089726368	"27.4.aE"
15	186	31.760422912475	"27.4.aE"
1	187	22.326257758529	"27.4.aE"
2	187	23.685127608942	"27.4.aE"
3	187	25.207069311201	"27.4.aE"
4	187	26.117737102145	"27.4.aE"
5	187	26.672351418365	"27.4.aE"
6	187	27.132755109671	"27.4.aE"
7	187	27.769288428481	"27.4.aE"
8	187	27.998240157103	"27.4.aE"
9	187	28.73675378204	"27.4.aE"
10	187	29.17221706154	"27.4.aE"
11	187	29.700971795105	"27.4.aE"
12	187	29.609333657042	"27.4.aE"
13	187	30.94753061136	"27.4.aE"
14	187	31.1579165057	"27.4.aE"
15	187	31.27861879996	"27.4.aE"
1	188	22.499761306925	"27.4.aE"
2	188	23.877310246932	"27.4.aE"
3	188	24.984241885862	"27.4.aE"
4	188	26.140227950039	"27.4.aE"
5	188	26.471302038818	"27.4.aE"
6	188	26.913879331828	"27.4.aE"
7	188	27.367178165193	"27.4.aE"
8	188	27.661903161453	"27.4.aE"
9	188	28.318783598589	"27.4.aE"
10	188	28.987702899663	"27.4.aE"
11	188	28.934361522049	"27.4.aE"
12	188	29.522945326955	"27.4.aE"
13	188	30.482069263308	"27.4.aE"
14	188	30.775393788505	"27.4.aE"
15	188	30.902657490465	"27.4.aE"
1	189	22.360016656068	"27.4.aE"
2	189	23.635348244167	"27.4.aE"
3	189	24.821747001164	"27.4.aE"
4	189	25.798824897413	"27.4.aE"
5	189	26.283964204434	"27.4.aE"
6	189	26.849161806945	"27.4.aE"
7	189	27.269277816754	"27.4.aE"
8	189	27.891037196525	"27.4.aE"
9	189	28.524210893471	"27.4.aE"
10	189	28.630786448815	"27.4.aE"
11	189	29.178206796645	"27.4.aE"
12	189	29.706205372658	"27.4.aE"
13	189	29.984176431718	"27.4.aE"
14	189	30.370167131689	"27.4.aE"
15	189	30.173294536343	"27.4.aE"
1	190	22.638420442096	"27.4.aE"
2	190	23.582345846058	"27.4.aE"
3	190	24.855034086159	"27.4.aE"
4	190	26.054487414342	"27.4.aE"
5	190	26.515459648523	"27.4.aE"
6	190	26.65379292985	"27.4.aE"
7	190	27.546222033287	"27.4.aE"
8	190	27.609328733517	"27.4.aE"
9	190	28.404668984653	"27.4.aE"
10	190	28.810906981053	"27.4.aE"
11	190	29.076232508575	"27.4.aE"
12	190	30.159017374614	"27.4.aE"
13	190	30.489768755034	"27.4.aE"
14	190	30.761289811799	"27.4.aE"
15	190	30.968484935277	"27.4.aE"
1	191	22.621898835208	"27.4.aE"
2	191	23.780569729602	"27.4.aE"
3	191	25.192454487675	"27.4.aE"
4	191	26.110261413574	"27.4.aE"
5	191	26.469943846177	"27.4.aE"
6	191	26.865484334517	"27.4.aE"
7	191	27.422961261654	"27.4.aE"
8	191	28.079589491825	"27.4.aE"
9	191	28.775775366372	"27.4.aE"
10	191	29.455833956787	"27.4.aE"
11	191	29.384906541255	"27.4.aE"
12	191	29.348198564831	"27.4.aE"
13	191	30.564838374777	"27.4.aE"
14	191	30.99330692148	"27.4.aE"
15	191	30.893417903205	"27.4.aE"
1	192	22.42002521439	"27.4.aE"
2	192	23.718379611169	"27.4.aE"
3	192	24.968141131703	"27.4.aE"
4	192	26.183604816863	"27.4.aE"
5	192	26.582209904082	"27.4.aE"
6	192	26.907786656644	"27.4.aE"
7	192	27.536911571986	"27.4.aE"
8	192	27.763583698333	"27.4.aE"
9	192	28.49205832721	"27.4.aE"
10	192	29.150408218426	"27.4.aE"
11	192	29.358044797054	"27.4.aE"
12	192	29.514880932415	"27.4.aE"
13	192	30.064503650681	"27.4.aE"
14	192	30.396672125363	"27.4.aE"
15	192	30.548161559887	"27.4.aE"
1	193	22.724179177085	"27.4.aE"
2	193	23.792940829287	"27.4.aE"
3	193	25.11650757921	"27.4.aE"
4	193	26.3240013414	"27.4.aE"
5	193	26.629757058873	"27.4.aE"
6	193	27.137690467782	"27.4.aE"
7	193	27.958749473349	"27.4.aE"
8	193	28.129471806176	"27.4.aE"
9	193	28.740140855349	"27.4.aE"
10	193	29.484819889426	"27.4.aE"
11	193	29.95146482538	"27.4.aE"
12	193	30.048196593285	"27.4.aE"
13	193	30.621742538466	"27.4.aE"
14	193	31.094511940275	"27.4.aE"
15	193	31.201901170882	"27.4.aE"
1	194	22.832555966937	"27.4.aE"
2	194	23.852701575736	"27.4.aE"
3	194	24.972623277341	"27.4.aE"
4	194	25.992363410779	"27.4.aE"
5	194	26.595219640266	"27.4.aE"
6	194	26.826024388885	"27.4.aE"
7	194	27.563920591465	"27.4.aE"
8	194	28.08328728343	"27.4.aE"
9	194	28.600565136618	"27.4.aE"
10	194	29.393989119268	"27.4.aE"
11	194	29.605446226216	"27.4.aE"
12	194	29.80185528764	"27.4.aE"
13	194	30.077958050099	"27.4.aE"
14	194	30.896857723735	"27.4.aE"
15	194	30.797260348487	"27.4.aE"
1	195	22.856569507966	"27.4.aE"
2	195	23.732838095356	"27.4.aE"
3	195	24.967239237827	"27.4.aE"
4	195	26.236440204631	"27.4.aE"
5	195	26.406157941649	"27.4.aE"
6	195	26.954466473851	"27.4.aE"
7	195	27.472557379466	"27.4.aE"
8	195	28.057058956094	"27.4.aE"
9	195	28.533073091964	"27.4.aE"
10	195	29.13485770825	"27.4.aE"
11	195	29.153622747525	"27.4.aE"
12	195	29.156151423636	"27.4.aE"
13	195	30.120119496745	"27.4.aE"
14	195	30.158469670829	"27.4.aE"
15	195	29.939317478804	"27.4.aE"
1	196	22.235592353408	"27.4.aE"
2	196	23.609954913398	"27.4.aE"
3	196	25.059442207602	"27.4.aE"
4	196	25.940221418577	"27.4.aE"
5	196	26.37958812793	"27.4.aE"
6	196	26.865738458564	"27.4.aE"
7	196	27.373098815444	"27.4.aE"
8	196	27.776192564955	"27.4.aE"
9	196	28.626184054847	"27.4.aE"
10	196	29.135808282675	"27.4.aE"
