"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.164	25	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.077	19.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.121	22.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.069	19	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.121	22.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.152	24.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.115	22	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.165	24.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.152	24	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.109	22.5	19	"NA/19/2020/9000/20_8_38408_3"	NA	NA
0.129	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.148	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.153	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.137	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.121	23	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.143	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.136	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.16	25.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.169	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.198	28.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.161	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.141	23	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.148	22.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.141	23.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.128	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.163	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.124	23	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.145	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.156	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.147	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.166	25	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.15	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.127	23	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.124	23	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.13	23.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.171	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.171	25.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.131	24	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.166	25	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
0.145	24.5	20	"NA/19/2020/9000/20_9_38409_2"	NA	NA
