"age"	"part.year"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
4	0.519125683060109	25.5	8	1	NA	NA
2	0.519125683060109	24	8	1	NA	NA
1	0.519125683060109	20.5	8	1	NA	NA
1	0.519125683060109	21	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	24	8	1	NA	NA
2	0.519125683060109	21.5	8	1	NA	NA
2	0.519125683060109	21.5	8	1	NA	NA
2	0.519125683060109	24	8	1	NA	NA
2	0.519125683060109	21.5	8	1	NA	NA
1	0.519125683060109	22	8	1	NA	NA
1	0.519125683060109	19.5	8	1	NA	NA
2	0.519125683060109	22	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	20.5	8	1	NA	NA
1	0.519125683060109	20	8	1	NA	NA
6	0.519125683060109	25.5	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	20.5	8	1	NA	NA
2	0.519125683060109	22	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	19.5	8	1	NA	NA
3	0.519125683060109	23.5	8	1	NA	NA
2	0.519125683060109	21.5	8	1	NA	NA
2	0.519125683060109	21	8	1	NA	NA
2	0.519125683060109	24	8	1	NA	NA
2	0.519125683060109	20.5	8	1	NA	NA
1	0.519125683060109	20	8	1	NA	NA
1	0.519125683060109	21	8	1	NA	NA
2	0.519125683060109	23	8	1	NA	NA
2	0.519125683060109	24.5	8	1	NA	NA
2	0.519125683060109	22.5	8	1	NA	NA
9	0.519125683060109	28	8	1	NA	NA
2	0.519125683060109	23.5	8	1	NA	NA
2	0.439890710382514	22	9	1	NA	NA
1	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	25	9	1	NA	NA
1	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	22	9	1	NA	NA
2	0.439890710382514	23	9	1	NA	NA
4	0.439890710382514	24.5	9	1	NA	NA
2	0.439890710382514	20.5	9	1	NA	NA
2	0.439890710382514	21	9	1	NA	NA
2	0.439890710382514	21	9	1	NA	NA
2	0.439890710382514	22.5	9	1	NA	NA
2	0.439890710382514	24	9	1	NA	NA
1	0.439890710382514	19.5	9	1	NA	NA
2	0.439890710382514	22.5	9	1	NA	NA
1	0.439890710382514	20.5	9	1	NA	NA
2	0.439890710382514	24.5	9	1	NA	NA
2	0.439890710382514	21	9	1	NA	NA
2	0.439890710382514	21	9	1	NA	NA
2	0.439890710382514	21.5	9	1	NA	NA
2	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	24	9	1	NA	NA
2	0.439890710382514	20.5	9	1	NA	NA
2	0.439890710382514	24	9	1	NA	NA
6	0.439890710382514	25.5	9	1	NA	NA
2	0.439890710382514	22	9	1	NA	NA
2	0.439890710382514	19.5	9	1	NA	NA
6	0.439890710382514	26.5	9	1	NA	NA
1	0.439890710382514	19	9	1	NA	NA
2	0.439890710382514	24	9	1	NA	NA
1	0.439890710382514	20	9	1	NA	NA
1	0.439890710382514	19	9	1	NA	NA
6	0.439890710382514	26.5	9	1	NA	NA
2	0.439890710382514	22	9	1	NA	NA
2	0.439890710382514	23	9	1	NA	NA
2	0.439890710382514	22	9	1	NA	NA
2	0.439890710382514	19.5	9	1	NA	NA
3	0.439890710382514	23	9	1	NA	NA
2	0.439890710382514	20.5	9	1	NA	NA
2	0.439890710382514	21.5	9	1	NA	NA
2	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	21.5	9	1	NA	NA
1	0.439890710382514	19.5	9	1	NA	NA
2	0.439890710382514	20.5	9	1	NA	NA
2	0.439890710382514	20	9	1	NA	NA
2	0.439890710382514	19	9	1	NA	NA
1	0.439890710382514	19	9	1	NA	NA
2	0.439890710382514	25	9	1	NA	NA
2	0.439890710382514	22.5	9	1	NA	NA
2	0.439890710382514	23.5	9	1	NA	NA
1	0.442622950819672	19	1	1	NA	NA
2	0.442622950819672	20	1	1	NA	NA
2	0.442622950819672	22.5	1	1	NA	NA
2	0.442622950819672	22.5	1	1	NA	NA
4	0.442622950819672	24.5	1	1	NA	NA
2	0.442622950819672	24	1	1	NA	NA
2	0.442622950819672	21.5	1	1	NA	NA
2	0.442622950819672	25	1	1	NA	NA
2	0.442622950819672	23.5	1	1	NA	NA
2	0.442622950819672	21.5	1	1	NA	NA
8	0.442622950819672	29.5	1	1	NA	NA
2	0.442622950819672	21.5	1	1	NA	NA
2	0.442622950819672	24	1	1	NA	NA
2	0.442622950819672	21.5	1	1	NA	NA
2	0.442622950819672	20.5	1	1	NA	NA
2	0.442622950819672	20	1	1	NA	NA
2	0.442622950819672	22.5	1	1	NA	NA
2	0.442622950819672	21	1	1	NA	NA
2	0.442622950819672	22	1	1	NA	NA
2	0.442622950819672	24	1	1	NA	NA
2	0.442622950819672	23	1	1	NA	NA
2	0.442622950819672	22	1	1	NA	NA
2	0.442622950819672	23	1	1	NA	NA
2	0.442622950819672	21	1	1	NA	NA
2	0.442622950819672	21.5	1	1	NA	NA
2	0.442622950819672	22	1	1	NA	NA
2	0.442622950819672	23	1	1	NA	NA
2	0.442622950819672	24	1	1	NA	NA
1	0.442622950819672	20	1	1	NA	NA
7	0.756830601092896	27	11	1	NA	NA
6	0.756830601092896	26.5	11	1	NA	NA
6	0.756830601092896	27.5	11	1	NA	NA
7	0.756830601092896	28	11	1	NA	NA
7	0.756830601092896	27.5	11	1	NA	NA
6	0.756830601092896	27.5	11	1	NA	NA
6	0.756830601092896	27	11	1	NA	NA
3	0.756830601092896	25	11	1	NA	NA
6	0.756830601092896	27	11	1	NA	NA
4	0.756830601092896	25.5	11	1	NA	NA
4	0.756830601092896	26	11	1	NA	NA
6	0.756830601092896	27	11	1	NA	NA
6	0.756830601092896	25.5	11	1	NA	NA
2	0.756830601092896	23.5	11	1	NA	NA
7	0.756830601092896	27	11	1	NA	NA
7	0.756830601092896	28.5	11	1	NA	NA
5	0.756830601092896	27	11	1	NA	NA
2	0.756830601092896	26	11	1	NA	NA
4	0.756830601092896	25.5	11	1	NA	NA
3	0.756830601092896	25.5	11	1	NA	NA
3	0.756830601092896	27	11	1	NA	NA
6	0.756830601092896	26.5	11	1	NA	NA
4	0.756830601092896	24.5	11	1	NA	NA
6	0.756830601092896	26.5	11	1	NA	NA
9	0.756830601092896	28.5	11	1	NA	NA
2	0.756830601092896	25	11	1	NA	NA
2	0.756830601092896	24	11	1	NA	NA
4	0.756830601092896	25.5	11	1	NA	NA
9	0.756830601092896	27	11	1	NA	NA
2	0.756830601092896	25	11	1	NA	NA
4	0.756830601092896	25	11	1	NA	NA
3	0.756830601092896	25	11	1	NA	NA
2	0.756830601092896	25	11	1	NA	NA
3	0.756830601092896	27.5	11	1	NA	NA
2	0.756830601092896	21.5	11	1	NA	NA
4	0.756830601092896	26.5	11	1	NA	NA
3	0.756830601092896	28	11	1	NA	NA
2	0.756830601092896	26.5	11	1	NA	NA
3	0.756830601092896	24.5	11	1	NA	NA
9	0.685792349726776	30	12	1	NA	NA
6	0.685792349726776	29	12	1	NA	NA
8	0.685792349726776	32	12	1	NA	NA
2	0.685792349726776	25.5	12	1	NA	NA
2	0.685792349726776	26	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
6	0.685792349726776	27	12	1	NA	NA
7	0.685792349726776	30.5	12	1	NA	NA
3	0.685792349726776	25.5	12	1	NA	NA
2	0.685792349726776	25	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
9	0.685792349726776	31	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
2	0.685792349726776	25	12	1	NA	NA
7	0.685792349726776	29.5	12	1	NA	NA
2	0.685792349726776	25.5	12	1	NA	NA
2	0.685792349726776	25.5	12	1	NA	NA
6	0.685792349726776	28	12	1	NA	NA
7	0.685792349726776	29	12	1	NA	NA
7	0.685792349726776	29.5	12	1	NA	NA
8	0.685792349726776	30.5	12	1	NA	NA
3	0.685792349726776	24.5	12	1	NA	NA
7	0.685792349726776	30	12	1	NA	NA
7	0.685792349726776	30	12	1	NA	NA
8	0.685792349726776	29	12	1	NA	NA
9	0.685792349726776	31.5	12	1	NA	NA
7	0.685792349726776	29.5	12	1	NA	NA
2	0.685792349726776	26	12	1	NA	NA
2	0.445355191256831	22.5	10	1	NA	NA
2	0.445355191256831	23	10	1	NA	NA
3	0.445355191256831	24.5	10	1	NA	NA
2	0.445355191256831	22.5	10	1	NA	NA
3	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	23	10	1	NA	NA
2	0.445355191256831	26.5	10	1	NA	NA
3	0.445355191256831	25.5	10	1	NA	NA
2	0.445355191256831	22	10	1	NA	NA
2	0.445355191256831	24.5	10	1	NA	NA
2	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	26	10	1	NA	NA
2	0.445355191256831	23.5	10	1	NA	NA
2	0.445355191256831	21	10	1	NA	NA
3	0.445355191256831	22.5	10	1	NA	NA
7	0.445355191256831	28	10	1	NA	NA
3	0.445355191256831	25	10	1	NA	NA
2	0.445355191256831	24.5	10	1	NA	NA
2	0.445355191256831	25.5	10	1	NA	NA
3	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	25.5	10	1	NA	NA
2	0.445355191256831	23.5	10	1	NA	NA
3	0.445355191256831	25	10	1	NA	NA
2	0.445355191256831	23.5	10	1	NA	NA
2	0.445355191256831	25.5	10	1	NA	NA
2	0.445355191256831	25	10	1	NA	NA
3	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	24.5	10	1	NA	NA
2	0.445355191256831	23.5	10	1	NA	NA
3	0.445355191256831	23	10	1	NA	NA
2	0.445355191256831	22.5	10	1	NA	NA
3	0.445355191256831	23	10	1	NA	NA
2	0.445355191256831	23	10	1	NA	NA
2	0.445355191256831	21	10	1	NA	NA
2	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	21	10	1	NA	NA
3	0.445355191256831	22	10	1	NA	NA
3	0.445355191256831	22	10	1	NA	NA
2	0.445355191256831	23.5	10	1	NA	NA
1	0.445355191256831	20.5	10	1	NA	NA
3	0.445355191256831	25	10	1	NA	NA
2	0.445355191256831	24	10	1	NA	NA
2	0.445355191256831	22	10	1	NA	NA
3	0.445355191256831	22	10	1	NA	NA
2	0.445355191256831	22.5	10	1	NA	NA
2	0.445355191256831	23	10	1	NA	NA
2	0.445355191256831	21.5	10	1	NA	NA
2	0.445355191256831	23	10	1	NA	NA
3	0.445355191256831	22	10	1	NA	NA
2	0.445355191256831	21.5	10	1	NA	NA
4	0.811475409836066	26.5	14	1	NA	NA
2	0.811475409836066	25.5	14	1	NA	NA
1	0.811475409836066	21	14	1	NA	NA
4	0.811475409836066	26	14	1	NA	NA
6	0.811475409836066	27.5	14	1	NA	NA
7	0.811475409836066	26.5	14	1	NA	NA
6	0.811475409836066	27	14	1	NA	NA
7	0.811475409836066	28	14	1	NA	NA
2	0.811475409836066	25.5	14	1	NA	NA
6	0.811475409836066	26.5	14	1	NA	NA
6	0.811475409836066	26	14	1	NA	NA
2	0.811475409836066	25.5	14	1	NA	NA
6	0.811475409836066	28	14	1	NA	NA
4	0.811475409836066	24.5	14	1	NA	NA
2	0.811475409836066	24	14	1	NA	NA
