"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.176	26	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.196	28	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.196	27	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.227	28.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.205	28	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.192	30	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.208	27.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.173	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.141	24.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.189	26	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.177	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.189	26	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.207	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.138	23.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.215	28	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.172	25.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.186	27	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.135	24	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.225	28.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.181	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.188	27	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.243	29	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.208	28.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.186	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.204	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.183	27.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.202	27	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.206	27.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.187	26.5	19	"NA/19/2023/10024/20_28_38428_1"	NA	NA
0.157	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.191	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.168	26	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.106	22.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.162	27	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.134	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.09	22	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.204	28	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.133	24.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.113	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.144	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.179	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.14	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.117	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.11	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.122	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.114	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.103	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.134	24.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.171	27.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.156	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.171	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.134	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.113	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.097	22.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.16	26	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.104	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.13	24.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.152	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.138	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.136	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.133	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.085	21.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.123	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.165	27	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.106	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.145	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.102	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.11	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.167	27	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.1	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.09	21.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.109	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.149	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.198	27.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.152	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.108	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.131	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.126	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.099	22.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.115	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.092	21.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.114	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.129	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.113	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.159	26	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.13	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.142	25.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.157	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.154	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.175	27	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.088	22	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.116	22.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.122	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.115	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.099	22	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.146	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.128	24.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.14	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.113	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.124	24.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.117	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.166	26	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.111	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.187	29	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.157	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.114	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.126	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.172	27.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.09	22	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.104	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.091	21.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.177	27.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.101	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.123	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.158	27	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.15	26	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.095	22	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.124	23.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.131	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.134	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.146	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.115	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.142	24	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.096	22.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.178	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.143	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.111	23	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.158	26.5	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.141	25	20	"NA/19/2023/10024/20_29_38429_1"	NA	NA
0.193	27	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.153	25	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.168	26	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.138	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.179	27	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.148	25.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.145	25	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.141	24.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.149	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.169	26	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.237	29.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.126	23	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.131	24.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.142	25	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.133	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.188	27.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.12	23	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.174	26.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.137	25	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.154	25.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.157	25.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.156	26	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.135	24.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.124	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.186	27	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.133	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.173	26.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.14	24.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.167	27	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.134	24	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.131	25.5	21	"NA/19/2023/10024/20_30_38430_1"	NA	NA
0.237	29	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.113	23	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.154	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.181	26.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.141	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.145	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.167	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.137	24.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.129	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.143	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.197	28	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.201	28	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.139	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.151	25	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.13	23.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.129	23.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.152	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.131	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.189	27.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.162	24.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.108	21.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.142	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.158	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.135	24.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.158	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.2	27.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.161	27	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.12	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.156	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.121	23	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.221	27.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.259	29.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.15	24.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.135	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.142	25	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.127	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.132	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.154	26.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.172	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.147	24.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.116	23	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.14	25	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.137	23.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.177	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.151	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.149	25	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.193	26.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.151	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.186	26.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.168	27	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.116	23.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.152	26	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.153	25.5	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.122	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.145	24	22	"NA/19/2023/10024/20_31_38431_2"	NA	NA
0.175	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.184	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.234	28.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.229	28.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.203	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.157	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.17	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.265	29	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.206	29	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.182	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.156	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.208	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.16	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.186	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.156	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.13	24	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.185	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.166	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.174	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.193	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.265	31.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.227	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.204	28	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.133	23	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.171	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.176	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.187	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.177	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.175	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.136	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.145	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.177	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.21	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.178	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.155	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.152	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.285	30	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.162	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.154	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.178	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.184	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.134	24	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.14	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.145	24	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.141	24.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.221	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.154	25.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.153	26	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.15	24.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.153	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.158	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.183	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.226	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.185	27	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.146	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.175	27.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.175	25	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.143	24	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.132	24.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.195	28	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.169	26.5	23	"NA/19/2023/10024/20_32_38432_2"	NA	NA
0.14	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.133	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.095	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.136	26.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.113	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.149	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.126	27	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.149	27	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.092	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.105	25	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.123	24.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.082	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.119	24	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.11	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.116	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.113	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.136	26.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.138	27	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.134	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.101	23.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.094	22.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.103	23.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.098	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.111	24	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.128	25	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.089	22.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.148	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.109	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.14	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.134	26	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.151	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.143	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.121	25	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.098	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.113	24.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.108	24	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.105	24	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.123	26	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.164	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.148	26	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.169	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.102	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.148	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.143	26.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.13	25.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.1	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.148	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.125	26	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.112	24	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.141	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.157	27.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.093	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.085	22	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.134	26.5	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.153	28	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.085	23	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.15	27	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.077	22	24	"NA/19/2023/10024/20_33_38433_1"	NA	NA
0.287	30	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.222	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.238	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.212	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.182	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.199	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.187	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.196	26.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.262	28.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.201	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.186	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.188	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.209	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.179	25.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.202	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.259	28.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.285	30.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.208	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.214	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.212	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.199	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.16	25.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.258	29	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.213	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.221	28.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.265	29	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.225	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.193	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.188	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.195	25.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.236	29.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.179	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.204	26	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.182	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.208	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.232	29	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.154	25.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.194	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.174	26.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.15	25	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.203	27.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.238	28.5	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.201	27	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
0.222	28	25	"NA/19/2023/10024/20_34_38434_1"	NA	NA
