"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1565884"	3	"2013"	"R 0022B"	2020	"30.07.2020"	"51"	NA	"28"	"10"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.07.2020"	"07.08.2020 12:26:02.365"
"1565904"	8	"2013"	"H 0020B"	2020	"31.07.2020"	"51"	NA	"08"	"14"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.08.2020"	"07.08.2020 12:32:03.330"
"1564593"	4	"2013"	"R 0001K"	2020	"10.06.2020"	"51"	NA	"41"	"93"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"11.06.2020"	"22.06.2020 10:48:03.034"
"1565858"	10	"2013"	"R 0001K"	2020	"28.07.2020"	"51"	NA	"08"	"13"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.07.2020"	"07.08.2020 12:20:07.912"
"1564464"	4	"2013"	"H 0004B"	2020	"06.06.2020"	"51"	NA	"41"	"74"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"08.06.2020"	"18.06.2020 08:32:03.698"
"1564416"	5	"2013"	"R 0007K"	2020	"03.06.2020"	"51"	NA	"41"	"74"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.06.2020"	"18.06.2020 08:14:02.848"
"1564178"	3	"2013"	"R 0003K"	2020	"23.05.2020"	"51"	NA	"41"	"74"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.05.2020"	"10.06.2020 14:06:13.444"
"1564106"	5	"2013"	"R 0001K"	2020	"17.05.2020"	"51"	NA	"41"	"64"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.05.2020"	"28.05.2020 07:52:04.905"
"1564292"	3	"2013"	"R 0001K"	2020	"29.05.2020"	"51"	NA	"08"	"06"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"31.05.2020"	"11.06.2020 09:22:03.473"
"1564078"	5	"2013"	"H 0030B"	2020	"12.05.2020"	"51"	NA	"41"	"64"	61.86	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.05.2020"	"25.05.2020 11:30:00.525"
"1564145"	3	"2013"	"R 0003K"	2020	"20.05.2020"	"51"	NA	"41"	"63"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.05.2020"	"28.05.2020 08:00:05.639"
"1564107"	5	"2013"	"R 0001K"	2020	"17.05.2020"	"51"	NA	"41"	"74"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.05.2020"	"28.05.2020 07:54:00.532"
"1564100"	3	"2013"	"R 0007K"	2020	"16.05.2020"	"51"	NA	"41"	"64"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.05.2020"	"25.05.2020 12:04:00.400"
"1564084"	6	"2013"	"H 0004B"	2020	"13.05.2020"	"51"	NA	"41"	"64"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.05.2020"	"25.05.2020 11:32:00.434"
"1564072"	5	"2013"	"H 0020B"	2020	"11.05.2020"	"51"	NA	"41"	"76"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.05.2020"	"25.05.2020 12:30:00.435"
"1564152"	2	"2013"	"R 0007K"	2020	"21.05.2020"	"51"	NA	"41"	"63"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.05.2020"	"28.05.2020 08:02:00.667"
"1564174"	3	"2013"	"R 0022B"	2020	"23.05.2020"	"51"	NA	"41"	"74"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.05.2020"	"29.05.2020 08:10:03.608"
"1564341"	7	"2013"	"R 0007K"	2020	"31.05.2020"	"51"	NA	"08"	"06"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.06.2020"	"11.06.2020 09:26:00.504"
"1567024"	4	"2013"	"R 0003K"	2020	"13.09.2020"	"51"	NA	"08"	"07"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2020"	"22.09.2020 14:42:02.951"
"1564259"	3	"2013"	"M 0031HØ"	2020	"28.05.2020"	"51"	NA	"08"	"06"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.05.2020"	"11.06.2020 09:12:00.559"
"1564268"	6	"2013"	"R 0022B"	2020	"28.05.2020"	"51"	NA	"41"	"75"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.05.2020"	"11.06.2020 09:16:00.593"
"1564168"	3	"2013"	"R 0001K"	2020	"22.05.2020"	"51"	NA	"41"	"75"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.05.2020"	"28.05.2020 08:04:00.526"
"1564119"	4	"2013"	"M 0101SM"	2020	"18.05.2020"	"51"	NA	"41"	"65"	53	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"19.05.2020"	"28.05.2020 07:58:00.538"
"1564269"	6	"2013"	"R 0022B"	2020	"28.05.2020"	"51"	NA	"41"	"74"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.05.2020"	"11.06.2020 09:18:00.594"
"1565872"	7	"2013"	"H 0388B"	2020	"29.07.2020"	"51"	NA	"08"	"13"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.07.2020"	"07.08.2020 12:24:05.021"
"1568647"	6	"2013"	"R 0003K"	2020	"10.10.2020"	"51"	NA	"08"	"11"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"10.10.2020"	"15.10.2020 09:56:02.088"
"1568571"	4	"2013"	"M 0031HØ"	2020	"09.10.2020"	"51"	NA	"08"	"11"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.10.2020"	"15.10.2020 09:54:02.165"
"1567512"	4	"2013"	"H 0020B"	2020	"27.09.2020"	"51"	NA	"42"	"23"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2020"	"08.10.2020 08:06:02.165"
"1567573"	8	"2013"	"H 0221B"	2020	"28.09.2020"	"51"	NA	"08"	"13"	49.96	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.09.2020"	"08.10.2020 08:14:02.256"
"1567492"	6	"2013"	"R 0003K"	2020	"26.09.2020"	"51"	NA	"42"	"13"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.09.2020"	"01.10.2020 14:06:02.127"
"1567163"	3	"2013"	"H 0020B"	2020	"16.09.2020"	"51"	NA	"42"	"53"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	7	"17.09.2020"	"01.10.2020 13:40:02.126"
"1563909"	3	"2013"	"R 0003K"	2020	"24.04.2020"	"51"	NA	"41"	"75"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.04.2020"	"07.05.2020 11:00:04.029"
"1563899"	6	"2013"	"H 0001AV"	2020	"23.04.2020"	"51"	NA	"41"	"75"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.04.2020"	"07.05.2020 11:00:00.446"
"1563978"	2	"2013"	"R 0007K"	2020	"02.05.2020"	"51"	NA	"41"	"76"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"04.05.2020"	"15.05.2020 07:00:06.317"
"1563917"	5	"2013"	"R 0007K"	2020	"26.04.2020"	"51"	NA	"41"	"63"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.04.2020"	"07.05.2020 11:00:05.669"
"1567372"	4	"2013"	"M 0031HØ"	2020	"22.09.2020"	"51"	NA	"08"	"10"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"22.09.2020"	"01.10.2020 13:44:02.160"
"1563972"	5	"2013"	"H 0030B"	2020	"02.05.2020"	"51"	NA	"41"	"76"	61.86	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.05.2020"	"14.05.2020 13:16:00.521"
"1564049"	4	"2013"	"M 0158SM"	2020	"09.05.2020"	"51"	NA	"41"	"64"	53.9	"NOR"	0	NA	0	"Sluttseddeldokument"	6	"11.05.2020"	"20.05.2020 09:58:00.432"
"1564048"	2	"2013"	"R 0007K"	2020	"09.05.2020"	"51"	NA	"41"	"76"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"10.05.2020"	"15.05.2020 07:10:04.276"
"1565412"	3	"2013"	"R 0003K"	2020	"05.07.2020"	"51"	NA	"08"	"10"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.07.2020"	"20.07.2020 12:28:03.078"
"1564864"	5	"2013"	"R 0007K"	2020	"19.06.2020"	"51"	NA	"41"	"63"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.06.2020"	"10.07.2020 14:14:01.928"
"1565609"	6	"2013"	"R 0003K"	2020	"14.07.2020"	"51"	NA	"08"	"11"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.07.2020"	"23.07.2020 09:40:03.052"
"1565432"	4	"2013"	"H 0020B"	2020	"05.07.2020"	"51"	NA	"08"	"14"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.07.2020"	"20.07.2020 12:36:07.896"
"1563863"	3	"2013"	"R 0007K"	2020	"19.04.2020"	"51"	NA	"08"	"05"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"20.04.2020"	"28.04.2020 14:38:04.194"
"1565426"	4	"2013"	"R 0007K"	2020	"05.07.2020"	"51"	NA	"08"	"13"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.07.2020"	"20.07.2020 12:36:02.884"
"1563869"	4	"2013"	"R 0001K"	2020	"20.04.2020"	"51"	NA	"08"	"06"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.04.2020"	"28.04.2020 14:52:00.384"
"1565789"	5	"2013"	"H 0020B"	2020	"23.07.2020"	"51"	NA	"08"	"14"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.07.2020"	"03.08.2020 10:54:05.575"
"1565721"	5	"2013"	"R 0001K"	2020	"19.07.2020"	"51"	NA	"08"	"13"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"20.07.2020"	"03.08.2020 10:42:09.581"
"1565413"	2	"2013"	"R 0003K"	2020	"05.07.2020"	"51"	NA	"28"	"52"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.07.2020"	"20.07.2020 12:34:02.990"
"1565802"	4	"2013"	"R 0022B"	2020	"24.07.2020"	"51"	NA	"28"	"09"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.07.2020"	"03.08.2020 10:56:11.265"
"1567106"	3	"2013"	"R 0007K"	2020	"15.09.2020"	"51"	NA	"08"	"11"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.09.2020"	"29.09.2020 07:32:03.682"
"1566052"	7	"2013"	"R 0001K"	2020	"08.08.2020"	"51"	NA	"08"	"13"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"09.08.2020"	"18.08.2020 11:00:02.534"
"1566074"	2	"2013"	"H 0020B"	2020	"09.08.2020"	"51"	NA	"28"	"09"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.08.2020"	"18.08.2020 11:02:08.034"
"1566861"	7	"2013"	"R 0001K"	2020	"05.09.2020"	"51"	NA	"08"	"13"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.09.2020"	"10.09.2020 15:00:02.664"
"1566556"	6	"2013"	"H 0020B"	2020	"27.08.2020"	"51"	NA	"08"	"07"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"28.08.2020"	"29.09.2020 08:48:07.380"
"1566235"	6	"2013"	"H 0004B"	2020	"15.08.2020"	"51"	NA	"28"	"09"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.08.2020"	"27.08.2020 09:42:02.423"
"1566247"	5	"2013"	"R 0003K"	2020	"16.08.2020"	"51"	NA	"08"	"10"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.08.2020"	"27.08.2020 10:00:02.660"
"1566621"	9	"2013"	"H 0175B"	2020	"29.08.2020"	"51"	NA	"08"	"10"	61.54	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"30.08.2020"	"04.09.2020 09:34:05.278"
"1566612"	7	"2013"	"R 0001K"	2020	"29.08.2020"	"51"	NA	"08"	"13"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.08.2020"	"04.09.2020 09:32:03.455"
"1566852"	6	"2013"	"R 0003K"	2020	"05.09.2020"	"51"	NA	"08"	"10"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.09.2020"	"10.09.2020 14:58:05.287"
"1567063"	6	"2013"	"R 0022B"	2020	"14.09.2020"	"51"	NA	"08"	"14"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2020"	"21.09.2020 14:10:05.519"
"1566526"	6	"2013"	"R 0003K"	2020	"26.08.2020"	"51"	NA	"08"	"07"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.08.2020"	"04.09.2020 09:06:02.522"
"1565005"	4	"2013"	"H 0175B"	2020	"23.06.2020"	"51"	NA	"41"	"75"	61.54	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.06.2020"	"30.06.2020 12:38:07.982"
"1565699"	2	"2013"	"SF0008SU"	2020	"17.07.2020"	"11"	NA	"08"	"06"	27.1	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.07.2020"	"23.07.2020 09:48:08.800"
"1564707"	2	"2013"	"N 0307LN"	2020	"14.06.2020"	"11"	NA	"08"	"11"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"15.06.2020"	"29.06.2020 12:50:07.602"
"1564699"	2	"2013"	"TR0004O"	2020	"13.06.2020"	"11"	NA	"08"	"11"	79.95	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"14.06.2020"	"22.06.2020 11:02:05.858"
"1564608"	2	"2013"	"N 0118L"	2020	"11.06.2020"	"11"	NA	"08"	"53"	35.49	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.06.2020"	"22.06.2020 10:50:03.116"
"1564390"	2	"2013"	"M 0022HØ"	2020	"02.06.2020"	"11"	NA	"08"	"54"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.06.2020"	"11.06.2020 09:44:00.521"
"1564361"	2	"2013"	"T 0023T"	2020	"01.06.2020"	"11"	NA	"08"	"55"	38.05	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.06.2020"	"11.06.2020 12:22:00.600"
"1564377"	2	"2013"	"H 0010AM"	2020	"02.06.2020"	"11"	NA	"08"	"54"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.06.2020"	"12.06.2020 12:06:03.319"
"1564384"	2	"2013"	"SF0028B"	2020	"02.06.2020"	"11"	NA	"08"	"54"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.06.2020"	"11.06.2020 09:42:00.487"
"1564386"	2	"2013"	"T 0025I"	2020	"02.06.2020"	"11"	NA	"08"	"11"	54.27	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"03.06.2020"	"11.06.2020 09:42:02.897"
"1564586"	2	"2013"	"SF0028B"	2020	"10.06.2020"	"11"	NA	"08"	"53"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"11.06.2020"	"22.06.2020 14:46:02.935"
"1564573"	2	"2013"	"H 0001BN"	2020	"10.06.2020"	"11"	NA	"08"	"53"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"10.06.2020"	"18.06.2020 08:58:05.149"
"1564334"	2	"2013"	"H 0010AM"	2020	"31.05.2020"	"11"	NA	"08"	"54"	57.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.05.2020"	"11.06.2020 09:24:04.435"
"1566860"	6	"2013"	"M 0031HØ"	2020	"05.09.2020"	"53"	NA	"41"	"34"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"07.09.2020"	"17.09.2020 01:46:02.917"
"1563832"	6	"2013"	"R 0001K"	2020	"12.04.2020"	"53"	NA	"08"	"14"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"13.04.2020"	"21.04.2020 13:36:15.051"
"1566020"	3	"2013"	"R 0022B"	2020	"06.08.2020"	"53"	NA	"28"	"09"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.08.2020"	"18.08.2020 10:58:08.379"
"1566590"	2	"2013"	"M 0021HØ"	2020	"28.08.2020"	"53"	NA	"42"	"24"	67.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2020"	"04.09.2020 09:22:02.592"
"1566887"	14	"2013"	"R 0022B"	2020	"06.09.2020"	"53"	NA	"28"	"09"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"07.09.2020"	"17.09.2020 01:46:09.340"
"1565569"	3	"2013"	"R 0007K"	2020	"11.07.2020"	"53"	NA	"08"	"14"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"12.07.2020"	"20.07.2020 12:50:03.147"
"1565877"	4	"2013"	"H 0002F"	2020	"29.07.2020"	"53"	NA	"28"	"10"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.07.2020"	"07.08.2020 12:24:06.662"
"1566584"	7	"2013"	"R 0022B"	2020	"28.08.2020"	"53"	NA	"28"	"10"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"29.08.2020"	"10.09.2020 12:22:02.563"
"1566961"	4	"2013"	"R 0001K"	2020	"08.09.2020"	"53"	NA	"28"	"09"	65	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2020"	"15.09.2020 12:32:39.760"
"1565901"	7	"2013"	"H 0004B"	2020	"31.07.2020"	"53"	NA	"08"	"14"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.08.2020"	"07.08.2020 12:30:02.388"
"1564008"	5	"2013"	"R 0003K"	2020	"06.05.2020"	"53"	NA	"08"	"11"	61.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.05.2020"	"15.05.2020 07:02:05.267"
"1565718"	10	"2013"	"R 0022B"	2020	"19.07.2020"	"53"	NA	"08"	"14"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"20.07.2020"	"03.08.2020 10:38:06.209"
"220479"	1	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"07.04.2021 15:37:00"	"14.04.2021 13:10:43.459"
"204502"	1	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"27.04.2020"	"29.04.2020 10:18:02"
"9159"	3	"2013"	"M 0069G"	2020	"02.03.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	NA	1	"Landingsdokument"	5	"04.03.2020"	"27.04.2020 13:44:09"
"9562"	7	"2013"	"M 0069G"	2020	"24.08.2020"	"51"	NA	"28"	"53"	66.28	"NOR"	0	NA	1	"Landingsdokument"	11	"26.08.2020 20:04:00"	"08.04.2021 09:28:41.202"
"9184"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	NA	1	"Landingsdokument"	3	"16.03.2020"	"22.06.2020 15:18:06"
"206786"	1	"2013"	"M 0085G"	2020	"15.03.2020"	"51"	NA	"28"	"53"	75.5	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"22.06.2020"	"30.06.2020 08:44:02"
"210222"	1	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"27.08.2020"	"07.09.2020 09:08:06"
"9514"	18	"2013"	"T 0002H"	2020	"17.08.2020"	"51"	NA	"08"	"08"	50.8	"NOR"	8	NA	1	"Landingsdokument"	11	"18.08.2020"	"09.09.2020 08:18:05"
"9658"	33	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	NA	1	"Landingsdokument"	17	"14.09.2020 22:08:00"	"28.04.2021 13:02:39.634"
"221482"	1	"2013"	"M 0111G"	2020	"10.09.2020"	"51"	NA	"28"	"51"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"28.04.2021 12:35:00"	"29.09.2021 13:22:40.578"
"9590"	10	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	NA	1	"Landingsdokument"	9	"31.08.2020"	"27.10.2020 08:40:06"
"9603"	8	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"08"	"09"	74.7	"NOR"	0	NA	1	"Landingsdokument"	3	"03.09.2020 17:29:00"	"18.01.2021 10:54:41.014"
"9604"	15	"2013"	"N 0100SO"	2020	"01.09.2020"	"51"	NA	"42"	"71"	74.7	"NOR"	0	NA	1	"Landingsdokument"	6	"03.09.2020 17:29:00"	"18.01.2021 10:54:42.201"
"211077"	1	"2013"	"F 0007L"	2020	"29.08.2020"	"51"	NA	"08"	"11"	55	"NOR"	0	NA	0	"Sluttseddeldokument"	2	"15.09.2020"	"22.09.2020 08:58:02"
"150582"	5	"2013"	"IAX012"	2020	"15.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	9	NA	"18.02.2020 13:03:47.357"
"152327"	3	"2013"	"PAA666"	2020	"19.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	5	"19.05.2020"	"26.05.2020 10:58:54.291"
"151080"	4	"2013"	"IAX012"	2020	"16.03.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	7	"16.03.2020"	"24.03.2020 07:24:17.540"
"3170836"	1	"2013"	"IAX012"	2020	"27.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.05.2020"	"11.06.2020 13:33:34.417"
"3171398"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"25.05.2020"	"11.06.2020 13:53:10.327"
"3171545"	7	"2013"	"IAX012"	2020	"28.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"28.05.2020"	"11.06.2020 13:59:22.372"
"152443"	2	"2013"	"IAX012"	2020	"25.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	7	"25.05.2020"	"10.06.2020 10:55:18.904"
"152444"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	20	"26.05.2020"	"10.06.2020 10:55:28.800"
"3171399"	3	"2013"	"IAX012"	2020	"26.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.05.2020"	"11.06.2020 13:53:11.902"
"152830"	6	"2013"	"PAA666"	2020	"11.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	2	"11.06.2020"	"17.06.2020 08:31:26.468"
"152760"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	2	"10.06.2020"	"15.06.2020 07:23:05.123"
"152722"	5	"2013"	"PAA666"	2020	"09.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	2	"09.06.2020"	"15.06.2020 14:43:49.615"
"152329"	4	"2013"	"PAA666"	2020	"20.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	6	"20.05.2020"	"26.05.2020 10:59:04.962"
"3173698"	2	"2013"	"IAX012"	2020	"25.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"25.06.2020"	"10.07.2020 08:25:22.514"
"153108"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	7	"26.06.2020"	"06.07.2020 07:40:56.157"
"3174493"	2	"2013"	"IAX012"	2020	"26.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.06.2020"	"10.07.2020 08:51:22.644"
"3182549"	4	"2013"	"PAA666"	2020	"27.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2020"	"10.09.2020 11:23:32.871"
"3182185"	5	"2013"	"PAA666"	2020	"25.08.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"25.08.2020"	"10.09.2020 11:11:20.610"
"3163250"	2	"2013"	"IAX012"	2020	"19.02.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"19.02.2020"	"05.03.2020 12:31:40.029"
"152139"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	5	"12.05.2020"	"19.05.2020 13:13:38.588"
"152115"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	5	"11.05.2020"	"19.05.2020 13:13:14.816"
"152180"	5	"2013"	"IAX012"	2020	"13.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	14	"13.05.2020"	"19.05.2020 13:13:55.228"
"152870"	6	"2013"	"PAA666"	2020	"16.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	10	"16.06.2020"	"19.06.2020 07:37:26.277"
"152679"	2	"2013"	"PAA666"	2020	"08.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	5	"08.06.2020"	"18.06.2020 14:45:10.566"
"3170146"	3	"2013"	"IAX012"	2020	"12.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.05.2020"	"28.05.2020 11:29:42.334"
"152366"	5	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	10	"22.05.2020"	"28.05.2020 07:21:26.286"
"152367"	4	"2013"	"IAX012"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	12	"22.05.2020"	"28.05.2020 07:21:34.882"
"3170139"	2	"2013"	"IAX012"	2020	"11.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.05.2020"	"28.05.2020 11:29:35.256"
"152368"	6	"2013"	"PAA666"	2020	"22.05.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	1	"Landingsdokument"	8	"22.05.2020"	"28.05.2020 07:21:39.294"
"3172519"	2	"2013"	"PAA666"	2020	"10.06.2020"	"22"	NA	"09"	"12"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	2	"10.06.2020"	"25.06.2020 14:59:33.193"
