"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1597463"	1	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	76131	74608	74608
"1597463"	2	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2354	2307	2307
"1597466"	1	"2013"	"M 0023HØ"	2023	"21.10.2023"	"51"	NA	"42"	"53"	69.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	59866	58669	58669
"1597462"	2	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4093	4011	4011
"1597960"	2	"2013"	"H 0030B"	2023	"03.11.2023"	"53"	NA	"07"	"14"	61.86	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	863	846	846
"1597991"	2	"2013"	"VL0181AV"	2023	"04.11.2023"	"53"	NA	"30"	"04"	74.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	866	849	849
"1597922"	1	"2013"	"H 0020B"	2023	"02.11.2023"	"53"	NA	"07"	"15"	63.97	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	23078	22616	22616
"1597922"	2	"2013"	"H 0020B"	2023	"02.11.2023"	"53"	NA	"07"	"15"	63.97	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	182	178	178
"1597930"	1	"2013"	"H 0001AV"	2023	"02.11.2023"	"53"	NA	"07"	"15"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	43075	42214	42214
"1597930"	3	"2013"	"H 0001AV"	2023	"02.11.2023"	"53"	NA	"07"	"15"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	287	281	281
"1597931"	1	"2013"	"H 0001AV"	2023	"02.11.2023"	"53"	NA	"07"	"15"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	46121	45199	45199
"1598085"	1	"2013"	"M 0040HØ"	2023	"06.11.2023"	"53"	NA	"07"	"15"	70.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	59983	58783	58783
"1598005"	1	"2013"	"H 0020B"	2023	"04.11.2023"	"53"	NA	"07"	"14"	63.97	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	51269	50244	50244
"1595372"	2	"2013"	"M 0001HØ"	2023	"01.09.2023"	"53"	NA	"30"	"14"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	107	105	105
"1595373"	2	"2013"	"M 0001HØ"	2023	"01.09.2023"	"53"	NA	"30"	"09"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	404	396	396
"1595373"	3	"2013"	"M 0001HØ"	2023	"01.09.2023"	"53"	NA	"30"	"09"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	221	217	217
"1597919"	1	"2013"	"M 0040HØ"	2023	"02.11.2023"	"53"	NA	"07"	"17"	70.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28855	28278	28278
"1598024"	1	"2013"	"H 0030B"	2023	"05.11.2023"	"53"	NA	"07"	"14"	61.86	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	50177	49173	49173
"1598085"	2	"2013"	"M 0040HØ"	2023	"06.11.2023"	"53"	NA	"07"	"15"	70.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	538	527	527
"1597673"	1	"2013"	"TF0195M"	2023	"27.10.2023"	"53"	NA	"07"	"18"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	60788	59572	59572
"1597673"	2	"2013"	"TF0195M"	2023	"27.10.2023"	"53"	NA	"07"	"18"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	548	537	537
"1598139"	2	"2013"	"R 0001K"	2023	"07.11.2023"	"53"	NA	"07"	"14"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	197	193	193
"1597919"	2	"2013"	"M 0040HØ"	2023	"02.11.2023"	"53"	NA	"07"	"17"	70.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	320	314	314
"1597797"	1	"2013"	"H 0001BN"	2023	"30.10.2023"	"53"	NA	"07"	"15"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	68669	67296	67296
"1597803"	1	"2013"	"R 0001K"	2023	"30.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	46928	45989	45989
"1597701"	3	"2013"	"N 0024ME"	2023	"27.10.2023"	"53"	NA	"07"	"14"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1326	1299	1299
"1597704"	1	"2013"	"N 0200B"	2023	"27.10.2023"	"53"	NA	"07"	"15"	69.77	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	114876	112578	112578
"1597800"	2	"2013"	"VL0009AV"	2023	"30.10.2023"	"53"	NA	"07"	"14"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	396	388	388
"1597700"	2	"2013"	"M 0625H"	2023	"27.10.2023"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	544	533	533
"1597937"	2	"2013"	"H 0001AV"	2023	"02.11.2023"	"53"	NA	"07"	"15"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	75	74	74
"1598004"	1	"2013"	"H 0020B"	2023	"04.11.2023"	"53"	NA	"07"	"14"	63.97	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	36467	35738	35738
"1597802"	1	"2013"	"VL0009AV"	2023	"30.10.2023"	"53"	NA	"07"	"14"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	20216	19812	19812
"1597802"	2	"2013"	"VL0009AV"	2023	"30.10.2023"	"53"	NA	"07"	"14"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	529	518	518
"1597623"	1	"2013"	"TF0195M"	2023	"25.10.2023"	"53"	NA	"07"	"15"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	24028	23547	23547
"1597701"	1	"2013"	"N 0024ME"	2023	"27.10.2023"	"53"	NA	"07"	"14"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	81803	80167	80167
"1597708"	1	"2013"	"VL0180AV"	2023	"27.10.2023"	"53"	NA	"07"	"06"	76.25	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	63103	61841	61841
"1597624"	1	"2013"	"TF0195M"	2023	"25.10.2023"	"53"	NA	"07"	"15"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	34285	33599	33599
"1597931"	2	"2013"	"H 0001AV"	2023	"02.11.2023"	"53"	NA	"07"	"15"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	428	419	419
"1597741"	1	"2013"	"M 0023HØ"	2023	"28.10.2023"	"53"	NA	"07"	"15"	69.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	25070	24569	24569
"1597738"	1	"2013"	"R 0011K"	2023	"28.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	19281	18895	18895
"1597625"	1	"2013"	"TF0195M"	2023	"25.10.2023"	"53"	NA	"07"	"15"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	22634	22181	22181
"1597738"	2	"2013"	"R 0011K"	2023	"28.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	196	192	192
"1597739"	2	"2013"	"R 0011K"	2023	"28.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1086	1064	1064
"1597960"	1	"2013"	"H 0030B"	2023	"03.11.2023"	"53"	NA	"07"	"14"	61.86	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	25581	25069	25069
"1595373"	1	"2013"	"M 0001HØ"	2023	"01.09.2023"	"53"	NA	"30"	"09"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	40011	39211	39211
"1597463"	4	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	530	519	519
"1597462"	3	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	497	487	487
"1597462"	1	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	200568	196557	196557
"1597464"	1	"2013"	"M 0101SM"	2023	"20.10.2023"	"51"	NA	"42"	"53"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	52024	50984	50984
"1597312"	1	"2013"	"GG207"	2023	"17.10.2023"	"51"	NA	"42"	"53"	NA	"SWE"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	364602	357310	357310
"1594786"	2	"2013"	"VL0001ØN"	2023	"21.08.2023"	"53"	NA	"30"	"13"	86.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	361	354	354
"1597312"	3	"2013"	"GG207"	2023	"17.10.2023"	"51"	NA	"42"	"53"	NA	"SWE"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	2285	2239	2239
"1597771"	2	"2013"	"TR0004O"	2023	"29.10.2023"	"53"	NA	"07"	"15"	79.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	200	196	196
"1597770"	3	"2013"	"M 0030M"	2023	"29.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000001"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	100	98	98
"1597772"	2	"2013"	"M 0300A"	2023	"29.10.2023"	"53"	NA	"07"	"15"	71.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	300	294	294
"1597776"	1	"2013"	"N 0024ME"	2023	"29.10.2023"	"53"	NA	"07"	"14"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	24215	23731	23731
"1591658"	1	"2013"	"SO734"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	461354	452127	452127
"1591658"	2	"2013"	"SO734"	2023	"13.02.2023"	"54"	NA	"43"	"63"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1400	1372	1372
"1591139"	2	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	900	882	882
"1597879"	1	"2013"	"PD379"	2023	"01.11.2023"	"53"	NA	"42"	"64"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	509483	499293	499293
"1597879"	2	"2013"	"PD379"	2023	"01.11.2023"	"53"	NA	"42"	"64"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1500	1470	1470
"1597590"	1	"2013"	"PD379"	2023	"24.10.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	490418	480610	480610
"1597770"	1	"2013"	"M 0030M"	2023	"29.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	22374	21927	21927
"1597776"	2	"2013"	"N 0024ME"	2023	"29.10.2023"	"53"	NA	"07"	"14"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	200	196	196
"1591199"	2	"2013"	"PD379"	2023	"16.01.2023"	"53"	NA	"43"	"74"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1000	980	980
"1591199"	1	"2013"	"PD379"	2023	"16.01.2023"	"53"	NA	"43"	"74"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	499558	489567	489567
"1591360"	2	"2013"	"LK145"	2023	"24.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1700	1666	1666
"1591139"	1	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	248318	243352	243352
"1597770"	2	"2013"	"M 0030M"	2023	"29.10.2023"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	226	221	221
"1591231"	2	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7622	7470	7470
"1597771"	1	"2013"	"TR0004O"	2023	"29.10.2023"	"53"	NA	"07"	"15"	79.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	45332	44425	44425
"1591231"	1	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	373443	365974	365974
"1591342"	1	"2013"	"PD379"	2023	"23.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	121857	119420	119420
"1591365"	1	"2013"	"PD379"	2023	"23.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	261030	255809	255809
"1591358"	2	"2013"	"SO734"	2023	"24.01.2023"	"53"	NA	"43"	"82"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1400	1372	1372
"1591360"	1	"2013"	"LK145"	2023	"24.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	379999	372399	372399
"1598460"	1	"2013"	"PD379"	2023	"14.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	481056	471435	471435
"1591365"	2	"2013"	"PD379"	2023	"23.01.2023"	"53"	NA	"43"	"81"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1647	1614	1614
"1591231"	3	"2013"	"LK145"	2023	"15.01.2023"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	800	784	784
"1591358"	1	"2013"	"SO734"	2023	"24.01.2023"	"53"	NA	"43"	"82"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	416570	408239	408239
"1596021"	3	"2013"	"H 0001AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	67	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	600	588	588
"1596112"	1	"2013"	"TR0346ND"	2023	"15.09.2023"	"11"	NA	"42"	"22"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	326966	320427	320427
"1595918"	2	"2013"	"SF0002S"	2023	"11.09.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2015	1975	1975
"1596299"	2	"2013"	"SF0002S"	2023	"18.09.2023"	"11"	NA	"42"	"32"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	800	784	784
"1595755"	1	"2013"	"H 0380AV"	2023	"08.09.2023"	"11"	NA	"30"	"09"	70.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	118315	115949	115949
"1595755"	2	"2013"	"H 0380AV"	2023	"08.09.2023"	"11"	NA	"30"	"09"	70.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	300	294	294
"1595757"	1	"2013"	"H 0001BN"	2023	"08.09.2023"	"11"	NA	"30"	"04"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	18300	17934	17934
"1595309"	1	"2013"	"M 0022HØ"	2023	"31.08.2023"	"11"	NA	"30"	"08"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	56131	55008	55008
"1597295"	1	"2013"	"H 0140B"	2023	"16.10.2023"	"11"	NA	"42"	"52"	60.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	86103	84381	84381
"1597294"	2	"2013"	"R 0030K"	2023	"16.10.2023"	"11"	NA	"42"	"52"	67.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	300	294	294
