"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1577620"	1	"2013"	"M 0059HØ"	2021	"27.09.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.09.2021"	"28.09.2021 08:56:29.429"
"1576684"	1	"2013"	"M 0041HØ"	2021	"06.09.2021"	"34"	NA	"07"	"33"	7.98	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.09.2021"	"08.09.2021 06:34:43.605"
"1577693"	1	"2013"	"M 0156HØ"	2021	"29.09.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"29.09.2021"	"29.09.2021 14:22:11.890"
"1575710"	1	"2013"	"M 0059HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:44.785"
"1575711"	1	"2013"	"M 0030HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:46.688"
"1575144"	1	"2013"	"M 0030HØ"	2021	"09.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"09.08.2021"	"11.08.2021 09:50:19.788"
"1576316"	2	"2013"	"M 0002AK"	2021	"30.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"30.08.2021 14:30:42.815"
"1576322"	2	"2013"	"M 0052HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:48:25.866"
"1577808"	1	"2013"	"M 0059HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"01.10.2021"	"04.10.2021 13:48:44.452"
"1577807"	1	"2013"	"M 0262HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"01.10.2021"	"04.10.2021 13:48:42.572"
"1577946"	1	"2013"	"M 0020HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"04.10.2021"	"06.10.2021 07:26:37.274"
"1578095"	1	"2013"	"M 0094HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	7.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:40.923"
"1578106"	1	"2013"	"M 0052HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:52.866"
"1575925"	1	"2013"	"M 0214HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:16:09.046"
"1575925"	2	"2013"	"M 0214HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:16:09.046"
"1577698"	1	"2013"	"M 0035VD"	2021	"29.09.2021"	"34"	NA	"07"	"33"	10.08	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"29.09.2021"	"29.09.2021 14:22:21.346"
"1575333"	1	"2013"	"M 0002HØ"	2021	"13.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"13.08.2021"	"17.08.2021 13:24:06.612"
"1576757"	1	"2013"	"M 0018G"	2021	"08.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2021"	"10.09.2021 08:12:19.641"
"1575333"	2	"2013"	"M 0002HØ"	2021	"13.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"13.08.2021"	"17.08.2021 13:24:06.612"
"1575673"	1	"2013"	"M 0030HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"18.08.2021"	"19.08.2021 14:11:08.032"
"1578105"	1	"2013"	"M 0059HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:50.434"
"1578097"	1	"2013"	"M 0002HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:42.963"
"1578776"	1	"2013"	"M 0025HØ"	2021	"19.10.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 11:50:48.149"
"1578771"	1	"2013"	"M 0214HØ"	2021	"19.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 11:50:39.876"
"1575239"	2	"2013"	"M 0030HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:52:05.386"
"1575239"	1	"2013"	"M 0030HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:52:05.386"
"1575240"	1	"2013"	"M 0210HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:52:07.303"
"1575241"	2	"2013"	"M 0020HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:52:09.343"
"1578093"	1	"2013"	"M 0001SA"	2021	"08.10.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:37.106"
"1577796"	1	"2013"	"M 0214HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"01.10.2021"	"04.10.2021 13:48:28.338"
"1578094"	1	"2013"	"M 0001U"	2021	"08.10.2021"	"34"	NA	"07"	"33"	14.17	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:39.229"
"1578109"	1	"2013"	"M 0214HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:57.695"
"1575235"	2	"2013"	"M 0002HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:50:07.900"
"1575235"	1	"2013"	"M 0002HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:50:07.900"
"1575236"	1	"2013"	"M 0001SA"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:50:09.525"
"1575709"	2	"2013"	"M 0036HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.61	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:42.698"
"1575710"	2	"2013"	"M 0059HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:44.785"
"1575711"	2	"2013"	"M 0030HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:46.688"
"1577694"	1	"2013"	"M 0038HØ"	2021	"29.09.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"29.09.2021"	"29.09.2021 14:22:13.608"
"1577691"	1	"2013"	"M 0262HØ"	2021	"29.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"29.09.2021"	"29.09.2021 14:22:08.029"
"1577444"	1	"2013"	"M 0001SA"	2021	"20.09.2021"	"34"	NA	"07"	"31"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:50:10.810"
"1577446"	1	"2013"	"M 0030HØ"	2021	"20.09.2021"	"34"	NA	"07"	"31"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:50:14.753"
"1576755"	1	"2013"	"M 0059HØ"	2021	"08.09.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2021"	"10.09.2021 08:12:15.560"
"1576685"	1	"2013"	"M 0018G"	2021	"06.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.09.2021"	"08.09.2021 06:34:45.987"
"1576756"	1	"2013"	"M 0210HØ"	2021	"08.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.09.2021"	"10.09.2021 08:12:17.457"
"1577153"	1	"2013"	"M 0015HØ"	2021	"15.09.2021"	"34"	NA	"07"	"32"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"15.09.2021 14:10:44.654"
"1577154"	1	"2013"	"M 0002AK"	2021	"15.09.2021"	"34"	NA	"07"	"32"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"15.09.2021 14:10:46.412"
"1577155"	1	"2013"	"M 0038HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"15.09.2021 14:10:48.252"
"1575904"	1	"2013"	"M 0002AK"	2021	"23.08.2021"	"34"	NA	"07"	"32"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:34.232"
"1575673"	2	"2013"	"M 0030HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"18.08.2021"	"19.08.2021 14:11:08.032"
"1578107"	1	"2013"	"M 0020HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:54.423"
"1577439"	1	"2013"	"M 0074HØ"	2021	"20.09.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:48:37.215"
"1577447"	1	"2013"	"AG0076LS"	2021	"20.09.2021"	"34"	NA	"07"	"31"	10.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:50:17.768"
"1577448"	1	"2013"	"M 0214HØ"	2021	"20.09.2021"	"34"	NA	"07"	"31"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:50:19.968"
"1578454"	1	"2013"	"M 0156HØ"	2021	"14.10.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"14.10.2021"	"19.10.2021 11:10:56.885"
"1578451"	1	"2013"	"M 0059HØ"	2021	"14.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"14.10.2021"	"19.10.2021 11:10:52.150"
"1575236"	2	"2013"	"M 0001SA"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"11.08.2021"	"16.08.2021 08:50:09.525"
"1577885"	1	"2013"	"M 0214HØ"	2021	"02.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"02.10.2021"	"04.10.2021 13:48:54.163"
"1575237"	2	"2013"	"M 0036HØ"	2021	"11.08.2021"	"34"	NA	"07"	"33"	10.61	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"11.08.2021"	"16.08.2021 08:50:12.514"
"1575672"	2	"2013"	"M 0025HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"18.08.2021"	"19.08.2021 14:11:03.843"
"1577692"	1	"2013"	"M 0041HØ"	2021	"29.09.2021"	"34"	NA	"07"	"33"	7.98	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"29.09.2021"	"29.09.2021 14:22:09.958"
"1575714"	2	"2013"	"M 0038HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:53.058"
"1577800"	1	"2013"	"M 0156HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	8.63	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"01.10.2021"	"04.10.2021 13:48:35.732"
"1577805"	1	"2013"	"M 0030HØ"	2021	"01.10.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"01.10.2021"	"04.10.2021 13:48:39.272"
"1575523"	2	"2013"	"M 0001SA"	2021	"16.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"16.08.2021"	"18.08.2021 08:48:51.369"
"1577163"	1	"2013"	"M 0094HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	7.6	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"15.09.2021"	"15.09.2021 14:12:06.796"
"1575524"	1	"2013"	"M 0214HØ"	2021	"16.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"16.08.2021"	"18.08.2021 08:48:53.189"
"1575528"	2	"2013"	"M 0052HØ"	2021	"16.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"16.08.2021"	"18.08.2021 08:49:02.135"
"1577289"	1	"2013"	"M 0214HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:15.629"
"1577287"	1	"2013"	"M 0015HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.65	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:19.417"
"1577301"	1	"2013"	"M 0210HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:44:44.119"
"1577296"	1	"2013"	"M 0030HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:05.901"
"1578775"	1	"2013"	"M 0059HØ"	2021	"19.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 11:50:46.577"
"1578377"	1	"2013"	"M 0001SA"	2021	"12.10.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2021"	"20.10.2021 11:14:11.797"
"1578378"	1	"2013"	"M 0052HØ"	2021	"12.10.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2021"	"20.10.2021 11:14:13.753"
"1575712"	1	"2013"	"M 0001SA"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:48.304"
"1575712"	2	"2013"	"M 0001SA"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:48.304"
"1575714"	1	"2013"	"M 0038HØ"	2021	"20.08.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.08.2021"	"23.08.2021 08:28:53.058"
"1577302"	1	"2013"	"M 0001U"	2021	"17.09.2021"	"34"	NA	"07"	"33"	14.17	"NOR"	8	NA	0	"Sluttseddeldokument"	5	"17.09.2021"	"22.09.2021 12:26:08.762"
"1576060"	1	"2013"	"R 0149K"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.15	"NOR"	8	NA	0	"Sluttseddeldokument"	5	"26.08.2021"	"27.08.2021 14:32:17.035"
"1576323"	2	"2013"	"M 0214HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:50:02.672"
"1577622"	1	"2013"	"M 0214HØ"	2021	"27.09.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.09.2021"	"29.09.2021 09:06:28.603"
"1577623"	1	"2013"	"M 0018G"	2021	"27.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"27.09.2021"	"29.09.2021 09:06:31.180"
"1577037"	1	"2013"	"M 0020HØ"	2021	"13.09.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"13.09.2021"	"14.09.2021 12:30:12.910"
"1576061"	2	"2013"	"M 0059HØ"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 08:24:53.812"
"1575525"	1	"2013"	"HAB243"	2021	"16.08.2021"	"34"	NA	"07"	"33"	NA	"NOR"	8	NA	0	"Sluttseddeldokument"	12	"16.08.2021"	"18.08.2021 08:44:02.273"
"1576062"	1	"2013"	"M 0262HØ"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 08:24:55.454"
"1576064"	1	"2013"	"M 0038HØ"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 08:26:03.088"
"1576064"	2	"2013"	"M 0038HØ"	2021	"26.08.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"26.08.2021"	"27.08.2021 08:26:03.088"
"1578773"	1	"2013"	"M 0149HØ"	2021	"19.10.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"19.10.2021"	"20.10.2021 11:50:43.218"
"1577981"	1	"2013"	"M 0074HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.10.2021"	"07.10.2021 07:54:36.220"
"1575905"	1	"2013"	"M 0001SA"	2021	"23.08.2021"	"34"	NA	"07"	"32"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:36.309"
"1575905"	2	"2013"	"M 0001SA"	2021	"23.08.2021"	"34"	NA	"07"	"32"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:36.309"
"1575906"	1	"2013"	"M 0025HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:38.290"
"1575907"	2	"2013"	"M 0030HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:40.482"
"1575929"	1	"2013"	"M 0020HØ"	2021	"23.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"23.08.2021"	"25.08.2021 08:20:49.745"
"1576175"	2	"2013"	"M 0025HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:26.080"
"1576175"	1	"2013"	"M 0025HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:26.080"
"1576180"	2	"2013"	"M 0020HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:39.599"
"1576181"	2	"2013"	"R 0149K"	2021	"27.08.2021"	"34"	NA	"07"	"33"	10.15	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:41.287"
"1576686"	1	"2013"	"M 0262HØ"	2021	"06.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.09.2021"	"08.09.2021 06:34:47.880"
"1576323"	1	"2013"	"M 0214HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:50:02.672"
"1577292"	1	"2013"	"M 0148HØ"	2021	"17.09.2021"	"34"	NA	"07"	"33"	9.96	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:09.789"
"1578103"	1	"2013"	"M 0030HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:46.401"
"1577291"	1	"2013"	"M 0001SA"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.55	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:11.614"
"1577290"	1	"2013"	"M 0018G"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"17.09.2021"	"20.09.2021 08:12:13.748"
"1578376"	1	"2013"	"M 0074HØ"	2021	"12.10.2021"	"34"	NA	"07"	"33"	11.48	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.10.2021"	"20.10.2021 11:14:10.055"
"1578456"	1	"2013"	"M 0025HØ"	2021	"14.10.2021"	"34"	NA	"07"	"33"	10.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"14.10.2021"	"19.10.2021 11:11:01.510"
"1577943"	1	"2013"	"M 0214HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"04.10.2021"	"06.10.2021 07:26:34.921"
"1576176"	2	"2013"	"M 0214HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	13.68	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:33.687"
"1577440"	1	"2013"	"M 0018G"	2021	"20.09.2021"	"34"	NA	"07"	"31"	10.66	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"20.09.2021"	"22.09.2021 07:48:38.805"
"1576324"	1	"2013"	"M 0030HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:50:06.016"
"1576326"	1	"2013"	"M 0020HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:50:07.758"
"1576326"	2	"2013"	"M 0020HØ"	2021	"30.08.2021"	"34"	NA	"07"	"33"	8.99	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"30.08.2021"	"01.09.2021 06:50:07.758"
"1577984"	1	"2013"	"M 0149HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	10.34	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.10.2021"	"07.10.2021 07:54:41.573"
"1577942"	1	"2013"	"M 0059HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	10.46	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"04.10.2021"	"06.10.2021 07:26:33.083"
"1577162"	1	"2013"	"M 0210HØ"	2021	"15.09.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"15.09.2021"	"15.09.2021 14:12:05.217"
"1578104"	1	"2013"	"M 0148HØ"	2021	"08.10.2021"	"34"	NA	"07"	"33"	9.96	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"08.10.2021"	"11.10.2021 07:50:48.194"
"1576890"	1	"2013"	"M 0030HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"10.09.2021"	"13.09.2021 06:56:16.813"
"1575522"	2	"2013"	"M 0030HØ"	2021	"16.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"16.08.2021"	"18.08.2021 08:48:49.682"
"1576891"	1	"2013"	"M 0038HØ"	2021	"10.09.2021"	"34"	NA	"07"	"33"	10.04	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"10.09.2021"	"13.09.2021 06:56:19.052"
"1575669"	2	"2013"	"M 0210HØ"	2021	"18.08.2021"	"34"	NA	"07"	"33"	10.05	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"18.08.2021"	"19.08.2021 14:10:58.996"
"1577941"	1	"2013"	"M 0030HØ"	2021	"04.10.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"04.10.2021"	"06.10.2021 07:26:31.041"
"1577303"	1	"2013"	"M 0035VD"	2021	"17.09.2021"	"34"	NA	"07"	"33"	10.08	"NOR"	8	NA	0	"Sluttseddeldokument"	4	"17.09.2021"	"07.10.2021 09:14:06.414"
"1577482"	1	"2013"	"M 0035VD"	2021	"22.09.2021"	"34"	NA	"07"	"33"	10.08	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"22.09.2021"	"07.10.2021 09:14:03.189"
"1576179"	2	"2013"	"M 0030HØ"	2021	"27.08.2021"	"34"	NA	"07"	"33"	12.52	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"27.08.2021"	"27.08.2021 14:32:37.703"
"1577986"	1	"2013"	"M 0094HØ"	2021	"06.10.2021"	"34"	NA	"07"	"33"	7.6	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"06.10.2021"	"07.10.2021 13:30:42.182"
