"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"id"	"Dokumenttype_Kode"	"Dokumenttype_Bokmål"	"DokumentVersjonsnummer"	"DokumentFormulardato"	"DokumentElektroniskDato"
"1586122"	8	"2013"	"VA0330S"	2022	"04.09.2022"	"51"	NA	"08"	"07"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"15.03.2023 10:08:49.549"
"1583953"	8	"2013"	"VA0330S"	2022	"17.07.2022"	"51"	NA	"08"	"14"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"18.07.2022"	"15.03.2023 10:08:05.902"
"1584254"	8	"2013"	"VA0110S"	2022	"08.08.2022"	"51"	NA	"08"	"11"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"09.08.2022"	"15.03.2023 10:08:27.427"
"1586142"	3	"2013"	"VA0095K"	2022	"04.09.2022"	"51"	NA	"08"	"07"	38.7	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"05.09.2022"	"15.03.2023 10:08:51.274"
"1586755"	3	"2013"	"VA0095K"	2022	"11.09.2022"	"51"	NA	"08"	"07"	38.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"16.09.2022 15:06:10.042"
"1583082"	7	"2013"	"VA0110S"	2022	"14.06.2022"	"51"	NA	"08"	"10"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.06.2022"	"15.03.2023 10:07:25.201"
"1584238"	7	"2013"	"VA0330S"	2022	"07.08.2022"	"51"	NA	"08"	"08"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"08.08.2022"	"15.03.2023 10:08:25.247"
"1585605"	7	"2013"	"VA0330S"	2022	"28.08.2022"	"51"	NA	"08"	"11"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.08.2022"	"01.09.2022 14:30:07.812"
"1584123"	5	"2013"	"VA0110S"	2022	"02.08.2022"	"51"	NA	"08"	"08"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.08.2022"	"10.08.2022 12:44:07.836"
"1584460"	7	"2013"	"VA0095K"	2022	"14.08.2022"	"51"	NA	"08"	"07"	38.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.08.2022"	"18.08.2022 12:18:06.846"
"1583133"	4	"2013"	"T 0055G"	2022	"16.06.2022"	"51"	NA	"41"	"76"	69.99	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.06.2022"	"27.06.2022 12:32:02.985"
"1584029"	7	"2013"	"H 0221B"	2022	"24.07.2022"	"51"	NA	"08"	"07"	49.96	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.07.2022"	"08.08.2022 10:56:02.563"
"1584115"	7	"2013"	"VA0330S"	2022	"01.08.2022"	"51"	NA	"08"	"08"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.08.2022"	"10.08.2022 12:44:02.553"
"1584074"	7	"2013"	"VA0110S"	2022	"30.07.2022"	"51"	NA	"08"	"08"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"31.07.2022"	"12.08.2022 13:56:02.310"
"1583854"	6	"2013"	"VA0110S"	2022	"11.07.2022"	"51"	NA	"08"	"07"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.07.2022"	"22.07.2022 12:34:02.575"
"1583809"	7	"2013"	"VA0330S"	2022	"10.07.2022"	"51"	NA	"08"	"14"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"11.07.2022"	"22.07.2022 12:36:06.792"
"1583369"	7	"2013"	"VA0110S"	2022	"24.06.2022"	"51"	NA	"08"	"11"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.06.2022"	"30.06.2022 13:22:19.250"
"1584531"	8	"2013"	"H 0221B"	2022	"15.08.2022"	"51"	NA	"08"	"07"	49.96	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"16.08.2022"	"19.08.2022 10:04:02.592"
"1583250"	4	"2013"	"VA0110S"	2022	"19.06.2022"	"51"	NA	"41"	"76"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.06.2022"	"29.06.2022 08:58:03.005"
"1583976"	5	"2013"	"VA0110S"	2022	"19.07.2022"	"51"	NA	"08"	"08"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.07.2022"	"01.08.2022 09:32:10.496"
"1582559"	4	"2013"	"VA0110S"	2022	"16.05.2022"	"51"	NA	"41"	"65"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"17.05.2022"	"24.05.2022 14:10:38.210"
"1582686"	6	"2013"	"R 0022B"	2022	"22.05.2022"	"51"	NA	"41"	"65"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.05.2022"	"03.06.2022 10:36:10.567"
"1582912"	4	"2013"	"VA0110S"	2022	"05.06.2022"	"51"	NA	"41"	"64"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.06.2022"	"15.06.2022 09:44:04.166"
"1583302"	5	"2013"	"H 0020B"	2022	"21.06.2022"	"51"	NA	"41"	"76"	63.97	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.06.2022"	"30.06.2022 13:20:03.268"
"1583499"	6	"2013"	"VA0110S"	2022	"28.06.2022"	"51"	NA	"08"	"07"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"29.06.2022"	"04.07.2022 15:18:03.029"
"1583014"	6	"2013"	"VA0110S"	2022	"11.06.2022"	"51"	NA	"08"	"07"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"11.06.2022"	"17.06.2022 08:44:02.878"
"1583354"	3	"2013"	"R 0022B"	2022	"23.06.2022"	"51"	NA	"41"	"76"	42.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.06.2022"	"30.06.2022 13:22:03.055"
"1582714"	4	"2013"	"VA0110S"	2022	"24.05.2022"	"51"	NA	"41"	"65"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.05.2022"	"08.06.2022 16:21:16.619"
"1582633"	4	"2013"	"VA0095K"	2022	"20.05.2022"	"51"	NA	"41"	"65"	38.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.05.2022"	"03.06.2022 10:28:11.143"
"1582911"	6	"2013"	"H 0001AV"	2022	"05.06.2022"	"51"	NA	"41"	"93"	67	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"05.06.2022"	"15.06.2022 09:44:02.293"
"1582676"	4	"2013"	"H 0140AV"	2022	"22.05.2022"	"51"	NA	"41"	"75"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.05.2022"	"03.06.2022 10:36:02.387"
"1582942"	4	"2013"	"M 0031HØ"	2022	"07.06.2022"	"51"	NA	"41"	"64"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.06.2022"	"15.06.2022 09:46:03.573"
"1582457"	4	"2013"	"VA0110S"	2022	"29.04.2022"	"51"	NA	"41"	"76"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.04.2022"	"06.05.2022 08:02:02.270"
"1582463"	4	"2013"	"H 0005ØN"	2022	"30.04.2022"	"51"	NA	"41"	"75"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.05.2022"	"06.05.2022 08:04:11.664"
"1582491"	4	"2013"	"H 0004B"	2022	"05.05.2022"	"51"	NA	"41"	"64"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"06.05.2022"	"12.05.2022 13:54:06.269"
"1582524"	5	"2013"	"VA0110S"	2022	"11.05.2022"	"51"	NA	"08"	"01"	37.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"12.05.2022"	"24.05.2022 08:58:02.885"
"1582901"	3	"2013"	"R 0007K"	2022	"04.06.2022"	"51"	NA	"41"	"64"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	6	"04.06.2022"	"15.12.2022 10:39:08.073"
"1590596"	5	"2013"	"H 0175B"	2022	"30.11.2022"	"51"	NA	"08"	"13"	61.54	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.12.2022"	"16.12.2022 08:03:08.693"
"1582548"	3	"2013"	"R 0007K"	2022	"15.05.2022"	"51"	NA	"41"	"75"	60.4	"NOR"	0	NA	0	"Sluttseddeldokument"	10	"16.05.2022"	"14.12.2022 10:31:06.172"
"1583120"	3	"2013"	"H 0030B"	2022	"16.06.2022"	"51"	NA	"41"	"76"	61.86	"NOR"	0	NA	0	"Sluttseddeldokument"	6	"16.06.2022"	"14.12.2022 10:19:03.449"
"1583226"	4	"2013"	"H 0388B"	2022	"19.06.2022"	"51"	NA	"41"	"76"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"20.06.2022"	"15.12.2022 11:39:06.330"
"1588934"	6	"2013"	"H 0388B"	2022	"25.10.2022"	"51"	NA	"08"	"14"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"26.10.2022"	"03.11.2022 10:38:03.263"
"1588822"	7	"2013"	"VA0330S"	2022	"24.10.2022"	"51"	NA	"08"	"13"	40.3	"NOR"	0	NA	0	"Sluttseddeldokument"	11	"24.10.2022"	"11.11.2022 14:16:18.193"
"7000011456246"	7	"2013"	"TR0006H"	2022	"12.09.2022"	"22"	NA	"07"	"25"	9.24	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"12.09.2022"	"14.09.2022 05:04:27"
"7000011455416"	12	"2013"	"VA0081LS"	2022	"09.09.2022"	"22"	NA	"07"	"25"	23.95	"NOR"	8	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"13.09.2022 08:11:57"
"1581452"	1	"2013"	"LK362"	2022	"25.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"27.01.2022"	"31.01.2022 10:48:09.606"
"1581419"	1	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"24.01.2022"	"27.01.2022 08:48:14.680"
"1581451"	1	"2013"	"LK362"	2022	"25.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"27.01.2022"	"31.01.2022 10:48:08.077"
"1581420"	1	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"23.01.2022"	"24.01.2022 15:28:46.081"
"1581420"	2	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"23.01.2022"	"24.01.2022 15:28:46.081"
"1581419"	4	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"24.01.2022"	"27.01.2022 08:48:14.680"
"1581419"	3	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"24.01.2022"	"27.01.2022 08:48:14.680"
"1581419"	2	"2013"	"FR224"	2022	"22.01.2022"	"53"	NA	"42"	"39"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"24.01.2022"	"27.01.2022 08:48:14.680"
"1581452"	2	"2013"	"LK362"	2022	"25.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"27.01.2022"	"31.01.2022 10:48:09.606"
"1581452"	3	"2013"	"LK362"	2022	"25.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	NA	0	"Sluttseddeldokument"	3	"27.01.2022"	"31.01.2022 10:48:09.606"
"1587671"	2	"2013"	"SF0012F"	2022	"27.09.2022"	"11"	NA	"30"	"04"	34.79	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 14:02:02.968"
"1587174"	2	"2013"	"M 0125H"	2022	"20.09.2022"	"11"	NA	"30"	"08"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"22.09.2022"	"27.09.2022 07:52:02.961"
"1587674"	1	"2013"	"N 0307LN"	2022	"27.09.2022"	"11"	NA	"30"	"04"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 14:02:09.076"
"1587674"	2	"2013"	"N 0307LN"	2022	"27.09.2022"	"11"	NA	"30"	"04"	74.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 14:02:09.076"
"1587814"	1	"2013"	"T 0001I"	2022	"29.09.2022"	"11"	NA	"28"	"51"	43.15	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"04.10.2022 14:21:01.061"
"1587560"	1	"2013"	"M 0029HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:20.141"
"1587862"	1	"2013"	"H 0099AV"	2022	"29.09.2022"	"11"	NA	"28"	"51"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 13:09:28.523"
"1587671"	1	"2013"	"SF0012F"	2022	"27.09.2022"	"11"	NA	"30"	"04"	34.79	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 14:02:02.968"
"1587388"	2	"2013"	"M 0003HØ"	2022	"23.09.2022"	"11"	NA	"30"	"08"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:38:17.070"
"1587390"	1	"2013"	"M 0003HØ"	2022	"23.09.2022"	"11"	NA	"30"	"09"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:38:20.473"
"1587197"	1	"2013"	"H 0365AV"	2022	"20.09.2022"	"11"	NA	"30"	"14"	78.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:36.038"
"1587880"	2	"2013"	"N 0118LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 07:18:15.171"
"1587407"	1	"2013"	"H 0099AV"	2022	"23.09.2022"	"11"	NA	"30"	"09"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:38:39.358"
"1587537"	2	"2013"	"H 0087AV"	2022	"24.09.2022"	"11"	NA	"30"	"04"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.09.2022"	"28.09.2022 07:18:05.918"
"1587538"	1	"2013"	"H 0087AV"	2022	"24.09.2022"	"11"	NA	"30"	"04"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"27.09.2022"	"28.09.2022 07:18:08.956"
"1587558"	1	"2013"	"M 0029HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:15.591"
"1587880"	1	"2013"	"N 0118LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 07:18:15.171"
"1587251"	2	"2013"	"H 0004AV"	2022	"21.09.2022"	"11"	NA	"30"	"08"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2022"	"26.09.2022 08:10:09.787"
"1587879"	1	"2013"	"N 0118LN"	2022	"29.09.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 07:18:12.334"
"1587881"	1	"2013"	"M 0125H"	2022	"29.09.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 07:18:17.870"
"1587881"	2	"2013"	"M 0125H"	2022	"29.09.2022"	"11"	NA	"28"	"51"	75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"02.10.2022"	"04.10.2022 07:18:17.870"
"1587820"	2	"2013"	"AG0014K"	2022	"29.09.2022"	"11"	NA	"28"	"51"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 12:58:23.457"
"1586876"	3	"2013"	"H 0087AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"14.09.2022"	"15.03.2023 10:09:13.535"
"1587471"	1	"2013"	"AG0014K"	2022	"24.09.2022"	"11"	NA	"30"	"04"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:08:16.798"
"1587000"	3	"2013"	"H 0081BN"	2022	"14.09.2022"	"11"	NA	"42"	"44"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:04:59.003"
"1587115"	2	"2013"	"TR0019F"	2022	"19.09.2022"	"11"	NA	"30"	"14"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:00:07.119"
"1587115"	1	"2013"	"TR0019F"	2022	"19.09.2022"	"11"	NA	"30"	"14"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"20.09.2022"	"22.09.2022 09:00:07.119"
"1586891"	1	"2013"	"H 0077AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:06:43.094"
"1587176"	1	"2013"	"M 0003HØ"	2022	"20.09.2022"	"11"	NA	"30"	"13"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:07.458"
"1586875"	1	"2013"	"H 0087AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:00:18.825"
"1587176"	2	"2013"	"M 0003HØ"	2022	"20.09.2022"	"11"	NA	"30"	"13"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:07.458"
"1587468"	1	"2013"	"SF0230F"	2022	"24.09.2022"	"11"	NA	"30"	"04"	64.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"27.09.2022 07:58:10.481"
"1586890"	1	"2013"	"H 0077AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:06:33.144"
"1587561"	1	"2013"	"M 0029HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:22.553"
"1587251"	1	"2013"	"H 0004AV"	2022	"21.09.2022"	"11"	NA	"30"	"08"	76.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2022"	"26.09.2022 08:10:09.787"
"1587388"	1	"2013"	"M 0003HØ"	2022	"23.09.2022"	"11"	NA	"30"	"08"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"25.09.2022"	"27.09.2022 09:38:17.070"
"1587561"	3	"2013"	"M 0029HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	77.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.09.2022"	"29.09.2022 07:12:22.553"
"1586891"	2	"2013"	"H 0077AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:06:43.094"
"1586890"	2	"2013"	"H 0077AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:06:33.144"
"1586890"	3	"2013"	"H 0077AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.3	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"14.09.2022"	"15.09.2022 11:06:33.144"
"1587468"	2	"2013"	"SF0230F"	2022	"24.09.2022"	"11"	NA	"30"	"04"	64.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"27.09.2022 07:58:10.481"
"1586986"	2	"2013"	"H 0365AV"	2022	"14.09.2022"	"11"	NA	"42"	"44"	78.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:04:43.353"
"1587358"	1	"2013"	"H 0074AV"	2022	"22.09.2022"	"11"	NA	"30"	"08"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2022"	"27.09.2022 09:32:35.936"
"1586986"	1	"2013"	"H 0365AV"	2022	"14.09.2022"	"11"	NA	"42"	"44"	78.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:04:43.353"
"1586876"	1	"2013"	"H 0087AV"	2022	"12.09.2022"	"11"	NA	"08"	"55"	68.8	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"14.09.2022"	"15.03.2023 10:09:13.535"
"1587825"	1	"2013"	"M 0003HØ"	2022	"29.09.2022"	"11"	NA	"28"	"51"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"04.10.2022 14:19:52.107"
"1587197"	3	"2013"	"H 0365AV"	2022	"20.09.2022"	"11"	NA	"30"	"14"	78.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"27.09.2022 07:52:36.038"
"1587001"	1	"2013"	"H 0081BN"	2022	"14.09.2022"	"11"	NA	"42"	"44"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:05:01.326"
"1586410"	4	"2013"	"N 0100B"	2022	"07.09.2022"	"11"	NA	"28"	"52"	39.7	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"09.09.2022"	"12.09.2022 15:48:06.061"
"1587471"	2	"2013"	"AG0014K"	2022	"24.09.2022"	"11"	NA	"30"	"04"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:08:16.798"
"1587171"	2	"2013"	"NT0500V"	2022	"20.09.2022"	"11"	NA	"30"	"08"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"21.09.2022"	"22.09.2022 08:54:24.828"
"1586325"	3	"2013"	"N 0053BØ"	2022	"06.09.2022"	"11"	NA	"28"	"52"	37.52	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"07.09.2022"	"08.09.2022 12:56:21.288"
"1587358"	2	"2013"	"H 0074AV"	2022	"22.09.2022"	"11"	NA	"30"	"08"	64	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.09.2022"	"27.09.2022 09:32:35.936"
"1587814"	2	"2013"	"T 0001I"	2022	"29.09.2022"	"11"	NA	"28"	"51"	43.15	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"04.10.2022 14:21:01.061"
"1587820"	1	"2013"	"AG0014K"	2022	"29.09.2022"	"11"	NA	"28"	"51"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"30.09.2022"	"04.10.2022 12:58:23.457"
"1587473"	1	"2013"	"AG0014K"	2022	"24.09.2022"	"11"	NA	"30"	"04"	44.85	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"26.09.2022"	"28.09.2022 07:08:22.388"
"1587407"	2	"2013"	"H 0099AV"	2022	"23.09.2022"	"11"	NA	"30"	"09"	74.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"24.09.2022"	"27.09.2022 09:38:39.358"
"1585511"	1	"2013"	"H 0140B"	2022	"27.08.2022"	"11"	NA	"30"	"14"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"28.08.2022"	"30.08.2022 10:24:31.805"
"1585511"	2	"2013"	"H 0140B"	2022	"27.08.2022"	"11"	NA	"30"	"14"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	5	"28.08.2022"	"30.08.2022 10:24:31.805"
"1587000"	1	"2013"	"H 0081BN"	2022	"14.09.2022"	"11"	NA	"42"	"44"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:04:59.003"
"1587000"	2	"2013"	"H 0081BN"	2022	"14.09.2022"	"11"	NA	"42"	"44"	60.9	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"15.09.2022"	"16.09.2022 11:04:59.003"
"1587825"	2	"2013"	"M 0003HØ"	2022	"29.09.2022"	"11"	NA	"28"	"51"	67.5	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"01.10.2022"	"04.10.2022 14:19:52.107"
"1585041"	2	"2013"	"H 0365AV"	2022	"21.08.2022"	"11"	NA	"30"	"14"	78.75	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2022"	"24.08.2022 11:04:36.248"
"1584726"	1	"2013"	"SF0012F"	2022	"17.08.2022"	"11"	NA	"30"	"13"	34.79	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"19.08.2022"	"23.08.2022 10:22:32.766"
"1584692"	1	"2013"	"SF0230F"	2022	"17.08.2022"	"11"	NA	"30"	"13"	64.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.08.2022"	"23.08.2022 10:07:12.843"
"1584692"	2	"2013"	"SF0230F"	2022	"17.08.2022"	"11"	NA	"30"	"13"	64.2	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.08.2022"	"23.08.2022 10:07:12.843"
"1585517"	1	"2013"	"NT0500V"	2022	"27.08.2022"	"11"	NA	"30"	"14"	68.25	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.08.2022"	"30.08.2022 10:24:42.311"
"1584627"	1	"2013"	"TR0346ND"	2022	"16.08.2022"	"11"	NA	"34"	"05"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.08.2022"	"23.08.2022 10:06:36.195"
"1584904"	1	"2013"	"H 0069S"	2022	"20.08.2022"	"11"	NA	"30"	"13"	61.88	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"21.08.2022"	"23.08.2022 10:55:16.913"
"1584904"	2	"2013"	"H 0069S"	2022	"20.08.2022"	"11"	NA	"30"	"13"	61.88	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"21.08.2022"	"23.08.2022 10:55:16.913"
"1585029"	1	"2013"	"H 0001BN"	2022	"21.08.2022"	"11"	NA	"30"	"14"	75.4	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"23.08.2022"	"23.08.2022 11:39:17.705"
"1585518"	1	"2013"	"TF0195M"	2022	"27.08.2022"	"11"	NA	"30"	"14"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	4	"28.08.2022"	"30.08.2022 10:24:45.122"
"1585519"	1	"2013"	"TF0195M"	2022	"27.08.2022"	"11"	NA	"30"	"14"	62.6	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"28.08.2022"	"30.08.2022 10:24:47.518"
"1584627"	2	"2013"	"TR0346ND"	2022	"16.08.2022"	"11"	NA	"34"	"05"	43.8	"NOR"	0	NA	0	"Sluttseddeldokument"	3	"18.08.2022"	"23.08.2022 10:06:36.195"
