"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1589076"	1	"2013"	"H 0021F"	2022	"28.10.2022"	"53"	NA	"07"	"14"	69.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	37395	36647	36647
"1589620"	1	"2013"	"H 0001O"	2022	"09.11.2022"	"53"	NA	"07"	"15"	68.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	49421	48433	48433
"1589623"	1	"2013"	"H 0058AV"	2022	"09.11.2022"	"53"	NA	"07"	"15"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	196433	192504	192504
"1589352"	2	"2013"	"H 0026AV"	2022	"02.11.2022"	"53"	NA	"28"	"51"	70	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9790	9594	9594
"1589353"	1	"2013"	"H 0026AV"	2022	"02.11.2022"	"53"	NA	"28"	"51"	70	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10495	10285	10285
"1589159"	2	"2013"	"M 0189A"	2022	"30.10.2022"	"53"	NA	"28"	"54"	74.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	450	441	441
"1589492"	1	"2013"	"H 0058AV"	2022	"06.11.2022"	"53"	NA	"07"	"15"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	206000	201880	201880
"1589492"	2	"2013"	"H 0058AV"	2022	"06.11.2022"	"53"	NA	"07"	"15"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	101595	99563	99563
"1589158"	2	"2013"	"M 0189A"	2022	"30.10.2022"	"53"	NA	"28"	"54"	74.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	353	346	346
"1589334"	1	"2013"	"M 0001HØ"	2022	"02.11.2022"	"53"	NA	"28"	"51"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	74235	72750	72750
"1589504"	3	"2013"	"LK145"	2022	"06.11.2022"	"53"	NA	"42"	"52"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	4064	3983	3983
"1588156"	2	"2013"	"M 0400A"	2022	"04.10.2022"	"53"	NA	"42"	"34"	80	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1644	1611	1611
"1588883"	1	"2013"	"M 0001HØ"	2022	"25.10.2022"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	103015	100955	100955
"1588964"	2	"2013"	"M 0250HØ"	2022	"26.10.2022"	"53"	NA	"07"	"15"	69.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	310	304	304
"1586837"	2	"2013"	"H 0069S"	2022	"12.09.2022"	"53"	NA	"28"	"51"	61.88	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	3222	3158	3158
"1586837"	1	"2013"	"H 0069S"	2022	"12.09.2022"	"53"	NA	"28"	"51"	61.88	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	299130	293147	293147
"1581393"	2	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2000	1960	1960
"1581379"	3	"2013"	"PD379"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1140	1117	1117
"1581393"	1	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	325911	319393	319393
"1581343"	2	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3203	3139	3139
"1581304"	2	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2446	2397	2397
"1581438"	3	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	2964	2905	2905
"1581343"	3	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"199"	"Utsortert fisk"	"3"	"Dyrefor/fiskefor, agn og annet"	0	1208	1184	1184
"1581442"	3	"2013"	"PD379"	2022	"24.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1158	1135	1135
"1581216"	3	"2013"	"LK145"	2022	"09.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"199"	"Utsortert fisk"	"3"	"Dyrefor/fiskefor, agn og annet"	0	1108	1086	1086
"1581673"	3	"2013"	"SO734"	2022	"12.02.2022"	"53"	NA	"43"	"54"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	350	343	343
"1581393"	3	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1200	1176	1176
"1581216"	1	"2013"	"LK145"	2022	"09.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	290421	284613	284613
"1581438"	2	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1000	980	980
"1581442"	1	"2013"	"PD379"	2022	"24.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	364328	357041	357041
"1581343"	1	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	317063	310722	310722
"1581304"	1	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	242204	237360	237360
"1581304"	3	"2013"	"PD379"	2022	"15.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"199"	"Utsortert fisk"	"3"	"Dyrefor/fiskefor, agn og annet"	0	966	947	947
"1581218"	1	"2013"	"LK145"	2022	"09.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	111462	109233	109233
"1581673"	2	"2013"	"SO734"	2022	"12.02.2022"	"53"	NA	"43"	"54"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10717	10503	10503
"1581673"	1	"2013"	"SO734"	2022	"12.02.2022"	"53"	NA	"43"	"54"	NA	"IRL"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	346498	339568	339568
"1581442"	2	"2013"	"PD379"	2022	"24.01.2022"	"53"	NA	"42"	"49"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3680	3606	3606
"1581216"	2	"2013"	"LK145"	2022	"09.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8300	8134	8134
"1581438"	1	"2013"	"LK145"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	471030	461609	461609
"1581218"	2	"2013"	"LK145"	2022	"09.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"199"	"Utsortert fisk"	"3"	"Dyrefor/fiskefor, agn og annet"	0	377	369	369
"1581379"	1	"2013"	"PD379"	2022	"21.01.2022"	"53"	NA	"42"	"50"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	404599	396507	396507
"1587947"	1	"2013"	"TR0019F"	2022	"30.09.2022"	"11"	NA	"30"	"09"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	351335	344308	344308
"1587912"	1	"2013"	"SF0045A"	2022	"29.09.2022"	"11"	NA	"28"	"51"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	58905	57727	57727
"1589258"	2	"2013"	"VL0009AV"	2022	"31.10.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	29410	28822	28822
"1589257"	2	"2013"	"VL0009AV"	2022	"31.10.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	13909	13631	13631
"1589258"	3	"2013"	"VL0009AV"	2022	"31.10.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	800	784	784
"1587704"	1	"2013"	"H 0002F"	2022	"28.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	170000	166600	166600
"1587705"	2	"2013"	"H 0002F"	2022	"28.09.2022"	"11"	NA	"30"	"04"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	2010	1970	1970
"1587897"	2	"2013"	"SF0002S"	2022	"29.09.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	850	833	833
"1587687"	2	"2013"	"M 0200HØ"	2022	"28.09.2022"	"11"	NA	"30"	"04"	48.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	2530	2479	2479
"1587687"	1	"2013"	"M 0200HØ"	2022	"28.09.2022"	"11"	NA	"30"	"04"	48.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	121100	118678	118678
"1587400"	2	"2013"	"M 0116HØ"	2022	"23.09.2022"	"11"	NA	"30"	"09"	34.07	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	750	735	735
"1587178"	1	"2013"	"H 0148AV"	2022	"20.09.2022"	"11"	NA	"30"	"08"	69.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	359801	352605	352605
"1589257"	1	"2013"	"VL0009AV"	2022	"31.10.2022"	"11"	NA	"08"	"55"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	264268	258983	258983
"1587896"	1	"2013"	"SF0002S"	2022	"29.09.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	25000	24500	24500
"1587398"	2	"2013"	"M 0108MD"	2022	"23.09.2022"	"11"	NA	"30"	"09"	37.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1300	1274	1274
"1586879"	3	"2013"	"N 0118LN"	2022	"12.09.2022"	"11"	NA	"08"	"55"	75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	500	490	490
"1587912"	2	"2013"	"SF0045A"	2022	"29.09.2022"	"11"	NA	"28"	"51"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	620	608	608
"1586972"	2	"2013"	"SF0002S"	2022	"14.09.2022"	"11"	NA	"42"	"44"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	400	392	392
"1587178"	2	"2013"	"H 0148AV"	2022	"20.09.2022"	"11"	NA	"30"	"08"	69.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1600	1568	1568
"1586879"	2	"2013"	"N 0118LN"	2022	"12.09.2022"	"11"	NA	"08"	"55"	75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1771	1736	1736
"1586879"	1	"2013"	"N 0118LN"	2022	"12.09.2022"	"11"	NA	"08"	"55"	75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	175329	171822	171822
"1586973"	1	"2013"	"SF0002S"	2022	"14.09.2022"	"11"	NA	"42"	"44"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	90842	89025	89025
"1586972"	1	"2013"	"SF0002S"	2022	"14.09.2022"	"11"	NA	"42"	"44"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	97600	95648	95648
"1586973"	2	"2013"	"SF0002S"	2022	"14.09.2022"	"11"	NA	"42"	"44"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	921	903	903
"1587300"	1	"2013"	"N 0118L"	2022	"21.09.2022"	"11"	NA	"28"	"51"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	187414	183666	183666
"1587116"	2	"2013"	"TF0195M"	2022	"19.09.2022"	"11"	NA	"30"	"14"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	965	946	946
"1586164"	1	"2013"	"VL0225AV"	2022	"04.09.2022"	"11"	NA	"28"	"51"	54.27	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	155174	152071	152071
"1586171"	1	"2013"	"VL0055A"	2022	"04.09.2022"	"11"	NA	"28"	"52"	33.76	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	87403	85655	85655
"1586771"	1	"2013"	"N 0118L"	2022	"11.09.2022"	"11"	NA	"28"	"52"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	9220	9036	9036
"1586354"	3	"2013"	"TR0346ND"	2022	"06.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	450	441	441
"1586602"	2	"2013"	"T 0023T"	2022	"09.09.2022"	"11"	NA	"30"	"09"	38.05	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	200	196	196
"1586343"	1	"2013"	"N 0145VR"	2022	"06.09.2022"	"11"	NA	"28"	"51"	37.57	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	125869	123352	123352
"1586764"	1	"2013"	"N 0118L"	2022	"11.09.2022"	"11"	NA	"28"	"51"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	49800	48804	48804
"1586343"	2	"2013"	"N 0145VR"	2022	"06.09.2022"	"11"	NA	"28"	"51"	37.57	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	500	490	490
"1586764"	2	"2013"	"N 0118L"	2022	"11.09.2022"	"11"	NA	"28"	"51"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	200	196	196
"1587400"	1	"2013"	"M 0116HØ"	2022	"23.09.2022"	"11"	NA	"30"	"09"	34.07	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	205211	201107	201107
"1587254"	2	"2013"	"M 0200HØ"	2022	"21.09.2022"	"11"	NA	"30"	"09"	48.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	1000	980	980
"1587506"	2	"2013"	"N 0024ME"	2022	"24.09.2022"	"11"	NA	"30"	"09"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	400	392	392
"1587506"	1	"2013"	"N 0024ME"	2022	"24.09.2022"	"11"	NA	"30"	"09"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	205791	201675	201675
"1586623"	2	"2013"	"VL0264AV"	2022	"10.09.2022"	"11"	NA	"30"	"09"	87.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	512	502	502
"1586772"	1	"2013"	"N 0118L"	2022	"11.09.2022"	"11"	NA	"28"	"51"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	19020	18640	18640
"1587551"	2	"2013"	"M 0200HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	48.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	300	294	294
"1587551"	1	"2013"	"M 0200HØ"	2022	"25.09.2022"	"11"	NA	"30"	"04"	48.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	86082	84360	84360
"1587028"	2	"2013"	"N 0024ME"	2022	"15.09.2022"	"11"	NA	"08"	"54"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"899"	"Utsortert fisk"	"2"	"Mel og olje"	0	200	196	196
"1587002"	1	"2013"	"N 0025ME"	2022	"14.09.2022"	"11"	NA	"42"	"44"	41.45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	135344	132637	132637
"1586354"	2	"2013"	"TR0346ND"	2022	"06.09.2022"	"11"	NA	"08"	"55"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	965	946	946
"1587895"	1	"2013"	"SF0002S"	2022	"29.09.2022"	"11"	NA	"28"	"51"	46	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	25063	24562	24562
"1587300"	2	"2013"	"N 0118L"	2022	"21.09.2022"	"11"	NA	"28"	"51"	35.49	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1893	1855	1855
"1587116"	1	"2013"	"TF0195M"	2022	"19.09.2022"	"11"	NA	"30"	"14"	62.6	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	265988	260668	260668
