"Iteration"	"tau_Intercept"
1	264.141361869831
2	266.929281438121
3	273.00852516039
4	263.115402455114
5	276.79793817324
6	279.365293407746
7	283.495467474386
8	276.196734518761
9	278.779113797049
10	267.886052350515
11	293.055380379721
12	273.713333090149
13	280.476356953462
14	291.227146702867
15	271.618335586436
16	265.853128468646
17	269.664638951473
18	293.338304632231
19	272.819999560639
20	274.955221236689
21	278.634862496798
22	273.858410761905
23	276.293091792464
24	268.860957682701
25	286.118322206184
26	266.780353801454
27	297.79559937843
28	282.826525727505
29	281.760161150526
30	277.301238708412
31	286.79784117987
32	266.521420182155
33	270.5211809328
34	274.073401958452
35	253.881728112113
36	278.320212712062
37	266.397719877585
38	289.52834256305
39	271.111349637842
40	277.601498126645
41	270.771905816308
42	266.236890295224
43	267.231853993059
44	269.785632201077
45	279.604905587462
46	266.211368775037
47	269.570656148854
48	284.019248020919
49	272.315670627866
50	265.303818473543
51	282.939642611827
52	267.979513017337
53	285.272990577629
54	271.701218796575
55	289.38003075643
56	271.329308375517
57	278.355568543725
58	274.073722064183
59	280.121287860718
60	261.982806961248
61	274.524034087634
62	269.933083292791
63	274.97175428892
64	269.880662470341
65	283.314676544095
66	294.623110998407
67	263.555609879581
68	261.762582179655
69	280.86312734747
70	266.924795061219
71	268.293507864038
72	278.450070546719
73	274.968340318501
74	265.495786033374
75	269.176781651143
76	282.613180970125
77	263.254107322037
78	257.827209828468
79	269.68254400019
80	267.852960786761
81	271.931625510581
82	278.06064732016
83	272.954094863691
84	271.84646950591
85	278.073191884632
86	287.854995456388
87	272.739784171768
88	278.273489419532
89	269.807340650846
90	275.826283643748
91	272.573221627914
92	275.846223834016
93	277.766535570976
94	270.556735416916
95	279.843566903493
96	275.427306098084
97	275.922088151142
98	277.216576192219
99	288.986795878759
100	268.53664667342
101	269.100656744022
102	274.697025848379
103	279.432768791251
104	279.688090229753
105	278.199974858547
106	284.79250589969
107	265.509184396278
108	271.376364953249
109	260.028836187047
110	272.820535500529
111	276.364278201153
112	282.60076055674
113	271.57516812208
114	260.11303329839
115	262.856297538315
116	275.108763468305
117	269.435679184734
118	288.572128421664
119	257.200407158725
120	268.931312801897
121	274.218331702867
122	266.419294766901
123	280.017087556576
124	272.641514130909
125	274.405523758989
126	279.537176794703
127	268.154392372371
128	271.018362124034
129	268.278165559723
130	278.111993155401
131	281.364268696702
132	275.628458850552
133	273.789593828323
134	268.392308853792
135	295.349667978126
136	270.091508631849
137	275.984379265793
138	272.409909882869
139	282.571309210387
140	269.062008336611
141	262.383581206009
142	289.79574183305
143	290.398746218818
144	254.294473806716
145	271.671771799524
146	273.742212611086
147	267.314842079042
148	269.880312801298
149	259.342401038952
150	267.445347916977
151	266.044432216663
152	276.503102894764
153	271.368130842216
154	270.798747484552
155	278.702078881197
156	291.980401101234
157	285.961747492342
158	269.423161873552
159	272.325378070507
160	295.77256274254
161	268.110391816826
162	265.176014550876
163	279.444698830595
164	263.864665301308
165	275.803388328371
166	271.833384873906
167	263.144580901667
168	266.270295185822
169	272.66436886863
170	254.557731423474
171	269.800439642039
172	274.06010655115
173	265.55334761064
174	271.230945198709
175	280.146161082671
176	259.829181541458
177	293.689194984789
178	278.101792561318
179	270.444568917702
180	260.010040924391
181	273.788771571893
182	273.354905202945
183	270.787432942805
184	280.988782572838
185	280.074993400192
186	273.356588741843
187	264.21812225929
188	270.739127319304
189	254.165133619597
190	271.191154688443
191	288.055532881843
192	267.399887422203
193	272.927059822304
194	274.442913781937
195	271.234835341073
196	262.039242459138
197	268.265930451109
198	282.139150837576
199	269.742115491312
200	258.063320149971
201	289.040060798026
202	270.538149699808
203	276.305992347525
204	271.675855526449
205	264.739399100772
206	275.736293530271
207	267.088206951424
208	277.563045241936
209	267.897311617092
210	277.593911162912
211	283.171522521473
212	266.948682733025
213	275.32860907546
214	267.399987063729
215	266.351936395753
216	263.120509476335
217	261.924617111845
218	268.327359102985
219	271.202007606926
220	270.719262483851
221	268.62744106634
222	272.205433020413
223	272.958175591406
224	275.733485952834
225	260.468664170352
226	274.698226854833
227	267.381211249209
228	289.438804836188
229	267.337854462844
230	278.1318922416
231	279.594044312944
232	265.069633714917
233	275.997868838519
234	276.352922098877
235	283.249372443662
236	272.575105520659
237	273.116465029109
238	279.810009458523
239	267.272712055227
240	275.533626437734
241	276.641257488776
242	277.471629094884
243	260.830724534294
244	273.418367565569
245	259.019883387053
246	268.654611581962
247	261.89735036747
248	258.942173072068
249	268.17686407644
250	275.140343015762
251	260.710531177047
252	279.922326613857
253	284.988877456126
254	276.829128472071
255	282.739499647361
256	268.051827468029
257	271.365243188185
258	267.659228743028
259	279.067018199183
260	270.544750183905
261	279.004157309573
262	262.636884350411
263	280.886490595231
264	267.160501515218
265	290.811896654339
266	270.950590108585
267	285.941485664697
268	278.104625270681
269	274.165173233015
270	262.956601914835
271	292.855405589125
272	268.980540438942
273	267.375404765159
274	265.033573008337
275	264.921358114946
276	266.927371247575
277	273.787109221424
278	266.818603463247
279	277.396173431502
280	258.541384847361
281	265.12321635342
282	263.39091161572
283	280.958879637875
284	280.607442210807
285	274.812480023147
286	258.022340730018
287	268.471909901999
288	273.276545484544
289	280.022171000135
290	267.585854245632
291	268.396838252188
292	261.677309698716
293	272.396226069495
294	282.912460141566
295	268.390302022546
296	264.103726418424
297	282.116721290092
298	267.675990450171
299	275.02240357728
300	272.610198314675
301	279.542100084409
302	275.063781890462
303	273.949608355023
304	270.839952656698
305	271.151273005536
306	277.525280275758
307	274.212036504641
308	279.971218334681
309	269.099571723811
310	258.505610195656
311	283.150190143586
312	261.002452885223
313	273.683081509024
314	276.722519237017
315	272.039985007015
316	282.421079079172
317	277.452380701226
318	266.093333411094
319	277.262333229348
320	282.039394169055
321	284.295205964996
322	272.984280836086
323	272.239623683327
324	277.495178311943
325	273.650040441159
326	286.310256467219
327	264.15333385403
328	271.543958271064
329	268.742732270017
330	265.059655621897
331	276.898575008242
332	264.592597328892
333	270.839651107417
334	267.299111181888
335	281.255623353038
