"LogLikelihood"	"Iteration"
4724.62321336063	1
4704.40801181385	2
4718.42767405462	3
4725.01479914951	4
4712.17559815044	5
4710.17536515079	6
4718.89006773027	7
4727.79826032364	8
4713.88026076684	9
4719.74968995916	10
4719.20750166137	11
4724.09587318406	12
4713.76382058153	13
4717.99254345192	14
4717.73451195101	15
4733.38513770098	16
4702.49250500636	17
4710.65779473793	18
4716.79369689479	19
4711.43372832315	20
4719.59937745117	21
4708.70166524109	22
4707.34387170026	23
4724.82282931485	24
4700.85608821493	25
4726.97474536664	26
4718.0338809824	27
4724.01072476762	28
4732.86382793536	29
4722.67536753941	30
4731.49188619522	31
4718.24055080302	32
4719.54076632766	33
4719.26959303237	34
4715.89166045054	35
4712.28803723441	36
4710.54719311622	37
4703.83394997378	38
4717.4026670923	39
4702.615478434	40
4699.20082647448	41
4716.43792775663	42
4705.60450079881	43
4722.05282216655	44
4715.20271968463	45
4699.80538931828	46
4702.42064865561	47
4714.80439147095	48
4707.44665427259	49
4706.14690250744	50
4725.12408715143	51
4721.5884046545	52
4719.31701018707	53
4718.14076783398	54
4708.30019782994	55
4716.69527504188	56
4708.60125260191	57
4722.08275982554	58
4716.89255406659	59
4714.38825636229	60
4721.04702770136	61
4720.14691847649	62
4717.14431722799	63
4716.73784331102	64
4714.82342723654	65
4714.12169062061	66
4709.32466492956	67
4721.39879174119	68
4716.82712971117	69
4718.25186912688	70
4715.95077327495	71
4726.70057694887	72
4720.7210277217	73
4714.45730522586	74
4719.41117474665	75
4708.59677054457	76
4702.22500658932	77
4706.27607818732	78
4713.98625142977	79
4714.56714692518	80
4702.54890642622	81
4723.71449261873	82
4709.34930281367	83
4717.82202110951	84
4718.48274055076	85
4723.38433214341	86
4714.11861120142	87
4716.71877646644	88
4710.23618620588	89
4723.91163811808	90
4710.82332248462	91
4716.1694575933	92
4717.6656167932	93
4712.96130572979	94
4710.39722116608	95
4727.90797326657	96
4717.35704730055	97
4716.51124064801	98
4708.21641888817	99
4718.3802131658	100
4718.25631503942	101
4712.6807193183	102
4717.99556509605	103
4717.38200160299	104
4710.6333382592	105
4714.62216649946	106
4703.78654752966	107
4727.09062499788	108
4717.87279867258	109
4728.98711175578	110
4721.48895208261	111
4713.18160008848	112
4722.3816550481	113
4715.11079668581	114
4704.8395152799	115
4718.73270638579	116
4716.4142085553	117
4714.02099822203	118
4725.08742284148	119
4720.58496953895	120
4724.31286464832	121
4722.86722008186	122
4715.9622755335	123
4710.21872415029	124
4716.52672082415	125
4714.1208227095	126
4721.73066961789	127
4713.62268957463	128
4709.09613941888	129
4716.8406030691	130
4709.66808499752	131
4722.6989380754	132
4707.7140062246	133
4710.48101497083	134
4705.10765359174	135
4723.07833260031	136
4718.85690931523	137
4714.5489986224	138
4719.43765283598	139
4723.24234321113	140
4707.49486322429	141
4717.20895331387	142
4709.70631957077	143
4711.54202879635	144
4713.24121661696	145
