"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.196	26.5	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.204	26.5	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.22	27	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.206	29	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.232	28.5	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.169	26.5	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.213	27	8	"NA/19/2023/10024/20_48_38448_1"	NA	NA
0.232	28.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.216	28	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.238	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.223	28.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.193	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.199	26.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	30.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.203	28	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.25	30	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.221	28	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.207	27	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.241	28	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.261	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.192	27	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.28	32	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.211	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.22	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.234	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.282	32	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.271	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.254	32.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.262	31	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.219	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.225	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.206	28	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.18	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.225	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.23	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.183	26.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.256	29.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.236	28.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.227	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.247	28.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.243	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.216	27	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.271	31.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.231	29.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.242	29.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.228	29.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.268	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.2	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.208	27.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.258	30.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.264	30.5	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.251	29	9	"NA/19/2023/10024/20_55_38455_1"	NA	NA
0.229	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.204	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.181	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.202	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.207	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.193	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.196	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.187	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.225	29.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.155	25	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.188	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.159	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.224	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	28.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.268	30.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.181	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.139	23.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.174	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.205	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.145	25	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.17	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.202	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.238	29.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.195	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	28.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.162	25.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.242	29	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.164	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.194	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.241	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.168	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.151	25	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.198	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.144	24	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.177	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.172	25.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.201	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.218	29	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.216	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.221	29	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.155	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.167	26.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.179	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.173	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.2	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.183	25.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.187	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.168	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.157	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.253	30.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.203	26	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.232	29	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.208	28.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.149	25.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.19	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.217	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.21	29	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.172	25	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.204	27	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.209	27.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.2	28	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.15	25.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.157	24.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.195	28.5	10	"NA/19/2023/10024/20_56_38456_2"	NA	NA
0.22	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.211	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.19	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.173	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.203	28	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.262	33	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.179	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.213	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.155	27	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.228	31	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.183	26.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.163	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.222	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.239	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.275	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.202	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.23	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.241	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.255	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.263	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.193	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.214	28	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.24	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.158	27	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.19	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.237	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.207	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.248	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.191	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.191	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.284	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.183	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.193	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.208	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.252	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.206	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.213	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.208	28	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.178	26.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.227	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.202	28	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.202	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.227	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.197	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.266	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.231	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.265	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.242	31	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.269	31.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.165	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.238	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.211	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.16	26.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.249	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.231	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.268	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.237	32	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.236	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.19	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.212	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.227	29.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.223	29	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.162	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.244	32	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.257	32.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.229	30	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.188	27.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.287	32.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.175	26	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.198	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.166	28	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.233	30.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.281	31	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.186	28.5	11	"NA/19/2023/10024/20_58_38458_1"	NA	NA
0.235	28	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.186	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.203	27	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.156	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.211	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.14	24	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.171	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.168	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.219	28	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.166	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.214	28.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.154	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.202	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.17	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.229	28.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.183	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.172	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.171	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.129	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.148	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.206	27	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.167	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.184	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.151	24.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.139	24	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.223	27	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.22	27.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.158	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.162	24.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.156	24.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.178	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.201	27	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.165	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.185	26	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.16	24.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.135	23.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.197	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.136	24.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.151	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.159	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.122	23.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.187	26.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.191	27	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.224	28.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.175	25.5	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.165	25	12	"NA/19/2023/10024/20_63_38463_1"	NA	NA
0.212	27.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.169	26.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.253	28.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.223	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.251	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.195	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.268	31.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.21	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.258	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.222	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.216	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.261	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.164	27.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.258	31	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.178	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.248	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.243	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.291	31	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.268	31.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.185	27	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.211	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.172	27	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.263	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.238	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.245	30.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.207	28.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.203	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.243	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.19	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.205	28.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.203	28.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.162	27	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.166	25.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.216	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.212	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.239	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.256	30.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.238	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.239	30.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.223	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.2	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.228	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.271	31	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.193	27.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.241	29	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.225	28.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.206	27	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.245	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.237	29.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.27	30	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.173	27.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.187	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.177	26.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.171	28	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.252	31.5	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.183	27	13	"NA/19/2023/10024/20_64_38464_1"	NA	NA
0.222	30	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.229	30	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.243	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.223	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.194	27	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.221	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.208	28	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.252	31	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.188	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.243	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.163	26.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.179	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.183	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.211	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.123	26	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.269	31	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.2	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.176	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.22	29.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.231	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.217	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.237	29.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.207	26	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.182	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.167	25	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.292	32	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.16	27	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.185	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.188	28	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.253	32.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.172	26.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.283	30.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.281	32.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.199	28	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.203	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.229	29.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.281	32	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.224	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.23	30	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.261	31.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.212	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.296	32	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.255	30	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.188	26.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.217	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.181	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.176	26.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.216	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.224	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.215	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.19	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.236	30.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.193	27	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.253	30	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.279	30.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.188	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.188	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.176	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.141	25.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.18	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.178	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.22	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.244	29.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.215	29	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.222	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.205	28.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.177	27	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.139	26	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.181	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.235	29.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.177	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
0.21	27.5	14	"NA/19/2023/10024/20_66_38466_1"	NA	NA
