"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0.219637232285
2	1	0.27985156233
3	1	0.329291466903
4	1	0.369228283402
5	1	0.401542218635
6	1	0.429249829106
7	1	0.452845778187
8	1	0.473404611604
9	1	0.490885110893
10	1	0.505907192123
11	1	0
12	1	0.530118169066
1	2	0.213559222976
2	2	0.275429186116
3	2	0.325834980893
4	2	0.366400406433
5	2	0.400520731126
6	2	0.42909339855
7	2	0.453878757981
8	2	0.474733678907
9	2	0.493076058065
10	2	0.508787546663
11	2	0
12	2	0.534086933051
1	3	0.211374176559
2	3	0.274775882561
3	3	0.324993453289
4	3	0.367734404689
5	3	0.401085121629
6	3	0.429394229008
7	3	0.453566257411
8	3	0.474182913756
9	3	0.491334907031
10	3	0.505783125929
11	3	0
12	3	0.529207236522
1	4	0.21613024079
2	4	0.279733333641
3	4	0.329575133897
4	4	0.370847413545
5	4	0.405602962021
6	4	0.43431799764
7	4	0.458960754988
8	4	0.47893634764
9	4	0.497526628437
10	4	0.513422417602
11	4	0
12	4	0.537066876331
1	5	0.213518079073
2	5	0.277967739821
3	5	0.329001044944
4	5	0.370728823273
5	5	0.405227516219
6	5	0.434384696452
7	5	0.459147687819
8	5	0.479784062425
9	5	0.496819690704
10	5	0.511841805931
11	5	0
12	5	0.535290261469
1	6	0.222326565513
2	6	0.28408723541
3	6	0.333069095127
4	6	0.373543230979
5	6	0.406730153493
6	6	0.434933414214
7	6	0.458475448035
8	6	0.479323150853
9	6	0.496649078872
10	6	0.511881988856
11	6	0
12	6	0.535766246625
1	7	0.213101694751
2	7	0.278558352193
3	7	0.330347649005
4	7	0.372275759386
5	7	0.407401049468
6	7	0.437182348342
7	7	0.462376036799
8	7	0.483968278586
9	7	0.502149470161
10	7	0.517985301768
11	7	0
12	7	0.543039126453
1	8	0.216582246577
2	8	0.279118757595
3	8	0.328257732112
4	8	0.369220729299
5	8	0.4029263581
6	8	0.431298673497
7	8	0.455335016616
8	8	0.475792025148
9	8	0.493258910098
10	8	0.508558725286
11	8	0
12	8	0.532009410349
1	9	0.216625741075
2	9	0.27914312853
3	9	0.328145358187
4	9	0.368484426838
5	9	0.401652831221
6	9	0.429027742148
7	9	0.452338897996
8	9	0.472251497562
9	9	0.489288150143
10	9	0.503586208501
11	9	0
12	9	0.526547240526
1	10	0.211308262664
2	10	0.272330265613
3	10	0.322555870991
4	10	0.362767176055
5	10	0.395721129648
6	10	0.42394118466
7	10	0.448162678377
8	10	0.467666161369
9	10	0.485710378151
10	10	0.499970484655
11	10	0
12	10	0.523423519817
1	11	0.221066492806
2	11	0.284053730272
3	11	0.334133117974
4	11	0.375114125761
5	11	0.408793031819
6	11	0.438099768768
7	11	0.461901530337
8	11	0.482703627011
9	11	0.500213053407
10	11	0.515489333351
11	11	0
12	11	0.540017799574
1	12	0.210421825723
2	12	0.274367631352
3	12	0.325101226115
4	12	0.366497529273
5	12	0.400753759416
6	12	0.431036382289
7	12	0.454892758966
8	12	0.4754483614
9	12	0.493446620003
10	12	0.508778654569
11	12	0
12	12	0.533116463869
1	13	0.219598807856
2	13	0.283462983958
3	13	0.334575605015
4	13	0.376225786643
5	13	0.411448947314
6	13	0.440993189486
7	13	0.465706760275
8	13	0.48644403112
9	13	0.504621099442
10	13	0.520981369493
11	13	0
12	13	0.546112518304
1	14	0.214563826506
2	14	0.279471600394
3	14	0.32967882589
4	14	0.372842876333
5	14	0.408643668859
6	14	0.439636549001
7	14	0.465933453647
8	14	0.488735326674
9	14	0.508160059102
10	14	0.524570119241
11	14	0
12	14	0.552400309139
1	15	0.22151923285
2	15	0.283862591664
3	15	0.332274481692
4	15	0.373608367882
5	15	0.407778327709
6	15	0.436981011649
7	15	0.462254882958
8	15	0.483384994261
9	15	0.502759288452
10	15	0.518660672096
11	15	0
12	15	0.545549170462
1	16	0.214584523679
2	16	0.275883296192
3	16	0.325911591634
4	16	0.367102342259
5	16	0.400071280207
6	16	0.430316443209
7	16	0.455431467821
8	16	0.477382964771
9	16	0.495906878483
10	16	0.511983390098
11	16	0
12	16	0.539106920438
1	17	0.223117111302
2	17	0.283992644695
3	17	0.330794605206
4	17	0.369486306423
5	17	0.401943581353
6	17	0.429608470425
7	17	0.453510448179
8	17	0.473094262517
9	17	0.491119465012
10	17	0.506966389191
11	17	0
12	17	0.531769469229
1	18	0.226647703958
2	18	0.286193454301
3	18	0.333890529109
4	18	0.373813762157
5	18	0.407527804398
6	18	0.436103600653
7	18	0.460285148599
8	18	0.482693073607
9	18	0.500976492996
10	18	0.517692865943
11	18	0
12	18	0.545308352773
1	19	0.220476874288
2	19	0.280785483024
3	19	0.328973448595
4	19	0.369116793604
5	19	0.402293274721
6	19	0.430724233952
7	19	0.455659435947
8	19	0.47672760786
9	19	0.495922740448
10	19	0.512329150555
11	19	0
12	19	0.539298232368
1	20	0.219131338342
2	20	0.279567183265
3	20	0.326965876386
4	20	0.368135812661
5	20	0.401896657832
6	20	0.430271195457
7	20	0.45594830582
8	20	0.477404607239
9	20	0.495878449722
10	20	0.512860557292
11	20	0
12	20	0.540485471522
1	21	0.215411804208
2	21	0.27763068171
3	21	0.326810901993
4	21	0.367204929223
5	21	0.400738654938
6	21	0.429811603746
7	21	0.45469005348
8	21	0.475879247347
9	21	0.494554777634
10	21	0.510347295602
11	21	0
12	21	0.536217780096
1	22	0.217636684176
2	22	0.278988184658
3	22	0.326267943932
4	22	0.366520479051
5	22	0.400615121304
6	22	0.43069694253
7	22	0.455372478315
8	22	0.476593720587
9	22	0.497033297563
10	22	0.513400091215
11	22	0
12	22	0.541414962029
1	23	0.220187167627
2	23	0.27952673074
3	23	0.326689127774
4	23	0.36581729257
5	23	0.399620651618
6	23	0.428681081945
7	23	0.453779795296
8	23	0.475365923147
9	23	0.494215192777
10	23	0.511052105989
11	23	0
12	23	0.53923308062
1	24	0.219308314205
2	24	0.279282042468
3	24	0.32722069107
4	24	0.367348158219
5	24	0.399652684163
6	24	0.428914568886
7	24	0.453711474136
8	24	0.475384075116
9	24	0.494210059511
10	24	0.510887304951
11	24	0
12	24	0.538795536899
1	25	0.222490020837
2	25	0.282486615155
3	25	0.329516303599
4	25	0.36856010218
5	25	0.401677438662
6	25	0.430207492941
7	25	0.454830349595
8	25	0.476187133795
9	25	0.495215479862
10	25	0.511840347406
11	25	0
12	25	0.539596427788
1	26	0.217404282096
2	26	0.277739792527
3	26	0.325332507578
4	26	0.365612237843
5	26	0.398874045083
6	26	0.427503131617
7	26	0.452334372933
8	26	0.474055484725
9	26	0.493977326405
10	26	0.510464084716
11	26	0
