"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"19"	2020	"9000"	30	38045	"58"	"9125"	45	NA	"2020-10-28Z"	"10:37:00.000Z"	"2020-10-28Z"	"12:27:00.000Z"	NA	60.117	-0.283	60.117	-0.283	"2"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38047	"58"	"3672"	47	NA	"2020-10-12Z"	"16:52:00.000Z"	"2020-10-12Z"	"19:12:00.000Z"	NA	59.3171	-1.033	59.3171	-1.033	"2"	"42"	"31"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38048	"58"	"2889"	48	NA	"2020-10-17Z"	"10:50:00.000Z"	"2020-10-17Z"	"12:49:00.000Z"	NA	58.483	-0.733	58.4501	-0.75	"2"	"42"	"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38049	"58"	"9539"	49	NA	"2020-10-19Z"	"13:22:00.000Z"	"2020-10-19Z"	"15:44:00.000Z"	NA	58.717	0.0170001	58.7001	0.0330001	"2"	"42"	"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	"1"	"1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38050	"58"	"4606"	50	NA	"2020-10-12Z"	"16:35:00.000Z"	"2020-10-12Z"	"19:24:00.000Z"	NA	59.233	-0.15	59.217	-0.183	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38051	"58"	"4613"	51	NA	"2020-10-04Z"	"15:51:00.000Z"	"2020-10-04Z"	"19:28:00.000Z"	NA	58.3171	0.933001	58.3171	0.867	"2"	"42"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38052	"58"	"4158"	52	NA	"2020-10-20Z"	"16:02:00.000Z"	"2020-10-20Z"	"20:53:00.000Z"	NA	58.933	0.3	58.983	0.283	"2"	"42"	"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38053	"58"	"3674"	53	NA	"2020-09-27Z"	"17:21:00.000Z"	"2020-09-27Z"	"19:54:00.000Z"	NA	59.65	-0.667001	59.6331	-0.617	"2"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38054	"58"	"9103"	54	NA	"2020-10-17Z"	"09:12:00.000Z"	"2020-10-17Z"	"11:25:00.000Z"	NA	58.5171	-0.733	58.5	-0.733	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38055	"58"	"3307"	55	NA	"2020-11-04Z"	"16:19:00.000Z"	NA	NA	NA	59.65	-0.667	NA	NA	"2"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2020	"9000"	30	38056	"58"	"9117"	56	NA	"2020-10-12Z"	"10:35:00.000Z"	"2020-10-12Z"	"12:00:00.000Z"	NA	59.217	-0.267001	59.2001	-0.283	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38057	"58"	"9539"	57	NA	"2020-10-15Z"	"05:58:00.000Z"	"2020-10-15Z"	"07:37:00.000Z"	NA	58.967	-0.85	58.967	-0.833	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38058	"58"	"9819"	58	NA	"2020-10-20Z"	"15:20:00.000Z"	"2020-10-20Z"	"17:30:00.000Z"	NA	58.9501	0.267001	58.9501	0.267001	"2"	"42"	"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38059	"58"	"2773"	59	NA	"2020-10-15Z"	"14:37:00.000Z"	"2020-10-15Z"	"15:36:00.000Z"	NA	58.8831	-0.783001	58.8831	-0.783001	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38060	"58"	"4159"	60	NA	"2020-10-14Z"	"14:59:00.000Z"	"2020-10-14Z"	"16:33:00.000Z"	NA	59.117	-0.650001	59.117	-0.667001	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38061	"58"	"3823"	61	NA	"2020-10-08Z"	"22:23:00.000Z"	"2020-10-09Z"	"00:37:00.000Z"	NA	61.25	4.53301	61.25	4.56701	"2"	"28"	"3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38062	"58"	"2886"	62	NA	"2020-10-16Z"	"12:43:00.000Z"	"2020-10-16Z"	"14:55:00.000Z"	NA	58.6671	-0.817	58.65	-0.833	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38063	"58"	"3674"	63	NA	"2020-10-27Z"	"20:20:00.000Z"	"2020-10-27Z"	"21:50:00.000Z"	NA	58.683	-0.283	58.683	-0.317001	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38064	"58"	"4613"	64	NA	"2020-10-16Z"	"14:36:00.000Z"	"2020-10-16Z"	"17:27:00.000Z"	NA	58.6331	-0.800001	58.65	-0.817	"2"	"42"	"22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38065	"58"	"4606"	65	NA	"2020-10-17Z"	"16:36:00.000Z"	"2020-10-17Z"	"19:09:24.000Z"	NA	58.25	-0.5	NA	NA	"2"	"42"	"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Feil stasjonsdata/prøve ble sendt fra ERS til S2D.Siden en ikke kan sende på nytt til S2D har jeg forandret stasjonsdata manuelt til å bli riktig på denne linjen.-EB"
"19"	2020	"9000"	30	38066	"58"	"4606"	66	NA	"2020-09-29Z"	"15:47:00.000Z"	"2020-09-29Z"	"18:40:27.000Z"	NA	59.25	-0.05	NA	NA	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"pos beregnet fra omr/lok"
"19"	2020	"9000"	30	38067	"58"	"3674"	67	NA	"2020-11-02Z"	"14:46:00.000Z"	"2020-11-02Z"	"18:58:00.000Z"	NA	60	-0.467001	60.05	-0.433	"2"	"42"	"42"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38068	"58"	"1322"	68	NA	"2020-10-29Z"	"16:28:00.000Z"	"2020-10-29Z"	"19:01:00.000Z"	NA	60.117	-0.450001	60.1331	-0.467001	"2"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38069	"58"	"4144"	69	NA	"2020-10-14Z"	"15:03:00.000Z"	"2020-10-14Z"	"16:55:00.000Z"	NA	59.4	0.100001	59.4	0.100001	"2"	"42"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38080	"58"	"4602"	80	NA	"2020-09-30Z"	"13:58:00.000Z"	"2020-09-30Z"	"16:39:00.000Z"	NA	58.5	-0.550001	58.5171	-0.6	"2"	"42"	"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38081	"58"	"2073"	81	NA	"2020-10-20Z"	"13:56:00.000Z"	"2020-10-20Z"	"16:03:00.000Z"	NA	58.9501	0.3	58.9171	0.317001	"2"	"42"	"23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38082	"58"	"3672"	82	NA	"2020-10-21Z"	"07:23:00.000Z"	"2020-10-21Z"	"09:57:00.000Z"	NA	59.05	0.333001	59.083	0.317001	"2"	"42"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38083	"58"	"4606"	83	NA	"2020-10-10Z"	"07:01:00.000Z"	"2020-10-10Z"	"09:44:00.000Z"	NA	59.2001	-0.467001	59.2001	-0.467001	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38084	"58"	"4602"	84	NA	"2020-10-09Z"	"12:01:00.000Z"	"2020-10-09Z"	"14:53:00.000Z"	NA	59.1671	-0.25	59.1671	-0.233001	"2"	"42"	"32"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38085	"58"	"2588"	85	NA	"2020-11-02Z"	"23:03:00.000Z"	"2020-11-03Z"	"01:18:00.000Z"	NA	60.117	-0.183	60.1001	-0.200001	"2"	"42"	"52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38086	"58"	"2490"	86	NA	"2020-10-04Z"	"13:51:00.000Z"	"2020-10-04Z"	"16:18:00.000Z"	NA	58.333	0.717	58.3171	0.7	"2"	"42"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38087	"58"	"4425"	87	NA	"2020-10-04Z"	"03:22:00.000Z"	"2020-10-04Z"	"07:09:00.000Z"	NA	62.333	5.417	62.3501	5.433	"2"	"07"	"33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3600"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38088	"58"	"3319"	88	NA	"2020-10-02Z"	"11:38:00.000Z"	"2020-10-02Z"	"12:46:00.000Z"	NA	58.3831	-0.533001	58.367	-0.533001	"2"	"42"	"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2020	"9000"	30	38089	"58"	"3319"	89	NA	"2020-10-02Z"	"16:33:00.000Z"	"2020-10-02Z"	"17:32:00.000Z"	NA	58.467	-0.400001	58.467	-0.417	"2"	"42"	"12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
