"missiontype"	"startyear"	"platform"	"missionnumber"	"serialnumber"	"nation"	"catchplatform"	"station"	"fixedstation"	"stationstartdate"	"stationstarttime"	"stationstopdate"	"stationstoptime"	"stationtype"	"latitudestart"	"longitudestart"	"latitudeend"	"longitudeend"	"system"	"area"	"location"	"bottomdepthstart"	"bottomdepthstop"	"bottomdepthmean"	"fishingdepthstart"	"fishingdepthstop"	"fishingdepthcount"	"fishingdepthmax"	"fishingdepthmin"	"fishingdepthmean"	"fishingdepthtemperature"	"gearno"	"sweeplength"	"gear"	"gearcount"	"direction"	"gearflow"	"vesselspeed"	"logstart"	"logstop"	"distance"	"gearcondition"	"samplequality"	"verticaltrawlopening"	"verticaltrawlopeningsd"	"trawldoortype"	"trawldoorarea"	"trawldoorweight"	"trawldoorspread"	"trawldoorspreadsd"	"wingspread"	"wingspreadsd"	"wirelength"	"wirediameter"	"wiredensity"	"soaktime"	"fishingbait"	"tripno"	"fishabundance"	"fishdistribution"	"landingsite"	"fishingground"	"vesselcount"	"dataquality"	"haulvalidity"	"flora"	"vegetationcover"	"visibility"	"waterlevel"	"winddirection"	"windspeed"	"clouds"	"sea"	"weather"	"stationcomment"
"19"	2021	"10011"	30	38061	"58"	"9862"	61	NA	"2021-08-24Z"	"17:09:00.000Z"	"2021-08-24Z"	"18:47:00.000Z"	NA	64.767	0.367	64.767	0.35	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38062	"58"	"9862"	62	NA	"2021-08-25Z"	"09:58:00.000Z"	"2021-08-25Z"	"12:48:00.000Z"	NA	64.9171	0.683001	64.8	0.75	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38063	"58"	"2872"	63	NA	"2021-08-27Z"	"09:31:00.000Z"	"2021-08-27Z"	"10:45:00.000Z"	NA	64.0331	2.56701	64.0331	2.58301	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38064	"58"	"2872"	64	NA	"2021-10-19Z"	"00:57:00.000Z"	"2021-10-19Z"	"05:51:00.000Z"	NA	62.717	4.31701	62.933	4.83301	"2"	"07"	"15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38065	"58"	"3223"	65	NA	"2021-10-10Z"	"20:22:00.000Z"	"2021-10-10Z"	"23:01:00.000Z"	NA	63.5	3.06701	63.4171	3.283	"2"	"07"	"16"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38066	"58"	"2872"	66	NA	"2021-09-14Z"	"07:13:00.000Z"	"2021-09-14Z"	"09:01:00.000Z"	NA	63.983	0.117001	64.017	0.100001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38067	"58"	"9117"	67	NA	"2021-09-03Z"	"11:40:00.000Z"	"2021-09-03Z"	"13:58:00.000Z"	NA	62.983	1.333	62.983	1.317	"2"	"30"	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38068	"58"	"4607"	68	NA	"2021-08-23Z"	"10:45:00.000Z"	"2021-08-23Z"	"12:16:00.000Z"	NA	65.017	3.70001	65.017	3.70001	"2"	"37"	"2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38069	"58"	"3627"	69	NA	"2021-09-14Z"	"06:35:00.000Z"	"2021-09-14Z"	"09:42:00.000Z"	NA	63.9931	0.170001	64.0281	0.134001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38070	"58"	"10129"	70	NA	"2021-08-14Z"	"11:26:00.000Z"	"2021-08-14Z"	"12:46:00.000Z"	NA	62.7831	5.51701	63.8831	2.933	"2"	"07"	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38071	"58"	"4405"	71	NA	"2021-08-16Z"	"16:50:00.000Z"	"2021-08-16Z"	"19:39:00.000Z"	NA	64	2.58301	64.017	2.55	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38072	"58"	"3223"	72	NA	"2021-09-14Z"	"07:52:00.000Z"	"2021-09-14Z"	"09:06:00.000Z"	NA	63.967	0.267001	63.967	0.25	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38073	"58"	"2889"	73	NA	"2021-08-20Z"	"10:17:00.000Z"	"2021-08-20Z"	"12:01:00.000Z"	NA	65.9501	2.033	65.9331	2.10001	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38074	"58"	"4411"	74	NA	"2021-09-14Z"	"11:36:00.000Z"	"2021-09-14Z"	"15:16:00.000Z"	NA	63.8831	1	63.8831	1	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38075	"58"	"3674"	75	NA	"2021-09-09Z"	"16:22:00.000Z"	"2021-09-09Z"	"18:30:00.000Z"	NA	63.717	0	63.683	0	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38076	"58"	"4580"	76	NA	"2021-08-25Z"	"16:11:00.000Z"	"2021-08-25Z"	"18:30:00.000Z"	NA	64.7331	0.717	64.7331	0.683001	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38077	"58"	"4405"	77	NA	"2021-08-20Z"	"08:18:00.000Z"	"2021-08-20Z"	"10:22:00.000Z"	NA	65.317	1.91701	65.333	1.85001	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38078	"58"	"9117"	78	NA	"2021-09-01Z"	"11:36:00.000Z"	"2021-09-01Z"	"14:06:00.000Z"	NA	63.9	1.68301	63.9	1.66701	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38079	"58"	"3206"	79	NA	"2021-08-25Z"	"13:42:00.000Z"	"2021-08-25Z"	"15:32:00.000Z"	NA	64.767	0.617	64.767	0.6	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38080	"58"	"3663"	80	NA	"2021-09-04Z"	"13:27:00.000Z"	"2021-09-04Z"	"16:32:00.000Z"	NA	63.217	1.30001	63.2001	1.367	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38081	"58"	"9800"	81	NA	"2021-08-27Z"	"11:47:00.000Z"	"2021-08-27Z"	"12:53:00.000Z"	NA	63.7831	2.55	63.7831	2.55	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38082	"58"	"9800"	82	NA	"2021-08-27Z"	"13:36:00.000Z"	"2021-08-27Z"	"14:11:00.000Z"	NA	63.733	2.683	63.717	2.60001	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38083	"58"	"3672"	83	NA	"2021-08-26Z"	"14:10:00.000Z"	"2021-08-26Z"	"15:22:00.000Z"	NA	64.4501	2.13301	64.4501	2.13301	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38084	"58"	"3206"	84	NA	"2021-08-23Z"	"06:52:00.000Z"	"2021-08-23Z"	"08:41:00.000Z"	NA	65.1501	1.66701	65.1501	1.7	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38085	"58"	"3317"	85	NA	"2021-08-23Z"	"14:26:00.000Z"	"2021-08-23Z"	"16:37:00.000Z"	NA	65.017	1.783	65.017	1.817	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38086	"58"	"2934"	86	NA	"2021-09-11Z"	"09:37:00.000Z"	"2021-09-11Z"	"12:34:00.000Z"	NA	64.1441	1.27201	64.0901	1.39101	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38087	"58"	"4415"	87	NA	"2021-09-03Z"	"12:59:00.000Z"	"2021-09-03Z"	"16:23:00.000Z"	NA	63.083	1.4	63.05	1.43301	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38088	"58"	"9116"	88	NA	"2021-09-17Z"	"10:37:00.000Z"	"2021-09-17Z"	"11:43:00.000Z"	NA	63.4171	0.333001	63.4171	0.333001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38089	"58"	"9844"	89	NA	"2021-08-25Z"	"17:05:00.000Z"	"2021-08-25Z"	"19:05:00.000Z"	NA	64.7831	1.067	64.7831	1.083	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38090	"58"	"9125"	90	NA	"2021-08-14Z"	"16:07:00.000Z"	"2021-08-14Z"	"18:50:00.000Z"	NA	63.75	3	63.3501	3.767	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38091	"58"	"3823"	91	NA	"2021-08-29Z"	"14:17:00.000Z"	"2021-08-29Z"	"15:25:00.000Z"	NA	63.933	2.767	63.933	2.783	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38092	"58"	"4135"	92	NA	"2021-09-11Z"	"07:26:00.000Z"	"2021-09-11Z"	"10:17:00.000Z"	NA	64.1831	1	64.1831	1	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38093	"58"	"2490"	93	NA	"2021-08-26Z"	"13:30:00.000Z"	"2021-08-26Z"	"15:52:00.000Z"	NA	64.55	2.25	64.5331	2.25	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38094	"58"	"3921"	94	NA	"2021-08-21Z"	"10:29:00.000Z"	"2021-08-21Z"	"14:46:00.000Z"	NA	65.383	2.433	65.3671	2.45001	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38095	"58"	"3222"	95	NA	"2021-09-14Z"	"06:16:00.000Z"	"2021-09-14Z"	"08:13:00.000Z"	NA	63.983	0.117001	64.017	0.100001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38096	"58"	"4607"	96	NA	"2021-08-14Z"	"07:30:00.000Z"	"2021-08-14Z"	"09:24:00.000Z"	NA	64.067	2.933	64.05	2.95001	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38097	"58"	"3317"	97	NA	"2021-08-21Z"	"08:46:00.000Z"	"2021-08-21Z"	"10:26:00.000Z"	NA	65.317	2.367	65.35	2.417	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38098	"58"	"4002"	98	NA	"2021-08-21Z"	"09:10:00.000Z"	"2021-08-21Z"	"10:51:00.000Z"	NA	65.367	2.35	NA	NA	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"19"	2021	"10011"	30	38099	"58"	"4571"	99	NA	"2021-08-23Z"	"13:09:00.000Z"	"2021-08-23Z"	"15:54:00.000Z"	NA	65.05	1.817	65.05	1.867	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38100	"58"	"4594"	100	NA	"2021-08-30Z"	"07:52:00.000Z"	"2021-08-30Z"	"09:24:00.000Z"	NA	64.1501	1.88301	64.1501	1.9	"2"	"30"	"14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38101	"58"	"9522"	101	NA	"2021-09-13Z"	"13:58:00.000Z"	"2021-09-13Z"	"18:17:00.000Z"	NA	61.933	1.45	62.15	1.333	"2"	"42"	"84"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3100"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38102	"58"	"2874"	102	NA	"2021-09-18Z"	"17:23:00.000Z"	"2021-09-18Z"	"19:40:00.000Z"	NA	63.5331	0.100001	63.5331	0.133001	"2"	"30"	"8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38103	"58"	"9843"	103	NA	"2021-08-21Z"	"13:23:00.000Z"	"2021-08-21Z"	"16:10:00.000Z"	NA	65.9501	1.4	66.05	1.23301	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38108	"58"	"9843"	108	NA	"2021-08-25Z"	"21:17:00.000Z"	"2021-08-25Z"	"22:28:00.000Z"	NA	64.9001	0.900001	64.7831	1.2	"2"	"30"	"13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3500"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38109	"58"	"4193"	109	NA	"2021-08-21Z"	"10:19:00.000Z"	"2021-08-21Z"	"11:58:00.000Z"	NA	65.9831	1.4	66	1.4	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38110	"58"	"4193"	110	NA	"2021-08-28Z"	"15:18:00.000Z"	"2021-08-28Z"	"17:06:00.000Z"	NA	63.9	2.60001	63.9171	2.617	"2"	"30"	"9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
"19"	2021	"10011"	30	38111	"58"	"9125"	111	NA	"2021-08-20Z"	"11:29:00.000Z"	"2021-08-20Z"	"13:33:00.000Z"	NA	65.35	2.05	65.3671	2	"2"	"34"	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3700"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"This row was created by ERS viewer."
