"CruiseKey"	"StationKey"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Stratum"	"Period"	"Quarter"
"NA/19/2021/10024/10"	"37"	"NA/19/2021/10024/10-37"	"4167"	2021-01-30T02:25:00Z	70.0331	17	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"38"	"NA/19/2021/10024/10-38"	"9862"	2021-02-15T05:05:00Z	66	10.85	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"39"	"NA/19/2021/10024/10-39"	"3825"	2021-01-26T10:24:00Z	68.8161	14.78	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"40"	"NA/19/2021/10024/10-40"	"3921"	2021-01-27T17:26:00Z	68.3671	8.017	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"41"	"NA/19/2021/10024/10-41"	"9522"	2021-01-11T23:21:00Z	71.6	16.1171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"42"	"NA/19/2021/10024/10-42"	"9682"	2021-01-30T04:29:00Z	69.883	16.8561	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"43"	"NA/19/2021/10024/10-43"	"9571"	2021-02-05T06:45:00Z	68.217	10.7331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"45"	"NA/19/2021/10024/10-45"	"4044"	2021-10-09T03:49:00Z	70.467	16.9831	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"46"	"NA/19/2021/10024/10-46"	"4211"	2021-10-14T20:48:00Z	71.4001	15.6501	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"47"	"NA/19/2021/10024/10-47"	"2886"	2021-10-08T16:19:00Z	71.4171	16.3671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"48"	"NA/19/2021/10024/10-48"	"3319"	2021-09-25T17:34:00Z	70.2831	16.9171	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10024/10"	"49"	"NA/19/2021/10024/10-49"	"2885"	2021-10-22T12:00:00Z	71.833333333333	15.833333333333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"50"	"NA/19/2021/10024/10-50"	"4154"	2021-10-29T20:08:00Z	71.5331	16.633	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"51"	"NA/19/2021/10024/10-51"	"4138"	2021-10-30T21:05:00Z	70.1831	20.933	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"52"	"NA/19/2021/10024/10-52"	"4138"	2021-01-16T23:12:00Z	69.85	15.8171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"53"	"NA/19/2021/10024/10-53"	"9117"	2021-10-28T15:48:00Z	71.5331	16.5671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"54"	"NA/19/2021/10024/10-54"	"9117"	2021-10-14T17:40:00Z	71.75	15.7331	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"55"	"NA/19/2021/10024/10-55"	"3050"	2021-01-05T05:46:00Z	71.35	15.783	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"56"	"NA/19/2021/10024/10-56"	"3222"	2021-10-22T19:09:00Z	71.85	15.783	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"57"	"NA/19/2021/10024/10-57"	"2934"	2021-10-07T03:48:00Z	71.3011	16.97	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"58"	"NA/19/2021/10024/10-58"	"4435"	2021-10-08T16:43:00Z	71.4171	16.5671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"59"	"NA/19/2021/10024/10-59"	"4607"	2021-09-25T03:31:00Z	70.1	16.7331	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10024/10"	"60"	"NA/19/2021/10024/10-60"	"4415"	2021-10-08T16:21:00Z	71.4171	16.217	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"61"	"NA/19/2021/10024/10-61"	"4580"	2021-10-18T16:24:00Z	71.516666666667	16.583333333333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"62"	"NA/19/2021/10024/10-62"	"2704"	2021-10-14T16:54:00Z	71.7361	15.283	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"63"	"NA/19/2021/10024/10-63"	"4606"	2021-09-30T17:04:00Z	70.1171	15.933	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10024/10"	"64"	"NA/19/2021/10024/10-64"	"4211"	2021-10-15T00:01:00Z	71.4001	15.85	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"65"	"NA/19/2021/10024/10-65"	"3206"	2021-10-19T00:15:00Z	71.6831	15.35	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"66"	"NA/19/2021/10024/10-66"	"4195"	2021-10-01T17:22:00Z	70.4001	16.0671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"67"	"NA/19/2021/10024/10-67"	"4650"	2021-10-15T16:16:00Z	70.8	16.8671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"68"	"NA/19/2021/10024/10-68"	"10162"	2021-10-08T16:13:00Z	71.4331	16.5671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"69"	"NA/19/2021/10024/10-69"	"9891"	2021-10-09T15:46:00Z	71.6671	15.9831	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"70"	"NA/19/2021/10024/10-70"	"2704"	2021-10-28T20:17:00Z	71.7591	16.3271	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"71"	"NA/19/2021/10024/10-71"	"9103"	2021-11-22T13:58:00Z	70.25	20.383	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"72"	"NA/19/2021/10024/10-72"	"3317"	2021-11-10T15:18:00Z	71.35	17	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"73"	"NA/19/2021/10024/10-73"	"4028"	2021-10-11T03:30:00Z	71.9001	15.6171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"74"	"NA/19/2021/10024/10-74"	"1963"	2021-11-18T21:49:00Z	70.05	21.3001	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"75"	"NA/19/2021/10024/10-75"	"2704"	2021-11-14T19:16:00Z	70.3041	21.112	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"76"	"NA/19/2021/10024/10-76"	"3979"	2021-01-17T02:10:00Z	69.85	15.8331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"77"	"NA/19/2021/10024/10-77"	"3544"	2021-01-23T21:52:00Z	69.4171	15.5831	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"78"	"NA/19/2021/10024/10-78"	"9116"	2021-11-22T01:31:00Z	71.3	20.6171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"79"	"NA/19/2021/10024/10-79"	"4431"	2021-01-19T23:33:00Z	69.5331	15.7	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2021/10024/10"	"80"	"NA/19/2021/10024/10-80"	"3148"	2021-11-17T03:15:00Z	70.0331	20.333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"81"	"NA/19/2021/10024/10-81"	"9841"	2021-11-15T14:10:00Z	70.2481	21.081	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"82"	"NA/19/2021/10024/10-82"	"4411"	2021-11-21T22:47:00Z	70.1	20.25	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10024/10"	"85"	"NA/19/2021/10024/10-85"	"9827"	2021-11-17T19:59:00Z	70.65	19.633333333333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"0"	"NA/19/2022/10024/10-0"	"3627"	2022-11-22T16:52:00Z	70.595	19.386	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"1"	"NA/19/2022/10024/10-1"	"2596"	2022-01-09T18:33:00Z	70.1	21.217	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"3"	"NA/19/2022/10024/10-3"	"2884"	2022-01-13T21:31:00Z	70.1	21.383	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"4"	"NA/19/2022/10024/10-4"	"4411"	2022-01-09T06:13:00Z	70.333	20.967	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"5"	"NA/19/2022/10024/10-5"	"9524"	2022-01-17T22:41:00Z	70.583	18.933	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"6"	"NA/19/2022/10024/10-6"	"9522"	2022-02-04T04:08:00Z	70.0331	16.6001	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"7"	"NA/19/2022/10024/10-7"	"3772"	2022-01-30T21:14:00Z	70.6171	16.633	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"8"	"NA/19/2022/10024/10-8"	"4427"	2022-01-18T13:38:00Z	70.1401	21.3591	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"9"	"NA/19/2022/10024/10-9"	"9154"	2022-01-05T20:21:00Z	70.05	21.433	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"10"	"NA/19/2022/10024/10-10"	"4402"	2022-02-17T18:25:00Z	67.25	10.3001	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"11"	"NA/19/2022/10024/10-11"	"3868"	2022-02-02T18:51:00Z	69.9331	16.433	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"12"	"NA/19/2022/10024/10-12"	"3470"	2022-01-10T16:14:00Z	70.3	21.2331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"13"	"NA/19/2022/10024/10-13"	"9827"	2022-01-21T16:28:00Z	70.6501	18.9831	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"14"	"NA/19/2022/10024/10-14"	"9125"	2022-02-23T12:45:00Z	67.017	10.35	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"15"	"NA/19/2022/10024/10-15"	"9125"	2022-02-24T15:29:00Z	67.067	10.283	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"16"	"NA/19/2022/10024/10-16"	"4195"	2022-02-06T18:23:00Z	69.9831	16.517	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"17"	"NA/19/2022/10024/10-17"	"4595"	2022-03-03T23:02:00Z	65.2831	10.5	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"18"	"NA/19/2022/10024/10-18"	"9891"	2022-02-22T03:34:00Z	67.133	10.85	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"19"	"NA/19/2022/10024/10-19"	"2616"	2022-02-21T20:34:00Z	66.4501	11.633	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"20"	"NA/19/2022/10024/10-20"	"3320"	2022-01-15T23:50:00Z	70.7001	18.333	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"21"	"NA/19/2022/10024/10-21"	"2872"	2022-02-23T02:57:00Z	67.083	10.7331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"22"	"NA/19/2022/10024/10-22"	"3320"	2022-01-15T17:06:00Z	70.6671	18.45	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"23"	"NA/19/2022/10024/10-23"	"4158"	2022-01-15T14:34:00Z	70.067	21.383	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"24"	"NA/19/2022/10024/10-24"	"10158"	2022-02-07T04:12:00Z	67.8671	7.28301	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"25"	"NA/19/2022/10024/10-25"	"3672"	2022-02-24T22:19:00Z	67.133	10.0831	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"28"	"NA/19/2022/10024/10-28"	"4571"	2022-02-20T21:25:00Z	67.083	10.533	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"29"	"NA/19/2022/10024/10-29"	"4167"	2022-01-10T01:53:00Z	70.4331	19.633	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"30"	"NA/19/2022/10024/10-30"	"2885"	2022-01-14T18:13:00Z	70.1831	21.0331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"31"	"NA/19/2022/10024/10-31"	"9841"	2022-03-03T16:50:00Z	65.279	10.408	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"32"	"NA/19/2022/10024/10-32"	"4600"	2022-01-26T16:56:00Z	70.05	21.25	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"33"	"NA/19/2022/10024/10-33"	"1750"	2022-02-06T16:36:00Z	69.9831	16.5331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"39"	"NA/19/2022/10024/10-39"	"10128"	2022-10-17T18:01:00Z	70.9501	16.5	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"40"	"NA/19/2022/10024/10-40"	"10128"	2022-10-17T12:20:00Z	71.1171	16.5	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"41"	"NA/19/2022/10024/10-41"	"3672"	2022-10-24T02:47:00Z	71.2831	16.6171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"42"	"NA/19/2022/10024/10-42"	"9115"	2022-10-09T09:17:00Z	71.1831	17.267	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"43"	"NA/19/2022/10024/10-43"	"9115"	2022-10-25T18:49:00Z	70.567	18.7	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"44"	"NA/19/2022/10024/10-44"	"3223"	2022-10-21T01:35:00Z	71	16.083	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"45"	"NA/19/2022/10024/10-45"	"3223"	2022-10-21T03:41:00Z	70.9831	16.1171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"46"	"NA/19/2022/10024/10-46"	"2288"	2022-10-27T14:36:00Z	70.083	20.2831	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"47"	"NA/19/2022/10024/10-47"	"4143"	2022-11-04T17:08:00Z	70.0221	20.4601	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"48"	"NA/19/2022/10024/10-48"	"4415"	2022-10-25T18:00:00Z	70.567	18.6171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"49"	"NA/19/2022/10024/10-49"	"9571"	2022-10-27T16:29:00Z	70.567	19.3501	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"50"	"NA/19/2022/10024/10-50"	"2073"	2022-10-18T03:12:00Z	71.4331	17.1001	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"51"	"NA/19/2022/10024/10-51"	"4144"	2022-11-01T15:08:00Z	70.05	20.3501	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"52"	"NA/19/2022/10024/10-52"	"4143"	2022-11-05T07:19:00Z	70.1621	20.368	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"53"	"NA/19/2022/10024/10-53"	"4195"	2022-02-17T20:12:00Z	67.267	10.45	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"54"	"NA/19/2022/10024/10-54"	"3222"	2022-03-03T19:28:00Z	65.3	10.45	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"55"	"NA/19/2022/10024/10-55"	"9571"	2022-02-19T23:47:00Z	67.2331	9.90001	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"56"	"NA/19/2022/10024/10-56"	"3319"	2022-10-18T15:31:00Z	71.1671	15.8671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"57"	"NA/19/2022/10024/10-57"	"2073"	2022-10-18T15:22:00Z	71.4501	17.1171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"58"	"NA/19/2022/10024/10-58"	"3222"	2022-10-11T04:37:00Z	71.3671	15.25	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"59"	"NA/19/2022/10024/10-59"	"4571"	2022-11-08T01:39:00Z	70.6	19.3671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"60"	"NA/19/2022/10024/10-60"	"9571"	2022-02-20T02:51:00Z	67.333	9.81701	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"61"	"NA/19/2022/10024/10-61"	"9125"	2022-10-13T18:55:00Z	71.5331	16.15	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"62"	"NA/19/2022/10024/10-62"	"9125"	2022-10-15T16:07:00Z	71.55	16.583	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"63"	"NA/19/2022/10024/10-63"	"3222"	2022-10-20T16:25:00Z	70.9831	15.8171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"64"	"NA/19/2022/10024/10-64"	"2369"	2022-11-14T00:02:00Z	69.987	20.151	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"65"	"NA/19/2022/10024/10-65"	"9103"	2022-11-14T03:00:00Z	70.1671	20.333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"66"	"NA/19/2022/10024/10-66"	"4425"	2022-11-01T05:10:00Z	70.0331	20.3171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"67"	"NA/19/2022/10024/10-67"	"4586"	2022-11-01T14:32:00Z	69.9981	20.395	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"68"	"NA/19/2022/10024/10-68"	"4107"	2022-11-22T19:23:00Z	70.05	21.1171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"69"	"NA/19/2022/10024/10-69"	"9116"	2022-11-19T14:00:00Z	70.5331	19.4831	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"70"	"NA/19/2022/10024/10-70"	"3674"	2022-11-25T17:06:00Z	70.75	18.9171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"71"	"NA/19/2022/10024/10-71"	"10158"	2022-02-28T01:52:00Z	65.333	10.25	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"72"	"NA/19/2022/10024/10-72"	"10158"	2022-02-28T18:09:00Z	65.2331	10.25	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2022/10024/10"	"73"	"NA/19/2022/10024/10-73"	"9116"	2022-11-18T18:40:00Z	70.55	19.183	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"74"	"NA/19/2022/10024/10-74"	"9678"	2022-11-09T23:37:00Z	69.9331	20.4	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"75"	"NA/19/2022/10024/10-75"	"2282"	2022-11-18T04:55:00Z	70.1501	20.967	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"76"	"NA/19/2022/10024/10-76"	"2588"	2022-11-10T15:13:00Z	70.35	20.9171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"77"	"NA/19/2022/10024/10-77"	"2616"	2022-11-14T13:50:00Z	70.1831	21.0331	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"78"	"NA/19/2022/10024/10-78"	"3674"	2022-11-27T05:39:00Z	70.3	20.7331	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"79"	"NA/19/2022/10024/10-79"	"10162"	2022-11-17T13:35:00Z	70.1831	21.0331	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"80"	"NA/19/2022/10024/10-80"	"2369"	2022-11-15T19:42:00Z	69.928	20.5151	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"81"	"NA/19/2022/10024/10-81"	"4602"	2022-10-16T21:54:00Z	71.133	16.4171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"82"	"NA/19/2022/10024/10-82"	"9678"	2022-10-16T18:29:00Z	71.5331	16.133	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"83"	"NA/19/2022/10024/10-83"	"4435"	2022-10-16T15:52:00Z	71.4831	16.2	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"84"	"NA/19/2022/10024/10-84"	"9826"	2022-11-13T17:17:00Z	69.817	19.5671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"85"	"NA/19/2022/10024/10-85"	"9017"	2022-10-31T05:18:00Z	69.4951	17.491	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"86"	"NA/19/2022/10024/10-86"	"3880"	2022-11-08T02:25:00Z	70.1	20.9171	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"87"	"NA/19/2022/10024/10-87"	"9826"	2022-10-17T00:19:00Z	69.517	17.467	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"88"	"NA/19/2022/10024/10-88"	"2585"	2022-11-01T14:31:00Z	70	20.333	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"89"	"NA/19/2022/10024/10-89"	"1208"	2022-12-10T06:58:00Z	70.217	20.3671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"94"	"NA/19/2022/10024/10-94"	"2704"	2022-11-04T20:42:00Z	70.1791	20.2951	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"95"	"NA/19/2022/10024/10-95"	"2588"	2022-10-24T03:48:00Z	71.3	16.3671	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2022/10024/10"	"96"	"NA/19/2022/10024/10-96"	"3223"	2022-11-05T02:44:00Z	70.55	19.7331	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2023/10024/10"	"4"	"NA/19/2023/10024/10-4"	"1298"	2023-01-13T14:05:00Z	69.9411	21.147	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"5"	"NA/19/2023/10024/10-5"	"1508"	2023-01-09T12:57:00Z	69.9831	21.8671	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"6"	"NA/19/2023/10024/10-6"	"1251"	2023-01-16T07:05:00Z	70.55	21.0671	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"7"	"NA/19/2023/10024/10-7"	"1251"	2023-01-16T14:15:00Z	70.5331	20.9171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"8"	"NA/19/2023/10024/10-8"	"9843"	2023-01-19T12:42:00Z	70.817	20.383	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"9"	"NA/19/2023/10024/10-9"	"4571"	2023-01-25T14:16:00Z	70.6831	18.833	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"10"	"NA/19/2023/10024/10-10"	"4602"	2023-01-15T14:35:00Z	70.55	21.267	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"11"	"NA/19/2023/10024/10-11"	"4602"	2023-01-15T18:05:00Z	70.567	21.183	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"12"	"NA/19/2023/10024/10-12"	"9524"	2023-01-09T17:54:00Z	70.017	21.1671	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"13"	"NA/19/2023/10024/10-13"	"9889"	2023-01-07T07:54:00Z	70.1501	21	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"14"	"NA/19/2023/10024/10-14"	"4606"	2023-01-09T14:23:00Z	70.267	21.0331	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"15"	"NA/19/2023/10024/10-15"	"2872"	2023-01-10T04:21:00Z	70.467	21.083	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"16"	"NA/19/2023/10024/10-16"	"4646"	2023-01-13T13:06:00Z	70.8671	20.8171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"17"	"NA/19/2023/10024/10-17"	"4405"	2023-01-13T16:15:00Z	70.85	20.8171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
"NA/19/2023/10024/10"	"18"	"NA/19/2023/10024/10-18"	"2889"	2023-01-10T14:18:00Z	70.5	20.9171	NA	"27.2.a"	"[01-01, 01-04>"	"Q1"
