"LogLikelihood"	"Iteration"
1651.47236176757	1
1658.95450777107	2
1661.75106712164	3
1657.99251544736	4
1656.41397881764	5
1656.64403001003	6
1662.6152392783	7
1657.86775024056	8
1658.78618999793	9
1653.46761107408	10
1654.34996148182	11
1653.95398479365	12
1658.10255909596	13
1660.20454966927	14
1660.69085461741	15
1659.55888368353	16
1664.05640690542	17
1660.78510289724	18
1663.6877242373	19
1663.11248541624	20
1661.5022246363	21
1657.37903985785	22
1659.3000419234	23
1664.03116287095	24
1654.76421123917	25
1660.03145481892	26
1661.06683974969	27
1663.43916858401	28
1661.4333908223	29
1661.15718948079	30
1655.76561369246	31
1660.44102708438	32
1659.61300931874	33
1652.79844285646	34
1649.19916291303	35
1658.57599097934	36
1665.39588343906	37
1663.55988915778	38
1661.52636331936	39
1663.40374472085	40
1664.77692545074	41
1658.83065076059	42
1661.39047873162	43
1654.02696523267	44
1662.84263273847	45
1657.30435228654	46
1660.57917617564	47
1653.25948711848	48
1668.10404998739	49
1661.25356824331	50
1664.04641541504	51
1653.95114097552	52
1659.06278258182	53
1654.96130127574	54
1662.67807663944	55
1660.53304884015	56
1653.59798681166	57
1665.34229105573	58
1661.03722079743	59
1661.77208976166	60
1661.0597899732	61
1658.83166659051	62
1654.7024522385	63
1658.2728318682	64
1657.78240321839	65
1660.09444466524	66
1658.15049614237	67
1661.58387615978	68
1658.37346327499	69
1659.75808280482	70
1655.15283607344	71
1654.70548734008	72
1660.16355328872	73
1659.79735358321	74
1658.26027660163	75
1661.0157175949	76
1658.0510924677	77
1662.45607646315	78
1659.35409439693	79
1660.75814380203	80
1657.44195045543	81
1660.95417633074	82
1659.85725919726	83
1651.95642045256	84
1653.16124669333	85
1659.37683073147	86
1663.20004740707	87
1664.49044193236	88
1659.2583679114	89
1664.43369548794	90
1658.98886078604	91
1659.88420315492	92
1661.74097494594	93
1656.19068007002	94
1659.07760496016	95
1657.25764371993	96
1665.30924399142	97
1660.40435146674	98
1656.73316595799	99
1657.19464271228	100
1653.52707649323	101
1653.36705118651	102
1661.04357007381	103
1658.92871069942	104
1657.2305575593	105
1663.6403145635	106
1661.69846952144	107
1661.40623493704	108
1666.00567652264	109
1659.49628840074	110
1667.00088723218	111
1661.29490913317	112
1654.61891729378	113
1660.36592748466	114
1661.10858347586	115
1661.84626639408	116
1651.69026932324	117
1660.67326114385	118
1662.3388932678	119
1661.55372226627	120
1661.2826858403	121
1661.18705634193	122
1658.8998037807	123
1658.18897410435	124
1661.16858756678	125
1656.6325933192	126
1656.33769331037	127
1657.42016095918	128
1659.57525778684	129
1655.15510972558	130
1661.04483042368	131
1660.31237366017	132
1649.9194373186	133
1662.70399074789	134
1666.02202650834	135
1647.34368359166	136
1661.41325363384	137
1658.71142750264	138
1664.95761355305	139
1661.26296267984	140
1659.62751467472	141
1656.55149209791	142
1656.15123505267	143
1660.996625013	144
1660.15465807527	145
1659.55522291588	146
1657.93555641045	147
1661.50324942606	148
1660.65313652687	149
1658.50699341885	150
1660.83207791043	151
1659.79217899532	152
1652.17574133939	153
1663.92223060641	154
1659.17577915104	155
1657.10917370204	156
1657.7140196595	157
1658.06727768184	158
1655.04514062412	159
1660.31104373385	160
1654.64079081618	161
1657.62370543586	162
1654.08906675057	163
1654.34639405038	164
1664.36664973553	165
1661.41053384	166
1657.48563154332	167
1663.32531702625	168
1660.07014129897	169
1660.07498921702	170
1655.64649777497	171
1652.1395116625	172
1658.46779323817	173
1658.72096965625	174
1653.71489758232	175
1662.42515458576	176
1657.49731005041	177
1651.24562892916	178
1659.71378920544	179
1662.58783931982	180
1654.28641939229	181
1658.94350681677	182
1660.10531903509	183
1656.884451956	184
1661.34201703155	185
1659.90176835904	186
1659.49996756376	187
1656.72177273702	188
1655.4725709897	189
1656.54966063239	190
1650.50324138175	191
1661.07836917609	192
1660.65843024097	193
1654.89534759856	194
1658.25608451657	195
1650.87715240065	196
1661.18065951945	197
1662.76150800144	198
1665.23519500186	199
1662.18396105865	200
1658.20173431065	201
1655.45685034163	202
1656.56426495776	203
1662.35303685277	204
1654.77718504289	205
1649.10052512092	206
1662.44677732139	207
1658.18413596683	208
1658.93974949305	209
1657.85774828853	210
1664.31265988658	211
1661.53044026706	212
1657.71322905991	213
1659.14215148052	214
1664.5318579054	215
1656.91356125197	216
1660.7813823591	217
1658.34396188895	218
1662.00039812888	219
1657.94930534816	220
1657.79329303604	221
1658.03289796725	222
1657.13687467193	223
1661.12670968516	224
1662.67770710881	225
1656.85294689492	226
1651.60145002939	227
1657.20486459024	228
1662.04824388136	229
1658.96561350039	230
1663.73321459623	231
1662.29008719548	232
1659.81416581263	233
1667.30967224224	234
1652.80604743567	235
1653.91074588905	236
1652.22590873216	237
1660.09628435018	238
1655.92863788532	239
1656.5142802484	240
1658.00075740924	241
1653.78390768912	242
1664.94825313275	243
1658.00856727917	244
1653.89491988262	245
1660.03866584755	246
1658.08424241284	247
1662.37388202872	248
1663.0398162654	249
1664.847295829	250
1663.21111903949	251
1657.47450779027	252
1649.60051414586	253
1651.24039855199	254
1657.67191907482	255
1662.61225126422	256
1661.55415453966	257
1660.15853662211	258
1659.15242232449	259
1656.06025932042	260
1652.62917391701	261
1661.37268401245	262
1658.50019474229	263
1662.10210194725	264
1661.70798731321	265
1661.38355793952	266
1664.00772687693	267
1652.53507279593	268
1659.37295763221	269
1657.35164623749	270
1660.36395179187	271
1659.14749873026	272
1657.35273212698	273
1654.14241246179	274
1663.60599427463	275
1656.56665583122	276
1663.08875598635	277
1656.03213250631	278
