"LogLikelihood"	"Iteration"
6047.76001518	1
6047.45621913424	2
6042.65559247763	3
6035.71906602172	4
6038.48124939503	5
6039.5938115022	6
6045.16479555379	7
6033.821016991	8
6039.26249667376	9
6040.96385959069	10
6035.45922339511	11
6043.01678961679	12
6044.24341481708	13
6043.39222639354	14
6047.09690011589	15
6037.35850457309	16
6043.49780132527	17
6054.6489236983	18
6052.41052708105	19
6029.74291354932	20
6030.45951360802	21
6032.63504396702	22
6039.38999225218	23
6039.09615201302	24
6047.83855053186	25
6027.40397812693	26
6042.57675062842	27
6025.10466782139	28
6032.90487727602	29
6050.08668321233	30
6046.09811643833	31
6035.9536184664	32
6038.46347909952	33
6046.30660673882	34
6025.889640623	35
6033.53351982757	36
6044.30579825533	37
6044.48727078185	38
6046.37432173556	39
6048.47426615171	40
6042.86758958326	41
6046.92672781088	42
6044.06937887337	43
6043.4707098498	44
6040.77294931047	45
6041.15957310231	46
6044.91719718109	47
6042.40800571693	48
6045.29840165651	49
6039.13638967284	50
6038.08901520944	51
6038.48649797433	52
6043.67101897218	53
6046.83978410898	54
6042.22427056692	55
6040.27532169448	56
6047.93912795476	57
6052.29994398271	58
6037.62657278274	59
6051.92375557167	60
6031.19940932771	61
6029.57726206023	62
6045.65139367046	63
6037.7479112112	64
6052.03144138152	65
6029.43055016209	66
6045.92078469004	67
6028.12543702563	68
6040.10054134882	69
6033.72147238564	70
6046.53214312224	71
6051.48793497186	72
6039.84971498475	73
6043.54652500504	74
6043.25609586149	75
6045.59955475595	76
6043.80245015854	77
6036.66107228735	78
6033.65996589832	79
6054.5190521544	80
6027.42825925893	81
6041.84322275211	82
6044.07432095304	83
6045.76253757588	84
6043.47493243949	85
6032.90634163548	86
6031.96571965062	87
6037.38815342821	88
6042.58262386556	89
6032.99252834818	90
6042.20533536382	91
6044.63666608058	92
6038.93327121742	93
6043.25787055356	94
6033.71873916978	95
6040.22070162957	96
6036.05160119812	97
6042.97320124009	98
6037.80360517301	99
6039.72862140225	100
6028.67403091262	101
6043.81026890254	102
6045.51053256484	103
6047.03661294467	104
6037.90065966452	105
6046.733396811	106
6046.13810078037	107
6031.61067735718	108
6039.16086335639	109
6035.79320085212	110
6046.6976247815	111
6039.17282866782	112
6048.87897811333	113
6044.59918697696	114
6040.08439275146	115
6031.25332417088	116
6045.86052011394	117
6047.25844411964	118
6041.15350767372	119
6027.829508764	120
6038.84043861863	121
6032.69143727291	122
6037.19798124451	123
6043.01415360654	124
6042.38175023703	125
6036.32875247555	126
6028.02883211623	127
6043.05579156661	128
6030.50291785902	129
6040.01338694676	130
6036.9203202421	131
6026.82812293927	132
6036.75636859122	133
6039.0991847873	134
6042.48944015702	135
6042.6829243704	136
6031.93573369282	137
6048.53589261563	138
6042.63629855256	139
6030.08315093097	140
6033.70488961693	141
6046.92335299723	142
6044.55634101497	143
6048.63174574586	144
6043.891537097	145
6057.84720637119	146
6037.37428227792	147
6041.66319365597	148
6051.33039955374	149
6048.24949140305	150
6047.8580295107	151
6046.20032850786	152
6045.94489080507	153
6050.244661488	154
6031.77394134373	155
6038.80535241781	156
6051.12505448855	157
6053.26804503238	158
6040.03115458908	159
6049.18135026139	160
6046.12858107566	161
6039.32018105353	162
6045.78556063556	163
6044.72568571596	164
6035.18683793278	165
6035.95055943184	166
6041.77262791975	167
6041.57380706406	168
6046.06313874004	169
6049.04118242812	170
6045.60111507961	171
6053.26782299469	172
6032.20867540954	173
6044.58461619539	174
6043.55213500425	175
6040.96740357097	176
6040.29545462582	177
6046.13570594311	178
6037.27101738888	179
6036.66928880862	180
6046.22708679999	181
6048.62111976735	182
6044.11696770915	183
6028.48805579632	184
6046.07233828875	185
6034.85363019405	186
6048.59908102538	187
6037.83229494656	188
6041.39100042444	189
6044.43841672534	190
6045.09073453521	191
6044.2249980279	192
6028.32771581229	193
6038.10914957579	194
6053.18736845487	195
6032.28194981444	196
6040.2249010938	197
6038.82258584832	198
6044.4858012847	199
6044.82065116539	200
6038.6103485497	201
6049.09205645786	202
6032.19885807701	203
6044.84106693944	204
6047.74888650244	205
6046.85752219361	206
6043.72339957234	207
6041.37389930163	208
6041.26187780187	209
6037.01597940242	210
6048.29613194933	211
6032.17478074736	212
6042.17087923138	213
6041.60081105227	214
6032.33113597055	215
6048.73190165514	216
6035.54051079732	217
6044.59782658169	218
6038.49436381225	219
6040.11421488442	220
6038.68111413059	221
6039.2684005657	222
6047.4110888849	223
6040.62175126337	224
6040.69013409743	225
6044.96193204518	226
6037.09979796071	227
6050.27074699355	228
6028.72041442774	229
6051.18100547884	230
6038.85739337572	231
6032.9408540922	232
6031.50707915228	233
6044.36912472464	234
6049.3175854134	235
6033.60293601518	236
6044.72384331113	237
6043.06532482299	238
6035.30733856856	239
6040.16749480164	240
6044.09221165767	241
6037.3403896852	242
6048.79398348983	243
6050.96232225528	244
6044.92261154208	245
6049.72342612538	246
6027.69315982819	247
6044.0769331916	248
6035.84379053259	249
6052.20086619526	250
6038.31869868888	251
6053.18400598868	252
6039.51449288023	253
6036.54735656155	254
6041.36605613495	255
6045.3558259959	256
6034.99687445555	257
6048.96127187861	258
6036.70098847471	259
6033.21768251763	260
6040.23852652307	261
6036.82103383471	262
6034.30099769816	263
6026.9589975835	264
6033.17589770588	265
6048.31027443831	266
6050.2764117798	267
6040.43609765089	268
6047.09938336124	269
6049.43244978266	270
6046.72733013766	271
6032.21371998854	272
6048.70905165536	273
6038.97335878237	274
6028.48847621347	275
6040.82781266242	276
6044.86109299426	277
6050.8482940906	278
6045.89822632606	279
