"Iteration"	"tau_Intercept"
1	178.003799117825
2	183.305690222659
3	182.574386448417
4	178.720756944662
5	187.817849269067
6	185.110679226366
7	186.632650434223
8	192.076107996808
9	187.424460560184
10	179.38646502584
11	179.122425543909
12	179.355411729667
13	181.746344960194
14	183.612066430353
15	184.165206209868
16	181.693835222161
17	180.489790140206
18	177.324473866025
19	184.241366296124
20	184.870494438149
21	179.117255424002
22	186.578603257408
23	183.204585799702
24	178.983923401906
25	178.370852207511
26	185.950286861166
27	185.252853272935
28	175.727214499986
29	184.243976786589
30	181.30781092989
31	179.593986843848
32	177.646418117205
33	174.074375053776
34	187.956142978807
35	179.785274448126
36	177.583216842686
37	181.792744791917
38	182.832821914057
39	179.473719164078
40	181.662775560096
41	181.272751415347
42	182.262152615591
43	176.897377563664
44	176.923060593014
45	184.606658749977
46	184.767659444998
47	181.799899234997
48	181.256407249912
49	178.405557731429
50	184.980150003248
51	180.367130267138
52	175.112939135176
53	177.923949035012
54	179.290766572152
55	183.788547751221
56	180.580634983849
57	179.682217455479
58	182.250699205128
59	180.055014286936
60	183.270500456175
61	176.032211101813
62	177.677019478117
63	188.231016186874
64	185.90789408101
65	188.55504548034
66	176.612834352546
67	188.985019477187
68	183.452951937115
69	187.82153042681
70	184.259671759344
71	173.408972472046
72	183.77661333885
73	191.622229696125
74	180.629987194196
75	182.90576949698
76	185.774807621802
77	185.477984393841
78	187.042257839593
79	183.115980852574
80	182.070455144683
81	179.844089607377
82	181.23721660203
83	182.343674702313
84	179.547587818048
85	183.648713191586
86	178.367997742419
87	181.356243640901
88	179.734783203554
89	185.330332005212
90	180.360376263287
91	180.576110938637
92	181.824709176235
93	183.848598850417
94	184.156920351449
95	179.437178796685
96	178.401771896982
97	175.703405774537
98	186.072586181037
99	176.374552219133
100	176.928240723416
101	178.83452084335
102	183.405915805972
103	185.596169685589
104	177.299001842087
105	181.856600329396
106	174.595922094131
107	179.796441702281
108	180.968750112021
109	176.776696356254
110	182.938511650957
111	182.267814230814
112	182.410585418059
113	185.93796422211
114	181.06404235189
115	189.970820993208
116	184.813556277617
117	187.911798647156
118	188.178027175641
119	173.725980372941
120	181.67215220382
121	183.204197937448
122	184.775404724467
123	178.451711940886
124	184.760247334491
125	182.228970940863
126	180.423627555129
127	181.542711255331
128	186.187932725535
129	175.205903369324
130	187.024970992654
131	179.277987116172
132	177.923628484941
133	182.603596175111
134	176.011332403425
135	183.93398040049
136	180.682929111297
