"LogLikelihood"	"Iteration"
5780.70657974687	1
5789.69056955204	2
5776.23112850748	3
5783.30762550389	4
5779.59978309403	5
5773.65942919607	6
5785.77264370202	7
5792.97549151129	8
5787.73604440234	9
5772.2680174134	10
5795.64372111968	11
5779.05576672122	12
5774.16312741989	13
5782.57042890695	14
5776.09205033177	15
5784.89191108546	16
5779.3272556091	17
5773.33314103514	18
5780.77634242009	19
5784.99664500778	20
5751.54350876138	21
5786.51176442089	22
5784.24792393731	23
5780.77889595998	24
5769.55574893266	25
5785.14115974169	26
5769.17244531655	27
5779.98302539262	28
5779.80244080258	29
5779.48964134715	30
5776.74972569804	31
5791.72934663917	32
5773.37867444317	33
5777.62724193531	34
5787.42261943493	35
5777.75640833695	36
5779.06862890299	37
5783.54269558448	38
5777.28523272802	39
5775.92778154706	40
5773.16238817449	41
5784.05826649522	42
5778.14723287258	43
5797.1670395697	44
5782.95305938243	45
5783.18598676767	46
5770.57149806406	47
5770.49079952646	48
5785.18446808586	49
5772.97082396797	50
5775.74787886704	51
5796.09204090507	52
5778.43179083402	53
5782.47546958125	54
5784.94177525853	55
5781.28222565216	56
5782.39812271972	57
5783.61644733534	58
5783.73984308892	59
5777.96072955202	60
5784.159004532	61
5772.64733764536	62
5785.92727002844	63
5789.08365680643	64
5783.09025976034	65
5780.28423177261	66
5787.33242044683	67
5770.29096905252	68
5788.2665500583	69
5783.18267359127	70
5792.38014152121	71
5792.71698531185	72
5779.70095818944	73
5776.28705668406	74
5786.26586111345	75
5782.04500527843	76
5783.33493518547	77
5780.1899080239	78
5796.28078855927	79
5788.88865499395	80
5782.55246839664	81
5783.0019648843	82
5784.20122841326	83
5788.40246102273	84
5782.9757127158	85
5789.30756467957	86
5782.51665268159	87
5790.98077210359	88
5772.14377098956	89
5777.5285922468	90
5786.3431131854	91
5786.1100308275	92
5777.90870987672	93
5782.13755537918	94
5782.49714406507	95
5782.53536573849	96
5780.63304928583	97
5767.21142913743	98
5778.97513160417	99
5779.36825493469	100
5783.81282688252	101
5774.63112110023	102
5777.99673978109	103
5784.73367361664	104
5786.7544609596	105
5785.87656678909	106
5778.79159182445	107
5774.69717851957	108
5790.41111628352	109
5793.07791701134	110
5776.07078720866	111
5778.42011126903	112
5791.56554114309	113
5777.96496033863	114
5790.05898837974	115
5783.13113451477	116
5770.9974765846	117
5789.82125621054	118
5780.9885449283	119
5781.45436808946	120
5772.0159953069	121
5790.42238586615	122
5766.20316759421	123
5772.70075490074	124
5782.79696374174	125
5777.79739803615	126
5780.60907468977	127
5774.77784689951	128
5771.26252231785	129
5770.63443086276	130
5763.80471207097	131
5782.6269228936	132
5787.01730884393	133
5772.04108001574	134
5783.89755245164	135
5788.94816044954	136
5765.43400644864	137
5779.89001789132	138
5766.67373411446	139
5788.39728661029	140
5767.64626546805	141
5784.91913459468	142
5784.0966663236	143
5782.52182155342	144
5772.79142419	145
5767.15728968232	146
5770.21096128739	147
5775.08014065091	148
5781.17714199725	149
5773.63387357843	150
5778.89910936036	151
5784.63235258216	152
5783.70184063489	153
5771.88517179865	154
5777.0756868188	155
5777.5955422775	156
5783.40994680353	157
5790.46527277283	158
5778.48531753429	159
5778.28535811585	160
5767.2751992792	161
5764.40742675176	162
5784.02826893737	163
5773.30998940297	164
5791.87467209739	165
5779.02506383936	166
5789.06896861937	167
5776.43997394216	168
5797.94669583172	169
5781.37011208917	170
5787.33321882302	171
5777.16606753415	172
5771.81216503662	173
5769.74502388952	174
5782.01504248668	175
5779.06313751841	176
5779.41898782257	177
5775.13508076783	178
5782.98713385378	179
5790.20355844582	180
5784.76479997467	181
5776.79273211845	182
5783.18497404036	183
5763.39543455829	184
5782.15581899604	185
5782.0184053331	186
5786.96090437142	187
5773.92065868829	188
5763.751914546	189
5783.3650645438	190
5789.96187427424	191
5787.21604760646	192
5774.61218664903	193
5775.49047763211	194
5778.98378249558	195
5790.40986341496	196
5789.06079247361	197
5753.34055673771	198
5787.9817358922	199
5773.69726634983	200
5787.77777652401	201
5785.43715249973	202
5777.42970659714	203
5774.48337610749	204
5787.13572180763	205
5777.56295522705	206
5784.30709538933	207
5783.70185877935	208
5779.52742210104	209
5772.52252751858	210
5776.68821919801	211
5792.36238475691	212
5779.42662375308	213
5781.19902225019	214
5771.53584166326	215
5771.79473779912	216
5776.67855357275	217
5782.64715311182	218
5762.86708114144	219
5789.59231944081	220
5768.28755738984	221
5792.20833302307	222
5774.0542349219	223
5779.87960179396	224
5778.61188578416	225
5783.75023372528	226
5778.64791333026	227
5789.89196584607	228
5774.38600647862	229
5775.78825849911	230
5787.35345882679	231
5779.61776860567	232
5767.98974457339	233
5786.68252239274	234
5751.34431966254	235
5767.73880653487	236
5785.79411144856	237
5793.36532154035	238
5787.16881576779	239
5775.35496119315	240
5779.71950424971	241
5786.34154455747	242
5788.03893367466	243
5780.48069430657	244
5780.18693595404	245
5775.20450920114	246
5772.69615864605	247
5782.94126529489	248
5778.54688080278	249
5771.79240348812	250
5792.96551167202	251
5773.3291072968	252
5775.09552266707	253
5773.17371316538	254
5782.18109573172	255
5778.8732310812	256
5783.23156757301	257
5781.42902835562	258
5789.26993435733	259
5774.15173913668	260
5778.40250905356	261
5781.90893664293	262
5780.98547522409	263
5774.0271431181	264
5780.09486810325	265
5788.35409236066	266
5793.87478244561	267
5776.4692139531	268
5758.11158039001	269
5787.83722615785	270
5793.3237745888	271
5778.1675325418	272
5783.02837794893	273
5780.94871529107	274
5781.72664946927	275
5770.03461342531	276
5775.05809742735	277
5780.03914983162	278
5781.88948432157	279
5777.73420275562	280
5776.83956537284	281
5775.48944245966	282
5775.4499584819	283
5785.8213620796	284
5775.53036884216	285
5781.61128708554	286
