"age"	"part.year"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
6	0.475409836065574	25.5	9	1	NA	NA
2	0.475409836065574	23	9	1	NA	NA
2	0.475409836065574	24	9	1	NA	NA
3	0.475409836065574	24.5	9	1	NA	NA
3	0.475409836065574	25	9	1	NA	NA
3	0.475409836065574	25	9	1	NA	NA
3	0.475409836065574	24	9	1	NA	NA
2	0.475409836065574	23	9	1	NA	NA
3	0.475409836065574	23	9	1	NA	NA
3	0.475409836065574	24	9	1	NA	NA
3	0.475409836065574	24	9	1	NA	NA
5	0.475409836065574	25.5	9	1	NA	NA
3	0.475409836065574	23	9	1	NA	NA
4	0.475409836065574	25	9	1	NA	NA
3	0.475409836065574	24	9	1	NA	NA
2	0.475409836065574	24.5	9	1	NA	NA
2	0.475409836065574	22	9	1	NA	NA
4	0.475409836065574	25	9	1	NA	NA
4	0.475409836065574	25	9	1	NA	NA
6	0.475409836065574	26.5	9	1	NA	NA
3	0.475409836065574	23.5	9	1	NA	NA
10	0.475409836065574	27	9	1	NA	NA
3	0.475409836065574	24	9	1	NA	NA
2	0.475409836065574	23.5	9	1	NA	NA
3	0.475409836065574	23	9	1	NA	NA
2	0.475409836065574	23	9	1	NA	NA
NA	0.475409836065574	26.5	9	1	NA	NA
NA	0.475409836065574	25	9	1	NA	NA
NA	0.475409836065574	25.5	9	1	NA	NA
NA	0.475409836065574	23	9	1	NA	NA
NA	0.475409836065574	26.5	9	1	NA	NA
NA	0.475409836065574	25	9	1	NA	NA
NA	0.475409836065574	23.5	9	1	NA	NA
NA	0.475409836065574	24	9	1	NA	NA
NA	0.475409836065574	24.5	9	1	NA	NA
2	0.409836065573771	22.5	10	1	NA	NA
2	0.409836065573771	22.5	10	1	NA	NA
2	0.409836065573771	26	10	1	NA	NA
8	0.409836065573771	28	10	1	NA	NA
2	0.409836065573771	24.5	10	1	NA	NA
5	0.409836065573771	26.5	10	1	NA	NA
3	0.409836065573771	24	10	1	NA	NA
9	0.409836065573771	29	10	1	NA	NA
5	0.409836065573771	27.5	10	1	NA	NA
7	0.409836065573771	29	10	1	NA	NA
2	0.409836065573771	20.5	10	1	NA	NA
2	0.409836065573771	24	10	1	NA	NA
5	0.409836065573771	27.5	10	1	NA	NA
2	0.409836065573771	23	10	1	NA	NA
7	0.409836065573771	28.5	10	1	NA	NA
2	0.409836065573771	25	10	1	NA	NA
4	0.409836065573771	27.5	10	1	NA	NA
4	0.409836065573771	27	10	1	NA	NA
3	0.409836065573771	24	10	1	NA	NA
7	0.409836065573771	26	10	1	NA	NA
3	0.409836065573771	26	10	1	NA	NA
3	0.409836065573771	25	10	1	NA	NA
2	0.409836065573771	23.5	10	1	NA	NA
2	0.409836065573771	24	10	1	NA	NA
2	0.409836065573771	21.5	10	1	NA	NA
2	0.409836065573771	21	10	1	NA	NA
2	0.409836065573771	22.5	10	1	NA	NA
2	0.409836065573771	21	10	1	NA	NA
3	0.409836065573771	25	10	1	NA	NA
4	0.409836065573771	26	10	1	NA	NA
9	0.409836065573771	27.5	10	1	NA	NA
3	0.409836065573771	23.5	10	1	NA	NA
5	0.409836065573771	26	10	1	NA	NA
2	0.409836065573771	21.5	10	1	NA	NA
2	0.409836065573771	21.5	10	1	NA	NA
3	0.409836065573771	24.5	10	1	NA	NA
3	0.409836065573771	26	10	1	NA	NA
3	0.409836065573771	24.5	10	1	NA	NA
2	0.409836065573771	22	10	1	NA	NA
3	0.409836065573771	26	10	1	NA	NA
2	0.409836065573771	23.5	10	1	NA	NA
2	0.409836065573771	23	10	1	NA	NA
3	0.409836065573771	25	10	1	NA	NA
3	0.409836065573771	25	10	1	NA	NA
2	0.409836065573771	24	10	1	NA	NA
3	0.409836065573771	26.5	10	1	NA	NA
3	0.409836065573771	24.5	10	1	NA	NA
2	0.409836065573771	21	10	1	NA	NA
4	0.409836065573771	26	10	1	NA	NA
2	0.409836065573771	20.5	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	23.5	10	1	NA	NA
NA	0.409836065573771	24	10	1	NA	NA
NA	0.409836065573771	22.5	10	1	NA	NA
NA	0.409836065573771	19.5	10	1	NA	NA
NA	0.409836065573771	24	10	1	NA	NA
NA	0.409836065573771	23.5	10	1	NA	NA
