"CruiseKey"	"StationKey"	"Station"	"CatchPlatform"	"DateTime"	"Latitude"	"Longitude"	"BottomDepth"	"Stratum"	"Period"	"Quarter"
"NA/19/2021/10011/30"	"45"	"NA/19/2021/10011/30-45"	"3222"	2021-08-31T14:10:00Z	61.9501	1.45	NA	"27.4.aW"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"46"	"NA/19/2021/10011/30-46"	"3672"	2021-08-09T05:20:00Z	65.1	0.983	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"47"	"NA/19/2021/10011/30-47"	"3627"	2021-08-30T18:01:00Z	62.2681	1.74701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"48"	"NA/19/2021/10011/30-48"	"10161"	2021-09-10T17:53:00Z	64.1831	0.800001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"49"	"NA/19/2021/10011/30-49"	"3222"	2021-10-16T00:37:00Z	62.7831	4.483	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"50"	"NA/19/2021/10011/30-50"	"3322"	2021-10-18T23:26:00Z	62.717	4.31701	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"51"	"NA/19/2021/10011/30-51"	"9125"	2021-10-10T01:06:00Z	63.467	2.83301	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"52"	"NA/19/2021/10011/30-52"	"3223"	2021-10-18T03:07:00Z	62.6331	3.867	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"53"	"NA/19/2021/10011/30-53"	"4602"	2021-10-13T04:07:00Z	63.1331	5.05	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"54"	"NA/19/2021/10011/30-54"	"3223"	2021-10-20T20:13:00Z	62.8171	4.75	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"55"	"NA/19/2021/10011/30-55"	"9843"	2021-10-16T20:19:00Z	62.9	4.8	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"56"	"NA/19/2021/10011/30-56"	"9891"	2021-09-10T18:02:00Z	64.517	1.017	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"57"	"NA/19/2021/10011/30-57"	"9862"	2021-08-27T06:21:00Z	64.067	2.433	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"58"	"NA/19/2021/10011/30-58"	"9862"	2021-08-31T12:51:00Z	62.0331	1.65	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"59"	"NA/19/2021/10011/30-59"	"2872"	2021-08-27T05:32:00Z	64.083	2.81701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"60"	"NA/19/2021/10011/30-60"	"4045"	2021-09-14T13:24:00Z	63.8171	0.317001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"61"	"NA/19/2021/10011/30-61"	"9862"	2021-08-24T17:09:00Z	64.767	0.367	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"62"	"NA/19/2021/10011/30-62"	"9862"	2021-08-25T09:58:00Z	64.9171	0.683001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"63"	"NA/19/2021/10011/30-63"	"2872"	2021-08-27T09:31:00Z	64.0331	2.56701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"64"	"NA/19/2021/10011/30-64"	"2872"	2021-10-19T00:57:00Z	62.717	4.31701	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"65"	"NA/19/2021/10011/30-65"	"3223"	2021-10-10T20:22:00Z	63.5	3.06701	NA	"27.2.a"	"[01-10, 31-12>"	"Q4"
"NA/19/2021/10011/30"	"66"	"NA/19/2021/10011/30-66"	"2872"	2021-09-14T07:13:00Z	63.983	0.117001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"67"	"NA/19/2021/10011/30-67"	"9117"	2021-09-03T11:40:00Z	62.983	1.333	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"68"	"NA/19/2021/10011/30-68"	"4607"	2021-08-23T10:45:00Z	65.017	3.70001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"69"	"NA/19/2021/10011/30-69"	"3627"	2021-09-14T06:35:00Z	63.9931	0.170001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"70"	"NA/19/2021/10011/30-70"	"10129"	2021-08-14T11:26:00Z	62.7831	5.51701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"71"	"NA/19/2021/10011/30-71"	"4405"	2021-08-16T16:50:00Z	64	2.58301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"72"	"NA/19/2021/10011/30-72"	"3223"	2021-09-14T07:52:00Z	63.967	0.267001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"73"	"NA/19/2021/10011/30-73"	"2889"	2021-08-20T10:17:00Z	65.9501	2.033	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"74"	"NA/19/2021/10011/30-74"	"4411"	2021-09-14T11:36:00Z	63.8831	1	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"75"	"NA/19/2021/10011/30-75"	"3674"	2021-09-09T16:22:00Z	63.717	0	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"76"	"NA/19/2021/10011/30-76"	"4580"	2021-08-25T16:11:00Z	64.7331	0.717	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"77"	"NA/19/2021/10011/30-77"	"4405"	2021-08-20T08:18:00Z	65.317	1.91701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"78"	"NA/19/2021/10011/30-78"	"9117"	2021-09-01T11:36:00Z	63.9	1.68301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"79"	"NA/19/2021/10011/30-79"	"3206"	2021-08-25T13:42:00Z	64.767	0.617	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"80"	"NA/19/2021/10011/30-80"	"3663"	2021-09-04T13:27:00Z	63.217	1.30001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"81"	"NA/19/2021/10011/30-81"	"9800"	2021-08-27T11:47:00Z	63.7831	2.55	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"82"	"NA/19/2021/10011/30-82"	"9800"	2021-08-27T13:36:00Z	63.733	2.683	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"83"	"NA/19/2021/10011/30-83"	"3672"	2021-08-26T14:10:00Z	64.4501	2.13301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"84"	"NA/19/2021/10011/30-84"	"3206"	2021-08-23T06:52:00Z	65.1501	1.66701	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"85"	"NA/19/2021/10011/30-85"	"3317"	2021-08-23T14:26:00Z	65.017	1.783	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"86"	"NA/19/2021/10011/30-86"	"2934"	2021-09-11T09:37:00Z	64.1441	1.27201	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"87"	"NA/19/2021/10011/30-87"	"4415"	2021-09-03T12:59:00Z	63.083	1.4	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"88"	"NA/19/2021/10011/30-88"	"9116"	2021-09-17T10:37:00Z	63.4171	0.333001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"89"	"NA/19/2021/10011/30-89"	"9844"	2021-08-25T17:05:00Z	64.7831	1.067	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"90"	"NA/19/2021/10011/30-90"	"9125"	2021-08-14T16:07:00Z	63.75	3	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"91"	"NA/19/2021/10011/30-91"	"3823"	2021-08-29T14:17:00Z	63.933	2.767	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"92"	"NA/19/2021/10011/30-92"	"4135"	2021-09-11T07:26:00Z	64.1831	1	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"93"	"NA/19/2021/10011/30-93"	"2490"	2021-08-26T13:30:00Z	64.55	2.25	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"94"	"NA/19/2021/10011/30-94"	"3921"	2021-08-21T10:29:00Z	65.383	2.433	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"95"	"NA/19/2021/10011/30-95"	"3222"	2021-09-14T06:16:00Z	63.983	0.117001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"96"	"NA/19/2021/10011/30-96"	"4607"	2021-08-14T07:30:00Z	64.067	2.933	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"97"	"NA/19/2021/10011/30-97"	"3317"	2021-08-21T08:46:00Z	65.317	2.367	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"98"	"NA/19/2021/10011/30-98"	"4002"	2021-08-21T09:10:00Z	65.367	2.35	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"99"	"NA/19/2021/10011/30-99"	"4571"	2021-08-23T13:09:00Z	65.05	1.817	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"100"	"NA/19/2021/10011/30-100"	"4594"	2021-08-30T07:52:00Z	64.1501	1.88301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"101"	"NA/19/2021/10011/30-101"	"9522"	2021-09-13T13:58:00Z	61.933	1.45	NA	"27.4.aW"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"102"	"NA/19/2021/10011/30-102"	"2874"	2021-09-18T17:23:00Z	63.5331	0.100001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"108"	"NA/19/2021/10011/30-108"	"9843"	2021-08-25T21:17:00Z	64.9001	0.900001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"109"	"NA/19/2021/10011/30-109"	"4193"	2021-08-21T10:19:00Z	65.9831	1.4	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"110"	"NA/19/2021/10011/30-110"	"4193"	2021-08-28T15:18:00Z	63.9	2.60001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"111"	"NA/19/2021/10011/30-111"	"9125"	2021-08-20T11:29:00Z	65.35	2.05	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"112"	"NA/19/2021/10011/30-112"	"2616"	2021-08-12T15:31:00Z	65.4501	3.9	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"113"	"NA/19/2021/10011/30-113"	"4606"	2021-09-14T06:56:00Z	63.7001	0.333001	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"114"	"NA/19/2021/10011/30-114"	"3671"	2021-09-03T19:14:00Z	62.8501	1.283	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"115"	"NA/19/2021/10011/30-115"	"3222"	2021-09-03T14:22:00Z	62.9171	1.317	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"116"	"NA/19/2021/10011/30-116"	"9891"	2021-08-27T13:20:00Z	64.0331	2.63301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
"NA/19/2021/10011/30"	"117"	"NA/19/2021/10011/30-117"	"3674"	2021-08-21T11:48:00Z	65.35	2.38301	NA	"27.2.a"	"[01-04, 01-10>"	"Q3"
