"LogLikelihood"	"Iteration"
3210.05697987623	1
3214.54265465707	2
3205.62858231673	3
3212.77754795162	4
3201.29196439029	5
3213.83751609928	6
3202.33812070084	7
3206.61010010978	8
3229.54368687991	9
3216.42575566283	10
3212.07252127652	11
3200.70138038751	12
3191.32433440318	13
3203.24212510425	14
3197.80211925682	15
3210.32656449442	16
3212.44973760106	17
3206.77330512082	18
3208.3687380767	19
3212.03334312005	20
3211.64059175607	21
3210.0456863404	22
3207.44859964869	23
3215.06191748499	24
3203.74005808951	25
3208.12831262766	26
3219.23030118079	27
3202.56136718299	28
3209.22352199879	29
3214.36426743704	30
3200.40147489607	31
3201.94490490718	32
3203.26697644251	33
3207.89822632361	34
3213.15214397705	35
3201.26022629758	36
3219.3998953608	37
3208.4725903505	38
3208.25837694107	39
3195.4399855218	40
3214.29960589587	41
3207.75474542589	42
3207.57304196036	43
3209.27040083574	44
3213.60949339209	45
3208.35844223111	46
3198.22739709528	47
3220.46500847924	48
3218.5563887039	49
3211.26865146172	50
3198.19635200344	51
3195.99018990376	52
3213.27213323986	53
3222.75865063308	54
3218.74734423054	55
3209.26555786645	56
3200.91189577177	57
3206.37695269161	58
3205.66785278001	59
3200.2580294351	60
3194.157017052	61
3208.84325919516	62
3210.21823371371	63
3190.4836290766	64
3213.49235832949	65
3203.74171127721	66
3214.94559336497	67
3212.3883378861	68
3208.86964587387	69
3205.46875104775	70
3202.17372897058	71
3212.34339635984	72
3220.63607275273	73
3207.28705711769	74
3204.49148553051	75
3209.30616076815	76
3206.10697308809	77
3207.06544895872	78
3194.56480819768	79
3202.44673280211	80
3208.82961275616	81
3213.5266239018	82
3211.62964845291	83
3207.60697788342	84
3213.31358545774	85
3211.14446156789	86
3197.90078027578	87
3205.73132337331	88
3212.36267921143	89
3224.38865178717	90
3208.13766228945	91
3212.20106569642	92
3210.53039321943	93
3203.6205565749	94
3200.77834657264	95
3214.58242990353	96
3211.26243687217	97
3212.58203563223	98
3205.24086794097	99
3208.22079845896	100
3204.4570354402	101
3207.97842803846	102
3210.3183223982	103
3209.03496626625	104
3217.41700698049	105
3217.46888395188	106
3212.01174596671	107
3201.75493314047	108
3219.3099846186	109
3211.55379157559	110
3211.46026836645	111
3202.77088959372	112
3205.86199632898	113
3226.05024621279	114
3210.245950717	115
3212.48284323386	116
3229.17907521982	117
3207.5320077418	118
3201.90993713861	119
3205.10293675541	120
3213.57959687378	121
3215.65639346099	122
3206.12349792338	123
3208.98080028768	124
3224.10545523475	125
3204.32802396887	126
3206.02535938364	127
3210.72226811391	128
3208.37289422773	129
3201.91734639275	130
3211.95694408155	131
3205.41817557393	132
3216.31592531503	133
3206.90073938123	134
3208.39074193537	135
3208.25689865969	136
3200.73362945137	137
3200.71784397259	138
3205.35161919025	139
3191.81348436593	140
3206.7666519867	141
3205.57876479298	142
3219.78984400147	143
3186.58047039448	144
3205.21936360466	145
3207.21009609195	146
3210.78084542806	147
3203.644955184	148
3202.2606266131	149
3213.29733966825	150
3206.0485635237	151
3205.37664636144	152
3213.16757781443	153
3207.60130830922	154
3196.21480186116	155
3201.74267356324	156
3218.40524488552	157
3211.96332247887	158
3210.77496435903	159
3219.40355438955	160
3201.24203495131	161
3209.93736577329	162
3204.03592340734	163
3219.23619421987	164
3210.3795381114	165
3214.52501703474	166
3195.35641684224	167
3218.30097976955	168
3201.99376243419	169
3216.1371014658	170
3213.00839854185	171
3198.57970009551	172
3207.44346990377	173
3211.95864355611	174
3205.65159166964	175
3212.77450520453	176
3218.25431317593	177
3199.23883879582	178
3210.2048226223	179
3210.21769667932	180
3218.38002891497	181
3218.12825014779	182
3213.27906050851	183
3200.60753574651	184
3203.71395807927	185
3212.2865452097	186
3218.84316432112	187
3208.89290402109	188
3211.28483167203	189
3208.02560865656	190
3211.33547235274	191
3211.52349281933	192
3207.11871935827	193
3204.88239271718	194
3206.29465193592	195
3211.90538425531	196
3206.04998210014	197
3211.43672282355	198
3222.28976552309	199
3205.26798496203	200
3219.38733650952	201
3200.24331768067	202
3204.26044089326	203
3195.30184397273	204
3221.6161170611	205
3201.51620749454	206
3207.2725837226	207
3210.16762924488	208
3205.83941844043	209
3210.00062419683	210
3213.3705811156	211
3210.47265575056	212
3222.27455615777	213
3214.26663679473	214
3204.1243153561	215
3214.30819585312	216
3210.72250899648	217
3212.95679211537	218
3215.66217493715	219
3192.87235868697	220
3213.93382781384	221
3204.54773157353	222
3204.52561577026	223
3210.47833744568	224
3211.05961543728	225
3218.96775603274	226
3208.16462552726	227
3206.1360961259	228
3201.95840528408	229
3198.21281719923	230
3203.90817259472	231
3201.7847101166	232
3200.15170259425	233
3207.88133330083	234
3209.2220988564	235
3223.0614165272	236
3199.70796507933	237
3214.54236329404	238
3212.25910049051	239
3207.74335678786	240
3200.69821661182	241
3195.6244922276	242
3220.71175859894	243
3217.38931431541	244
3210.13735131543	245
3198.64861671648	246
3208.47051999118	247
3218.50356696445	248
3215.4875780818	249
3211.82173905052	250
3215.6530063589	251
3204.2478490463	252
3219.26764569578	253
3214.41913892679	254
3213.67408259813	255
3212.47068091986	256
3209.7879647539	257
3206.0017300476	258
3216.11919704983	259
3215.737820576	260
3212.12952901406	261
