"Iteration"	"tau_Intercept"
1	2.36042067963043
2	2.21022217581416
3	2.03594328423773
4	2.27112168703866
5	2.71639239836819
6	2.17117791185451
7	2.41072154505817
8	2.06840914306945
9	2.11969107517111
10	1.92266405529583
11	2.31562735606945
12	1.8991496073466
13	1.6220169615608
14	1.89442887862403
15	1.74439250057269
16	1.66703444782974
17	1.92289276856688
18	1.66934175556179
19	1.83007682688298
20	2.30999393923018
21	1.75357815799679
22	2.25431092177259
23	1.60216804559668
24	2.32975303160047
25	1.81979389167663
26	2.72958292874178
27	2.07273861481712
28	2.27699980535519
29	2.49566682838963
30	2.26198255502795
31	2.21237464173423
32	2.2158892140572
33	2.07880035995769
34	2.25519155490428
35	2.20914876644533
36	2.25474269176528
37	2.30024044231355
38	2.29371458343321
39	2.46359765382378
40	2.11532684633
41	2.241821699123
42	2.12203621147529
43	1.82967704812163
44	1.65219204614672
45	2.51986592664216
46	3.23709510514102
47	2.33195341590077
48	2.19049383216747
49	1.90471464635225
50	1.66521617624921
51	2.28622952732071
52	1.93718404327058
53	1.90619963148892
54	1.91801870988924
55	2.33231269855314
56	1.8160039110046
57	1.69054028134454
58	1.61693174827189
59	1.64860035702935
60	1.83430955821297
61	1.94931059887777
62	2.80734515308404
63	1.92819080155845
64	1.97843663260886
65	2.0158393163591
66	2.29613057001544
67	2.30506751357366
68	2.74673892159871
69	1.98885043817846
70	1.9734547568158
71	1.69125354689226
72	1.78835961628081
73	2.01810199620084
74	2.19162037090246
75	2.29028184899356
76	2.15855987569727
77	1.9535018499848
78	1.91687446352878
79	1.65999737583988
80	2.06458240024785
81	1.78515554465203
82	1.77741101239157
83	2.17297519586484
84	1.82033100282678
85	1.75432945035389
86	2.08162803347632
87	1.92272252548021
88	1.78972361411615
89	1.90079034148272
90	2.14548246337581
91	1.80450095867458
92	2.15440669040686
93	1.82261764634592
94	1.74020860988133
95	1.5393054397688
96	1.66990619746096
97	2.08630335406988
98	1.66996666872455
99	1.95393587841651
100	1.6515731754109
101	2.29299751446574
102	2.73578293957006
103	2.11674060296585
104	1.83160661310285
105	1.61716404819511
106	1.62458484409553
107	2.03943120719206
108	2.04742454277123
109	1.72500260243604
110	2.23699391961275
111	2.09158656603417
112	2.33531099471266
113	1.62369771641029
114	1.68588062535975
115	1.28371968553976
116	1.576042124617
117	1.70137697417625
118	2.1910015312569
119	2.30798037788234
120	2.33433488164288
121	2.27818195217844
122	2.00658308808735
123	1.81075396161904
124	2.04561405854112
125	2.0930287792037
126	1.9699776344541
127	1.81874258611763
128	1.92724340827816
129	1.72178733456752
130	2.22358520014641
131	2.35666703427125
132	1.81359937369591
133	2.32950934446507
134	1.97222552686739
135	1.78490219471604
136	1.96292280743106
137	1.99827532329428
138	2.67294845646466
139	2.72401515454011
140	2.29182847910864
141	1.94747310940843
142	1.63496180216794
143	2.00990033852864
144	1.97710529675936
145	1.82246660707985
146	2.36500103618515
147	2.08470813785143
148	1.69717313870923
149	1.57600153062481
150	1.74738975879167
151	1.55776634352286
152	1.92007103195102
153	1.99846347756002
154	2.04923743028813
155	1.84862120355224
156	1.73198091343604
157	2.08060946699567
158	1.64849749036512
159	1.51955759200586
160	1.92165290893353
161	2.00254104483532
162	1.97283966897616
163	1.71672639069333
164	1.99522645073218
165	1.74109700393064
166	2.33923936220576
167	2.0770580760412
168	2.07625965778544
169	1.88766093286408
170	1.83273532139533
171	1.95916881759518
172	1.9441961778948
173	2.15958423120432
174	2.23650547109701
175	2.10445330609823
176	1.98673824454548
177	1.88257642303191
