"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.298	32.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.451	37	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.398	34.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.42	35.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.431	36	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.355	33.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.47	35.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.371	35.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.331	33.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.354	33.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.413	35.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.546	38.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.49	37.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.452	37	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.355	33.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.393	36	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.355	35	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.34	35	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.42	35	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.401	35.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.395	35	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.258	32	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.324	32.5	6	"NA/19/2021/10011/30_110_38110_1"	NA	NA
0.492	38	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.45	36	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.463	37	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.329	35	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.58	40.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.553	38	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.489	36.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.464	37	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.507	37	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.485	36.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.387	35	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.445	36	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.395	35	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.445	35.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.51	36.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.387	34	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.498	39	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.393	35	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.429	35.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.398	35.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.526	38.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.541	38.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.516	39.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.517	39	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.393	35.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.473	37	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.503	39	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.422	35	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.496	37	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.364	34.5	7	"NA/19/2021/10011/30_111_38111_1"	NA	NA
0.511	38	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.194	28	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.232	30	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.23	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.298	31	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.282	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.315	32.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.345	32.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.277	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.341	34	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.264	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.332	33	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.263	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.249	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.243	29.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.252	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.455	36.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.271	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.28	31	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.303	31.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.311	31.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.39	35	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.273	31	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.158	26	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.295	31	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.28	30.5	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.424	36	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.335	34	8	"NA/19/2021/10011/30_112_38112_1"	NA	NA
0.52	38	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.379	34.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.419	35.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.623	40	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.452	37	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.536	38.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.447	37.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.473	37	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.524	38.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.528	38.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.523	38	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.406	35.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.497	38	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.462	36.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.522	38	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.42	36	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.479	37.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.455	36.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.391	35	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.459	37	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.547	38.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.578	39.5	9	"NA/19/2021/10011/30_113_38113_1"	NA	NA
0.517	37.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.371	34.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.494	36	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.539	39	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.35	33	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.575	38.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.313	33	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.498	38.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.407	35	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.455	36.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.326	34	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.378	35	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.464	36.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.493	38.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.326	33.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.366	36	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.428	36	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.361	35	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.353	34.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.436	35.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.439	37	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.528	36.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.402	34.5	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.383	35	10	"NA/19/2021/10011/30_114_38114_1"	NA	NA
0.452	38	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.492	37	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.389	34.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.445	36.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.452	37.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.64	41	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.521	39	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.279	31.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.487	37.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.474	36	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.306	32	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.384	34.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.509	38.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.387	35.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.517	38.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.591	40	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.369	34.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.299	32.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.449	36	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.4	35	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.384	34	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.447	36	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.279	32	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.442	36.5	11	"NA/19/2021/10011/30_115_38115_1"	NA	NA
0.397	34.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.321	32.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.551	38.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.291	32	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.59	41.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.376	34.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.445	36.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.24	30	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.592	40	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.463	37.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.511	40	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.291	32	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.399	36.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.333	34	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.455	36.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.301	32.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.264	31	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.397	36	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.257	31	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.54	39	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.359	34.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.274	31.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.252	30.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.261	30.5	12	"NA/19/2021/10011/30_116_38116_1"	NA	NA
0.258	30	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.527	38	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.299	32	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.394	35	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.363	35	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.437	36.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.386	35.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.375	34	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.567	38.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.488	37.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.391	34.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.417	34	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.318	32	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.429	35.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.379	33.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.449	35.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.397	35	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.505	38.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.384	35.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.326	33	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.47	36	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.389	35	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.384	34.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.525	36.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.401	36	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.459	37	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.318	33	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.448	36.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.455	36.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.412	35.5	13	"NA/19/2021/10011/30_117_38117_1"	NA	NA
0.52	37.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.425	35.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.602	39.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.441	36	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.56	38.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.672	40.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.41	35	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.337	33	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.401	35	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.561	39	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.452	35.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.409	34	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.454	36.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.544	37	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.304	31.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.427	34.5	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.488	38	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.5	38	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.376	35	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.411	36	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.449	36	14	"NA/19/2021/10011/30_21_38021_1"	NA	NA
0.436	35	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.381	35	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.475	37.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.54	38.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.383	35	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.554	38	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.379	34	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.522	38	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.476	37.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.297	31.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.436	37	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.39	35	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.345	33.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.405	35.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.434	36	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.394	36	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.447	36	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.429	35.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.479	38	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.495	38	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.508	37.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.381	34.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.385	35.5	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.358	34	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.566	39	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.467	36	15	"NA/19/2021/10011/30_22_38022_1"	NA	NA
0.464	35.5	16	"NA/19/2021/10011/30_23_38023_1"	NA	NA
