"LogLikelihood"	"Iteration"
-4340.07665977115	1
-4317.56494413353	2
-4252.63702102653	3
-4299.82825845139	4
-4380.4259418854	5
-4333.90879770018	6
-4275.12502843644	7
-4263.86065035455	8
-4245.63986282051	9
-4260.90710990139	10
-4387.05288994391	11
-4299.8032129966	12
-4301.70558439057	13
-4312.02732573524	14
-4285.48598452362	15
-4278.66960278833	16
-4311.62948098773	17
-4337.94812579796	18
-4330.10799153282	19
-4386.87015745619	20
-4319.14517912429	21
-4342.591028706	22
-4302.7692633205	23
-4292.27056136293	24
-4301.58867934065	25
-4407.44769380142	26
-4319.49232140724	27
-4375.82551082587	28
-4418.58483338446	29
-4447.57541128315	30
-4404.83412821509	31
-4369.37728906406	32
-4377.46583853316	33
-4432.71452641979	34
-4354.43823858442	35
-4467.21672175826	36
-4467.79106424755	37
-4402.06040379352	38
-4389.79443741167	39
-4418.38875017471	40
-4466.10180772621	41
-4483.97298768261	42
-4388.94447690263	43
-4359.56862567286	44
-4425.11606449079	45
-4452.83005530449	46
-4388.27671894957	47
-4376.3452603539	48
-4387.89119121926	49
-4390.09516987378	50
-4389.69576000709	51
-4339.47470601506	52
-4436.17130516276	53
-4387.39713307064	54
-4461.39882305173	55
-4409.30301598547	56
-4446.91248790182	57
-4355.99449349936	58
-4391.26729262298	59
-4355.60138360906	60
-4358.98615381303	61
-4418.88001750095	62
-4372.48861008388	63
-4365.94914655794	64
-4383.63268043526	65
-4432.78076107724	66
-4432.62079515965	67
-4481.4585442626	68
-4397.42109940076	69
-4487.18966804197	70
-4332.02048071319	71
-4337.32530628531	72
-4439.64613056009	73
-4430.15412053855	74
-4442.37525712069	75
-4487.94015084163	76
-4382.17241472906	77
-4406.81305333214	78
-4375.36988959756	79
-4422.63724072995	80
-4350.83695053034	81
-4399.92567726136	82
-4472.47003053984	83
-4377.0764327108	84
-4410.05492355388	85
-4466.01899223163	86
-4398.60256442627	87
-4394.54247994024	88
-4397.19433464689	89
-4496.28655400958	90
-4439.47564745321	91
-4371.97195637325	92
-4390.02312891613	93
-4386.9178700336	94
-4395.13805071771	95
-4394.52884906722	96
-4357.88881421226	97
-4409.94725598048	98
-4344.77690891667	99
-4356.29098613597	100
-4398.51985256806	101
-4432.25169165248	102
-4352.96191350808	103
-4384.14154359654	104
-4392.15941025731	105
-4328.27977802963	106
-4342.95921370063	107
-4341.28162634251	108
-4345.32650239188	109
-4330.42074638913	110
-4336.0313710493	111
-4326.97492596317	112
-4281.59830105853	113
-4317.0842633489	114
-4298.13449605298	115
-4310.54223862285	116
-4302.62136961964	117
-4354.44263614193	118
-4367.6362901316	119
-4319.51931583563	120
-4398.12714161932	121
-4366.89469149526	122
-4266.09239375912	123
-4299.93514846472	124
-4314.33828492433	125
-4253.53196959007	126
-4297.98981997045	127
-4256.81938558729	128
-4291.9938076891	129
-4270.35256216858	130
-4255.71151662325	131
-4266.28641417031	132
-4371.76091590931	133
-4339.37201625064	134
-4379.3014680756	135
-4325.47799947701	136
-4283.01541251324	137
-4339.31980495423	138
-4310.79918899312	139
-4300.95791658336	140
-4269.46215534794	141
-4251.96606931643	142
-4231.03889233321	143
-4356.92875980261	144
-4271.16994617928	145
-4352.19595861254	146
-4288.5486310297	147
-4218.50859665624	148
-4256.42187531836	149
-4220.16004300324	150
-4272.47733771637	151
-4306.90810339596	152
-4307.1948729647	153
-4268.62480735602	154
-4259.00792242069	155
-4225.59603826177	156
-4311.48946554979	157
-4230.82833915348	158
-4251.14030678942	159
-4269.29676449931	160
-4280.0167148584	161
-4274.41754907854	162
-4291.33846340392	163
-4232.03169527355	164
-4286.87761474439	165
-4320.17443717705	166
-4323.7666558603	167
-4355.66924025649	168
-4255.2987165432	169
-4286.71496303461	170
-4353.4530733509	171
-4279.06547599486	172
-4389.58577517882	173
-4264.37151668577	174
-4322.3645922148	175
-4341.12334004207	176
-4328.34372916731	177
-4271.22158306711	178
-4338.98744996127	179
-4326.43364637592	180
-4332.30334669888	181
-4364.14832012842	182
-4290.66740999654	183
-4338.22673312018	184
-4312.52035093535	185
-4337.42112455218	186
-4334.32806935843	187
-4309.58213513654	188
-4329.77483982432	189
-4376.65608018574	190
-4324.18083547596	191
-4349.08010176164	192
-4318.35127319982	193
-4356.59636846891	194
-4389.81887092754	195
-4397.5319313266	196
-4357.91673410306	197
-4295.19394840763	198
-4351.59932783095	199
-4326.88399534355	200
-4364.30470596034	201
-4303.65889989322	202
-4287.18401498306	203
-4341.77298336885	204
-4347.96049030571	205
-4325.68936734709	206
-4332.50767163404	207
-4315.23276758041	208
-4356.39850823634	209
-4432.68372454141	210
-4400.28177490454	211
-4358.43866636514	212
-4321.97830624907	213
-4300.79793248171	214
-4293.87269480581	215
-4303.45615271911	216
-4369.67625913185	217
-4358.99003819614	218
-4354.51774994519	219
-4325.1912769469	220
-4289.53355549556	221
-4272.98190556883	222
-4335.41975450764	223
-4308.71979224425	224
-4265.74755086309	225
-4294.80045262855	226
-4352.76938848147	227
-4327.57920843461	228
-4394.83247110872	229
-4320.55616912596	230
-4310.45740436405	231
-4292.61196932561	232
-4254.18122507173	233
-4261.93985978214	234
-4304.99908069719	235
-4318.74901380803	236
-4264.12174332673	237
-4301.40573403153	238
-4315.90769275726	239
-4198.49152769699	240
-4257.60624183333	241
-4287.62267780641	242
-4275.33500818159	243
-4383.94002417169	244
-4373.17438865842	245
-4357.20241421184	246
-4386.98971618155	247
-4417.87161520512	248
-4415.39353315298	249
-4433.17315898447	250
-4430.95748087922	251
-4382.79401587852	252
-4388.94524900316	253
-4422.92506549093	254
-4378.46304630602	255
-4379.64042404514	256
-4470.80929892248	257
-4365.83276905347	258
-4494.18071107098	259
-4458.43428959832	260
-4386.66975075543	261
-4382.38321024767	262
-4398.91659058489	263
-4359.40245407764	264
-4389.5544510631	265
-4409.62851013042	266
-4448.55513797702	267
-4410.37029252628	268
-4370.11493641607	269
-4355.00322200719	270
-4346.49087122276	271
-4334.11059761889	272
-4346.74807644501	273
-4352.84948414789	274
-4357.06631269139	275
-4431.7753342598	276
-4296.48710811675	277
-4408.92110887447	278
-4354.88042057561	279
-4389.72288930188	280
-4325.3752487581	281
-4389.25190044648	282
-4464.35704188281	283
-4347.28990180777	284
-4290.01073587895	285
-4383.2037808173	286
-4360.67991296569	287
-4341.9273404733	288
