"Age"	"Iteration"	"MeanIndividualLength"
3	25	33.616402927819
4	25	34.673960036118
5	25	35.625701132592
6	25	36.383128583831
7	25	36.999429082902
8	25	37.579367494378
9	25	38.109188974807
10	25	38.564210393927
11	25	38.980340933341
12	25	39.373921280045
1	26	30.406635676228
2	26	32.313333205208
3	26	33.658191831711
4	26	34.742271615395
5	26	35.637219859772
6	26	36.367021990521
7	26	37.010323806422
8	26	37.577230342431
9	26	38.097907829904
10	26	38.545363568773
11	26	38.978608273277
12	26	39.352183946412
1	27	29.972775203921
2	27	32.135096702937
3	27	33.499334129141
4	27	34.625423524102
5	27	35.53152301366
6	27	36.320680129909
7	27	36.993361236041
8	27	37.537093605816
9	27	38.049715973446
10	27	38.507876120937
11	27	38.972554738228
12	27	39.357977327258
1	28	0
2	28	32.332323230547
3	28	33.68281690073
4	28	34.751112342877
5	28	35.680324935349
6	28	36.372044299674
7	28	36.999953311499
8	28	37.547027760454
9	28	38.055398284191
10	28	38.537795077104
11	28	38.974111569903
12	28	39.327553430303
1	29	30.83069884855
2	29	32.315280811763
3	29	33.682265496572
4	29	34.714452260543
5	29	35.630357480884
6	29	36.345441299379
7	29	36.992366372957
8	29	37.550426802096
9	29	38.03955840134
10	29	38.482582499339
11	29	38.918636956282
12	29	39.280841148922
1	30	30.169116622368
2	30	32.117046878107
3	30	33.506354896887
4	30	34.615576176304
5	30	35.536228589808
6	30	36.277391370252
7	30	36.948455308245
8	30	37.533442738981
9	30	38.05171076747
10	30	38.509592158987
11	30	38.923333716712
12	30	39.328182867827
1	31	30.166362397298
2	31	32.334181852228
3	31	33.700087479446
4	31	34.778400729492
5	31	35.657350200344
6	31	36.395232439071
7	31	37.046202582547
8	31	37.621375229351
9	31	38.11802523185
10	31	38.577275373154
11	31	38.997580147643
12	31	39.381802326253
1	32	30.802302336207
2	32	32.377893639586
3	32	33.711026513691
4	32	34.756136678081
5	32	35.601527660789
6	32	36.339411584425
7	32	36.957824229952
8	32	37.510517200643
9	32	38.016053220346
10	32	38.451919731633
11	32	38.861142557581
12	32	39.23205250905
1	33	0
2	33	32.392120577916
3	33	33.704739452545
4	33	34.738891284777
5	33	35.627424783786
6	33	36.359079581913
7	33	36.987908734797
8	33	37.556316157576
9	33	38.045004351278
10	33	38.483503392723
11	33	38.90125574441
12	33	39.257474945113
1	34	30.804617993459
2	34	32.362244589312
3	34	33.694902925332
4	34	34.736988820615
5	34	35.657629047153
6	34	36.380713583647
7	34	37.026491718244
8	34	37.594719873386
9	34	38.086391299944
10	34	38.52170878426
11	34	38.959488783078
12	34	39.328382174749
1	35	30.060441730439
2	35	32.205424308024
3	35	33.59877467373
4	35	34.680747045421
5	35	35.608037476473
6	35	36.340696572829
7	35	37.004809428297
8	35	37.599793465327
9	35	38.110123519502
10	35	38.56702491916
11	35	39.011817306134
12	35	39.382457392924
1	36	30.865274829186
2	36	32.418189420521
3	36	33.759617501401
4	36	34.82997178709
5	36	35.721421334486
6	36	36.45393046711
7	36	37.085539535908
8	36	37.632645635129
9	36	38.16085391483
10	36	38.598924703876
11	36	39.018405984184
12	36	39.406323886695
1	37	30.850970898805
2	37	32.318418492612
3	37	33.716357944046
4	37	34.777070478704
5	37	35.735554882949
6	37	36.473160659864
7	37	37.122460759678
8	37	37.711009781651
9	37	38.223989828988
10	37	38.678485212929
11	37	39.13451912456
12	37	39.507849076849
1	38	30.757830183279
2	38	27.433085603695
3	38	28.955169520245
4	38	30.830893301217
5	38	30.674245845246
6	38	31.189887324962
7	38	32.464754867945
8	38	33.210693096881
9	38	32.167709474949
10	38	33.461782828539
11	38	33.888390011769
12	38	33.232448054039
1	39	29.976627450697
2	39	32.221738682118
3	39	33.581814013061
4	39	34.740575060466
5	39	35.660485000774
6	39	36.467189916323
7	39	37.092782105091
8	39	37.70253323791
9	39	38.202331638194
10	39	38.631771405555
11	39	39.103080822498
12	39	39.491811736985
1	40	30.637665956511
2	40	32.27285922423
3	40	33.601809103988
4	40	34.709342901771
5	40	35.599015278257
6	40	36.315912753134
7	40	36.956112048036
8	40	37.58665064649
9	40	38.027274909205
10	40	38.533697980179
11	40	38.957966995563
12	40	39.330229800957
1	41	30.198294200413
2	41	32.31770962645
3	41	33.723426238175
4	41	34.787354075244
5	41	35.706826580659
6	41	36.450874510133
7	41	37.095878445378
8	41	37.680667998306
9	41	38.196146448946
10	41	38.650458395432
11	41	39.089975265225
12	41	39.469653451156
1	42	30.536944187945
2	42	32.271132843559
3	42	33.67616654826
4	42	34.729112742191
5	42	35.65053368691
6	42	36.400304790369
7	42	37.074032915009
8	42	37.663159290254
9	42	38.170386912968
10	42	38.642806278671
11	42	39.078701626328
12	42	39.447507652998
1	43	30.855756015757
2	43	32.398977473179
3	43	33.77562346608
4	43	34.85564415781
5	43	35.747417996102
6	43	36.493220827696
7	43	37.107106666416
8	43	37.722189163611
9	43	38.113031026311
10	43	38.673224578628
11	43	39.224290898111
12	43	39.485940056864
1	44	30.663805378984
2	44	32.265810714358
3	44	33.666459973459
4	44	34.764505519236
5	44	35.700735082186
6	44	36.432840468208
7	44	37.097290628038
8	44	37.652912596049
9	44	38.193021606906
10	44	38.646506382322
11	44	39.08833820627
12	44	39.464827567348
1	45	30.62628505519
2	45	32.39958746542
3	45	33.768012976905
4	45	34.805451063179
5	45	35.701842196738
6	45	36.405247562629
7	45	37.046536811643
8	45	37.613385538455
9	45	38.124900240921
10	45	38.572850342335
11	45	39.043509047088
12	45	39.364718231285
1	46	30.444062742137
2	46	32.290840527482
3	46	33.595945052402
4	46	34.677360865195
5	46	35.588764243081
6	46	36.33340338462
7	46	36.957499186307
8	46	37.527807839445
9	46	38.027859548788
10	46	38.487876400571
11	46	38.917571578752
12	46	39.287866339361
1	47	30.544200673677
2	47	32.257054006739
3	47	33.578240769434
4	47	34.633524849151
5	47	35.498128968381
6	47	36.219892656996
7	47	36.845853284275
8	47	37.4057909566
9	47	37.909222329847
10	47	38.365539532198
11	47	38.77547712697
12	47	39.149018594954
1	48	30.697354867794
2	48	31.978997526169
3	48	33.171292699049
4	48	34.168199834892
5	48	35.364938506379
6	48	36.111509937678
7	48	36.50657886419
8	48	37.182701734533
9	48	37.624986807529
10	48	38.038609641637
11	48	38.600870058323
12	48	39.049380429492
1	49	30.859412052142
2	49	32.372110984942
3	49	33.720973708188
4	49	34.784660044855
5	49	35.691667975964
6	49	36.441530917593
7	49	37.066077209927
8	49	37.631906396207
9	49	38.126639216482
10	49	38.594469251089
11	49	39.018234215924
12	49	39.396994571869
1	50	30.52569834677
2	50	32.351385908127
3	50	33.671154375103
4	50	34.732794544863
5	50	35.614766529688
6	50	36.355110847428
7	50	36.98298483466
8	50	37.554648515388
9	50	38.059418195176
10	50	38.517567875394
11	50	38.930426872877
12	50	39.306812052113
1	51	28.328687171992
2	51	30.13609506972
3	51	31.540902724541
4	51	32.47231357963
5	51	33.294317642502
6	51	34.079049781266
7	51	34.554149557303
8	51	35.302476795994
9	51	35.785045888396
10	51	35.660360943794
11	51	36.554380053263
12	51	36.720261840594
1	52	30.442172843799
2	52	32.359809001125
3	52	33.71466774943
4	52	34.767916226864
5	52	35.641755085873
6	52	36.365592725175
7	52	37.01408697777
8	52	37.589165279243
9	52	38.09641850327
10	52	38.550389687622
11	52	38.976517242715
12	52	39.362433991098
1	53	30.42997250266
2	53	32.332349833668
3	53	33.673377398398
4	53	34.727154028108
5	53	35.602077585623
6	53	36.345840910581
7	53	36.984598670504
8	53	37.560053325005
9	53	38.066344592267
10	53	38.527604828
11	53	38.947251786963
12	53	39.335946408383
1	54	30.551162039565
2	54	32.371255305838
3	54	33.746296996026
4	54	34.770204045764
5	54	35.654303000865
6	54	36.397420928472
7	54	37.038005681213
8	54	37.602772884407
9	54	38.101246376897
10	54	38.5693831742
11	54	38.992417557215
12	54	39.357307234543
1	55	30.686115753818
2	55	32.538845966795
3	55	33.864181804403
4	55	34.925136273908
5	55	35.847828457221
6	55	36.577301709413
7	55	37.223867573677
8	55	37.765324128794
9	55	38.289230547949
10	55	38.753091217192
11	55	39.19229690744
12	55	39.565506105843
1	56	30.436661325976
2	56	32.361409932395
3	56	33.735805486578
4	56	34.817266356475
5	56	35.701937622668
6	56	36.474848946867
7	56	37.125650615612
8	56	37.688544596863
9	56	38.236399272633
10	56	38.688642494591
11	56	39.118299788606
12	56	39.503739912322
1	57	30.409626855791
2	57	32.333111583382
3	57	33.631305624781
4	57	34.708153326694
5	57	35.653995682558
6	57	36.375141853453
7	57	37.0388525127
8	57	37.572679211814
9	57	38.103804267766
10	57	38.565205846078
11	57	39.022001478014
12	57	39.3801866149
1	58	30.416045045022
2	58	32.266660815281
3	58	33.622200955621
4	58	34.714477674689
5	58	35.591025631087
6	58	36.344565697126
7	58	36.997094357759
8	58	37.542159228882
9	58	38.056150424247
10	58	38.524735089217
11	58	38.953737407609
12	58	39.320815527843
1	59	30.347572419991
2	59	32.300126714756
3	59	33.637251858723
4	59	34.725519014861
5	59	35.601141233177
6	59	36.391635785984
7	59	37.031262085794
8	59	37.603353087178
9	59	38.146340816261
10	59	38.525832407913
11	59	38.971246102216
12	59	39.37823772473
1	60	30.560610557091
2	60	32.394269176352
3	60	33.719622051142
4	60	34.761198557814
5	60	35.647330562984
6	60	36.369088568884
7	60	36.986525715904
8	60	37.52869805807
9	60	38.037510926233
10	60	38.478047940664
11	60	38.887048206411
12	60	39.262665512813
1	61	30.428845939244
2	61	32.361747081911
3	61	33.727806004847
4	61	34.793226111647
5	61	35.674392623306
6	61	36.420810610945
7	61	37.069325986036
8	61	37.62720815428
9	61	38.136886243665
10	61	38.592402052842
11	61	39.008223510672
12	61	39.382512414747
1	62	30.239694135429
2	62	32.189352600731
3	62	33.571853180847
4	62	34.631977840936
5	62	35.526834507286
6	62	36.282412602668
7	62	36.919822284088
8	62	37.498866569373
9	62	38.014306362091
10	62	38.48099233707
11	62	38.889799642833
12	62	39.28377485935
1	63	30.511574350636
2	63	32.416135787563
3	63	33.766373192785
4	63	34.81733659901
5	63	35.68471114447
6	63	36.415499278546
7	63	37.05018803129
8	63	37.611221219977
9	63	38.113218847991
10	63	38.558524117087
11	63	38.968597406686
12	63	39.347127541636
1	64	30.550254918064
2	64	32.401355320647
3	64	33.720950967668
4	64	34.764142009902
5	64	35.621729187741
6	64	36.34081820284
7	64	36.96757462761
8	64	37.515336961862
9	64	38.010858213323
10	64	38.458882907906
11	64	38.865081684345
12	64	39.229397529681
1	65	30.503678287168
2	65	32.419627418166
3	65	33.80379328363
4	65	34.887147675798
5	65	35.788885637631
6	65	36.540184685724
7	65	37.198337299291
8	65	37.762886001861
9	65	38.289886016516
10	65	38.774043090433
11	65	39.186235595022
12	65	39.576190397329
1	66	30.392241544926
2	66	32.280758414555
3	66	33.656357096154
4	66	34.70886749184
5	66	35.581274007672
6	66	36.338642209062
7	66	36.982810997479
8	66	37.552615979686
9	66	38.058216774803
10	66	38.535226201374
11	66	38.947047898973
12	66	39.323495922206
1	67	30.384818637787
2	67	32.299688668551
3	67	33.68456230784
4	67	34.756938829115
5	67	35.640528069162
6	67	36.382381188764
7	67	37.03690949154
8	67	37.610625993269
9	67	38.121200353445
10	67	38.589833419559
11	67	39.006938929355
12	67	39.402194058271
1	68	30.491841834824
2	68	32.349394019953
3	68	33.696660786552
4	68	34.764395824446
5	68	35.633075267962
6	68	36.358116686478
7	68	37.011851659844
8	68	37.57057693835
9	68	38.087175632924
10	68	38.538068417161
11	68	38.959308130123
12	68	39.349201435151
1	69	30.446927536986
2	69	32.378866101572
3	69	33.728273502557
4	69	34.808296635504
5	69	35.682483556076
6	69	36.433104907426
7	69	37.059720469341
8	69	37.63802725582
9	69	38.15078922326
10	69	38.611860519915
11	69	39.06005414553
12	69	39.425331253031
1	70	30.52749691626
2	70	32.348048387121
3	70	33.692071761541
4	70	34.727041176554
5	70	35.590938749287
6	70	36.325957324302
7	70	36.960837451735
8	70	37.514699746411
9	70	38.022574447246
10	70	38.46723834542
11	70	38.880548452594
12	70	39.265774900823
1	71	30.561634435462
2	71	32.480260791983
3	71	33.830175991562
4	71	34.891145193814
5	71	35.756557419477
6	71	36.4927196505
7	71	37.137794381931
8	71	37.707803494114
9	71	38.213709702916
10	71	38.673081704752
11	71	39.099781964513
12	71	39.470500665726
1	72	29.435516149592
2	72	31.72035906371
3	72	33.291824331649
4	72	34.462737674248
5	72	35.417247658971
6	72	36.228884855779
7	72	36.9161837352
8	72	37.522155994155
9	72	38.065560853185
10	72	38.547814981849
11	72	38.994413381727
12	72	39.374118951677
1	73	30.459355866286
2	73	32.351331813779
3	73	33.693693023505
4	73	34.73347011847
5	73	35.609703638758
6	73	36.337781210282
7	73	36.978176804081
8	73	37.541761126137
9	73	38.051306769713
10	73	38.513152302176
11	73	38.936699500377
12	73	39.326913739263
1	74	30.493335585352
2	74	32.3556644381
3	74	33.686897283106
4	74	34.731182761403
5	74	35.596800473211
6	74	36.325754125069
7	74	36.964598775459
8	74	37.523034506873
9	74	38.034132232088
10	74	38.493067962599
11	74	38.913594453299
12	74	39.293945925362
1	75	30.404667363614
2	75	32.276755138322
3	75	33.629020030264
4	75	34.652812703565
5	75	35.484880617021
6	75	36.235319767774
7	75	36.855824385513
8	75	37.395773631718
9	75	37.912343390442
10	75	38.37882992158
11	75	38.793497907696
12	75	39.147200397004
1	76	30.404235142354
2	76	32.33640924055
3	76	33.706377223866
4	76	34.78198545069
5	76	35.664643302231
6	76	36.415960664036
7	76	37.069558398915
8	76	37.640479085322
9	76	38.154006786063
10	76	38.625388811275
11	76	39.049379046182
12	76	39.444048615803
1	77	30.600671542839
2	77	32.498090761654
3	77	33.846140172972
4	77	34.913574061707
5	77	35.766425153789
6	77	36.54556736855
7	77	37.161635932359
8	77	37.755097532607
9	77	38.274693116331
10	77	38.726618738425
11	77	39.147740224759
12	77	39.526183823608
1	78	30.42818483596
2	78	32.28736517566
3	78	33.650565422171
4	78	34.696996891458
5	78	35.582519845602
6	78	36.303226518263
7	78	36.95554429103
8	78	37.522440721591
9	78	38.033969717147
10	78	38.514727382804
11	78	38.927933103399
12	78	39.315044388329
1	79	30.525673556712
2	79	32.406370122713
3	79	33.7507772406
4	79	34.806051078878
5	79	35.676199735166
6	79	36.413606134264
7	79	37.05553257649
8	79	37.622561552693
9	79	38.1324146163
10	79	38.589250387202
11	79	39.008226116794
12	79	39.408375418951
1	80	30.514800090229
2	80	32.403134570518
3	80	33.743695127258
4	80	34.790834930505
5	80	35.658451407745
6	80	36.395176732523
7	80	37.044143451547
8	80	37.613223893287
9	80	38.110223722306
10	80	38.581051219566
11	80	39.009124932467
12	80	39.382973274402
1	81	30.610390930985
2	81	32.455425326933
3	81	33.771592146435
4	81	34.813287399633
5	81	35.668762095819
6	81	36.397583388864
7	81	37.029077400938
8	81	37.591321663374
9	81	38.096911160399
10	81	38.549160708037
11	81	38.963586399522
12	81	39.344806063211
1	82	30.378752065192
2	82	32.286865772585
3	82	33.656517043578
4	82	34.730857924136
5	82	35.616604284215
6	82	36.368488068065
7	82	37.024668350307
8	82	37.609056346195
9	82	38.128397246628
10	82	38.602629778936
11	82	39.034679728074
12	82	39.429708899809
1	83	29.643930998921
2	83	31.753548343558
3	83	33.135496065027
4	83	34.282184012765
5	83	35.105547316524
6	83	35.872817163342
7	83	36.510151773329
8	83	37.132076815093
9	83	37.582799762278
10	83	38.013993981645
11	83	38.541824190011
12	83	38.86083363514
1	84	30.373007334912
2	84	32.298161289483
3	84	33.669364836314
4	84	34.750078679438
5	84	35.632660006815
6	84	36.39057110899
7	84	37.047757317224
8	84	37.631972112988
9	84	38.154072628269
10	84	38.620396013244
11	84	39.060976256647
12	84	39.456080561215
1	85	30.517259000254
2	85	32.344021431455
3	85	33.682801210258
4	85	34.73214586636
5	85	35.599605171546
6	85	36.335277519143
7	85	36.977476264568
8	85	37.545064104326
9	85	38.055054698344
10	85	38.515558464337
11	85	38.93961418094
12	85	39.327654783255
1	86	30.570817567039
2	86	32.450320071606
3	86	33.78991570479
4	86	34.846449839615
5	86	35.71514984216
6	86	36.449013422412
7	86	37.090197336117
8	86	37.669080276768
9	86	38.166298673802
10	86	38.634204378816
11	86	39.057704311725
12	86	39.438644662924
1	87	30.536624231396
2	87	32.406550864331
3	87	33.745959116297
4	87	34.792694558709
5	87	35.659125481806
6	87	36.39833848824
7	87	37.038638030122
8	87	37.604148612306
9	87	38.113843482602
10	87	38.577490648084
11	87	38.995171163797
12	87	39.381723145104
1	88	30.512959825822
2	88	32.330050415178
3	88	33.693056137857
4	88	34.759723933642
5	88	35.639631124623
6	88	36.396947452313
7	88	37.04071056101
8	88	37.614474245798
9	88	38.139952776701
10	88	38.607221452005
11	88	39.035949232473
12	88	39.429657880348
1	89	30.476655535964
2	89	32.370294074754
3	89	33.728413343997
4	89	34.801812067893
5	89	35.675244210206
6	89	36.420229207854
7	89	37.06916376664
8	89	37.642636318055
9	89	38.160545039851
10	89	38.622161991793
11	89	39.051994605081
12	89	39.442989177662
1	90	30.394129925333
2	90	32.221906265837
3	90	33.585406781902
4	90	34.634468701086
5	90	35.509798797202
6	90	36.261273555145
7	90	36.901887205705
8	90	37.474485254941
9	90	37.993344868878
10	90	38.461252386734
11	90	38.884292793366
12	90	39.274618549704
1	91	30.511929686049
2	91	32.40308304385
3	91	33.731481777656
4	91	34.770594088306
5	91	35.633216895291
6	91	36.364145179531
7	91	36.994684837214
8	91	37.559406583472
9	91	38.072067630451
10	91	38.526400381567
11	91	38.946780971672
12	91	39.333802022296
1	92	30.73185255658
2	92	32.44631922569
3	92	33.750908848767
4	92	34.77000504755
5	92	35.610326394784
6	92	36.332625336802
7	92	36.94607641431
8	92	37.49769904091
9	92	37.990048768308
10	92	38.437040453606
11	92	38.852839831829
12	92	39.228918507388
1	93	30.579078987156
2	93	32.36594088914
3	93	33.706646056869
4	93	34.761038334079
5	93	35.6254281915
6	93	36.362944595932
7	93	37.000611052007
8	93	37.568753606862
9	93	38.080780816924
10	93	38.542362417411
11	93	38.963313803256
12	93	39.349728188118
1	94	30.375106801461
2	94	32.279986965441
3	94	33.634379171286
4	94	34.6798976362
5	94	35.56402780533
6	94	36.298759360944
7	94	36.942492095568
8	94	37.517515550181
9	94	38.025813048717
10	94	38.493931613862
11	94	38.92522941493
12	94	39.313538765657
1	95	30.537444556055
2	95	32.392414085636
3	95	33.730333081
4	95	34.777323424032
5	95	35.644743734297
6	95	36.383651608428
7	95	37.018796459237
8	95	37.589509908216
9	95	38.098835108701
10	95	38.562087684481
11	95	38.98500407334
12	95	39.380347023269
1	96	30.450467071915
2	96	32.310528712478
3	96	33.649335453374
4	96	34.704409763455
5	96	35.575608151993
6	96	36.321558795206
7	96	36.964766005256
8	96	37.540243013604
9	96	38.055528684875
10	96	38.523704088092
11	96	38.951843235745
12	96	39.34463559066
1	97	30.563132352375
2	97	32.446523033917
3	97	33.787348233185
4	97	34.835883829276
5	97	35.71168780869
6	97	36.446900696026
7	97	37.074913785413
8	97	37.647126397583
9	97	38.176669239968
10	97	38.664470709137
11	97	39.073871001161
12	97	39.462606723498
1	98	30.437644040339
2	98	32.35538778138
3	98	33.729053837299
4	98	34.79937035129
5	98	35.689876357151
6	98	36.43871473007
7	98	37.099949284376
8	98	37.667294833373
9	98	38.193359553036
10	98	38.661305909171
11	98	39.112172813799
12	98	39.505976658057
1	99	30.140851640699
2	99	32.15758090958
3	99	33.535002782399
4	99	34.62593728853
5	99	35.522700488257
6	99	36.281504514527
7	99	36.946782309457
8	99	37.533582584081
9	99	38.065121783948
10	99	38.543416688294
11	99	38.982199814517
12	99	39.384731415145
1	100	30.40927401319
2	100	32.287565056483
3	100	33.63830958506
4	100	34.71860766474
5	100	35.611994650096
6	100	36.370833917463
7	100	37.02807549647
8	100	37.604789517457
9	100	38.123418343798
10	100	38.584631585129
11	100	39.028310595821
12	100	39.405976124771
