"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0.245620669723
2	1	0.29962649887
3	1	0.342819912716
4	1	0.38054711586
5	1	0.410729340327
6	1	0.439173504558
7	1	0.465910695719
8	1	0.48597307039
9	1	0.509515881494
10	1	0.528512177275
11	1	0.54601708353
12	1	0.56353700168
1	2	0.251566804823
2	2	0.303146242142
3	2	0.346149050849
4	2	0.381936073542
5	2	0.412555910179
6	2	0.439695433658
7	2	0.464364668949
8	2	0.487117846287
9	2	0.508273489066
10	2	0.527621289056
11	2	0.54294249009
12	2	0.562384427755
1	3	0.245180210661
2	3	0.295561698488
3	3	0.337025549754
4	3	0.378098829743
5	3	0.407005620489
6	3	0.434591621614
7	3	0.460438001028
8	3	0.487648088096
9	3	0.505615623739
10	3	0.525805689351
11	3	0.54333081153
12	3	0.564653183811
1	4	0.242407736363
2	4	0.295949048845
3	4	0.339522604698
4	4	0.376763183776
5	4	0.408759068327
6	4	0.438042453086
7	4	0.463857047195
8	4	0.487734173283
9	4	0.509559197499
10	4	0.52996657723
11	4	0.548867584255
12	4	0.567079648365
1	5	0.25556489461
2	5	0.309691218604
3	5	0.351242810581
4	5	0.386699352546
5	5	0.415341977426
6	5	0.441941243189
7	5	0.466202949697
8	5	0.492955406739
9	5	0.510191468192
10	5	0.531484904191
11	5	0.545968404638
12	5	0.564188902945
1	6	0.250466791259
2	6	0.301141078526
3	6	0.343939967945
4	6	0.379575546242
5	6	0.409700662943
6	6	0.437921131259
7	6	0.462184214035
8	6	0.485146405709
9	6	0.505459545301
10	6	0.524384203716
11	6	0.54168333409
12	6	0.560081601355
1	7	0.245314385116
2	7	0.300058003843
3	7	0.343176529748
4	7	0.380130086072
5	7	0.410595476394
6	7	0.438667196204
7	7	0.463424151932
8	7	0.487049887853
9	7	0.507961339585
10	7	0.527942125612
11	7	0.544518190746
12	7	0.563015335126
1	8	0.247546692985
2	8	0.299100395953
3	8	0.342917563051
4	8	0.379394709266
5	8	0.410504106518
6	8	0.440019021229
7	8	0.465623494911
8	8	0.489082588827
9	8	0.510463275412
10	8	0.530660624548
11	8	0.548032667433
12	8	0.567527144774
1	9	0.247326198201
2	9	0.301422609854
3	9	0.34413933242
4	9	0.380208972043
5	9	0.411691112361
6	9	0.439329286598
7	9	0.464512232268
8	9	0.487899414518
9	9	0.508721431152
10	9	0.527238908312
11	9	0.545884016597
12	9	0.563973394333
1	10	0.246571005046
2	10	0.300833971671
3	10	0.344481436923
4	10	0.381398422956
5	10	0.411596730176
6	10	0.439612733214
7	10	0.46542775166
8	10	0.491494491737
9	10	0.511122769544
10	10	0.531424378854
11	10	0.551248111979
12	10	0.56910262078
1	11	0.24365618083
2	11	0.297450460866
3	11	0.338733793429
4	11	0.372328246225
5	11	0.400947076181
6	11	0.432526109639
7	11	0.456526449386
8	11	0.476249720868
9	11	0.49764310314
10	11	0.515922942005
11	11	0.532908296917
12	11	0.554015527128
1	12	0.244416835976
2	12	0.294146654674
3	12	0.33771642745
4	12	0.372948970347
5	12	0.401071457424
6	12	0.426198638136
7	12	0.455290206381
8	12	0.478483167108
9	12	0.491081875727
10	12	0.514861728108
11	12	0.527327827479
12	12	0.552756612115
1	13	0.246714148951
2	13	0.299293929128
