"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
11	33	0.178109245919	"27.4.aE"	"Q4"
12	33	0.178273323454	"27.4.aE"	"Q4"
13	33	0.178368636794	"27.4.aE"	"Q4"
1	34	0.106955204425	"27.4.aE"	"Q4"
2	34	0.142437205487	"27.4.aE"	"Q4"
3	34	0.164976452187	"27.4.aE"	"Q4"
4	34	0.178955737963	"27.4.aE"	"Q4"
5	34	0.187523590004	"27.4.aE"	"Q4"
6	34	0.192741085366	"27.4.aE"	"Q4"
7	34	0.195906749907	"27.4.aE"	"Q4"
8	34	0.197823403608	"27.4.aE"	"Q4"
9	34	0.198982385123	"27.4.aE"	"Q4"
10	34	0.199682685037	"27.4.aE"	"Q4"
11	34	0.200105642611	"27.4.aE"	"Q4"
12	34	0.200361025907	"27.4.aE"	"Q4"
13	34	0.200515202243	"27.4.aE"	"Q4"
1	35	0.102548288527	"27.4.aE"	"Q4"
2	35	0.136454396317	"27.4.aE"	"Q4"
3	35	0.157676910935	"27.4.aE"	"Q4"
4	35	0.170622307216	"27.4.aE"	"Q4"
5	35	0.178419312173	"27.4.aE"	"Q4"
6	35	0.183083665598	"27.4.aE"	"Q4"
7	35	0.185863407588	"27.4.aE"	"Q4"
8	35	0.187516400117	"27.4.aE"	"Q4"
9	35	0.188498118339	"27.4.aE"	"Q4"
10	35	0.189080731354	"27.4.aE"	"Q4"
11	35	0.189426339145	"27.4.aE"	"Q4"
12	35	0.189631301773	"27.4.aE"	"Q4"
13	35	0.189752836248	"27.4.aE"	"Q4"
1	36	0.107397364105	"27.4.aE"	"Q4"
2	36	0.14410972709	"27.4.aE"	"Q4"
3	36	0.167122393802	"27.4.aE"	"Q4"
4	36	0.181129211028	"27.4.aE"	"Q4"
5	36	0.189532477895	"27.4.aE"	"Q4"
6	36	0.194535305115	"27.4.aE"	"Q4"
7	36	0.197500962722	"27.4.aE"	"Q4"
8	36	0.199254697875	"27.4.aE"	"Q4"
9	36	0.20029029878	"27.4.aE"	"Q4"
10	36	0.200901328833	"27.4.aE"	"Q4"
11	36	0.201261677508	"27.4.aE"	"Q4"
12	36	0.201474129161	"27.4.aE"	"Q4"
13	36	0.201599363917	"27.4.aE"	"Q4"
1	37	0.102666098456	"27.4.aE"	"Q4"
2	37	0.136987554415	"27.4.aE"	"Q4"
3	37	0.158707205614	"27.4.aE"	"Q4"
4	37	0.172107655385	"27.4.aE"	"Q4"
5	37	0.180272203298	"27.4.aE"	"Q4"
6	37	0.185213047624	"27.4.aE"	"Q4"
7	37	0.188191618519	"27.4.aE"	"Q4"
8	37	0.189983264915	"27.4.aE"	"Q4"
9	37	0.191059560091	"27.4.aE"	"Q4"
10	37	0.191705624311	"27.4.aE"	"Q4"
11	37	0.192093257281	"27.4.aE"	"Q4"
12	37	0.192325770026	"27.4.aE"	"Q4"
13	37	0.192465214618	"27.4.aE"	"Q4"
1	38	0.100208193666	"27.4.aE"	"Q4"
2	38	0.133132041971	"27.4.aE"	"Q4"
3	38	0.153863497523	"27.4.aE"	"Q4"
4	38	0.166606080517	"27.4.aE"	"Q4"
5	38	0.174345365533	"27.4.aE"	"Q4"
6	38	0.179015726754	"27.4.aE"	"Q4"
7	38	0.181823909537	"27.4.aE"	"Q4"
8	38	0.183508872252	"27.4.aE"	"Q4"
9	38	0.184518640792	"27.4.aE"	"Q4"
10	38	0.185123338235	"27.4.aE"	"Q4"
11	38	0.185485303747	"27.4.aE"	"Q4"
12	38	0.185701916852	"27.4.aE"	"Q4"
13	38	0.185831526019	"27.4.aE"	"Q4"
1	39	0.107305924454	"27.4.aE"	"Q4"
2	39	0.14251972053	"27.4.aE"	"Q4"
3	39	0.164577992551	"27.4.aE"	"Q4"
4	39	0.178056852697	"27.4.aE"	"Q4"
5	39	0.186193189852	"27.4.aE"	"Q4"
6	39	0.191072493163	"27.4.aE"	"Q4"
7	39	0.19398783718	"27.4.aE"	"Q4"
8	39	0.195726053768	"27.4.aE"	"Q4"
9	39	0.196761155273	"27.4.aE"	"Q4"
10	39	0.197377108315	"27.4.aE"	"Q4"
11	39	0.197743484013	"27.4.aE"	"Q4"
12	39	0.197961353207	"27.4.aE"	"Q4"
13	39	0.198090891996	"27.4.aE"	"Q4"
1	40	0.102674391141	"27.4.aE"	"Q4"
2	40	0.137905244576	"27.4.aE"	"Q4"
3	40	0.160062584488	"27.4.aE"	"Q4"
4	40	0.173594456371	"27.4.aE"	"Q4"
5	40	0.181740294289	"27.4.aE"	"Q4"
6	40	0.18660621934	"27.4.aE"	"Q4"
7	40	0.189500393066	"27.4.aE"	"Q4"
8	40	0.191217563437	"27.4.aE"	"Q4"
9	40	0.192234938801	"27.4.aE"	"Q4"
10	40	0.192837201499	"27.4.aE"	"Q4"
11	40	0.193193552053	"27.4.aE"	"Q4"
12	40	0.193404338797	"27.4.aE"	"Q4"
13	40	0.193529001072	"27.4.aE"	"Q4"
1	41	0.0950969597933	"27.4.aE"	"Q4"
2	41	0.127045388475	"27.4.aE"	"Q4"
3	41	0.147008506901	"27.4.aE"	"Q4"
4	41	0.159139468317	"27.4.aE"	"Q4"
5	41	0.16641102334	"27.4.aE"	"Q4"
6	41	0.170738090205	"27.4.aE"	"Q4"
7	41	0.173302549873	"27.4.aE"	"Q4"
8	41	0.174818871753	"27.4.aE"	"Q4"
9	41	0.175714245949	"27.4.aE"	"Q4"
10	41	0.176242543075	"27.4.aE"	"Q4"
11	41	0.176554111263	"27.4.aE"	"Q4"
12	41	0.176737812142	"27.4.aE"	"Q4"
13	41	0.176846105223	"27.4.aE"	"Q4"
1	42	0.100002311715	"27.4.aE"	"Q4"
2	42	0.133904490471	"27.4.aE"	"Q4"
