"weightKG"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
0.388	36.5	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.243	31	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.327	34.5	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.378	36.5	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.422	37	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.505	37	10	"NA/19/2020/9000/30_4_38004_1"	NA	NA
0.309	32.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.669	41	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.524	38	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.685	41	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.37	35	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.442	35.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.492	37.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.432	36.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.507	38	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.454	37.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.496	36.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.455	37	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.382	35	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.27	31.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.456	37	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.292	32	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.53	38.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.506	37.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.431	35.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.429	36	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.367	33.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.54	37	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.319	32.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.402	35.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.493	36.5	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.346	33	15	"NA/19/2020/9000/30_50_38050_2"	NA	NA
0.505	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.42	36	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.637	39.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.391	35.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.43	36.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.566	39.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.557	39.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.383	34	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.43	36.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.336	34	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.523	38.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.428	36	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.675	39.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.477	37	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.563	38.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.516	38	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.535	38.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.414	35.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.604	38.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.453	36	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.512	38	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.525	36	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.583	40.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.565	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.516	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.543	39	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.47	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.456	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.52	38.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.477	37.5	16	"NA/19/2020/9000/30_51_38051_2"	NA	NA
0.374	35.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.438	37.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.408	36	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.469	37.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.568	39	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.4	37	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.568	40	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.471	36	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.45	37	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.403	37	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.476	38	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.426	37	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.52	38	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.326	33	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.366	34	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.282	32	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.472	37.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.449	36	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.466	37.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.409	35	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.574	40	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.465	37.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.411	36.5	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.407	37	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.367	35	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.408	35	17	"NA/19/2020/9000/30_52_38052_1"	NA	NA
0.374	35	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.483	37.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.582	39	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.527	38.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.539	38	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.554	39	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.514	38	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.472	38	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.342	34	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.231	30	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.56	40	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.578	38.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.323	33	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.518	39.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.457	37	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.495	37.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.439	38.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.536	38.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.495	37.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.487	37.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.569	39	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.507	38	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.463	37.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.456	36.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.524	38.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.527	38	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.347	35	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.535	39	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.414	36	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.314	33.5	18	"NA/19/2020/9000/30_53_38053_1"	NA	NA
0.343	34.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.484	38	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.469	36.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.455	37.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.451	37.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.456	37	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.378	35.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.239	32.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.41	36	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.399	36	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.436	37	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.432	37	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.467	37.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.47	37	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.379	35.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.354	35	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.442	37.5	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.44	36	19	"NA/19/2020/9000/30_54_38054_1"	NA	NA
0.318	34	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.253	31.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.478	38.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.351	35.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.294	32	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.454	37.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.414	37	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.429	36.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.435	36.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.538	39	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.372	35.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.26	32	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.434	38.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.445	37.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.261	32	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.349	35	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.411	36	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.589	41	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.317	33.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.448	37.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.32	35.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.52	40	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.454	38.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.401	37	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.258	31.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.369	35.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.228	30	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.424	35.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.348	34.5	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.4	36	20	"NA/19/2020/9000/30_55_38055_1"	NA	NA
0.522	39	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.367	34	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.314	32.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.452	36.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.244	31.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.514	38	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.286	32	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.568	38.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.445	35.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.428	35.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.363	36.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.36	35.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.495	37.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.424	36	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.531	38.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.517	39.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.55	39	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.46	37	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.355	33	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.323	33.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.387	36.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.359	34	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.382	35	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.382	34	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.481	37.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.514	37.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.581	40	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.438	37.5	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.31	34	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.274	31	21	"NA/19/2020/9000/30_56_38056_1"	NA	NA
0.49	37.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.456	36	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.442	37.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.555	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.597	39	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.547	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.485	36.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.452	36	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.401	35.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.536	40	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.512	38	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.472	36.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.474	37	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.429	36	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.454	36	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.346	33.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.517	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.581	40	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.436	36.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.547	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.325	33	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.535	38	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.418	35.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.544	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.498	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.312	33	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.473	38.5	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.377	35	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.348	34	22	"NA/19/2020/9000/30_57_38057_1"	NA	NA
0.48	37.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.397	35.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.359	34	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.425	36	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.473	35.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.36	35	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.5	36.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.418	37	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.455	38.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.582	41	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.513	39.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.533	38	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.516	38.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.558	39	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.388	35.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.478	38.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.399	35.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.483	38.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.531	38.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.325	33	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.473	37.5	23	"NA/19/2020/9000/30_58_38058_2"	NA	NA
0.484	37	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.48	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.68	42.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.467	38.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.466	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.413	35.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.29	32	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.486	37	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.552	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.48	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.535	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.545	39	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.465	35.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.386	35.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.479	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.448	36.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.484	37	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.439	36	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.472	37	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.335	33	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.471	37.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.559	38.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.413	36.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.671	40	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.3	32.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.559	38.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.433	36	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.509	38.5	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.302	33	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.318	32	24	"NA/19/2020/9000/30_59_38059_1"	NA	NA
0.508	37	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.476	37.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.446	35.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.416	35	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.462	36	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.551	38.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.403	34.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.537	38.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.441	35	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.451	36	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.465	36	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.445	37	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.497	37.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.487	37.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.522	37	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.508	39	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.372	34.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.562	38.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.385	34	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.448	36	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.396	35.5	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.28	33	25	"NA/19/2020/9000/30_60_38060_2"	NA	NA
0.534	38.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.587	39.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.483	35.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.549	39	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.474	37	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.623	41	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.432	37	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.565	39.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.547	38.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.558	40	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.517	39	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.652	40	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.528	39.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.543	38	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.479	37	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.428	36	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.469	38	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.609	40	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.426	37	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.386	36	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.472	38	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.51	37.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.562	39	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.345	34.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.517	38.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.467	38.5	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.474	37	26	"NA/19/2020/9000/30_61_38061_2"	NA	NA
0.633	40	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.233	30.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.519	38.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.315	33	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.32	34.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.506	38.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.486	38	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.418	36	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.467	37	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.404	36	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.493	37.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.524	39	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.441	35.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.418	35	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.45	38	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.369	34.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.433	37	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.331	34	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.295	32.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.358	34	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.44	37	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.424	35.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.495	38	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.494	37	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.462	38	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.491	38	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.573	39.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.442	37.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.431	36.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.557	39.5	27	"NA/19/2020/9000/30_62_38062_1"	NA	NA
0.3	33.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.478	38	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.316	34.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.616	40	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.316	33.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.381	35.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.507	38	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.511	38.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.365	34.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.165	28	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.421	36	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.329	34	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.456	37.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.345	34	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.41	37	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.387	35.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.267	32.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.263	30.5	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.313	33	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.307	34	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.337	34	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
0.447	36	28	"NA/19/2020/9000/30_63_38063_2"	NA	NA
