"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0.233230345031
2	1	0.289447516599
3	1	0.334844076306
4	1	0.371719769632
5	1	0.402022927096
6	1	0.428124997254
7	1	0.450702757445
8	1	0.470641579476
9	1	0.487837311482
10	1	0.502964178478
11	1	0.516566450296
12	1	0.527966087261
1	2	0.22607185609
2	2	0.284145605365
3	2	0.330707820104
4	2	0.368456106256
5	2	0.400557984004
6	2	0.427688248383
7	2	0.451543519212
8	2	0.47194880128
9	2	0.490299632576
10	2	0.506222685409
11	2	0.520402455128
12	2	0.532793023382
1	3	0.223879930172
2	3	0.28325172922
3	3	0.330192268967
4	3	0.369258833899
5	3	0.401360936372
6	3	0.42852690102
7	3	0.452272429653
8	3	0.472671174716
9	3	0.490216281519
10	3	0.50522060817
11	3	0.518991225398
12	3	0.530601420376
1	4	0.228746845329
2	4	0.287701795619
3	4	0.333936178231
4	4	0.372041903608
5	4	0.404048515578
6	4	0.431113511977
7	4	0.454716313693
8	4	0.474464859315
9	4	0.49239581384
10	4	0.507972064644
11	4	0.521020206513
12	4	0.533045892325
1	5	0.224893006544
2	5	0.285241207186
3	5	0.332745164447
4	5	0.371823059315
5	5	0.404443060359
6	5	0.432366267696
7	5	0.456340729944
8	5	0.4767515956
9	5	0.494123729837
10	5	0.509566271312
11	5	0.522929211867
12	5	0.534630117911
1	6	0.233881991095
2	6	0.291769011239
3	6	0.337320290073
4	6	0.375047768847
5	6	0.40641857133
6	6	0.433342154384
7	6	0.456341429194
8	6	0.476739937476
9	6	0.494230329913
10	6	0.509806452117
11	6	0.523296687716
12	6	0.535236092493
1	7	0.228752996831
2	7	0.289216567974
3	7	0.336737118917
4	7	0.375602702739
5	7	0.408432667269
6	7	0.436298350675
7	7	0.46043912752
8	7	0.481325271699
9	7	0.499422722311
10	7	0.515341627964
11	7	0.529430551791
12	7	0.541573173128
1	8	0.228999751074
2	8	0.287503383955
3	8	0.333151743401
4	8	0.371317254372
5	8	0.403019460528
6	8	0.430068781836
7	8	0.453435037472
8	8	0.473724156953
9	8	0.491208708818
10	8	0.506851398771
11	8	0.520340520539
12	8	0.531793460834
1	9	0.227435385836
2	9	0.286125094543
3	9	0.331988780739
4	9	0.369823112249
5	9	0.401347679623
6	9	0.427710080891
7	9	0.450535273133
8	9	0.470285975855
9	9	0.487431014459
10	9	0.502247748196
11	9	0.515628011724
12	9	0.526640345321
1	10	0.223785426564
2	10	0.28111257967
3	10	0.327531004732
4	10	0.365052287917
5	10	0.396138599669
6	10	0.42284887767
7	10	0.446129646685
8	10	0.465516346238
9	10	0.483240001181
10	10	0.49787502104
11	10	0.510880510888
12	10	0.522458641055
1	11	0.233470712391
2	11	0.292187071761
3	11	0.338508316473
4	11	0.376469120779
5	11	0.40807562014
6	11	0.435481015923
7	11	0.458457185882
8	11	0.478614096163
9	11	0.496070894319
10	11	0.511410089173
11	11	0.524871952009
12	11	0.53669729761
1	12	0.221016302569
2	12	0.28150802295
3	12	0.32926758871
4	12	0.368556615659
5	12	0.40126983638
6	12	0.429836365857
7	12	0.453523918418
8	12	0.474010503617
9	12	0.492072517872
10	12	0.507718005198
11	12	0.521095994713
12	12	0.533212756152
1	13	0.230834620004
2	13	0.291414412341
3	13	0.339384904637
4	13	0.378515196012
5	13	0.411675444017
6	13	0.439729595521
7	13	0.463710562776
8	13	0.484190078064
9	13	0.502255471575
10	13	0.518355750644
11	13	0.531496752948
12	13	0.544191147924
1	14	0.225002750933
2	14	0.28638727842
3	14	0.334719516237
4	14	0.375336347791
5	14	0.409778557763
6	14	0.439193021155
7	14	0.464538847722
8	14	0.486791156006
9	14	0.506232707727
10	14	0.52302424024
11	14	0.538174444693
12	14	0.55160519784
1	15	0.234659014949
2	15	0.293184913466
3	15	0.339118179898
4	15	0.377339415215
5	15	0.409590200175
6	15	0.437133803343
7	15	0.461154773888
8	15	0.481929060138
9	15	0.500509303514
10	15	0.516534230584
11	15	0.530855026691
12	15	0.543720649518
1	16	0.22780062773
2	16	0.285642787
3	16	0.331694039547
4	16	0.369729901199
5	16	0.401219712193
6	16	0.42907562094
7	16	0.453124133833
8	16	0.473846959193
9	16	0.491999539939
10	16	0.508040857377
11	16	0.522473870392
12	16	0.535075262553
1	17	0.232742729021
2	17	0.289698373759
3	17	0.334230962297
4	17	0.371110535629
5	17	0.402401590726
6	17	0.429088113422
7	17	0.452215251178
8	17	0.472131338986
9	17	0.49009051748
10	17	0.506229726102
11	17	0.520346632224
12	17	0.532399107358
1	18	0.236916287814
2	18	0.293877387111
3	18	0.339050985635
4	18	0.376644117092
5	18	0.408781316955
6	18	0.43573380723
7	18	0.459467086386
8	18	0.48085354823
9	18	0.499010694507
10	18	0.51559417133
11	18	0.530257730791
12	18	0.543530802698
1	19	0.232993651484
2	19	0.289918730575
3	19	0.335024671776
4	19	0.372271487335
5	19	0.403472688276
6	19	0.430626248468
7	19	0.454536437928
8	19	0.475096458539
9	19	0.493090235846
10	19	0.509409472712
11	19	0.52373424441
12	19	0.536431123401
1	20	0.229466658349
2	20	0.2869737102
3	20	0.332520109798
4	20	0.370437643229
5	20	0.402037506729
6	20	0.429218318114
7	20	0.453870874688
8	20	0.475187850339
9	20	0.492800770369
10	20	0.509629503262
11	20	0.524471951391
12	20	0.537696903385
1	21	0.227064672702
2	21	0.287012686733
3	21	0.331847057768
4	21	0.370559130502
5	21	0.401649112716
6	21	0.429730888391
7	21	0.452948609104
8	21	0.473978170806
9	21	0.49207892403
10	21	0.50783844161
11	21	0.52189350772
12	21	0.534259262358
1	22	0.226802641926
2	22	0.285467188112
3	22	0.331393737103
4	22	0.368732035453
5	22	0.401960141917
6	22	0.430179734965
7	22	0.453091144432
8	22	0.473976217734
9	22	0.493558543271
10	22	0.509766319793
11	22	0.525028352897
12	22	0.535766302398
1	23	0.230814220448
2	23	0.28772611862
3	23	0.331802096561
4	23	0.368881523823
5	23	0.401549293308
6	23	0.428473241453
7	23	0.452501299595
8	23	0.473418152921
9	23	0.491080151392
10	23	0.507829853622
11	23	0.522232124801
12	23	0.535452322504
1	24	0.230882069245
2	24	0.289734121316
3	24	0.333703817639
4	24	0.37170031136
5	24	0.401733201216
6	24	0.42889963459
7	24	0.453282970251
8	24	0.473676371019
9	24	0.491562896737
10	24	0.507922006989
11	24	0.523007071379
12	24	0.537149580543
1	25	0.231970416812
2	25	0.289113212638
3	25	0.332996642824
4	25	0.370036380739
5	25	0.400707497945
6	25	0.428458532933
7	25	0.452360381704
8	25	0.472765194697
9	25	0.491386520203
10	25	0.508082007886
11	25	0.522979494609
12	25	0.535914771996
1	26	0.228141265669
2	26	0.284261859464
3	26	0.330471859147
4	26	0.367257466704
5	26	0.398578654285
6	26	0.426589085862
7	26	0.450209490374
8	26	0.471890416504
9	26	0.490403676424
10	26	0.507060171144
11	26	0.520725239341
12	26	0.534031538517
1	27	0.229554283931
2	27	0.286242150662
3	27	0.331631983182
4	27	0.36938965258
5	27	0.401353525198
6	27	0.42885663547
7	27	0.453198280329
8	27	0.475638079183
9	27	0.494085627294
10	27	0.511340315595
11	27	0.526318312416
12	27	0.540598472623
1	28	0.22819289882
2	28	0.283962897252
3	28	0.327568559205
4	28	0.3666684891
5	28	0.39701693968
6	28	0.425181411796
7	28	0.449740045803
8	28	0.471289592991
9	28	0.488476041533
10	28	0.506243565199
11	28	0.520471119474
12	28	0.537540688014
1	29	0.231331008862
2	29	0.289042239052
3	29	0.335994113382
4	29	0.373320109912
5	29	0.404205734227
6	29	0.433692031878
7	29	0.457938840652
8	29	0.479815942411
9	29	0.497756676889
10	29	0.515171423542
11	29	0.529566733493
12	29	0.543702805361
1	30	0.233341863391
2	30	0.290647502579
3	30	0.334411503801
4	30	0.371325151181
5	30	0.401924926499
6	30	0.428491020744
7	30	0.453177823901
8	30	0.472867198851
9	30	0.492982778135
10	30	0.509314577495
11	30	0.52383044502
12	30	0.537117555388
1	31	0.228495128127
2	31	0.285569664236
3	31	0.331179194983
4	31	0.369274147095
5	31	0.402116223751
6	31	0.430637345288
7	31	0.455785701189
8	31	0.477794297861
9	31	0.497708193108
10	31	0.515215076381
11	31	0.531491649028
12	31	0.545668976813
1	32	0.233348632518
2	32	0.289322045614
