"Age"	"Iteration"	"MeanIndividualWeight"
1	1	0.214642234685
2	1	0.292558060587
3	1	0.346928727218
4	1	0.390627118398
5	1	0.425044514867
6	1	0.449658500202
7	1	0.468597626271
8	1	0.493075097238
9	1	0.505439303152
10	1	0.511095165017
11	1	0.53090212925
12	1	0.52521396515
1	2	0.217486870556
2	2	0.292161780782
3	2	0.347881661018
4	2	0.391649981227
5	2	0.426323851847
6	2	0.451905689171
7	2	0.472457856354
8	2	0.49268224079
9	2	0.50790362644
10	2	0.508776466309
11	2	0.529861472315
12	2	0.526319017862
1	3	0.220294589452
2	3	0.293581270844
3	3	0.34968429022
4	3	0.394210831577
5	3	0.429515201185
6	3	0.456654753509
7	3	0.475145171509
8	3	0.498019278653
9	3	0.513986637424
10	3	0.517915220915
11	3	0.537103480909
12	3	0.532172635165
1	4	0.221755762152
2	4	0.295920892052
3	4	0.350287614315
4	4	0.392949101373
5	4	0.428779535558
6	4	0.454726401787
7	4	0.474152165088
8	4	0.498318547731
9	4	0.513984906458
10	4	0.516171227538
11	4	0.534470686103
12	4	0.527833953146
1	5	0.221813388112
2	5	0.292536215669
3	5	0.347331065509
4	5	0.390037948779
5	5	0.424820787853
6	5	0.451179087567
7	5	0.46692372312
8	5	0.493498231125
9	5	0.509247869744
10	5	0.510847106329
11	5	0.529654644097
12	5	0.52722608777
1	6	0.218949595367
2	6	0.290622430354
3	6	0.345526835863
4	6	0.389006754777
5	6	0.423748858536
6	6	0.451155953849
7	6	0.471951693472
8	6	0.493187331272
9	6	0.509005664985
10	6	0.512163946911
11	6	0.530744363563
12	6	0.53243330002
1	7	0.221442685543
2	7	0.292174139333
3	7	0.342655681761
4	7	0.387298337403
5	7	0.423148668126
6	7	0.447874047697
7	7	0.469263939328
8	7	0.485663902097
9	7	0.509297908858
10	7	0.462861959223
11	7	0.532728105652
12	7	0.448170482248
1	8	0.22217843242
2	8	0.295359966017
3	8	0.348421088874
4	8	0.391941457011
5	8	0.422608428268
6	8	0.448964151217
7	8	0.471396054769
8	8	0.494551530781
9	8	0.512594290089
10	8	0.515057578198
11	8	0.523109106854
12	8	0.52782776372
1	9	0.218941705689
2	9	0.292779734776
3	9	0.347376523105
4	9	0.391154251634
5	9	0.425648774277
6	9	0.447753652004
7	9	0.474976466574
8	9	0.486533507052
9	9	0.512564762839
10	9	0.515440452192
11	9	0.529759127089
12	9	0.527861590104
1	10	0.222014715925
2	10	0.291972633842
3	10	0.346428178131
4	10	0.389111312161
5	10	0.423287126474
6	10	0.450406700354
7	10	0.472467864036
8	10	0.491782507554
9	10	0.507071281535
10	10	0.516846053442
11	10	0.531137675273
12	10	0.535354239703
1	11	0.225301093131
2	11	0.291895468213
3	11	0.347532205849
4	11	0.391327403694
5	11	0.426470259646
6	11	0.453473664616
7	11	0.475711804989
8	11	0.501867080421
9	11	0.510436170959
10	11	0.520350229346
11	11	0.53302108708
12	11	0.529375034039
1	12	0.224468633506
2	12	0.291803281531
3	12	0.336074958382
4	12	0.390728574489
5	12	0.425653539081
6	12	0.452181928284
7	12	0.474062339911
8	12	0.489476986215
9	12	0.508210328209
10	12	0.514038131679
11	12	0.530302918042
12	12	0.526197503301
1	13	0.227370632337
2	13	0.293815894749
3	13	0.349355790999
4	13	0.393082333273
5	13	0.426668052872
6	13	0.453512869754
7	13	0.475105944993
8	13	0.490729409406
9	13	0.510594985828
10	13	0.515822479875
11	13	0.532864564877
12	13	0.531343133019
1	14	0.220682793806
2	14	0.292986654089
3	14	0.348908782532
4	14	0.392748932517
5	14	0.427467414699
6	14	0.45341513903
7	14	0.475189775242
8	14	0.493847775307
9	14	0.508820138184
10	14	0.512965357357
11	14	0.532468723691
12	14	0.530351785962
1	15	0.222466724307
2	15	0.292618604018
3	15	0.348866043314
4	15	0.392944911596
5	15	0.427666150654
6	15	0.452796865376
7	15	0.475613292614
8	15	0.494326161795
9	15	0.507994812267
10	15	0.515996484775
11	15	0.532140803444
12	15	0.53278827174
1	16	0.00459587277635
2	16	0.266135983682
3	16	0.234006647019
4	16	0.0863690307311
5	16	0.176001955393
6	16	0.432494264878
7	16	0.0231970018291
8	16	0.40232996457
9	16	0.435760158526
10	16	0.087228799635
11	16	0.532750724516
12	16	0.146732996096
1	17	0.220162309221
2	17	0.291263287915
3	17	0.346452130452
4	17	0.389945994962
5	17	0.424493884801
6	17	0.677405650442
7	17	0.473688635822
8	17	0.493044768954
9	17	0.508697379465
10	17	0.535007091117
11	17	0.53131050871
12	17	0.534498566415
1	18	0.216335631514
2	18	0.291952374512
3	18	0.318348339802
4	18	0.383463969608
5	18	0.424230224355
6	18	0.442229275101
7	18	0.470910852344
8	18	0.493304335791
9	18	0.510177770582
10	18	0.509804327921
11	18	0.532916213899
12	18	0.519229472586
1	19	0.210263478915
2	19	0.291067360957
3	19	0.345733678981
4	19	0.389534736682
5	19	0.424445349755
6	19	0.447877987193
7	19	0.473130172722
8	19	0.492791895916
9	19	0.509448006585
10	19	0.515194701928
11	19	0.537792538799
12	19	0.533306661714
1	20	0.208909695348
2	20	0.290831245206
3	20	0.347587276664
4	20	0.392848754041
5	20	0.428012074536
6	20	0.450903608548
7	20	0.474132322099
8	20	0.495536864749
9	20	0.512686143856
10	20	0.515293039171
11	20	0
12	20	0.53026423006
1	21	0.216445493716
2	21	0.292060117718
3	21	0.349841828965
4	21	0.393967690467
5	21	0.428079105848
6	21	0.457203230563
7	21	0.475723761396
8	21	0.496311683998
9	21	0.51185975304
10	21	0.515442829357
11	21	0
12	21	0.527687030217
1	22	0.217695379567
2	22	0.292974603766
3	22	0.34943453468
4	22	0.393247018368
5	22	0.428689967619
6	22	0.453981661174
7	22	0.474480104165
8	22	0.493485791631
9	22	0.506296915949
10	22	0.512299079419
11	22	0
12	22	0.52507274894
1	23	0.216485477516
2	23	0.290627444749
3	23	0.349486548045
4	23	0.392000149798
5	23	0.426225511351
6	23	0.453136960804
7	23	0.474132126562
8	23	0.490956051924
9	23	0.504385867528
10	23	0.512604674366
11	23	0
12	23	0.528609067466
1	24	0.217619664499
2	24	0.292089903008
3	24	0.349086238289
4	24	0.394411379579
5	24	0.427568299396
6	24	0.454254502559
7	24	0.474884030783
8	24	0.494808367643
9	24	0.506297241072
10	24	0.515105053036
11	24	0
12	24	0.528579998775
1	25	0.0690452403856
2	25	0.287240776688
3	25	0.35094578006
4	25	0.380735580657
5	25	0.425430400795
6	25	0.261755440427
7	25	0.47657467261
8	25	0.474866399018
9	25	0.499605781056
10	25	0.491262191696
11	25	0
12	25	0.514766285657
1	26	0.218469471238
2	26	0.290781592692
3	26	0.359202669094
4	26	0.397039797416
5	26	0.427065641098
6	26	0.458590569421
7	26	0.492378710928
8	26	0.545967362859
9	26	0.507319056323
10	26	0.515240860444
11	26	0
