"Age"	"Iteration"	"MeanIndividualLength"
13	7	30.500298725328
14	7	30.736839885676
15	7	30.709649375665
1	8	22.280902654931
2	8	23.837968533733
3	8	25.151588376636
4	8	26.242688487965
5	8	26.544877164682
6	8	26.939531788075
7	8	27.587311552607
8	8	28.042961291642
9	8	28.649647483613
10	8	29.191081249952
11	8	29.31260741801
12	8	29.569265040289
13	8	30.596931763326
14	8	30.887230653988
15	8	31.048251828957
1	9	22.753225130681
2	9	24.068124854718
3	9	25.199225663058
4	9	26.518765868644
5	9	26.904509154863
6	9	27.230544405832
7	9	27.836492414347
8	9	28.355700497024
9	9	28.998702651887
10	9	29.217352036278
11	9	29.648907060335
12	9	29.763632467017
13	9	30.437821913722
14	9	30.67027611057
15	9	31.141124962987
1	10	22.86136780608
2	10	23.944704190916
3	10	25.37598690299
4	10	26.599544474375
5	10	26.896677670304
6	10	26.977029635777
7	10	27.756630233625
8	10	28.185515544899
9	10	28.654347806226
10	10	29.64667132002
11	10	29.438035518311
12	10	29.745320392656
13	10	31.030833592466
14	10	31.522097369709
15	10	31.427421789495
1	11	22.473378826135
2	11	23.852915578869
3	11	25.155404898859
4	11	26.240958220215
5	11	26.589371415399
6	11	26.940751591806
7	11	27.614369313702
8	11	27.861573250163
9	11	28.566308545361
10	11	28.78813177839
11	11	29.630976285175
12	11	29.470867384787
13	11	30.291398122616
14	11	30.571056706315
15	11	30.475371571487
1	12	22.627841094657
2	12	23.709825046976
3	12	25.085882440124
4	12	26.352840518239
5	12	26.793758627069
6	12	27.148646035856
7	12	27.555235377819
8	12	28.112530433975
9	12	28.843794168036
10	12	29.389056907799
11	12	30.043646373708
12	12	29.665250360539
13	12	30.614831573207
14	12	30.517881569185
15	12	30.86527667255
1	13	22.42828308622
2	13	23.537693781057
3	13	24.929511650472
4	13	26.49492054154
5	13	26.643315929759
6	13	27.002574501744
7	13	27.691747029942
8	13	28.446938875495
9	13	28.46757637463
10	13	29.616838153033
11	13	29.082710795981
12	13	29.391460555252
13	13	30.890003673744
14	13	30.74096251221
15	13	31.571407257106
1	14	22.533215189288
2	14	23.87940030767
3	14	25.432579162567
4	14	26.381249443261
5	14	26.873218716533
6	14	27.076073792687
7	14	27.798939002428
8	14	28.427511311035
9	14	28.871233816623
10	14	29.067568316631
11	14	29.817265705691
12	14	30.533241857255
13	14	30.666009170771
14	14	30.957038826304
15	14	31.226028114492
1	15	22.694981123066
2	15	23.802404687905
3	15	25.050864164433
4	15	26.158291513685
5	15	26.542511892192
6	15	26.803972895028
7	15	27.427566596429
8	15	27.954277023162
9	15	28.757323796877
10	15	29.060163918902
11	15	29.894662926528
12	15	30.279186729589
13	15	29.184324762399
14	15	30.009040777956
15	15	31.963990949118
1	16	22.643145592043
2	16	24.034453212651
3	16	25.095919168833
4	16	26.333909612798
5	16	26.687336644734
6	16	27.018598872145
7	16	27.635532013485
8	16	28.043774191662
9	16	28.534188790133
10	16	29.1508561908
11	16	29.275346111995
12	16	29.890689635325
13	16	30.221029998293
14	16	30.093933674539
15	16	30.809452332226
1	17	22.710602317424
2	17	23.671404630638
3	17	25.13272034893
4	17	26.113117687371
5	17	26.535178041469
6	17	26.817769325293
7	17	27.495707404416
8	17	27.9245781306
9	17	28.490076403446
10	17	29.057877185747
11	17	29.251028191471
12	17	29.890890377214
13	17	30.119451367208
14	17	29.866609847589
15	17	30.942080918069
1	18	22.561719138134
2	18	23.875868277134
3	18	25.198726625983
4	18	26.421911066248
5	18	26.84533105013
6	18	26.99659060965
7	18	27.625325387286
8	18	28.018547903668
9	18	28.8302183746
10	18	29.144418199762
11	18	30.063501919951
12	18	30.710676016449
13	18	30.578801254828
14	18	30.781596048912
15	18	31.997623977947
1	19	22.44366636587
2	19	23.541549812193
3	19	25.163379820486
4	19	26.482223904863
5	19	26.732746021188
6	19	26.837541610841
7	19	27.973213027091
8	19	28.420116877721
9	19	28.795550507058
10	19	29.440166057122
11	19	29.958946287152
12	19	30.232752265425
13	19	30.541622563881
14	19	31.133704870914
15	19	31.086610518177
1	20	22.658099746436
2	20	23.866945085107
3	20	25.368221250824
4	20	26.734738772468
5	20	26.987250343516
6	20	27.277976032659
7	20	28.078103748898
8	20	28.847170287781
9	20	29.408850053755
10	20	30.063335306947
11	20	31.027631353938
12	20	30.950571760147
13	20	31.18395416689
14	20	31.510963274353
15	20	32.335230100837
1	21	23.159515123373
2	21	24.1300635505
3	21	25.577192777079
4	21	26.611421658695
5	21	27.013108170902
6	21	27.305187210501
7	21	27.911652150027
8	21	28.745683987064
9	21	29.141030433958
10	21	29.356622238023
11	21	30.011406952967
12	21	29.961684553595
13	21	30.572657039596
14	21	30.997000991689
15	21	31.512667205893
1	22	22.267506766479
2	22	23.60427647612
3	22	25.156314516892
4	22	26.540983505968
5	22	26.440995087824
6	22	26.914330656111
7	22	27.963867111138
8	22	28.051460611512
9	22	28.718659339173
10	22	29.408918106649
11	22	30.011825260557
12	22	30.583817360736
13	22	30.693902232417
14	22	31.029678238112
15	22	31.409432043575
1	23	22.767163180108
2	23	24.063378186563
3	23	25.35314305038
4	23	26.609750983639
5	23	27.133539190004
6	23	27.267929481666
7	23	27.745511483146
8	23	28.449123889627
9	23	29.202186979302
10	23	29.370127478678
11	23	29.89241007844
12	23	30.481959026687
13	23	29.791636755897
14	23	30.938187932561
15	23	31.207393918022
1	24	22.543513051898
2	24	23.864280492976
3	24	25.106099713338
4	24	26.19733913606
5	24	26.525564646764
6	24	26.908429590227
7	24	27.437417096315
8	24	28.172198866315
9	24	28.471278991211
10	24	28.991842511443
11	24	29.394376516677
12	24	29.615024045034
13	24	30.08437681388
14	24	30.223419512819
15	24	30.228324486908
1	25	22.519446482969
2	25	23.609894016087
3	25	25.011155257179
4	25	26.25320835891
5	25	26.510342789363
6	25	26.920940714361
7	25	27.514875293655
8	25	27.847740605977
9	25	28.645222420378
10	25	28.878201074316
11	25	29.176663006249
12	25	29.939478134309
13	25	30.037858365869
14	25	30.652760368106
15	25	30.722455323106
1	26	22.672500021549
2	26	23.866394856699
3	26	25.400690311902
4	26	26.276838361148
5	26	26.623624893298
6	26	27.007805498108
7	26	27.581571706487
8	26	27.858255165691
9	26	28.552254871086
10	26	29.095360449979
11	26	29.334228576515
12	26	29.359708899961
13	26	29.774300352201
14	26	29.932844539134
15	26	30.758036066554
1	27	22.827346918749
2	27	24.197357472118
3	27	25.3456368581
4	27	26.477558288593
5	27	27.124347669768
6	27	27.347992337713
7	27	27.953280246136
8	27	28.433753027074
9	27	29.109537663307
10	27	29.528090851678
11	27	29.863880617074
12	27	30.3761394323
13	27	29.942662978559
14	27	31.197069872603
15	27	31.652444824437
1	28	22.529744818343
2	28	23.764080228924
3	28	25.172515672386
4	28	26.500940777319
5	28	27.038731806004
6	28	27.113195287484
7	28	27.532215748328
8	28	28.037693109523
9	28	29.007761187899
10	28	29.26020840876
11	28	29.393669291797
12	28	29.951536964393
13	28	30.628510381438
14	28	30.558113732014
15	28	31.299625962692
1	29	22.486869370491
2	29	23.765207062345
3	29	25.102461066969
4	29	26.259398543655
5	29	26.791883343431
6	29	27.151385568177
7	29	27.743997569693
8	29	28.146508598101
9	29	28.68219358214
10	29	29.328336061235
11	29	29.544035837305
12	29	29.647236373227
13	29	29.833378638443
14	29	30.8130424678
15	29	30.943501193536
1	30	22.791555912408
2	30	23.80411172086
3	30	25.198996107391
4	30	26.538408726133
5	30	26.97366667079
6	30	27.294675620969
7	30	27.674485709695
8	30	28.573201120793
9	30	28.9373547627
10	30	29.280003717495
11	30	30.172621332625
12	30	30.304048742314
13	30	30.888607129435
14	30	31.44946491522
15	30	30.574409260659
1	31	22.755087414696
2	31	23.928013396841
3	31	25.109318048475
4	31	26.328948465401
5	31	26.960856510093
6	31	27.290782146627
7	31	27.595184150296
8	31	28.202246150163
9	31	28.782749393508
10	31	29.186430606868
11	31	29.917661405593
12	31	29.374852525566
13	31	30.256635850677
14	31	30.495976642241
15	31	30.942407078844
1	32	22.968434785604
2	32	23.942704379058
3	32	25.156869449062
4	32	26.341707154904
5	32	26.89085061255
6	32	27.021094725894
7	32	27.821551678645
8	32	28.242900618611
9	32	28.674472243725
10	32	29.446187265318
11	32	29.809965388996
12	32	30.369626128786
13	32	30.810139695804
14	32	31.239653942287
15	32	31.349975081055
1	33	22.687483438159
2	33	23.990525391398
3	33	25.370804481565
4	33	26.54371486181
5	33	27.19445978951
6	33	27.411158541378
7	33	28.06119741907
8	33	29.069365581886
9	33	29.244609846687
10	33	29.259250951028
11	33	30.415174973873
12	33	30.656303373104
13	33	30.557792675023
14	33	30.79261511631
15	33	31.125618550741
1	34	22.554385686664
2	34	23.970987452593
3	34	25.322068343715
4	34	26.428948535923
5	34	26.970355764167
6	34	27.005072368725
7	34	27.998129563643
8	34	28.321372147868
9	34	29.009245927502
10	34	29.578839657139
11	34	29.434864916824
12	34	30.02504102549
13	34	29.770784444631
14	34	31.211254963754
15	34	31.293628680059
1	35	22.643542937139
2	35	23.939959410661
3	35	25.17892324124
4	35	26.16789195164
5	35	26.579572689254
6	35	27.006714380653
7	35	27.717934164388
8	35	28.176706400073
9	35	28.716298149258
10	35	29.150037526846
11	35	29.371557192827
12	35	29.80712811094
13	35	29.811026400321
14	35	30.632505490819
15	35	30.760797085619
1	36	22.978109787636
2	36	24.03532490568
3	36	25.225367375925
4	36	26.644122157975
5	36	26.957513634857
6	36	27.137183572641
7	36	27.596392600545
8	36	28.60434012132
9	36	29.1741172545
10	36	29.435129102866
11	36	29.764663465971
12	36	30.193001932696
13	36	30.179730458112
14	36	31.111197957715
15	36	31.782535559289
1	37	22.407164043646
2	37	23.827531231154
3	37	24.877628861464
4	37	26.502459891927
5	37	26.846263295154
6	37	26.869604384734
7	37	27.609163141423
8	37	28.282883069568
9	37	29.056492139404
10	37	29.562708047536
11	37	30.223164602188
12	37	30.352528527131
13	37	30.903335328674
14	37	31.228036806849
15	37	31.522507750419
1	38	22.224034521049
2	38	23.761019812733
3	38	25.009674968538
4	38	26.36298000846
5	38	26.513051439429
6	38	27.26047743003
7	38	27.653319720219
8	38	28.062554091088
9	38	28.729102531159
10	38	28.987308431118
11	38	30.238425826413
12	38	29.993290498694
13	38	29.879695857985
14	38	30.452247621812
15	38	31.50030027451
1	39	22.194295710373
2	39	23.544868455346
3	39	24.881239921244
4	39	26.038185683038
5	39	26.505946387148
6	39	26.749857719844
7	39	27.446404374525
8	39	27.728657106023
9	39	28.694251760923
10	39	28.992571116387
11	39	29.461676469209
12	39	29.873843633559
13	39	29.603515387121
14	39	30.893295640032
15	39	31.087734856585
1	40	23.047734830875
2	40	24.241631669553
3	40	25.625894123385
4	40	26.635571375003
5	40	26.974386518274
6	40	27.275024019225
7	40	27.938206079971
8	40	28.211249493633
9	40	29.227783595455
10	40	29.462487015996
11	40	29.951402824175
12	40	30.341147727189
13	40	30.760147431345
14	40	31.226440618317
15	40	31.40129806905
1	41	22.600737161548
2	41	23.689069264994
3	41	24.910000529194
4	41	26.10964322743
5	41	26.463208815464
6	41	27.062217626724
7	41	27.436925121429
8	41	27.942496606417
9	41	28.62960331984
10	41	28.914571365001
11	41	29.67104629612
12	41	29.971369890906
13	41	29.532321511687
14	41	30.6860892694
15	41	30.586705583633
1	42	22.907107578502
2	42	24.256926875593
3	42	25.572039942456
4	42	26.580768785692
5	42	26.818077249934
6	42	27.268035342301
7	42	27.906173622935
8	42	28.233708558977
9	42	28.878466034594
10	42	29.2540218642
11	42	29.614177318058
12	42	29.899217770414
13	42	30.335788535095
14	42	30.466851957784
15	42	31.853665338796
1	43	22.736592408802
2	43	23.964871642459
3	43	25.458407260002
4	43	26.662787810386
5	43	27.040391380701
6	43	27.271022030072
7	43	27.772059603659
8	43	28.561161573064
9	43	29.234166667775
10	43	29.753484349435
11	43	30.003289125469
12	43	30.032804739764
13	43	30.639589560771
14	43	30.406792946967
15	43	32.124354761625
1	44	22.772126645952
2	44	23.8874018584
3	44	25.246201853542
4	44	26.302413497768
5	44	26.948828128245
6	44	27.273368855478
7	44	27.921078075611
8	44	28.405010643974
9	44	28.736870796326
10	44	29.091415708532
11	44	29.453506515616
12	44	29.9264308427
13	44	30.631566185033
14	44	30.439383373371
15	44	30.960890303127
1	45	22.67461915227
2	45	23.721172649916
3	45	25.047113818629
4	45	26.35933413541
5	45	26.557428366027
6	45	27.144572508601
7	45	27.579252144437
8	45	28.217582361674
9	45	28.736383122224
10	45	29.027438059779
11	45	29.566738621263
12	45	30.31852929855
13	45	30.158505194372
14	45	30.313657135318
15	45	31.744680902646
1	46	22.764225185922
2	46	23.873610522486
3	46	25.283677402249
4	46	26.267555292311
5	46	26.847270868276
6	46	27.20499472408
7	46	27.634004654288
8	46	28.345333312572
9	46	28.767109343386
10	46	29.04142462341
11	46	29.186762841297
12	46	29.820442734563
13	46	29.832112345142
14	46	29.984765684776
15	46	31.594334841373
1	47	22.764161452198
2	47	23.866548794294
3	47	25.515325563015
4	47	26.423662522314
5	47	26.800825473468
6	47	27.322968836136
7	47	27.640325153667
8	47	28.127289935076
9	47	28.605755853747
10	47	29.381657961429
11	47	29.602110975248
12	47	30.095198282225
13	47	30.536008722586
14	47	30.131085083007
15	47	30.8666564432
1	48	22.808559640009
2	48	23.895488251609
3	48	25.268641136733
4	48	26.617712046604
5	48	26.921302989909
6	48	27.271475172005
7	48	27.995734029599
8	48	28.295817718544
9	48	28.947179013924
10	48	29.464660844383
11	48	30.023575791372
12	48	30.500538234346
13	48	30.750064084335
14	48	30.126583764504
15	48	31.900118968135
1	49	22.305499878013
2	49	23.637607687292
3	49	24.946292070299
4	49	26.438415894719
5	49	26.593185353718
6	49	26.760986683466
7	49	27.526445276961
8	49	28.129280614774
9	49	28.924221651952
10	49	29.171735591963
11	49	30.054821338699
12	49	29.712923992135
13	49	30.574305090183
14	49	29.841873756118
15	49	32.269176442271
1	50	22.759402081206
2	50	24.08790602022
3	50	25.458144282541
4	50	26.605560939349
5	50	27.018111590009
6	50	27.208446291599
7	50	27.731869817213
8	50	28.217683147252
9	50	28.890456422397
10	50	29.245202272242
11	50	29.691858606804
12	50	30.177025797341
13	50	30.455334090335
14	50	30.403855403101
15	50	31.49974007053
1	51	22.163590577682
2	51	23.615025293014
3	51	25.054623674604
4	51	26.415617964104
5	51	26.515619289046
6	51	26.929300834992
7	51	27.635551867109
8	51	28.089293225742
9	51	28.977056067034
10	51	29.214383151041
11	51	29.460116889572
12	51	29.346077583706
13	51	30.84346147081
14	51	30.747354914865
15	51	31.34633152717
1	52	22.751690925611
2	52	24.003434137599
3	52	25.173635740845
4	52	26.311040391936
5	52	26.903409095539
6	52	27.137351510277
7	52	27.606203082259
8	52	28.206849288264
9	52	28.774811580499
10	52	29.004071697289
11	52	29.350715748051
12	52	29.897455266344
13	52	30.173737037128
14	52	30.327730540903
15	52	30.557003909833
1	53	22.591728710448
2	53	23.653834181678
3	53	24.920777263223
4	53	26.20390831673
5	53	26.460922771035
6	53	27.1424386423
7	53	27.587565504167
8	53	27.942668979422
9	53	28.659350812214
10	53	28.985493745003
11	53	29.482110785246
12	53	29.957382203693
13	53	30.580588305402
14	53	30.486992695267
15	53	31.130145908809
1	54	22.601253893606
2	54	23.952791596535
3	54	25.361454170238
4	54	26.594014323082
5	54	27.342269349335
6	54	27.310249221825
7	54	27.906878759256
8	54	28.453246275322
9	54	29.380975839219
10	54	29.857496134337
11	54	29.6128670822
12	54	30.621365617178
13	54	31.188671824341
14	54	31.070264480798
15	54	31.684002524935
1	55	22.871850924338
2	55	23.902060181067
3	55	25.177935771452
4	55	26.237671494666
5	55	26.659950687175
6	55	26.832762431392
7	55	27.737631884895
8	55	28.360246838028
9	55	28.931102238885
10	55	29.20282467701
11	55	29.665847540708
12	55	30.236046486518
13	55	30.4643753872
14	55	30.185896865534
15	55	31.179997605198
1	56	22.794996313169
2	56	24.033749385989
3	56	25.516725000649
4	56	26.583940441357
5	56	27.041414448097
6	56	26.976135084514
7	56	27.667392401504
8	56	28.501081057445
9	56	28.986703794207
10	56	29.491494189486
11	56	30.090375688032
12	56	30.324702009823
13	56	30.676337598642
14	56	29.341721479888
15	56	32.03847232961
1	57	23.023249327369
2	57	24.149800490914
3	57	25.472741988818
4	57	26.65748513102
5	57	27.184876694892
6	57	27.572825278923
7	57	27.845867479099
8	57	28.284108313102
9	57	29.171998108106
10	57	29.508718219142
11	57	30.013276217808
12	57	29.980497356068
13	57	30.599122279497
14	57	30.52293551608
15	57	31.447957959992
1	58	22.615601725885
2	58	23.782119504701
3	58	25.284276550429
4	58	26.396377231853
5	58	26.697245693748
6	58	27.058307669385
7	58	27.528329442882
8	58	27.973823712045
9	58	28.734539647059
10	58	28.794392111239
11	58	29.404482888898
12	58	29.623258928143
13	58	29.932904979773
14	58	29.671302652966
15	58	31.973614209664
1	59	23.167953678585
2	59	24.186455368082
3	59	25.407162323668
4	59	26.545306948308
5	59	27.02579154987
6	59	27.282737628585
7	59	27.744799374308
8	59	28.173921124503
9	59	28.817247595965
10	59	29.321918902564
11	59	29.45144156701
12	59	29.642029451233
13	59	30.566006862558
14	59	30.581316837255
15	59	30.959947162517
1	60	22.605145489322
2	60	23.927225824276
3	60	25.214080761052
4	60	26.56752494143
5	60	26.867492522001
6	60	26.990606285953
7	60	27.918010426764
8	60	28.813092695704
9	60	28.919530228388
10	60	29.428809978189
11	60	30.059486421954
12	60	30.200418073258
13	60	30.26750221106
14	60	30.253641048456
15	60	31.464249451714
1	61	22.292584387928
2	61	23.415780786034
3	61	25.085948139593
4	61	26.091982849978
5	61	26.466854416486
6	61	26.935324871902
7	61	27.501309789855
8	61	27.991372889707
9	61	28.402058179433
10	61	28.651090422629
11	61	29.652030212647
12	61	30.831125172096
13	61	30.314594693433
14	61	30.328604611013
15	61	31.199620727488
1	62	22.531874993609
2	62	23.786552182218
3	62	25.106836141842
4	62	26.123535601517
5	62	26.454484530386
6	62	26.926990925747
7	62	27.400779146982
8	62	27.980895375642
9	62	28.282614222267
10	62	28.673000587848
11	62	28.857154325407
12	62	29.672120199485
13	62	29.443845979916
14	62	29.26968245181
15	62	30.369014223747
1	63	22.615313975125
2	63	23.752945187573
3	63	24.949109962723
4	63	26.298050747028
5	63	26.769848228388
6	63	26.905966878072
7	63	27.809939754158
8	63	28.159608363076
9	63	28.618683317722
10	63	29.203683335406
11	63	29.839692447313
12	63	30.214576649707
13	63	30.42506432149
14	63	30.838058321432
15	63	30.975401183352
1	64	22.805169206388
2	64	23.827704947165
3	64	25.265919717266
4	64	26.452332291933
5	64	26.688748225144
6	64	26.996162879503
7	64	27.770048718159
8	64	28.084124325444
9	64	28.756465997472
10	64	28.882798875691
11	64	29.881275916801
12	64	30.133945604828
13	64	30.191545894198
14	64	30.418668055599
15	64	31.209634174711
1	65	23.164713839142
2	65	24.040016089682
3	65	25.502557055538
4	65	26.357384714499
5	65	27.015697003694
6	65	27.36102359756
7	65	27.897924600311
8	65	28.090370452503
9	65	28.947601039558
10	65	29.396443057867
11	65	30.113412813547
12	65	30.049766633071
13	65	30.871523546595
14	65	30.735234320219
15	65	31.406077228444
1	66	22.427868058605
2	66	23.699940081325
3	66	25.223343047386
4	66	26.149095139908
5	66	26.580430400771
6	66	27.263198006405
7	66	27.446809236057
8	66	28.076503586125
9	66	28.688389325377
10	66	29.093438978877
11	66	29.437851035443
12	66	29.216417976714
13	66	30.476283485942
14	66	29.795054792675
15	66	30.483575087047
1	67	22.725422820458
2	67	23.97401791447
3	67	25.215728245383
4	67	26.387984160447
5	67	26.719785339358
6	67	26.822034152892
7	67	27.843226147176
8	67	28.451553493445
9	67	28.659037045036
10	67	29.171339792715
11	67	29.68409890877
12	67	29.53574851253
13	67	30.540936174553
14	67	30.457386351356
15	67	30.390831651316
1	68	22.729962131707
2	68	24.026400099363
3	68	25.099886736864
4	68	26.614918673815
5	68	26.85800712539
6	68	27.212598562525
7	68	27.814223833092
8	68	28.566145560714
9	68	28.935221502747
10	68	29.669610247591
11	68	30.227037445164
12	68	30.436101793668
13	68	30.823758943505
14	68	30.286087844392
15	68	31.570724307228
1	69	22.55997257152
2	69	23.896284475773
3	69	25.255567398552
4	69	26.377298572756
5	69	26.898102964269
6	69	26.933820469722
7	69	27.763230091213
8	69	28.034338263272
9	69	28.522149877137
10	69	29.122133273019
11	69	29.546201269107
12	69	29.639761867217
13	69	30.35037390857
14	69	30.531745605584
15	69	30.124668434385
1	70	21.996242748861
2	70	23.344509538782
3	70	24.605147114001
4	70	26.228049953231
5	70	26.49882454153
6	70	26.785174083335
7	70	27.347385109091
8	70	28.166263398851
9	70	28.923366771513
10	70	29.240248311097
11	70	28.901560654404
12	70	29.502856368569
13	70	30.058404486324
14	70	30.055910376445
15	70	29.869400470785
1	71	22.76322562133
2	71	24.04394275059
3	71	25.289986737178
4	71	26.462402847867
5	71	26.649107841123
6	71	26.950858029382
7	71	27.954552113395
8	71	28.231858375873
9	71	29.026182592393
10	71	29.733129677692
11	71	29.587736029901
12	71	29.948512539827
13	71	30.996099771375
14	71	31.482660032001
15	71	31.001039362718
1	72	22.842395898534
2	72	24.098963084825
3	72	25.134827615992
4	72	26.505097718829
5	72	26.93400340406
6	72	27.118458546999
7	72	27.852929575843
8	72	28.232347729634
9	72	29.082802968277
10	72	29.401585336385
11	72	29.488498580039
12	72	30.125347746807
13	72	30.543395616295
14	72	31.173803728171
15	72	30.135177175179
1	73	22.263752660876
2	73	23.866755373091
3	73	25.164537506445
4	73	26.428563133738
5	73	26.707622835224
6	73	27.144232691108
7	73	27.582941981703
8	73	28.124829718331
9	73	28.608140197137
10	73	29.230926148176
11	73	29.11252888451
12	73	30.640014839683
13	73	30.428084979256
14	73	30.64622699336
15	73	30.89537383759
1	74	22.598458269664
2	74	23.95227784204
3	74	25.262216271543
4	74	26.814720592697
5	74	27.043169748414
6	74	27.458451403969
7	74	28.163603118362
8	74	28.227002862524
9	74	29.170954081866
10	74	29.588995212571
11	74	29.80150262268
12	74	30.591675420636
13	74	30.905634887519
14	74	31.231354523619
15	74	31.928803270569
1	75	22.694734938587
2	75	24.124324933172
3	75	25.340626592545
4	75	26.480540448476
5	75	26.927542207587
6	75	27.348717881155
7	75	27.896698502074
8	75	28.414081588655
9	75	29.110450160734
10	75	29.373870646257
11	75	29.766569360575
12	75	30.311005297542
13	75	30.208575955741
14	75	31.082583922869
15	75	31.095740698228
1	76	22.909450632453
2	76	24.216063352528
3	76	25.464486349778
4	76	26.661756107694
5	76	26.945044690134
6	76	27.296691455146
7	76	27.910711325954
8	76	28.482003047231
9	76	29.041683102805
10	76	29.154846856541
11	76	29.841262788561
12	76	30.295049589231
13	76	30.504040451997
14	76	30.790268900352
15	76	31.321574636677
1	77	22.780486861804
2	77	24.155548732921
3	77	25.147864784163
4	77	26.661774041819
5	77	27.037190412429
6	77	27.260475497596
7	77	27.701522981025
8	77	28.59761821572
9	77	28.878981011658
10	77	29.336212232356
11	77	29.940509558336
12	77	29.956275421072
13	77	30.191398353772
14	77	30.509996972918
15	77	31.290995940242
1	78	22.26264291448
2	78	23.630233846253
3	78	25.027243001252
4	78	26.580573297538
5	78	26.768110953352
6	78	27.095927451891
7	78	27.427431816418
8	78	27.9955540693
9	78	28.657650448405
10	78	28.879417527633
11	78	29.674599287115
12	78	29.746392249244
13	78	30.361967156224
14	78	30.170573832869
15	78	30.562997936712
1	79	22.589537404644
2	79	23.945796143509
3	79	25.108674172568
4	79	26.65753660574
5	79	26.808250563683
6	79	27.528819354137
7	79	27.732398559801
8	79	28.264372917465
9	79	29.067257903516
10	79	29.171820113059
11	79	29.862868763745
12	79	30.615966101607
13	79	30.48739054184
14	79	29.68577327009
15	79	30.879050584509
1	80	22.408685477551
2	80	23.429853199868
3	80	24.777552213497
4	80	26.172543435907
5	80	26.755413620517
6	80	26.783236626525
7	80	27.68363025113
8	80	28.132917380066
9	80	28.785237366796
10	80	29.311503001982
11	80	29.714189688071
12	80	29.325757493937
13	80	30.600377292048
14	80	29.656992195722
15	80	30.753456613706
1	81	22.3431092957
2	81	23.606267654385
3	81	24.950772545349
4	81	26.416203878639
5	81	26.669434637471
6	81	27.095646816491
7	81	27.509334837975
8	81	27.942581750211
9	81	29.003165560209
10	81	29.351790650056
11	81	30.287221216467
12	81	30.930658115853
13	81	30.765066208284
14	81	29.473444668208
15	81	30.668603333768
1	82	23.475565244281
2	82	24.459655305526
3	82	25.863243544298
4	82	26.826675519297
5	82	27.165644663469
6	82	27.425792318846
7	82	28.31508806372
8	82	28.902712921115
9	82	29.561922497136
10	82	29.914913229971
11	82	29.817480444085
12	82	30.422840785147
13	82	31.227926479013
14	82	30.653090043835
15	82	30.907609981276
1	83	22.476252304351
2	83	23.791234712411
3	83	25.240345887645
4	83	26.419300477573
5	83	26.84930873276
6	83	27.300875728837
7	83	27.963616366161
8	83	28.236393569304
9	83	28.751238041644
10	83	29.44709253569
11	83	29.072398526732
12	83	29.891060549056
13	83	30.165628989293
14	83	30.915542288182
15	83	30.773556348104
1	84	22.362176908813
2	84	23.620732575274
3	84	24.959679090917
4	84	26.168571631326
5	84	26.64597702854
6	84	26.638105798572
7	84	27.566116468178
8	84	27.716022886341
9	84	28.6642064661
10	84	29.233806582119
11	84	29.944699217729
12	84	28.800489496664
13	84	30.665180402346
14	84	30.913113871362
15	84	30.799898993831
1	85	22.51806155341
2	85	24.102200051954
3	85	25.175492710328
4	85	26.358023684343
5	85	26.689884296823
6	85	27.028491350785
7	85	27.571306362306
8	85	27.992650084351
